author,authorsSim,year
B Love,1.2656304853960612,2009
B Macq,0.8417284887140303,2009
B Malt,1.4243825818397404,2009
B Marino,1.3061012820687954,2009
B Matlen,1.0396894232546272,2009
B McElree,1.1766434522765834,2009
B McLindin,0.7324236616835302,2009
B Meder,1.36375137295168,2009
B Meijering,1.2288895355827745,2009
B Mohler,1.367435115617645,2009
B Monroe,0.830408343182841,2009
B Nanay,1.3926144476631928,2009
B Newell,0.9923082215355226,2009
B O'Connor,0.9641735167213192,2009
B Purcell,1.2264398447530183,2009
B Rehder,1.3449488594839594,2009
B renault,0.8373992712691901,2009
B Reynvoet,1.2226851090978728,2009
B Riordan,1.3406553875688711,2009
B Riou,1.2190555180962988,2009
B Ross,1.2293872295134955,2009
B Rottman,1.3371600989390282,2009
B Roy,1.382219752340345,2009
B Sageman,1.2711587203822,2009
B Sarnecka,1.326455871112298,2009
B Scassellati,1.2552907935447062,2009
B Scheibehenne,1.335129291036183,2009
B Schwarz,1.3821115325465447,2009
B Shih,1.2724128355964528,2009
B Smith-Chant,1.4341648218496748,2009
B Stone,1.3530067847004794,2009
B Timmermans,1.3729602255439204,2009
B Tjan,1.3505439145679523,2009
B Tversky,1.2912618996170324,2009
B Veksler,0.9485933949471608,2009
B Velichkovsky,1.3262973148481028,2009
B Verheij,0.7962071439336769,2009
B Walker,1.3301712227557991,2009
B Walker-Meade,0.969524836108285,2009
B Wansink,1.335129291036183,2009
B Wyble,1.269283294530486,2009
B Zhang,1.318861924891588,2009
C Agrillo,1.3620951995634443,2009
C Allen,0.8203376192379802,2009
C Asterhan,1.3821115325465447,2009
C Baker,1.2335896849625292,2009
C Barsics,0.8526290149667115,2009
C Blattler,0.7714874263832833,2009
C Brom,0.7463024255171535,2009
C Caljouw,0.8874566715432388,2009
C Callaway,1.4348111142429592,2009
C Carroll,1.4457822866652121,2009
C Castro,0.8135810218906966,2009
C Chen,1.251984228455215,2009
C Coey,0.7332107570787404,2009
C Cook,1.064281350431031,2009
C Crick,1.2552907935447062,2009
C Dando,1.2919471672498437,2009
C donkin,1.1551645631330896,2009
C Donkin,1.2834049873474702,2009
C Fausey,1.3512511058562748,2009
C Forkstam,1.2579629650923994,2009
C Frith,0.6925574867863062,2009
C Frosch,1.3806311043637596,2009
C Gerlach,1.1687360337580577,2009
C Guss,1.2190236316858112,2009
C Heffernan,1.4068448219318177,2009
C Hemelrijk,1.2870687603809725,2009
C Henderson,0.8369186811873729,2009
C Hodgetts,1.2009865791636973,2009
C Holscher,1.2773923880100817,2009
C Janssen,0.9864796378171097,2009
C Kello,1.2010768189064738,2009
C Kemp,1.2804560960787428,2009
C Keysers,1.2448625365255896,2009
C Kidd,1.367024565961255,2009
C Krumhansl,1.3039134862785482,2009
C Kurby,0.7795694577356099,2009
C Lau,0.8274322290148594,2009
C Lawson,1.2531167903597442,2009
C Lebiere,1.1538622392438431,2009
C Legare,1.3054106221127477,2009
C Leth-Steensen,1.2539016372566019,2009
C Lucas,0.9797221596853406,2009
C Lucchiari,1.2888416621850292,2009
C Madan,0.8274322290148594,2009
C McKenzie,1.2497299710573544,2009
C Meini,1.3095527488293432,2009
C Pals,1.2586950011257063,2009
C Papadopoulos,1.3005678144557626,2009
C Patterson,1.2241236321133337,2009
C Pietsch,1.2791917312313181,2009
C Pompanon,1.277329179354974,2009
C Reverberi,1.342572122143444,2009
C Sandhofer,1.0716314583019895,2009
C Sanislow,1.397557955322679,2009
C Santamaria,1.1941187841632321,2009
C Schizas,1.2930527590298753,2009
C Schunn,0.7762943744834748,2009
C Schwarzbauer,1.373892719323235,2009
C Stevenson,1.2949029291987462,2009
C Strobl,1.003145857872341,2009
C Stutterheim,1.269873591543471,2009
C Theisen,1.2760838774649594,2009
C Walsh,1.388783681520951,2009
C Was,1.2018124176446792,2009
C Weaver,0.8109350777214513,2009
C Wilson,0.7476743681575098,2009
C Wranke,1.3599731936003991,2009
C Wu,0.8231037173702533,2009
C Yu,1.140821085517752,2009
C Yucel,1.062992261354989,2009
C Zednik,1.332233652110256,2009
C Zimmerman,0.8954058404875831,2009
D Baldwin,1.2399899150204747,2009
D Barner,1.2778659635553715,2009
D Bavelier,0.9010150356622,2009
D Belenky,1.3958662358899807,2009
D Beltran,1.1941187841632321,2009
D Bergsma,0.855127700325496,2009
D Bishop,1.1046543103091777,2009
D Blettner,0.9432584270738652,2009
D Brumby,0.9864796378171097,2009
D Buchsbaum,1.2399899150204747,2009
D Burns,0.8351518155720247,2009
D Calic,0.7324236616835302,2009
D Calvillo,0.8307225499099301,2009
D Casasanto,1.2036038778271099,2009
D Catherwood,0.763784834826334,2009
D Cavagnaro,1.3158259679270206,2009
D Choi,1.3636903932769733,2009
D Connor,0.9000934877632099,2009
D Cosejo,1.2294244191303234,2009
D Cosker,1.1908475016031317,2009
D Dimitrova,0.8666835660847693,2009
D Dinges,1.2773219282977584,2009
D Domijan,1.3558462697534557,2009
D Ferranti,1.4163994594307172,2009
D Fossati,1.3971830397196796,2009
D Freudenthal,1.4396147507150185,2009
D Galbraith,1.328428124793214,2009
D Gentner,1.1218809174860456,2009
D Goldstein,1.4442009064518775,2009
D Gomez,0.7960249749751803,2009
D Graham,0.7608417172835722,2009
D Grodner,1.2791917312313181,2009
D Helbing,1.229778212652795,2009
D Hendrickson,0.7744307557994721,2009
D Hofstadter,0.928902227555954,2009
D Huber,1.3074768386623923,2009
D Huessen,1.1964639630483536,2009
D Hung,0.8074013353923979,2009
D Hyde,0.7550346404376583,2009
D Ichinco,1.301473173524985,2009
D Jim,0.7199439312630606,2009
D Kamawar,1.4341648218496748,2009
D Kirsh,1.362263567472473,2009
D Klein,1.3531711168547187,2009
D Klenovsak,1.003145857872341,2009
D Knill,0.7601046189004769,2009
D Kravitz,1.066088731565825,2009
D Lagnado,0.713109997055985,2009
D Landy,1.151976109901405,2009
D Lee,1.129649364335742,2009
D Little,1.2951634355738648,2009
D Liu,0.9413759250363997,2009
D Lobina,1.3509989515070717,2009
D Lynott,1.3326983729343564,2009
D Lyon,0.8789901536385161,2009
D Mallard,1.3654412724664091,2009
D Markant,1.2611112935875848,2009
D Marshall,1.1908475016031317,2009
D Martella,1.1340840462804382,2009
D Marzoli,1.0063887037973176,2009
D McNamara,1.3815338509329982,2009
D Medin,1.4175749708404342,2009
D Mehay,1.2686191882875588,2009
D Mirman,1.0232058116945555,2009
D Muellensiefen,1.2708545724358662,2009
D Muller,1.2962136410156906,2009
D Navarro,0.7893045752535339,2009
D Noelle,1.2073854900060557,2009
D O'Hora,0.7690143263805499,2009
D Osherson,1.2718616863226044,2009
D P.A.,1.2773219282977584,2009
D Pecher,0.7845353981680537,2009
D Peebles,1.37012650225043,2009
D Pettit,1.431303143864727,2009
D Plaut,1.2301850088196742,2009
D Richardson,0.7562591556676334,2009
D Roberson,1.1289011593835947,2009
D Rockmore,0.7608417172835722,2009
D Roy,1.2430448703630028,2009
D Salvucci,0.9657930096464585,2009
D Sauter,1.2908422974555391,2009
D Schlimm,1.3675899111354888,2009
D Schwartz,1.2784295446566882,2009
D Secchi,0.7661340559762883,2009
D Servello,1.2888416621850292,2009
D Sibley,1.3231760664249579,2009
D Spieler,1.32395587861747,2009
D Stapel,1.1409225029824537,2009
D Stark,0.798783947555363,2009
D Sternberg,1.2346096016187456,2009
D Stracuzzi,1.3044483611223172,2009
D Takahashi,1.021344617425418,2009
D Tamir,0.8353476919483922,2009
D Tanaka,1.2360026403769133,2009
D Tolhurst,1.2779830891193993,2009
D Trumpower,1.2839803561145908,2009
D Tsaparina,0.9225828095766256,2009
D Uttal,1.2711587203822,2009
D Vargheese,1.318861924891588,2009
D Vinson,1.309489555241125,2009
D Worthy,1.3301206814136495,2009
D Wu,0.734813856334901,2009
D Yarlett,1.3272866332566686,2009
D Yurovsky,1.062992261354989,2009
D Zaefferer,1.003145857872341,2009
D Zahner,1.2912618996170324,2009
E Accorsi,1.2559878786314915,2009
E Andonova,0.9560683223532679,2009
E Axelsson,0.763784834826334,2009
E Bard,1.4071367628842553,2009
E Blagrove,0.8775234896953799,2009
E Bonawitz,1.3235643532342891,2009
E Bos,0.9252972524789658,2009
E Bussche,1.2226851090978728,2009
E Chaffin,0.7744307557994721,2009
E Chang,0.9002223319182444,2009
E Chiu,0.703467247617813,2009
E Chrysikou,0.92486408760227945,2009
E Coffey,1.2949029291987462,2009
E Cokely,1.3273192394791296,2009
E Cokley,1.3049524060921303,2009
E Constantinou,1.2382708395482367,2009
E Erofeeva,0.7316840783279184,2009
E Fallow,1.4348111142429592,2009
E Forster,1.3618761526744236,2009
E Fujiwara,0.8274322290148594,2009
E Genuchten,1.306461524628886,2009
E Gibson,1.335691771133048,2009
E Gillard,1.2912697303599696,2009
E Grothe,1.4338532438009322,2009
E Hannon,1.1890476203874565,2009
E Hirshorn,0.9010150356622,2009
E Hristova,1.3586222947068203,2009
E Huddleston,0.834795912244728,2009
E Krahmer,1.2287092837012394,2009
E Krumhuber,1.1908475016031317,2009
E Marmeche,0.7714874263832833,2009
E Mather,1.4042107801583965,2009
E Mayr,1.3042339369157676,2009
E McSorley,0.7863125977465686,2009
E Meeuwesen,1.2824746172250985,2009
E Mnatsakanian,0.9693374661354619,2009
E Morgan,1.236209317769568,2009
E Newport,1.3846143570409355,2009
E Nichols,0.928902227555954,2009
E Nomikou,1.4326998222766028,2009
E Nyhus,0.7139237406232359,2009
E Paus,1.2889971574124173,2009
E Peng,0.8031840517719624,2009
E Qiao,0.9314523572780238,2009
E Raufaste,1.277329179354974,2009
E Sagi,1.329597974351801,2009
E Scott,0.8449031082306809,2009
E Spaepen,1.1289011593835947,2009
E Spelke,0.7496185832908877,2009
E Stahl,1.35197717459701,2009
E Swannell,1.057689792189032,2009
E Taylor,1.2293872295134955,2009
E Thom,0.9800120338220009,2009
E Thompson,1.3654799772871764,2009
E Vaart,1.294829097685799,2009
E Valenza,0.9203851043087815,2009
E Vul,1.308475371100458,2009
E White,0.8928816327556102,2009
E Wollny,1.282480822591173,2009
E Yu,0.713109997055985,2009
F Balcomb,1.3281047491838003,2009
F Bocklish,0.8474962014311834,2009
F Boers,0.7755206070367849,2009
F Both,1.1877838247413854,2009
F Cimatti,1.3074070057985367,2009
F Cnossen,0.6844029716119775,2009
F Cummins,1.3424179452006444,2009
F Cushman,1.3908564780791652,2009
F Dandurand,1.4060121840230764,2009
F Dogan,1.2910197432496167,2009
F Durgin,1.2791917312313181,2009
F Eemeren,1.2407959427971007,2009
F Eisner,1.2908422974555391,2009
F Ellinghaus,1.322244557861481,2009
F Ferreira,1.2575481804388997,2009
F Gobet,1.4396147507150185,2009
F Gosselin,1.2644283023734553,2009
F Hartung,1.003145857872341,2009
F Hussain,1.1977367003683719,2009
F Jaekel,1.2595046496900053,2009
F Kanayet,1.3859435505708595,2009
F Keller,1.3102923294952562,2009
F Laudares,0.754629866181248,2009
F Macagno,0.7960249749751803,2009
F Maratos,0.8592832786059497,2009
F Martin,1.2438556844773379,2009
F McDonald,1.380262994186379,2009
F Milton,1.3965859502556837,2009
F Paas,1.3682146742002204,2009
F Parada,0.8203376192379802,2009
F Poletiek,1.0696558509331315,2009
F Ritter,1.333657003205723,2009
F Roehrbein,1.349807979294769,2009
F Smolik,1.151269906345872,2009
F Strack,1.2448625365255896,2009
F Vallee-Tourangeau,1.2535726291262435,2009
F Vinai,1.3095527488293432,2009
F Vinckier,0.9314523572780238,2009
F Windhager,1.3042339369157676,2009
G Arduino,1.3095527488293432,2009
G Band,0.8874566715432388,2009
G Borensztajn,1.2302766855243976,2009
G Brown,1.2765104370516167,2009
G Campbell,1.4348111142429592,2009
G Caucci,1.347076787695027,2009
G Cierniak,1.4677544895712775,2009
G Cleveland,1.3095819454365283,2009
G Cottrell,1.293602483561503,2009
G Cree,0.7858561078718774,2009
G Dulam,0.7661471253229261,2009
G Egidi,1.3843890462694728,2009
G Garcia,0.8278986615028979,2009
G Gigerenzer,1.3968631076786662,2009
G Gronchi,0.6777642899582907,2009
G Hardie,0.963328934633546,2009
G Jackson,1.3815338509329982,2009
G Jahn,1.2407716235621367,2009
G Jenkins,1.2233427460546062,2009
G Kachergis,1.1556436561176717,2009
G Kjoll,0.9942263165009678,2009
G Koduri,0.9748437067488085,2009
G Koostra,1.3956513118307827,2009
G Legendre,0.9123562584248772,2009
G Lupyan,0.7560463266941523,2009
G Miles,1.344269622606866,2009
G Mills,1.055105557152848,2009
G Murphy,1.2147328750655948,2009
G Navarrete,1.1941187841632321,2009
G Orden,1.0399727023351228,2009
G Petkov,1.3149438169932168,2009
G Pobric,1.258074710049014,2009
G Pratte,0.754629866181248,2009
G Pravettoni,1.2888416621850292,2009
G Redeker,0.9332484225946543,2009
G Schoner,1.0159986571421717,2009
G Schrementi,0.9670758827383603,2009
G Seli,1.423992693796372,2009
G Serena,1.3620951995634443,2009
G Siegle,0.9156750717860863,2009
G Storms,1.316925678777048,2009
G Trafton,1.2928585831245358,2009
G Vallet,1.2190555180962988,2009
G Vigliocco,1.2473666026921482,2009
G Villar,1.3654412724664091,2009
G Villejoubert,1.3550298881459504,2009
G Westermann,0.9155893289160133,2009
G Wiggins,1.2708545724358662,2009
G Wildt,0.855127700325496,2009
G Zelinsky,1.3159698245236435,2009
H Blumenfeld,1.3171611253504927,2009
H Boshuizen,1.2824746172250985,2009
H Bowman,1.269283294530486,2009
H Bulf,0.9203851043087815,2009
H Bulthoff,1.0893899533203053,2009
H Burch,0.7660167445157893,2009
H Cheung,1.251984228455215,2009
H Choi,0.9287636467197511,2009
H Ekhtiari,1.0220498043096218,2009
H Fang,1.1908475016031317,2009
H Fukuda,0.8341234379983128,2009
H Griffin,1.1908475016031317,2009
H Gust,1.361702475733147,2009
H Gweon,1.4426835646435638,2009
H Haladjian,0.8034996395383832,2009
H Hashizume,0.9038948787123419,2009
H Hayashi,0.9819215959554907,2009
H Honda,1.4283122713809027,2009
H Honing,1.2708545724358662,2009
H Imai,1.3204787812574055,2009
H Jarodzka,1.3579897878048115,2009
H Jeong,0.9038948787123419,2009
H Khamar,0.8592911469781309,2009
H Kloos,1.3619320460667226,2009
H Laftchiev,0.7989725805647108,2009
H Li,0.9002223319182444,2009
H Maas,0.9427171980718484,2009
H Mallot,0.963328934633546,2009
H Mendonca,0.8417284887140303,2009
H Mercier,1.2502067000899522,2009
H Nakamura,0.9225079355994023,2009
H Nilsson,1.0289918940256335,2009
H Oostendorp,1.3470355695923075,2009
H Osanai,0.7967325123100891,2009
H Park,0.9645922382851443,2009
H Paton,0.9039733677647628,2009
H Pfister,0.7982287589778931,2009
H Phaf,1.3775216189054384,2009
H Pigot,0.7478768905714729,2009
H Rijn,0.817248001933972,2009
H Risku,1.3042339369157676,2009
H Rohde,1.3512951305993914,2009
H Shen,1.303881221263269,2009
H Shimada,0.8592838504190226,2009
H Shin,0.7429810443055966,2009
H Snyder,0.7139237406232359,2009
H Sohn,0.891511268404315,2009
H Spada,0.7723508622934279,2009
H Stadthagen-Gonzales,1.3476753036766569,2009
H Svensson,1.3338129962762602,2009
H Tily,1.335691771133048,2009
H Walter,1.3734774387412951,2009
H Wang,1.3601942568667866,2009
H Weldle,1.2404977837981463,2009
H Wellman,1.3805838839303282,2009
H Whitehouse,1.3054106221127477,2009
H Wiese,1.2895909305487798,2009
H Yama,1.2502067000899522,2009
I Arnon,1.2419376607180022,2009
I Bokkon,0.7892782860234323,2009
I Chang,1.460418279336126,2009
I Christoffels,0.8874566715432388,2009
I Cosic,1.233052619524379,2009
I Cramer,1.411300943073571,2009
I Eigsti,1.1046543103091777,2009
I Gauthier,1.1182349720532427,2009
I Hodges,1.3064689285757969,2009
I Juvina,1.2625261310455789,2009
I Martins,0.9041505869995118,2009
I Orenes,1.1941187841632321,2009
I Park,0.9645922382851443,2009
I Rahwan,1.403063864964577,2009
I Rodriguez-Gualda,0.7015126771868673,2009
I Roll,1.4235302401105212,2009
I Rooij,1.3162154153911483,2009
I Simpson,1.2963661962933581,2009
I Slingerland,1.4178862600055326,2009
I Tarkka,0.9693374661354619,2009
I Vankov,1.17895059251061,2009
I Visser,0.8412633881370949,2009
J Alderete,1.0483926862686412,2009
J Alvarez,0.763784834826334,2009
J Anderson,0.7680156297526645,2009
J Arciuli,1.2380271037536281,2009
J Asendorpf,1.2949440574276898,2009
J Austerweil,1.241516782072337,2009
J Beal,1.188516844702861,2009
J Beck,1.4162358205060124,2009
J Bek,1.2290536971502048,2009
J Bering,1.3054106221127477,2009
J Beule,1.3533597878865775,2009
J Bisnaz,1.4341648218496748,2009
J Black,0.8091898665079672,2009
J Bonny,0.9616395095776687,2009
J Borge-Holthoefer,1.3831735819791955,2009
J Borst,1.3109541439421555,2009
J Brasfield,0.7476743681575098,2009
J Bryson,1.2116732007446716,2009
J Caplan,0.8274322290148594,2009
J Chen,1.449327633305354,2009
J Choi,0.9287636467197511,2009
J Choplin,0.9722601843371499,2009
J Chun,0.9645922382851443,2009
J Clement,1.1853841671817364,2009
J Coley,1.361835369311631,2009
J Colhoun,0.9403674186273183,2009
J Corter,1.2912618996170324,2009
J Davidoff,1.1289011593835947,2009
J Davies,0.6517335083958247,2009
J Davis,1.2448625365255896,2009
J DeLong,1.3736849675360687,2009
J Dessalles,1.252933160431174,2009
J Dixon,0.9745544176786965,2009
J Dunn,0.7178791746152163,2009
J Eggart,1.349807979294769,2009
J Evans,1.3262064358118655,2009
J Fiez,0.9780196230454818,2009
J Fox,1.2407959427971007,2009
J Frankenstein,1.0893899533203053,2009
J Friedenberg,0.7608417172835722,2009
J Garcia-Albea,0.9309363337112333,2009
J Gavilan,0.7610157833296145,2009
J Gilkey,1.2620977672518312,2009
J Gobert,1.4162358205060124,2009
J Gold,1.3505439145679523,2009
J Greene,0.9924978899515147,2009
J Gunzelmann,1.2773219282977584,2009
J Hallam,1.328428124793214,2009
J Hampton,1.2605365927261039,2009
J Harbison,0.9711449069361902,2009
J Hartshorne,0.8798658698772518,2009
J Hell,1.2505923945819706,2009
J Henin,1.2559878786314915,2009
J Henst,1.2502067000899522,2009
J Hoeks,0.9332484225946543,2009
J Holden,1.2765104370516167,2009
J Horst,0.8449031082306809,2009
J Houpt,0.8351518155720247,2009
J Hsiao,1.408929337106642,2009
J Huang,0.9952467076376824,2009
J Hulbert,0.9485721098265861,2009
J Hummel,1.3122352945878344,2009
J Huttenlocher,1.4162581246689443,2009
J Hyland,0.7690143263805499,2009
J Johnson,1.2241236321133337,2009
J Jordan,0.7332107570787404,2009
J Kaminski,1.3168872335308301,2009
J Keidel,1.3571665156126937,2009
J Kemnitz,1.301057304689495,2009
J Kielman,1.2605159299918587,2009
J Kim,0.9645922382851443,2009
J Kimmerle,0.9483212515076974,2009
J Klein,1.3311163185492298,2009
J Knicely,1.116409850954079,2009
J Knobe,1.431303143864727,2009
J Koenderink,0.88028061916446,2009
J Krems,0.8474962014311834,2009
J Laird,1.2846637562437584,2009
J Larusson,1.3604719546074857,2009
J Lee,1.4286213653349213,2009
J LeFevre,1.3377444498752664,2009
J Leslie,0.7690143263805499,2009
J Lewis,1.2763550804010757,2009
J Lipinski,1.0159986571421717,2009
J Lorenceau,0.8373992712691901,2009
J Lukavsky,0.8073204449816933,2009
J Ma,1.323105378457359,2009
J Maja,1.2308281559411034,2009
J Maouene,1.3406553875688711,2009
J Marewski,1.3931354511996121,2009
J Marsh,1.3003387486032456,2009
J Martin,0.9270393024577166,2009
J Martinerie,0.8373992712691901,2009
J Matthews,0.8213872320269391,2009
J Mayor,1.3038967720049635,2009
J McClelland,0.8928138081231798,2009
J McClellans,1.2346096016187456,2009
J McDonnell,0.9243225612600044,2009
J Mehler,0.7960249749751803,2009
J Minda,1.3670104669011296,2009
J Misyak,1.2913088567576056,2009
J Mitchell,0.8353476919483922,2009
J Montag,1.365898650200291,2009
J Moore,1.4348111142429592,2009
J Morgan,1.330998702863381,2009
J Moskaliuk,0.9483212515076974,2009
J Murre,1.2753900159264706,2009
J Myung,1.3158259679270206,2009
J Nagel,1.2670146746518978,2009
J Negen,1.326455871112298,2009
J Nickerson,1.210440967732525,2009
J Oberlander,1.2760838774649594,2009
J Oesterreich,1.1473270358794092,2009
J Opfer,1.3859435505708595,2009
J Paxton,0.9924978899515147,2009
J Pine,1.4396147507150185,2009
J Pooley,1.2703674100946627,2009
J Quan,0.703467247617813,2009
J Rein,0.9004014146558105,2009
J Richler,1.1182349720532427,2009
J Rieskamp,1.0289918940256335,2009
J Rij,0.7908934573363535,2009
J Roberts,1.188516844702861,2009
J Roca,0.8135810218906966,2009
J Roche,0.9306662567229979,2009
J Roeer,1.2095558868432,2009
J Ryu,1.129649364335742,2009
J Saffran,1.3473105156337681,2009
J Sainz,1.379130266680167,2009
J Santiago,1.193992330030821,2009
J Schall,1.2264398447530183,2009
J Schoenherr,0.6764668089537925,2009
J Schulte-Pelkum,0.963328934633546,2009
J Shook,0.8928816327556102,2009
J Snedeker,0.8798658698772518,2009
J Spencer,1.319324622625518,2009
J Stevens,0.9375586721203948,2009
J Sturm,1.3770032515295967,2009
J Szymanik,1.3787721477894888,2009
J Tabares,0.8074013353923979,2009
J Tenenbaum,1.1798305671657023,2009
J Thibaut,1.3256363902820718,2009
J Tomblin,1.2913088567576056,2009
J Townsend,0.7885862725037848,2009
J Tree,1.3025687767297807,2009
J Treur,1.1877838247413854,2009
J Tsang,1.2784295446566882,2009
J Udden,1.326616080013539,2009
J Verhagen,1.0332143653433201,2009
J Weast,1.3531205891542974,2009
J Wiener,1.2773923880100817,2009
J Williams,1.274384498927431,2009
J Willits,1.3473105156337681,2009
J Winawer,1.1210673067589674,2009
J Winkel,1.2949029291987462,2009
J Witten,1.3311163185492298,2009
J Woods,1.2407959427971007,2009
J Zacks,0.8570226729557205,2009
J Zaki,1.2448625365255896,2009
J Zevin,0.8898270305898859,2009
J Zhao,1.2718616863226044,2009
K Adachi,1.2502067000899522,2009
K Agres,1.3736849675360687,2009
K Askawa,1.3204787812574055,2009
K Bicknell,1.3512951305993914,2009
K Carbary,0.9520317092001555,2009
K Catley,1.2737636119691667,2009
K Coventry,1.3654799772871764,2009
K Deitz,1.4162581246689443,2009
K Do,0.7273982901581054,2009
K Dunbar,1.3618761526744236,2009
K Ferrara,1.3281047491838003,2009
K Fisher,1.1547861544310014,2009
K Forbus,1.1943887781398765,2009
K Gerasymova,1.3833889270053927,2009
K Gluck,1.2773219282977584,2009
K Grill-Spector,1.2197631406302978,2009
K Gurney,1.1689772727428112,2009
K Hachey,1.2839803561145908,2009
K Hamburger,1.3599731936003991,2009
K Holmes,1.0108537983885746,2009
K Hoshi,0.9038948787123419,2009
K Huijpen,0.8141420408921413,2009
K Jasmin,1.42558960912401,2009
K Kan,0.9427171980718484,2009
K Kantartzis,1.3191619706984234,2009
K Klein,1.2259266287974588,2009
K Koedinger,1.3422836116699766,2009
K Kuhnberger,1.361702475733147,2009
K Kurtz,1.101548495787971,2009
K Kyriazov,0.7989725805647108,2009
K Lander,1.1908475016031317,2009
K Levering,1.101548495787971,2009
K Linkenkaer-Hansen,1.2765104370516167,2009
K Manktelow,1.2502067000899522,2009
K Mattock,1.3974331122740946,2009
K Mehlhorn,0.8542247421559906,2009
K Meier,1.3195554584109344,2009
K Mineshima,1.0792030626633535,2009
K Miwa,1.3218204892117893,2009
K Miyapuram,1.311430330501405,2009
K Mogi,1.2754051972085783,2009
K Morsanyi,1.3262064358118655,2009
K Nakamura,1.3123814493638442,2009
K Neokleous,1.2930527590298753,2009
K Oberauer,1.1670762704360507,2009
K Paller,1.2139982382948555,2009
K Panchanathan,0.7881260897619314,2009
K Patterson,1.1687360337580577,2009
K Petersson,1.2579629650923994,2009
K Plunkett,0.9843311045110955,2009
K Preiss,1.308204046353945,2009
K Ratliff,1.4162581246689443,2009
K Revill,1.32395587861747,2009
K Scheiter,1.3816380184977128,2009
K Schloss,1.269533822061945,2009
K Schmitt,1.2677696819030002,2009
K Shapiro,0.7550346404376583,2009
K Shigemasu,1.2360026403769133,2009
K Shockley,0.9682641137895984,2009
K Smith,1.2632486131592766,2009
K Snyder-Tapp,1.2648505168576398,2009
K Tahahashi,1.021344617425418,2009
K Takahashi,0.79496980123096606,2009
K Tentori,1.349194034961852,2009
K Tsiappoutas,0.7332107570787404,2009
K Ueda,0.7214065484994733,2009
K Uttich,1.4274198814009957,2009
K Vandist,0.7846098130622683,2009
K VanLehn,1.3998423329708969,2009
K White,1.367024565961255,2009
K Wright,1.3531205891542974,2009
K Yoshimoto,0.798796740671393,2009
L Averell,1.2376357055572902,2009
L Ball,1.336976525409179,2009
L Barsalo,0.7431210068564296,2009
L Blaha,1.1490081061360677,2009
L Boroditsky,0.8808944330274301,2009
L Brunel,1.2190555180962988,2009
L Cantrell,1.385501644069013,2009
L Casasanto,1.3349347742293773,2009
L Chen,1.3195554584109344,2009
L Cohen,0.9314523572780238,2009
L Colzato,0.8874566715432388,2009
L Connell,1.3326983729343564,2009
L Cretella,1.254530399506568,2009
L DeGregerio,1.388783681520951,2009
L Ding,1.307696189323206,2009
L Doumas,1.4121209687390874,2009
L Emberson,1.033363539242561,2009
L Fast,1.4341648218496748,2009
L Feenstra,0.7396560295643075,2009
L Feigenson,0.7245240744878766,2009
L Feldman,1.0677158636724562,2009
L Ferrand,1.4102825266471646,2009
L Gabora,0.9641735167213192,2009
L Gregorios-Pippas,1.2367181277151418,2009
L Greshmam,1.3619320460667226,2009
L h,1.385501644069013,2009
L Hahn,1.102019730193597,2009
L Holt,0.9780196230454818,2009
L Ingram,1.1689772727428112,2009
L Inman,0.7863125977465686,2009
L Issen,0.7601046189004769,2009
L Jung,1.3599731936003991,2009
L Kearney,1.248770283948169,2009
L Kester,0.9262241676709447,2009
L Konieczny,1.2004382923974566,2009
L Loschky,1.3159698245236435,2009
L Maanen,0.8786994160147911,2009
L Maccari,1.0768855387199783,2009
L Magnani,1.3352511088012877,2009
L Martignon,1.3292383037321547,2009
L Maurits,1.3202474403008955,2009
L Mol,1.4334277462045952,2009
L Naccache,0.9314523572780238,2009
L Novick,1.2737636119691667,2009
L Osterhout,1.1547861544310014,2009
L Pei,0.8351518155720247,2009
L Penke,1.2949440574276898,2009
L Piffer,1.3620951995634443,2009
L Razzaq,1.4068448219318177,2009
L Richland,1.4121209687390874,2009
L Rissman,0.9123562584248772,2009
L Santos,1.003145857872341,2009
L Schmidt,1.2778659635553715,2009
L Schomaker,1.3956513118307827,2009
L Schooler,1.36850050519917,2009
L Schulz,1.2803349152418853,2009
L Shahbazyan,1.3143401074406273,2009
L Smith,0.848583973925797,2009
L Steels,1.234686553314539,2009
L Stowe,1.2800750023103675,2009
L Stukken,1.3703739076223231,2009
L Suarez,0.9511317342394869,2009
L Thompson,0.7744307557994721,2009
L Thosen,0.969524836108285,2009
L Tommasi,1.0063887037973176,2009
L Ungar,0.9924978899515147,2009
L Urbas,0.634880214680928,2009
L Valladares,1.233052619524379,2009
L Verschaffel,1.2912697303599696,2009
L Zhang,1.3905811155512933,2009
M Adenzato,1.3734774387412951,2009
M Amelsvoort,1.3348775236994603,2009
M Ament,1.3408795463722036,2009
M Amorim,0.9041505869995118,2009
M Anderson,0.7516313995265581,2009
M Andrews,1.2279607467753682,2009
M Arai,1.4071367628842553,2009
M Avraamides,1.2930527590298753,2009
M Bassok,1.1547861544310014,2009
M Beaudoin,0.754629866181248,2009
M Blades,1.2290536971502048,2009
M Blair,1.3195554584109344,2009
M Brady,1.350615598022281,2009
M Brysbaert,1.2895909305487798,2009
M Bucciarelli,1.3394302369516897,2009
M Bueno,0.8135810218906966,2009
M Bugajska,1.3110788187799551,2009
M Burigo,1.342572122143444,2009
M Carroll,1.269873591543471,2009
M Casagrande,1.163303441919337,2009
M Chanceaux,1.1748330517029095,2009
M Chen,1.0557915770400503,2009
