"","from","to","year"
"49370",898,976,2014
"49371",898,1679,2014
"49372",898,2266,2014
"49373",899,1142,2014
"49374",899,1273,2014
"49375",899,1655,2014
"49376",899,2465,2014
"49377",900,1399,2014
"49378",900,1846,2014
"49379",900,1857,2014
"49380",900,1890,2014
"49381",900,1915,2014
"49382",900,2149,2014
"49383",900,2699,2014
"49384",900,2165,2014
"49385",901,966,2014
"49386",901,2088,2014
"49387",902,1263,2014
"49388",902,1351,2014
"49389",902,1628,2014
"49390",902,1964,2014
"49391",902,1977,2014
"49392",902,2097,2014
"49393",902,2201,2014
"49394",903,1345,2014
"49395",903,1790,2014
"49396",903,2700,2014
"49397",904,1173,2014
"49398",904,1333,2014
"49399",904,1374,2014
"49400",904,1397,2014
"49401",904,1707,2014
"49402",904,1764,2014
"49403",904,2294,2014
"49404",905,1400,2014
"49405",905,1404,2014
"49406",905,1614,2014
"49407",905,1619,2014
"49408",905,1837,2014
"49409",905,2214,2014
"49410",906,1585,2014
"49411",907,2626,2014
"49412",908,1401,2014
"49413",908,1673,2014
"49414",908,1899,2014
"49415",908,2032,2014
"49416",908,2104,2014
"49417",908,2140,2014
"49418",909,2057,2014
"49419",909,2510,2014
"49420",910,964,2014
"49421",910,1201,2014
"49422",910,1374,2014
"49423",910,1458,2014
"49424",910,2437,2014
"49425",911,1260,2014
"49426",912,2650,2014
"49427",912,2582,2014
"49428",913,1065,2014
"49429",913,2684,2014
"49430",914,1514,2014
"49431",914,2688,2014
"49432",915,1198,2014
"49433",915,2012,2014
"49434",916,2701,2014
"49435",917,1532,2014
"49436",917,1565,2014
"49437",917,1717,2014
"49438",917,2702,2014
"49439",918,1519,2014
"49440",919,1099,2014
"49441",919,2316,2014
"49442",920,2703,2014
"49443",921,1113,2014
"49444",921,1131,2014
"49445",921,1887,2014
"49446",921,2704,2014
"49447",922,1884,2014
"49448",922,2455,2014
"49449",923,1863,2014
"49450",923,2705,2014
"49451",924,2221,2014
"49452",925,1177,2014
"49453",925,1549,2014
"49454",925,1951,2014
"49455",925,2123,2014
"49456",925,2124,2014
"49457",925,2189,2014
"49458",926,2312,2014
"49459",926,1529,2014
"49460",926,2706,2014
"49461",927,1155,2014
"49462",927,2623,2014
"49463",928,1606,2014
"49464",929,1927,2014
"49465",929,2707,2014
"49466",930,1076,2014
"49467",930,2574,2014
"49468",931,2381,2014
"49469",932,1482,2014
"49470",932,1754,2014
"49471",932,2513,2014
"49472",933,2142,2014
"49473",933,2160,2014
"49474",934,1408,2014
"49475",934,1561,2014
"49476",935,963,2014
"49477",935,1037,2014
"49478",935,1288,2014
"49479",935,1501,2014
"49480",935,1522,2014
"49481",935,2708,2014
"49482",935,1821,2014
"49483",935,2495,2014
"49484",936,1179,2014
"49485",936,1319,2014
"49486",936,1356,2014
"49487",936,1463,2014
"49488",936,1487,2014
"49489",936,1503,2014
"49490",936,1705,2014
"49491",936,1712,2014
"49492",936,1743,2014
"49493",936,2598,2014
"49494",936,2203,2014
"49495",936,1819,2014
"49496",936,1973,2014
"49497",936,2709,2014
"49498",936,2710,2014
"49499",936,2085,2014
"49500",936,2711,2014
"49501",936,2209,2014
"49502",937,2654,2014
"49503",938,1045,2014
"49504",938,1384,2014
"49505",938,1835,2014
"49506",938,1852,2014
"49507",938,1895,2014
"49508",938,1958,2014
"49509",938,2712,2014
"49510",939,1422,2014
"49511",939,1480,2014
"49512",939,1703,2014
"49513",939,2713,2014
"49514",940,2365,2014
"49515",941,1089,2014
"49516",941,1926,2014
"49517",941,1972,2014
"49518",941,2714,2014
"49519",942,1097,2014
"49520",943,2715,2014
"49521",944,1047,2014
"49522",945,1318,2014
"49523",945,1797,2014
"49524",945,1820,2014
"49525",946,1373,2014
"49526",946,1454,2014
"49527",946,2556,2014
"49528",947,1246,2014
"49529",947,1575,2014
"49530",947,1924,2014
"49531",947,2199,2014
"49532",948,1475,2014
"49533",948,2451,2014
"49534",949,1123,2014
"49535",949,1280,2014
"49536",949,2716,2014
"49537",950,1187,2014
"49538",950,2717,2014
"49539",951,2718,2014
"49540",951,2719,2014
"49541",952,954,2014
"49542",952,2547,2014
"49543",952,2720,2014
"49544",952,2596,2014
"49545",952,2356,2014
"49546",953,2289,2014
"49547",954,2596,2014
"49548",955,2604,2014
"49549",956,2173,2014
"49550",957,1019,2014
"49551",957,2721,2014
"49552",957,1809,2014
"49553",957,1983,2014
"49554",957,2371,2014
"49555",958,1472,2014
"49556",958,1651,2014
"49557",958,2003,2014
"49558",958,2291,2014
"49559",959,1167,2014
"49560",959,1286,2014
"49561",959,1566,2014
"49562",959,1680,2014
"49563",959,2000,2014
"49564",959,2722,2014
"49565",959,2215,2014
"49566",960,2539,2014
"49567",961,1358,2014
"49568",961,1690,2014
"49569",961,2636,2014
"49570",962,1611,2014
"49571",962,2723,2014
"49572",963,1047,2014
"49573",963,1216,2014
"49574",963,1455,2014
"49575",963,1699,2014
"49576",963,2190,2014
"49577",963,2724,2014
"49578",963,2495,2014
"49579",963,2502,2014
"49580",964,1201,2014
"49581",964,1374,2014
"49582",964,1458,2014
"49583",964,2437,2014
"49584",965,2088,2014
"49585",965,2350,2014
"49586",966,1349,2014
"49587",966,1676,2014
"49588",966,1889,2014
"49589",966,2317,2014
"49590",966,2088,2014
"49591",966,2725,2014
"49592",967,1702,2014
"49593",967,1839,2014
"49594",967,2072,2014
"49595",967,2481,2014
"49596",968,2414,2014
"49597",969,2250,2014
"49598",970,1981,2014
"49599",971,2474,2014
"49600",972,2726,2014
"49601",973,1194,2014
"49602",973,1217,2014
"49603",974,1251,2014
"49604",975,1737,2014
"49605",975,1769,2014
"49606",975,1865,2014
"49607",975,2583,2014
"49608",976,1679,2014
"49609",976,2266,2014
"49610",977,1009,2014
"49611",977,2727,2014
"49612",978,2728,2014
"49613",979,1142,2014
"49614",979,2230,2014
"49615",980,1161,2014
"49616",980,1411,2014
"49617",980,2001,2014
"49618",980,2729,2014
"49619",981,1085,2014
"49620",981,1321,2014
"49621",981,1795,2014
"49622",981,1848,2014
"49623",981,2227,2014
"49624",982,1352,2014
"49625",982,1807,2014
"49626",982,1815,2014
"49627",982,2063,2014
"49628",982,2491,2014
"49629",983,1107,2014
"49630",984,1906,2014
"49631",984,2086,2014
"49632",984,2637,2014
"49633",985,1539,2014
"49634",986,1091,2014
"49635",986,2489,2014
"49636",987,1583,2014
"49637",987,2611,2014
"49638",987,1828,2014
"49639",987,1944,2014
"49640",987,2175,2014
"49641",988,1171,2014
"49642",988,1695,2014
"49643",988,2491,2014
"49644",989,2730,2014
"49645",990,1135,2014
"49646",991,1382,2014
"49647",991,1405,2014
"49648",991,2731,2014
"49649",992,2210,2014
"49650",993,1158,2014
"49651",993,1491,2014
"49652",993,2108,2014
"49653",994,1642,2014
"49654",994,2732,2014
"49655",995,1166,2014
"49656",995,1186,2014
"49657",995,1404,2014
"49658",995,1786,2014
"49659",995,1938,2014
"49660",995,2280,2014
"49661",995,2281,2014
"49662",996,2733,2014
"49663",997,2734,2014
"49664",998,1021,2014
"49665",998,1341,2014
"49666",998,1391,2014
"49667",998,2532,2014
"49668",999,1203,2014
"49669",999,1390,2014
"49670",999,2107,2014
"49671",999,2735,2014
"49672",1000,1865,2014
"49673",1000,2482,2014
"49674",1001,1579,2014
"49675",1001,2650,2014
"49676",1002,1660,2014
"49677",1002,2237,2014
"49678",1003,1105,2014
"49679",1003,2736,2014
"49680",1003,2737,2014
"49681",1004,1443,2014
"49682",1004,1476,2014
"49683",1005,2738,2014
"49684",1006,1893,2014
"49685",1006,2739,2014
"49686",1006,2740,2014
"49687",1007,1647,2014
"49688",1008,1647,2014
"49689",1009,1183,2014
"49690",1009,1491,2014
"49691",1009,2741,2014
"49692",1009,2727,2014
"49693",1010,1198,2014
"49694",1011,2707,2014
"49695",1012,2499,2014
"49696",1013,1174,2014
"49697",1013,2327,2014
"49698",1014,1061,2014
"49699",1014,2474,2014
"49700",1015,1067,2014
"49701",1015,1427,2014
"49702",1015,1439,2014
"49703",1015,1555,2014
"49704",1015,2031,2014
"49705",1015,2742,2014
"49706",1016,2460,2014
"49707",1017,2743,2014
"49708",1018,2034,2014
"49709",1018,2247,2014
"49710",1019,1034,2014
"49711",1019,1425,2014
"49712",1019,1543,2014
"49713",1019,1599,2014
"49714",1019,2534,2014
"49715",1019,1653,2014
"49716",1019,2340,2014
"49717",1019,2059,2014
"49718",1019,2151,2014
"49719",1019,2297,2014
"49720",1020,1076,2014
"49721",1020,1224,2014
"49722",1020,1563,2014
"49723",1020,2744,2014
"49724",1021,1341,2014
"49725",1021,1391,2014
"49726",1021,2532,2014
"49727",1022,1332,2014
"49728",1022,1387,2014
"49729",1023,1778,2014
"49730",1023,2129,2014
"49731",1023,2675,2014
"49732",1024,1515,2014
"49733",1025,1320,2014
"49734",1025,2298,2014
"49735",1026,2202,2014
"49736",1027,1276,2014
"49737",1028,1726,2014
"49738",1028,1967,2014
"49739",1028,2348,2014
"49740",1029,2745,2014
"49741",1029,2746,2014
"49742",1030,1237,2014
"49743",1030,2421,2014
"49744",1031,1059,2014
"49745",1031,1405,2014
"49746",1031,1992,2014
"49747",1031,2731,2014
"49748",1032,2747,2014
"49749",1033,2172,2014
"49750",1034,1543,2014
"49751",1034,2059,2014
"49752",1034,2151,2014
"49753",1034,2297,2014
"49754",1035,2147,2014
"49755",1036,1557,2014
"49756",1036,1916,2014
"49757",1036,2039,2014
"49758",1037,1270,2014
"49759",1037,1501,2014
"49760",1037,2243,2014
"49761",1037,1821,2014
"49762",1038,1335,2014
"49763",1039,1533,2014
"49764",1039,1753,2014
"49765",1039,2340,2014
"49766",1040,1756,2014
"49767",1040,1847,2014
"49768",1040,2041,2014
"49769",1040,2748,2014
"49770",1040,2749,2014
"49771",1041,1763,2014
"49772",1041,2750,2014
"49773",1042,1147,2014
"49774",1042,2751,2014
"49775",1042,1488,2014
"49776",1042,2752,2014
"49777",1042,2088,2014
"49778",1043,1424,2014
"49779",1043,1505,2014
"49780",1043,2102,2014
"49781",1043,2753,2014
"49782",1044,1821,2014
"49783",1044,2620,2014
"49784",1045,1384,2014
"49785",1045,1835,2014
"49786",1045,1852,2014
"49787",1045,1895,2014
"49788",1045,1958,2014
"49789",1045,2712,2014
"49790",1045,2754,2014
"49791",1046,1594,2014
"49792",1046,2755,2014
"49793",1047,1306,2014
"49794",1047,2756,2014
"49795",1047,2190,2014
"49796",1047,2695,2014
"49797",1048,2757,2014
"49798",1049,1150,2014
"49799",1049,1170,2014
"49800",1049,1254,2014
"49801",1049,1691,2014
"49802",1049,2758,2014
"49803",1050,2494,2014
"49804",1050,2759,2014
"49805",1050,2326,2014
"49806",1051,1344,2014
"49807",1051,2449,2014
"49808",1052,1841,2014
"49809",1052,1871,2014
"49810",1052,2535,2014
"49811",1053,2031,2014
"49812",1053,2089,2014
"49813",1053,2760,2014
"49814",1054,1578,2014
"49815",1054,2761,2014
"49816",1054,1872,2014
"49817",1054,1882,2014
"49818",1055,1562,2014
"49819",1055,2644,2014
"49820",1056,2081,2014
"49821",1056,2644,2014
"49822",1057,2390,2014
"49823",1058,2648,2014
"49824",1059,1405,2014
"49825",1059,1992,2014
"49826",1059,2731,2014
"49827",1060,1340,2014
"49828",1060,1370,2014
"49829",1061,1076,2014
"49830",1061,2576,2014
"49831",1061,1788,2014
"49832",1061,1971,2014
"49833",1061,2762,2014
"49834",1061,2474,2014
"49835",1062,2763,2014
"49836",1063,1202,2014
"49837",1063,1946,2014
"49838",1064,2764,2014
"49839",1065,2684,2014
"49840",1066,1267,2014
"49841",1066,1271,2014
"49842",1066,1590,2014
"49843",1066,1980,2014
"49844",1066,2114,2014
"49845",1066,2180,2014
"49846",1067,1439,2014
"49847",1068,2018,2014
"49848",1068,2132,2014
"49849",1069,1115,2014
"49850",1069,1636,2014
"49851",1070,1153,2014
"49852",1070,2235,2014
"49853",1071,2282,2014
"49854",1072,1561,2014
"49855",1072,2765,2014
"49856",1073,2766,2014
"49857",1073,2767,2014
"49858",1073,2768,2014
"49859",1074,1095,2014
"49860",1074,1701,2014
"49861",1074,1997,2014
"49862",1074,2558,2014
"49863",1074,2559,2014
"49864",1075,2333,2014
"49865",1076,1124,2014
"49866",1076,1224,2014
"49867",1076,2574,2014
"49868",1076,1563,2014
"49869",1076,2744,2014
"49870",1076,1788,2014
"49871",1076,1796,2014
"49872",1076,2762,2014
"49873",1076,2769,2014
"49874",1077,2090,2014
"49875",1077,2427,2014
"49876",1078,1439,2014
"49877",1079,1118,2014
"49878",1079,1145,2014
"49879",1079,1342,2014
"49880",1079,1639,2014
"49881",1079,2599,2014
"49882",1080,1218,2014
"49883",1080,2321,2014
"49884",1081,1277,2014
"49885",1081,1551,2014
"49886",1081,1721,2014
"49887",1082,1234,2014
"49888",1082,2639,2014
"49889",1083,1156,2014
"49890",1084,1948,2014
"49891",1084,2770,2014
"49892",1085,1213,2014
"49893",1085,1250,2014
"49894",1085,1321,2014
"49895",1085,1570,2014
"49896",1085,1795,2014
"49897",1085,1848,2014
"49898",1085,2512,2014
"49899",1085,2227,2014
"49900",1086,1681,2014
"49901",1086,1826,2014
"49902",1086,2310,2014
"49903",1087,1685,2014
"49904",1087,2771,2014
"49905",1088,1509,2014
"49906",1088,2401,2014
"49907",1089,1926,2014
"49908",1089,1972,2014
"49909",1089,2714,2014
"49910",1090,2772,2014
"49911",1091,1127,2014
"49912",1091,1315,2014
"49913",1091,2489,2014
"49914",1091,1557,2014
"49915",1091,1665,2014
"49916",1091,2490,2014
"49917",1091,2522,2014
"49918",1091,2773,2014
"49919",1091,2774,2014
"49920",1092,1928,2014
"49921",1092,2286,2014
"49922",1093,1362,2014
"49923",1093,2290,2014
"49924",1094,1363,2014
"49925",1094,2442,2014
"49926",1095,1701,2014
"49927",1095,1997,2014
"49928",1095,2558,2014
"49929",1095,2559,2014
"49930",1096,1529,2014
"49931",1097,1426,2014
"49932",1097,1611,2014
"49933",1097,2723,2014
"49934",1098,1756,2014
"49935",1099,2316,2014
"49936",1100,2301,2014
"49937",1101,1307,2014
"49938",1101,2023,2014
"49939",1101,2775,2014
"49940",1102,2776,2014
"49941",1103,1193,2014
"49942",1103,1471,2014
"49943",1103,2777,2014
"49944",1104,1782,2014
"49945",1105,2736,2014
"49946",1106,2029,2014
"49947",1106,2391,2014
"49948",1107,2429,2014
"49949",1108,2427,2014
"49950",1109,1862,2014
"49951",1110,2778,2014
"49952",1111,2779,2014
"49953",1112,1198,2014
"49954",1113,1131,2014
"49955",1113,1887,2014
"49956",1114,1244,2014
"49957",1114,1261,2014
"49958",1114,1449,2014
"49959",1114,1580,2014
"49960",1114,2520,2014
"49961",1115,1125,2014
"49962",1115,1194,2014
"49963",1115,1291,2014
"49964",1115,1377,2014
"49965",1115,1457,2014
"49966",1115,1511,2014
"49967",1115,1594,2014
"49968",1115,1636,2014
"49969",1115,2201,2014
"49970",1116,1156,2014
"49971",1116,2780,2014
"49972",1117,2093,2014
"49973",1118,1145,2014
"49974",1118,1342,2014
"49975",1118,1639,2014
"49976",1118,2599,2014
"49977",1119,1456,2014
"49978",1119,2129,2014
"49979",1120,1215,2014
"49980",1120,2781,2014
"49981",1121,2024,2014
"49982",1121,2782,2014
"49983",1122,1522,2014
"49984",1122,2292,2014
"49985",1123,1280,2014
"49986",1124,1372,2014
"49987",1124,1616,2014
"49988",1124,1796,2014
"49989",1124,2566,2014
"49990",1124,2769,2014
"49991",1124,2444,2014
"49992",1125,1291,2014
"49993",1125,1578,2014
"49994",1125,1636,2014
"49995",1126,1834,2014
"49996",1126,2386,2014
"49997",1127,1557,2014
"49998",1127,2490,2014
"49999",1127,2773,2014
"50000",1128,1326,2014
"50001",1128,1495,2014
"50002",1128,2428,2014
"50003",1128,2783,2014
"50004",1129,1189,2014
"50005",1129,1282,2014
"50006",1129,1305,2014
"50007",1129,2287,2014
"50008",1130,1646,2014
"50009",1131,1887,2014
"50010",1131,2704,2014
"50011",1132,2569,2014
"50012",1133,1646,2014
"50013",1134,1139,2014
"50014",1134,1535,2014
"50015",1134,2615,2014
"50016",1135,1437,2014
"50017",1135,2784,2014
"50018",1136,2555,2014
"50019",1137,2128,2014
"50020",1138,1802,2014
"50021",1138,2431,2014
"50022",1139,1535,2014
"50023",1139,2615,2014
"50024",1140,2251,2014
"50025",1141,1371,2014
"50026",1141,2785,2014
"50027",1142,1273,2014
"50028",1142,1300,2014
"50029",1142,1429,2014
"50030",1142,2466,2014
"50031",1142,2230,2014
"50032",1143,1575,2014
"50033",1143,2642,2014
"50034",1144,1610,2014
"50035",1144,1721,2014
"50036",1144,2414,2014
"50037",1145,1169,2014
"50038",1145,1324,2014
"50039",1145,1342,2014
"50040",1145,1476,2014
"50041",1145,1496,2014
"50042",1145,1639,2014
"50043",1145,2599,2014
"50044",1146,1581,2014
"50045",1146,2285,2014
"50046",1146,2147,2014
"50047",1147,2751,2014
"50048",1148,1149,2014
"50049",1148,1844,2014
"50050",1149,1844,2014
"50051",1150,1170,2014
"50052",1150,1254,2014
"50053",1150,2185,2014
"50054",1150,1691,2014
"50055",1150,2786,2014
"50056",1150,2758,2014
"50057",1151,1817,2014
"50058",1151,1964,2014
"50059",1152,1517,2014
"50060",1152,1761,2014
"50061",1152,1858,2014
"50062",1152,2053,2014
"50063",1152,2787,2014
"50064",1152,2788,2014
"50065",1153,2235,2014
"50066",1154,2198,2014
"50067",1155,1817,2014
"50068",1155,2623,2014
"50069",1156,1486,2014
"50070",1156,1629,2014
"50071",1156,2780,2014
"50072",1156,1739,2014
"50073",1156,1926,2014
"50074",1157,2485,2014
"50075",1158,2541,2014
"50076",1158,1491,2014
"50077",1158,1687,2014
"50078",1158,1710,2014
"50079",1158,1750,2014
"50080",1158,1789,2014
"50081",1158,2542,2014
"50082",1158,2108,2014
"50083",1158,2543,2014
"50084",1158,2789,2014
"50085",1159,1294,2014
"50086",1159,1477,2014
"50087",1159,1849,2014
"50088",1159,2613,2014
"50089",1160,1952,2014
"50090",1160,2133,2014
"50091",1160,2283,2014
"50092",1161,1411,2014
"50093",1161,2001,2014
"50094",1161,2729,2014
"50095",1162,1238,2014
"50096",1163,2436,2014
"50097",1164,1672,2014
"50098",1164,2790,2014
"50099",1165,1283,2014
"50100",1165,1388,2014
"50101",1165,2625,2014
"50102",1166,1186,2014
"50103",1166,1404,2014
"50104",1166,1786,2014
"50105",1166,1938,2014
"50106",1166,2280,2014
"50107",1166,2281,2014
"50108",1167,1286,2014
"50109",1167,1566,2014
"50110",1167,1855,2014
"50111",1167,2000,2014
"50112",1167,2215,2014
"50113",1168,1213,2014
"50114",1168,2791,2014
"50115",1169,1324,2014
"50116",1169,1342,2014
"50117",1169,1476,2014
"50118",1169,1496,2014
"50119",1169,2599,2014
"50120",1170,1254,2014
"50121",1170,1691,2014
"50122",1170,2758,2014
"50123",1171,1695,2014
"50124",1171,2491,2014
"50125",1172,2002,2014
"50126",1172,2194,2014
"50127",1173,1333,2014
"50128",1173,1374,2014
"50129",1173,2294,2014
"50130",1174,2327,2014
"50131",1175,1185,2014
"50132",1175,1634,2014
"50133",1175,1830,2014
"50134",1175,2075,2014
"50135",1175,2222,2014
"50136",1176,1190,2014
"50137",1176,2136,2014
"50138",1176,2792,2014
"50139",1177,1549,2014
"50140",1177,1951,2014
"50141",1177,2123,2014
"50142",1177,2124,2014
"50143",1177,2189,2014
"50144",1178,1606,2014
"50145",1178,1697,2014
"50146",1178,2391,2014
"50147",1179,1356,2014
"50148",1179,1487,2014
"50149",1179,1712,2014
"50150",1179,2085,2014
"50151",1179,2209,2014
"50152",1180,1523,2014
"50153",1181,2793,2014
"50154",1182,2110,2014
"50155",1183,1491,2014
"50156",1183,2741,2014
"50157",1184,1469,2014
"50158",1184,2794,2014
"50159",1184,1874,2014
"50160",1184,2462,2014
"50161",1185,1634,2014
"50162",1185,1830,2014
"50163",1185,2075,2014
"50164",1185,2222,2014
"50165",1186,1404,2014
"50166",1186,1938,2014
"50167",1186,2280,2014
"50168",1187,1248,2014
"50169",1187,1281,2014
"50170",1187,2717,2014
"50171",1187,2065,2014
"50172",1187,2286,2014
"50173",1187,2521,2014
"50174",1188,2191,2014
"50175",1189,1282,2014
"50176",1189,1305,2014
"50177",1189,2287,2014
"50178",1190,2136,2014
"50179",1190,2792,2014
"50180",1191,1329,2014
"50181",1192,1446,2014
"50182",1192,2671,2014
"50183",1193,1471,2014
"50184",1193,2777,2014
"50185",1193,1816,2014
"50186",1193,2263,2014
"50187",1194,1217,2014
"50188",1194,1356,2014
"50189",1194,1993,2014
"50190",1194,2500,2014
"50191",1194,2113,2014
"50192",1194,2122,2014
"50193",1194,2209,2014
"50194",1195,1627,2014
"50195",1195,2795,2014
"50196",1196,1844,2014
"50197",1196,2796,2014
"50198",1197,1222,2014
"50199",1197,1515,2014
"50200",1197,2286,2014
"50201",1198,2012,2014
"50202",1198,2797,2014
"50203",1199,2395,2014
"50204",1200,1728,2014
"50205",1200,1930,2014
"50206",1200,2665,2014
"50207",1201,1374,2014
"50208",1201,1458,2014
"50209",1201,2437,2014
"50210",1202,1946,2014
"50211",1203,1390,2014
"50212",1203,1662,2014
"50213",1203,2798,2014
"50214",1203,2107,2014
"50215",1203,2763,2014
"50216",1203,2735,2014
"50217",1203,2799,2014
"50218",1204,2616,2014
"50219",1205,1266,2014
"50220",1205,1439,2014
"50221",1205,2800,2014
"50222",1206,1438,2014
"50223",1206,1689,2014
"50224",1206,1718,2014
"50225",1206,2367,2014
"50226",1206,1913,2014
"50227",1206,2050,2014
"50228",1206,2132,2014
"50229",1206,2137,2014
"50230",1206,2602,2014
"50231",1207,1573,2014
"50232",1207,2801,2014
"50233",1208,2477,2014
"50234",1209,2472,2014
"50235",1210,1524,2014
"50236",1210,1554,2014
"50237",1210,2802,2014
"50238",1211,1721,2014
"50239",1211,1862,2014
"50240",1212,2202,2014
"50241",1213,1250,2014
"50242",1213,1321,2014
"50243",1213,1570,2014
"50244",1213,1848,2014
"50245",1213,2512,2014
"50246",1214,1704,2014
"50247",1214,2436,2014
"50248",1214,2803,2014
"50249",1215,2781,2014
"50250",1216,1455,2014
"50251",1216,2724,2014
"50252",1217,1336,2014
"50253",1217,1399,2014
"50254",1217,1911,2014
"50255",1217,2804,2014
"50256",1217,2805,2014
"50257",1217,2401,2014
"50258",1218,1298,2014
"50259",1218,1879,2014
"50260",1218,2218,2014
"50261",1219,1546,2014
"50262",1219,1686,2014
"50263",1219,1891,2014
"50264",1219,1937,2014
"50265",1219,2067,2014
"50266",1219,2208,2014
"50267",1220,1228,2014
"50268",1220,2329,2014
"50269",1221,1578,2014
"50270",1222,1515,2014
"50271",1222,2286,2014
"50272",1223,2408,2014
"50273",1224,1563,2014
"50274",1224,2744,2014
"50275",1225,2389,2014
"50276",1226,1587,2014
"50277",1226,2458,2014
"50278",1227,1568,2014
"50279",1227,1734,2014
"50280",1227,2806,2014
"50281",1228,2329,2014
"50282",1229,1448,2014
"50283",1229,1824,2014
"50284",1229,2236,2014
"50285",1229,2603,2014
"50286",1229,2347,2014
"50287",1230,2017,2014
"50288",1230,2115,2014
"50289",1230,2378,2014
"50290",1231,2407,2014
"50291",1232,1260,2014
"50292",1232,1302,2014
"50293",1232,2807,2014
"50294",1233,2681,2014
"50295",1233,1948,2014
"50296",1233,2013,2014
"50297",1234,2639,2014
"50298",1235,2383,2014
"50299",1236,2025,2014
"50300",1237,2421,2014
"50301",1238,1500,2014
"50302",1238,1506,2014
"50303",1238,1823,2014
"50304",1238,2526,2014
"50305",1239,2808,2014
"50306",1240,2722,2014
"50307",1241,2343,2014
"50308",1242,1265,2014
"50309",1242,2128,2014
"50310",1242,2662,2014
"50311",1243,2809,2014
"50312",1244,1261,2014
"50313",1244,1449,2014
"50314",1244,1580,2014
"50315",1244,2520,2014
"50316",1245,2158,2014
"50317",1245,2525,2014
"50318",1246,1575,2014
"50319",1246,1791,2014
"50320",1246,1924,2014
"50321",1246,2199,2014
"50322",1247,1556,2014
"50323",1247,1903,2014
"50324",1247,2272,2014
"50325",1248,1281,2014
"50326",1248,2065,2014
"50327",1248,2521,2014
"50328",1249,1546,2014
"50329",1249,1686,2014
"50330",1249,2067,2014
"50331",1249,2069,2014
"50332",1249,2208,2014
"50333",1249,2315,2014
"50334",1250,1321,2014
"50335",1250,1570,2014
"50336",1250,1848,2014
"50337",1250,2512,2014
"50338",1251,2594,2014
"50339",1252,2077,2014
"50340",1252,2810,2014
"50341",1253,2538,2014
"50342",1254,1691,2014
"50343",1254,2758,2014
"50344",1255,1637,2014
"50345",1255,2096,2014
"50346",1255,2144,2014
"50347",1255,2197,2014
"50348",1256,2433,2014
"50349",1257,2565,2014
"50350",1258,2178,2014
"50351",1259,1632,2014
"50352",1259,1900,2014
"50353",1259,2676,2014
"50354",1260,2626,2014
"50355",1260,1302,2014
"50356",1260,2211,2014
"50357",1260,1876,2014
"50358",1260,2807,2014
"50359",1260,2811,2014
"50360",1261,1449,2014
"50361",1261,1580,2014
"50362",1261,1770,2014
"50363",1262,2525,2014
"50364",1263,1351,2014
"50365",1263,1628,2014
"50366",1263,1964,2014
"50367",1263,1977,2014
"50368",1263,2097,2014
"50369",1263,2201,2014
"50370",1264,2467,2014
"50371",1265,2128,2014
"50372",1265,2662,2014
"50373",1266,1439,2014
"50374",1266,2812,2014
"50375",1266,2800,2014
"50376",1267,1271,2014
"50377",1267,1590,2014
"50378",1267,1980,2014
"50379",1267,2114,2014
"50380",1267,2180,2014
"50381",1268,1618,2014
"50382",1268,2349,2014
"50383",1269,2620,2014
"50384",1270,2243,2014
"50385",1271,1590,2014
"50386",1271,1980,2014
"50387",1271,2114,2014
"50388",1271,2180,2014
"50389",1272,1290,2014
"50390",1272,1805,2014
"50391",1272,2370,2014
"50392",1273,1300,2014
"50393",1273,1429,2014
"50394",1273,2466,2014
"50395",1274,1553,2014
"50396",1274,1946,2014
"50397",1274,2813,2014
"50398",1275,2628,2014
"50399",1276,2814,2014
"50400",1277,1551,2014
"50401",1277,1721,2014
"50402",1278,2257,2014
"50403",1279,2815,2014
"50404",1280,2432,2014
"50405",1280,2606,2014
"50406",1281,2065,2014
"50407",1281,2286,2014
"50408",1281,2521,2014
"50409",1282,1305,2014
"50410",1282,2287,2014
"50411",1283,1388,2014
"50412",1283,2021,2014
"50413",1283,2044,2014
"50414",1283,2625,2014
"50415",1284,1759,2014
"50416",1284,2816,2014
"50417",1285,2055,2014
"50418",1285,2139,2014
"50419",1285,2817,2014
"50420",1286,1566,2014
"50421",1286,2000,2014
"50422",1286,2215,2014
"50423",1286,2656,2014
"50424",1287,1620,2014
"50425",1287,2215,2014
"50426",1288,2708,2014
"50427",1289,2638,2014
"50428",1290,1805,2014
"50429",1290,2370,2014
"50430",1291,1585,2014
"50431",1291,1636,2014
"50432",1291,1987,2014
"50433",1291,2101,2014
"50434",1291,2207,2014
"50435",1292,2818,2014
"50436",1293,2105,2014
"50437",1293,2200,2014
"50438",1294,1849,2014
"50439",1295,1389,2014
"50440",1295,2410,2014
"50441",1295,1521,2014
"50442",1295,1545,2014
"50443",1295,2819,2014
"50444",1295,2820,2014
"50445",1296,1728,2014
"50446",1297,1875,2014
"50447",1298,1399,2014
"50448",1298,1539,2014
"50449",1298,2419,2014
"50450",1298,1857,2014
"50451",1298,1890,2014
"50452",1298,1914,2014
"50453",1298,2035,2014
"50454",1298,2066,2014
"50455",1298,2536,2014
"50456",1298,2821,2014
"50457",1298,2155,2014
"50458",1298,2165,2014
"50459",1298,2297,2014
"50460",1299,1637,2014
"50461",1299,1663,2014
"50462",1299,2042,2014
"50463",1299,2096,2014
"50464",1299,2145,2014
"50465",1299,2357,2014
"50466",1299,2562,2014
"50467",1300,1429,2014
"50468",1300,2466,2014
