"","from","to","year"
"28716",564,924,2017
"28717",564,1122,2017
"28718",564,1211,2017
"28719",564,1256,2017
"28720",564,1270,2017
"28721",564,1430,2017
"28722",565,853,2017
"28723",565,1447,2017
"28724",565,1075,2017
"28725",565,1482,2017
"28726",566,640,2017
"28727",566,1363,2017
"28728",566,1365,2017
"28729",566,1394,2017
"28730",566,1590,2017
"28731",567,718,2017
"28732",567,742,2017
"28733",567,828,2017
"28734",567,880,2017
"28735",567,1721,2017
"28736",568,1204,2017
"28737",568,1241,2017
"28738",568,1386,2017
"28739",569,1024,2017
"28740",569,1103,2017
"28741",570,972,2017
"28742",570,1765,2017
"28743",571,1036,2017
"28744",571,1766,2017
"28745",572,1360,2017
"28746",572,1767,2017
"28747",573,820,2017
"28748",573,945,2017
"28749",573,1162,2017
"28750",573,1600,2017
"28751",574,898,2017
"28752",574,1425,2017
"28753",575,845,2017
"28754",575,939,2017
"28755",576,941,2017
"28756",576,1745,2017
"28757",577,1768,2017
"28758",578,888,2017
"28759",578,947,2017
"28760",578,1085,2017
"28761",578,1179,2017
"28762",578,1186,2017
"28763",578,1283,2017
"28764",578,1769,2017
"28765",579,1615,2017
"28766",580,1034,2017
"28767",581,961,2017
"28768",582,1359,2017
"28769",582,1770,2017
"28770",583,1732,2017
"28771",584,868,2017
"28772",585,909,2017
"28773",585,1386,2017
"28774",585,1771,2017
"28775",585,1772,2017
"28776",586,718,2017
"28777",586,1689,2017
"28778",587,648,2017
"28779",587,1773,2017
"28780",588,735,2017
"28781",589,1111,2017
"28782",589,1222,2017
"28783",589,1344,2017
"28784",589,1496,2017
"28785",590,1290,2017
"28786",590,1333,2017
"28787",590,1774,2017
"28788",591,808,2017
"28789",591,944,2017
"28790",591,1588,2017
"28791",592,1539,2017
"28792",592,1570,2017
"28793",593,741,2017
"28794",593,1775,2017
"28795",594,1281,2017
"28796",594,1776,2017
"28797",595,1047,2017
"28798",595,1397,2017
"28799",595,1423,2017
"28800",596,1412,2017
"28801",596,1420,2017
"28802",596,1593,2017
"28803",597,607,2017
"28804",597,1289,2017
"28805",597,1777,2017
"28806",598,867,2017
"28807",598,987,2017
"28808",598,1778,2017
"28809",598,1149,2017
"28810",598,1779,2017
"28811",599,749,2017
"28812",599,1622,2017
"28813",600,771,2017
"28814",600,1534,2017
"28815",601,731,2017
"28816",601,926,2017
"28817",601,1354,2017
"28818",602,714,2017
"28819",602,1026,2017
"28820",602,1262,2017
"28821",603,1021,2017
"28822",603,1563,2017
"28823",604,1706,2017
"28824",604,1338,2017
"28825",604,1449,2017
"28826",604,1780,2017
"28827",605,731,2017
"28828",605,1177,2017
"28829",605,1436,2017
"28830",606,1744,2017
"28831",607,1289,2017
"28832",607,1777,2017
"28833",608,806,2017
"28834",608,810,2017
"28835",608,934,2017
"28836",608,1053,2017
"28837",608,1387,2017
"28838",608,1393,2017
"28839",609,659,2017
"28840",609,1781,2017
"28841",609,1100,2017
"28842",609,1782,2017
"28843",610,1482,2017
"28844",611,1783,2017
"28845",611,1472,2017
"28846",612,671,2017
"28847",612,912,2017
"28848",612,1332,2017
"28849",612,1784,2017
"28850",613,1444,2017
"28851",614,731,2017
"28852",614,926,2017
"28853",614,1166,2017
"28854",614,1354,2017
"28855",614,1572,2017
"28856",615,922,2017
"28857",615,1348,2017
"28858",615,1361,2017
"28859",615,1581,2017
"28860",616,1785,2017
"28861",617,942,2017
"28862",617,1199,2017
"28863",617,1242,2017
"28864",617,1786,2017
"28865",618,781,2017
"28866",618,1787,2017
"28867",619,751,2017
"28868",619,839,2017
"28869",619,1058,2017
"28870",619,1382,2017
"28871",620,1654,2017
"28872",621,1763,2017
"28873",622,1788,2017
"28874",623,935,2017
"28875",623,1789,2017
"28876",624,1264,2017
"28877",624,1279,2017
"28878",624,1469,2017
"28879",625,1558,2017
"28880",626,723,2017
"28881",626,1248,2017
"28882",626,1790,2017
"28883",627,1229,2017
"28884",627,1455,2017
"28885",628,1387,2017
"28886",629,954,2017
"28887",629,976,2017
"28888",629,1091,2017
"28889",629,1344,2017
"28890",630,1070,2017
"28891",630,1648,2017
"28892",631,946,2017
"28893",631,1791,2017
"28894",632,1792,2017
"28895",633,1457,2017
"28896",634,1793,2017
"28897",635,1737,2017
"28898",636,639,2017
"28899",636,1571,2017
"28900",637,825,2017
"28901",637,1794,2017
"28902",638,809,2017
"28903",638,989,2017
"28904",638,1795,2017
"28905",639,1571,2017
"28906",639,1756,2017
"28907",640,969,2017
"28908",640,1034,2017
"28909",640,1072,2017
"28910",640,1131,2017
"28911",640,1163,2017
"28912",640,1276,2017
"28913",640,1363,2017
"28914",640,1365,2017
"28915",640,1369,2017
"28916",640,1389,2017
"28917",640,1394,2017
"28918",640,1590,2017
"28919",641,767,2017
"28920",641,979,2017
"28921",641,1796,2017
"28922",642,767,2017
"28923",642,1310,2017
"28924",642,1381,2017
"28925",642,1797,2017
"28926",643,1592,2017
"28927",644,1105,2017
"28928",644,1295,2017
"28929",644,1798,2017
"28930",645,996,2017
"28931",645,1039,2017
"28932",645,1126,2017
"28933",645,1799,2017
"28934",646,847,2017
"28935",647,665,2017
"28936",647,1800,2017
"28937",648,680,2017
"28938",648,769,2017
"28939",648,1773,2017
"28940",648,1317,2017
"28941",648,1801,2017
"28942",649,1187,2017
"28943",649,1624,2017
"28944",650,685,2017
"28945",650,948,2017
"28946",650,1117,2017
"28947",650,1802,2017
"28948",651,694,2017
"28949",651,967,2017
"28950",651,1015,2017
"28951",652,670,2017
"28952",652,1803,2017
"28953",653,881,2017
"28954",653,1100,2017
"28955",654,1123,2017
"28956",654,1312,2017
"28957",654,1469,2017
"28958",655,729,2017
"28959",655,801,2017
"28960",655,1804,2017
"28961",656,783,2017
"28962",656,792,2017
"28963",656,970,2017
"28964",656,1379,2017
"28965",656,1400,2017
"28966",656,1805,2017
"28967",656,1638,2017
"28968",657,761,2017
"28969",657,1806,2017
"28970",658,1807,2017
"28971",659,1781,2017
"28972",660,1116,2017
"28973",660,1345,2017
"28974",660,1355,2017
"28975",660,1387,2017
"28976",660,1392,2017
"28977",660,1393,2017
"28978",660,1808,2017
"28979",661,876,2017
"28980",661,1512,2017
"28981",662,1809,2017
"28982",663,1625,2017
"28983",663,1125,2017
"28984",664,1329,2017
"28985",664,1493,2017
"28986",665,1800,2017
"28987",666,1723,2017
"28988",667,788,2017
"28989",667,857,2017
"28990",667,1028,2017
"28991",667,1302,2017
"28992",667,1609,2017
"28993",668,1123,2017
"28994",669,1810,2017
"28995",670,1803,2017
"28996",671,912,2017
"28997",671,1332,2017
"28998",671,1784,2017
"28999",672,852,2017
"29000",672,868,2017
"29001",672,1811,2017
"29002",672,1265,2017
"29003",672,1643,2017
"29004",672,1413,2017
"29005",672,1417,2017
"29006",672,1812,2017
"29007",673,1683,2017
"29008",674,680,2017
"29009",674,1258,2017
"29010",675,1377,2017
"29011",675,1669,2017
"29012",676,1809,2017
"29013",677,913,2017
"29014",677,1095,2017
"29015",677,1548,2017
"29016",678,1178,2017
"29017",678,1230,2017
"29018",678,1257,2017
"29019",678,1322,2017
"29020",678,1510,2017
"29021",678,1813,2017
"29022",679,1402,2017
"29023",679,1633,2017
"29024",680,1258,2017
"29025",681,1209,2017
"29026",681,1680,2017
"29027",682,999,2017
"29028",682,1499,2017
"29029",683,960,2017
"29030",683,1532,2017
"29031",684,1184,2017
"29032",684,1753,2017
"29033",685,948,2017
"29034",686,697,2017
"29035",686,795,2017
"29036",686,1210,2017
"29037",686,1275,2017
"29038",687,1170,2017
"29039",687,1481,2017
"29040",688,807,2017
"29041",688,1213,2017
"29042",688,1474,2017
"29043",689,754,2017
"29044",689,1304,2017
"29045",689,1578,2017
"29046",690,805,2017
"29047",690,1814,2017
"29048",691,1103,2017
"29049",691,1238,2017
"29050",692,1815,2017
"29051",693,1816,2017
"29052",694,967,2017
"29053",694,1015,2017
"29054",694,1107,2017
"29055",694,1817,2017
"29056",695,1818,2017
"29057",696,952,2017
"29058",696,1764,2017
"29059",696,1613,2017
"29060",697,795,2017
"29061",697,1210,2017
"29062",697,1275,2017
"29063",698,1636,2017
"29064",699,1565,2017
"29065",700,784,2017
"29066",700,1719,2017
"29067",700,1819,2017
"29068",701,1415,2017
"29069",701,1519,2017
"29070",702,1597,2017
"29071",703,891,2017
"29072",703,1376,2017
"29073",703,1820,2017
"29074",704,1335,2017
"29075",704,1693,2017
"29076",705,760,2017
"29077",705,1137,2017
"29078",705,1821,2017
"29079",706,846,2017
"29080",706,1023,2017
"29081",706,1068,2017
"29082",706,1144,2017
"29083",706,1596,2017
"29084",706,1665,2017
"29085",707,1762,2017
"29086",708,1058,2017
"29087",708,1067,2017
"29088",708,1160,2017
"29089",708,1183,2017
"29090",708,1286,2017
"29091",708,1382,2017
"29092",708,1459,2017
"29093",709,722,2017
"29094",709,1153,2017
"29095",709,1822,2017
"29096",710,786,2017
"29097",710,1642,2017
"29098",711,1331,2017
"29099",711,1453,2017
"29100",712,1823,2017
"29101",713,1824,2017
"29102",713,867,2017
"29103",713,1018,2017
"29104",713,1062,2017
"29105",713,1825,2017
"29106",713,1111,2017
"29107",713,1826,2017
"29108",713,1410,2017
"29109",713,1585,2017
"29110",714,1026,2017
"29111",714,1262,2017
"29112",715,1677,2017
"29113",716,1531,2017
"29114",717,856,2017
"29115",717,1132,2017
"29116",717,1176,2017
"29117",717,1471,2017
"29118",718,742,2017
"29119",718,828,2017
"29120",718,880,2017
"29121",718,1721,2017
"29122",718,1689,2017
"29123",719,1480,2017
"29124",720,911,2017
"29125",720,1827,2017
"29126",721,757,2017
"29127",721,770,2017
"29128",721,833,2017
"29129",721,974,2017
"29130",721,1232,2017
"29131",721,1608,2017
"29132",722,1153,2017
"29133",722,1822,2017
"29134",723,1248,2017
"29135",723,1790,2017
"29136",724,791,2017
"29137",724,1828,2017
"29138",725,1709,2017
"29139",726,1829,2017
"29140",727,1009,2017
"29141",727,1262,2017
"29142",727,1395,2017
"29143",727,1830,2017
"29144",728,965,2017
"29145",729,801,2017
"29146",729,1804,2017
"29147",730,1831,2017
"29148",731,926,2017
"29149",731,1118,2017
"29150",731,1166,2017
"29151",731,1177,2017
"29152",731,1214,2017
"29153",731,1436,2017
"29154",731,1354,2017
"29155",731,1572,2017
"29156",732,787,2017
"29157",732,919,2017
"29158",732,943,2017
"29159",732,1002,2017
"29160",732,1054,2017
"29161",732,1168,2017
"29162",732,1535,2017
"29163",732,1586,2017
"29164",733,1696,2017
"29165",734,1627,2017
"29166",735,773,2017
"29167",735,939,2017
"29168",735,1114,2017
"29169",735,1832,2017
"29170",735,1506,2017
"29171",736,1396,2017
"29172",736,1644,2017
"29173",737,895,2017
"29174",737,1193,2017
"29175",737,1634,2017
"29176",738,1833,2017
"29177",739,1184,2017
"29178",739,1743,2017
"29179",740,1701,2017
"29180",741,1775,2017
"29181",742,828,2017
"29182",742,880,2017
"29183",742,1721,2017
"29184",743,1658,2017
"29185",743,1575,2017
"29186",744,1834,2017
"29187",745,1191,2017
"29188",745,1430,2017
"29189",746,1083,2017
"29190",746,1718,2017
"29191",747,775,2017
"29192",747,964,2017
"29193",747,1030,2017
"29194",747,1510,2017
"29195",748,878,2017
"29196",748,1135,2017
"29197",748,1549,2017
"29198",749,1622,2017
"29199",750,755,2017
"29200",750,774,2017
"29201",750,1041,2017
"29202",751,1058,2017
"29203",751,1382,2017
"29204",752,1124,2017
"29205",752,1399,2017
"29206",752,1407,2017
"29207",752,1835,2017
"29208",753,997,2017
"29209",753,1277,2017
"29210",753,1617,2017
"29211",754,1304,2017
"29212",754,1578,2017
"29213",755,774,2017
"29214",755,1041,2017
"29215",756,794,2017
"29216",756,1034,2017
"29217",757,770,2017
"29218",757,833,2017
"29219",757,974,2017
"29220",757,1232,2017
"29221",757,1608,2017
"29222",758,1429,2017
"29223",759,1386,2017
"29224",759,1679,2017
"29225",760,1137,2017
"29226",760,1821,2017
"29227",761,1806,2017
"29228",762,890,2017
"29229",762,1041,2017
"29230",763,1668,2017
"29231",764,1460,2017
"29232",765,1082,2017
"29233",765,1233,2017
"29234",765,1635,2017
"29235",766,958,2017
"29236",766,1836,2017
"29237",767,1441,2017
"29238",767,979,2017
"29239",767,1310,2017
"29240",767,1381,2017
"29241",767,1796,2017
"29242",767,1797,2017
"29243",768,1524,2017
"29244",768,1237,2017
"29245",768,1268,2017
"29246",768,1340,2017
"29247",768,1357,2017
"29248",768,1681,2017
"29249",768,1837,2017
"29250",768,1623,2017
"29251",768,1838,2017
"29252",768,1421,2017
"29253",768,1839,2017
"29254",769,846,2017
"29255",769,854,2017
"29256",769,1119,2017
"29257",770,833,2017
"29258",770,974,2017
"29259",770,1232,2017
"29260",770,1608,2017
"29261",771,1534,2017
"29262",772,808,2017
"29263",772,1336,2017
"29264",772,1589,2017
"29265",773,939,2017
"29266",773,1506,2017
"29267",774,1041,2017
"29268",774,1495,2017
"29269",775,964,2017
"29270",775,1030,2017
"29271",775,1510,2017
"29272",776,1840,2017
"29273",777,816,2017
"29274",777,1547,2017
"29275",778,1841,2017
"29276",779,1344,2017
"29277",779,1584,2017
"29278",780,887,2017
"29279",780,1842,2017
"29280",781,1787,2017
"29281",782,917,2017
"29282",782,1674,2017
"29283",783,792,2017
"29284",783,1379,2017
"29285",783,1638,2017
"29286",784,1819,2017
"29287",785,1109,2017
"29288",785,1188,2017
"29289",785,1843,2017
"29290",786,1642,2017
"29291",787,919,2017
"29292",787,943,2017
"29293",787,1054,2017
"29294",787,1168,2017
"29295",787,1586,2017
"29296",788,857,2017
"29297",788,1028,2017
"29298",788,1302,2017
"29299",788,1609,2017
"29300",789,1177,2017
"29301",790,846,2017
"29302",790,995,2017
"29303",790,1073,2017
"29304",790,1844,2017
"29305",791,1828,2017
"29306",792,1379,2017
"29307",792,1638,2017
"29308",793,1845,2017
"29309",794,1034,2017
"29310",795,1210,2017
"29311",795,1275,2017
"29312",796,1152,2017
"29313",796,1271,2017
"29314",796,1846,2017
"29315",796,1693,2017
"29316",797,1847,2017
"29317",798,831,2017
"29318",799,1848,2017
"29319",800,1849,2017
"29320",801,1850,2017
"29321",801,1804,2017
"29322",802,1489,2017
"29323",802,1102,2017
"29324",802,1851,2017
"29325",802,1492,2017
"29326",803,1852,2017
"29327",804,997,2017
"29328",805,1814,2017
"29329",806,810,2017
"29330",806,934,2017
"29331",806,1053,2017
"29332",806,1387,2017
"29333",806,1393,2017
"29334",807,1213,2017
"29335",807,1474,2017
"29336",808,944,2017
"29337",808,1123,2017
"29338",808,1336,2017
"29339",808,1588,2017
"29340",808,1589,2017
"29341",809,989,2017
"29342",809,1795,2017
"29343",810,934,2017
"29344",810,1053,2017
"29345",810,1387,2017
"29346",810,1393,2017
"29347",811,1694,2017
"29348",812,1047,2017
"29349",812,1397,2017
"29350",812,1423,2017
"29351",813,904,2017
"29352",814,1273,2017
"29353",814,1386,2017
"29354",815,1853,2017
"29355",816,1547,2017
"29356",817,949,2017
"29357",817,1027,2017
"29358",817,1254,2017
"29359",817,1372,2017
"29360",817,1560,2017
"29361",818,993,2017
"29362",818,1079,2017
"29363",818,1231,2017
"29364",818,1854,2017
"29365",819,1653,2017
"29366",820,945,2017
"29367",820,1162,2017
"29368",820,1600,2017
"29369",821,1855,2017
"29370",822,1488,2017
"29371",823,972,2017
"29372",823,1473,2017
"29373",824,933,2017
"29374",824,1569,2017
"29375",825,858,2017
"29376",825,1856,2017
"29377",825,1794,2017
"29378",826,1631,2017
"29379",827,1138,2017
"29380",828,880,2017
"29381",828,1721,2017
"29382",829,1293,2017
"29383",829,1857,2017
"29384",830,950,2017
"29385",830,1020,2017
"29386",831,1673,2017
"29387",832,1505,2017
"29388",833,974,2017
"29389",833,1232,2017
"29390",833,1608,2017
"29391",834,939,2017
"29392",834,1506,2017
"29393",835,1001,2017
"29394",835,1831,2017
"29395",836,1364,2017
"29396",836,1605,2017
"29397",837,962,2017
"29398",837,1858,2017
"29399",838,882,2017
"29400",838,947,2017
"29401",838,1037,2017
"29402",838,1043,2017
"29403",838,1283,2017
"29404",839,849,2017
"29405",839,1089,2017
"29406",839,1859,2017
"29407",840,930,2017
"29408",840,1491,2017
"29409",841,1056,2017
"29410",841,1185,2017
"29411",841,1386,2017
"29412",841,1679,2017
"29413",842,1860,2017
"29414",843,1708,2017
"29415",844,932,2017
"29416",844,1248,2017
"29417",844,1690,2017
"29418",845,939,2017
"29419",846,852,2017
"29420",846,854,2017
"29421",846,872,2017
"29422",846,939,2017
"29423",846,995,2017
"29424",846,997,2017
"29425",846,1014,2017
"29426",846,1023,2017
"29427",846,1068,2017
"29428",846,1073,2017
"29429",846,1077,2017
"29430",846,1119,2017
"29431",846,1144,2017
"29432",846,1861,2017
"29433",846,1349,2017
"29434",846,1596,2017
"29435",846,1403,2017
"29436",846,1862,2017
"29437",846,1665,2017
"29438",846,1844,2017
"29439",846,1863,2017
"29440",847,1058,2017
"29441",848,861,2017
"29442",848,1478,2017
"29443",849,1089,2017
"29444",849,1859,2017
"29445",850,954,2017
"29446",850,1091,2017
"29447",850,1864,2017
"29448",851,1429,2017
"29449",851,1865,2017
"29450",851,1866,2017
"29451",852,1811,2017
"29452",852,997,2017
"29453",853,1482,2017
"29454",854,1119,2017
"29455",855,1487,2017
"29456",856,1132,2017
"29457",856,1158,2017
"29458",856,1176,2017
"29459",856,1471,2017
"29460",856,1867,2017
"29461",857,1028,2017
"29462",857,1302,2017
"29463",857,1609,2017
"29464",858,1856,2017
"29465",859,1504,2017
"29466",860,1103,2017
"29467",861,1478,2017
"29468",862,1215,2017
"29469",862,1258,2017
"29470",862,1868,2017
"29471",863,1521,2017
"29472",864,1663,2017
"29473",865,1274,2017
"29474",865,1722,2017
"29475",866,1175,2017
"29476",866,1384,2017
"29477",866,1869,2017
"29478",867,1778,2017
"29479",868,1643,2017
"29480",869,1710,2017
"29481",869,1616,2017
"29482",869,1838,2017
"29483",870,1747,2017
"29484",871,1713,2017
"29485",872,939,2017
"29486",873,1870,2017
"29487",874,925,2017
"29488",874,1066,2017
"29489",874,1167,2017
"29490",874,1205,2017
"29491",874,1370,2017
"29492",874,1380,2017
"29493",874,1871,2017
"29494",875,1136,2017
"29495",875,1182,2017
"29496",875,1872,2017
"29497",876,1512,2017
"29498",877,1660,2017
"29499",878,1135,2017
"29500",878,1549,2017
"29501",879,1510,2017
"29502",880,1721,2017
"29503",881,1100,2017
"29504",882,947,2017
"29505",882,1037,2017
"29506",882,1043,2017
"29507",882,1283,2017
"29508",883,1457,2017
"29509",884,1038,2017
"29510",884,1076,2017
"29511",884,1155,2017
"29512",885,886,2017
"29513",885,1541,2017
"29514",886,1541,2017
"29515",887,1842,2017
"29516",888,947,2017
"29517",888,1085,2017
"29518",888,1179,2017
"29519",888,1186,2017
"29520",888,1283,2017
"29521",888,1769,2017
"29522",889,1260,2017
"29523",889,1331,2017
"29524",889,1746,2017
"29525",890,1041,2017
"29526",891,1376,2017
"29527",891,1820,2017
"29528",892,899,2017
"29529",892,920,2017
"29530",892,1195,2017
"29531",892,1873,2017
"29532",893,1540,2017
"29533",894,905,2017
"29534",894,1874,2017
"29535",895,1193,2017
"29536",895,1634,2017
"29537",896,1041,2017
"29538",896,1664,2017
"29539",897,1751,2017
"29540",898,1425,2017
"29541",899,920,2017
"29542",899,1195,2017
"29543",899,1873,2017
"29544",900,1201,2017
"29545",900,1693,2017
"29546",901,1224,2017
"29547",902,1605,2017
"29548",903,1225,2017
"29549",903,1693,2017
"29550",904,1875,2017
"29551",905,1874,2017
"29552",906,1348,2017
"29553",907,1483,2017
"29554",908,1051,2017
"29555",908,1433,2017
"29556",909,1772,2017
"29557",910,1139,2017
"29558",910,1442,2017
"29559",911,1827,2017
"29560",912,915,2017
"29561",912,1497,2017
"29562",912,1094,2017
"29563",912,1332,2017
"29564",912,1784,2017
"29565",912,1390,2017
"29566",912,1498,2017
"29567",913,1095,2017
"29568",913,1548,2017
"29569",914,1876,2017
"29570",915,1094,2017
"29571",915,1390,2017
"29572",915,1498,2017
"29573",916,1877,2017
"29574",917,1674,2017
"29575",918,1878,2017
"29576",919,943,2017
"29577",919,1054,2017
"29578",919,1168,2017
"29579",919,1586,2017
"29580",920,1195,2017
"29581",920,1873,2017
"29582",921,1300,2017
"29583",922,1348,2017
"29584",922,1361,2017
"29585",922,1581,2017
"29586",923,1879,2017
"29587",924,1122,2017
"29588",924,1211,2017
"29589",924,1256,2017
"29590",924,1270,2017
"29591",924,1430,2017
"29592",925,1066,2017
"29593",925,1167,2017
"29594",925,1205,2017
"29595",925,1370,2017
"29596",925,1380,2017
"29597",925,1871,2017
"29598",926,1166,2017
"29599",926,1354,2017
"29600",926,1572,2017
"29601",927,1175,2017
"29602",927,1309,2017
"29603",927,1880,2017
"29604",928,929,2017
"29605",928,1017,2017
"29606",928,1130,2017
"29607",928,1234,2017
"29608",929,1017,2017
"29609",929,1130,2017
"29610",929,1234,2017
"29611",930,1881,2017
"29612",930,1491,2017
"29613",930,1882,2017
"29614",931,1519,2017
"29615",932,1248,2017
"29616",932,1690,2017
"29617",933,1569,2017
"29618",934,1053,2017
"29619",934,1387,2017
"29620",934,1393,2017
"29621",935,1789,2017
"29622",936,1065,2017
"29623",936,1883,2017
"29624",937,1080,2017
"29625",937,1105,2017
"29626",937,1202,2017
"29627",937,1295,2017
"29628",938,1430,2017
"29629",939,1014,2017
"29630",939,1114,2017
"29631",939,1159,2017
"29632",939,1832,2017
"29633",939,1506,2017
"29634",939,1346,2017
"29635",939,1596,2017
"29636",939,1650,2017
"29637",940,1762,2017
"29638",941,1745,2017
"29639",942,1199,2017
"29640",942,1242,2017
"29641",942,1786,2017
"29642",943,1054,2017
"29643",943,1168,2017
"29644",943,1586,2017
"29645",944,1588,2017
"29646",945,1162,2017
"29647",945,1600,2017
"29648",946,1791,2017
"29649",947,1037,2017
"29650",947,1043,2017
"29651",947,1085,2017
"29652",947,1179,2017
"29653",947,1186,2017
"29654",947,1283,2017
"29655",947,1769,2017
"29656",948,1117,2017
"29657",948,1802,2017
"29658",949,1027,2017
"29659",949,1254,2017
"29660",949,1372,2017
"29661",949,1560,2017
"29662",950,1020,2017
"29663",951,1884,2017
"29664",951,1503,2017
"29665",952,1764,2017
"29666",953,1750,2017
"29667",954,976,2017
"29668",954,1091,2017
"29669",954,1864,2017
"29670",954,1344,2017
"29671",955,1040,2017
"29672",955,1321,2017
"29673",955,1707,2017
"29674",956,1351,2017
"29675",956,1885,2017
"29676",957,1258,2017
"29677",957,1724,2017
"29678",958,1836,2017
"29679",958,1886,2017
"29680",959,1200,2017
"29681",959,1887,2017
"29682",960,1532,2017
"29683",961,975,2017
"29684",961,1207,2017
"29685",961,1888,2017
"29686",962,1858,2017
"29687",963,1541,2017
"29688",964,1030,2017
"29689",964,1510,2017
"29690",965,966,2017
"29691",965,1155,2017
"29692",965,1702,2017
"29693",965,1703,2017
"29694",966,1155,2017
"29695",966,1703,2017
"29696",967,1015,2017
"29697",968,1177,2017
"29698",968,1434,2017
"29699",969,1276,2017
"29700",969,1363,2017
"29701",969,1369,2017
"29702",969,1394,2017
"29703",970,1379,2017
"29704",970,1400,2017
"29705",970,1805,2017
"29706",971,1889,2017
"29707",972,1765,2017
"29708",972,1473,2017
"29709",973,1278,2017
"29710",974,1232,2017
"29711",974,1608,2017
"29712",975,1207,2017
"29713",975,1888,2017
"29714",976,1091,2017
"29715",976,1344,2017
"29716",977,985,2017
"29717",977,1552,2017
"29718",978,1106,2017
"29719",978,1486,2017
"29720",979,1796,2017
"29721",980,1138,2017
"29722",980,1391,2017
"29723",980,1890,2017
"29724",981,1528,2017
"29725",982,1100,2017
"29726",982,1283,2017
"29727",983,1827,2017
"29728",984,1891,2017
"29729",985,1552,2017
"29730",985,1426,2017
"29731",986,1892,2017
"29732",987,1149,2017
"29733",987,1779,2017
"29734",988,1069,2017
"29735",988,1350,2017
"29736",988,1740,2017
"29737",989,1795,2017
"29738",990,1661,2017
"29739",991,1660,2017
"29740",992,1092,2017
"29741",992,1660,2017
"29742",993,1079,2017
"29743",993,1231,2017
"29744",993,1854,2017
"29745",994,1231,2017
"29746",995,1042,2017
"29747",995,1073,2017
"29748",995,1119,2017
"29749",995,1249,2017
"29750",995,1861,2017
"29751",995,1844,2017
"29752",995,1573,2017
"29753",996,1039,2017
"29754",997,1013,2017
"29755",997,1277,2017
"29756",997,1670,2017
"29757",997,1617,2017
"29758",997,1671,2017
"29759",998,1105,2017
"29760",998,1251,2017
"29761",998,1295,2017
"29762",999,1499,2017
"29763",1000,1697,2017
"29764",1001,1831,2017
"29765",1002,1168,2017
"29766",1002,1535,2017
"29767",1003,1145,2017
"29768",1003,1287,2017
"29769",1003,1301,2017
"29770",1003,1893,2017
"29771",1004,1233,2017
"29772",1005,1313,2017
"29773",1006,1809,2017
"29774",1007,1462,2017
"29775",1008,1103,2017
"29776",1009,1262,2017
"29777",1009,1266,2017
"29778",1009,1395,2017
"29779",1009,1830,2017
"29780",1009,1894,2017
"29781",1010,1123,2017
"29782",1010,1742,2017
"29783",1011,1895,2017
"29784",1012,1151,2017
"29785",1012,1385,2017
"29786",1012,1606,2017
"29787",1013,1671,2017
"29788",1014,1596,2017
"29789",1015,1107,2017
"29790",1015,1220,2017
"29791",1015,1315,2017
"29792",1015,1434,2017
"29793",1015,1896,2017
"29794",1015,1817,2017
"29795",1016,1551,2017
"29796",1017,1130,2017
"29797",1017,1234,2017
"29798",1018,1111,2017
"29799",1018,1410,2017
"29800",1018,1585,2017
"29801",1019,1684,2017
"29802",1020,1099,2017
"29803",1020,1313,2017
"29804",1020,1578,2017
"29805",1021,1563,2017
"29806",1022,1897,2017
"29807",1023,1068,2017
"29808",1023,1665,2017
"29809",1024,1103,2017
"29810",1025,1443,2017
"29811",1026,1262,2017
"29812",1027,1254,2017
"29813",1027,1372,2017
"29814",1027,1560,2017
"29815",1028,1221,2017
"29816",1028,1302,2017
"29817",1028,1609,2017
"29818",1029,1663,2017
"29819",1030,1510,2017
"29820",1031,1238,2017
"29821",1031,1298,2017
"29822",1031,1344,2017
"29823",1032,1714,2017
"29824",1033,1342,2017
"29825",1033,1577,2017
"29826",1034,1072,2017
"29827",1034,1110,2017
"29828",1034,1163,2017
"29829",1034,1305,2017
"29830",1034,1356,2017
"29831",1034,1362,2017
"29832",1034,1389,2017
"29833",1034,1394,2017
"29834",1034,1898,2017
"29835",1034,1401,2017
"29836",1034,1659,2017
"29837",1035,1088,2017
"29838",1036,1766,2017
"29839",1037,1043,2017
"29840",1037,1283,2017
"29841",1037,1736,2017
"29842",1038,1076,2017
"29843",1038,1155,2017
"29844",1039,1126,2017
"29845",1039,1799,2017
"29846",1040,1321,2017
"29847",1040,1707,2017
"29848",1041,1664,2017
"29849",1041,1495,2017
"29850",1042,1861,2017
"29851",1043,1283,2017
"29852",1044,1899,2017
"29853",1045,1070,2017
"29854",1045,1104,2017
"29855",1045,1247,2017
"29856",1045,1284,2017
"29857",1045,1900,2017
"29858",1046,1099,2017
"29859",1047,1901,2017
"29860",1047,1397,2017
"29861",1047,1423,2017
"29862",1048,1749,2017
"29863",1049,1902,2017
"29864",1050,1057,2017
"29865",1050,1467,2017
"29866",1051,1903,2017
"29867",1051,1142,2017
"29868",1051,1184,2017
"29869",1051,1743,2017
"29870",1051,1433,2017
"29871",1052,1904,2017
"29872",1052,1905,2017
"29873",1053,1387,2017
"29874",1053,1393,2017
"29875",1054,1168,2017
"29876",1054,1586,2017
"29877",1055,1267,2017
"29878",1055,1375,2017
"29879",1055,1414,2017
"29880",1055,1906,2017
"29881",1056,1386,2017
"29882",1057,1467,2017
"29883",1058,1067,2017
"29884",1058,1632,2017
"29885",1058,1183,2017
"29886",1058,1568,2017
"29887",1058,1382,2017
