"","new_publication","prior_publication","topic_similarity"
"2493",0,0,1.46167878085309
"2494",0,0,1.51163788071928
"2495",0,0,1.39034977839267
"2496",0,0,1.49678821032731
"2497",0,0,1.51165303840473
"2498",0,0,1.52698672865363
"2499",0,0,1.40248786097108
"2500",0,0,1.46399780898621
"2501",0,0,1.50237835874381
"2502",0,0,1.5123747887842
"2503",0,0,1.52664717957722
"2504",0,0,1.4901296351417
"2505",0,0,1.4924569869996
"2506",0,0,1.40801275760894
"2507",0,0,1.40380961038401
"2508",0,0,1.41728277121847
"2509",0,0,1.51097432534261
"2510",0,0,1.37747315514496
"2511",0,0,1.51139741381741
"2512",0,0,1.5123747887842
"2513",0,0,1.23798448774933
"2514",0,0,1.23798448774933
"2515",0,0,1.5195416050487
"2516",0,0,1.40466165208749
"2517",0,0,1.25512670755667
"2518",0,0,1.07603160820556
"2519",0,0,1.412130938208
"2520",0,0,1.412130938208
"2521",0,0,1.52837749958399
"2522",0,0,1.23302289723589
"2523",0,0,1.53341197712377
"2524",0,0,1.4303496230944
"2525",0,0,1.08950628625144
"2526",0,0,1.51966869340646
"2527",0,0,1.40889383346261
"2528",0,0,1.4197738466228
"2529",0,0,1.38169682630231
"2530",0,0,1.44006587056838
"2531",0,0,1.51302128121528
"2532",0,0,1.50749824650337
"2533",0,0,1.48605979318734
"2534",0,0,1.5414561681259
"2535",0,0,1.4924569869996
"2536",0,0,1.41477566388576
"2537",0,0,1.16920670355062
"2538",0,0,1.50941353033707
"2539",0,0,1.48451942697069
"2540",0,0,1.46135326574947
"2541",0,0,1.48539937695794
"2542",0,0,1.13562041484012
"2543",0,0,1.47295020425953
"2544",0,0,1.5324417446286
"2545",0,0,1.43144428626111
"2546",0,0,1.48993851257036
"2547",0,0,1.46740083585561
"2548",0,0,1.43466543268064
"2549",0,0,1.53721435609221
"2550",0,0,1.50780169558206
"2551",0,0,1.49011611938477e-08
"2552",0,0,1.26467465877117
"2553",0,0,1.38757221706767
"2554",0,0,1.46134188195611
"2555",0,0,1.47686607183446
"2556",0,0,1.49682590056531
"2557",0,0,1.44545222058063
"2558",1,1,0.323755806279739
"2559",0,0,1.36696081191177
"2560",0,0,1.50059580857882
"2561",0,0,1.45417675994668
"2562",0,0,1.52843202526635
"2563",0,0,1.44579020235618
"2564",0,0,1.50759583303043
"2565",0,0,1.49937124985473
"2566",0,0,1.42334724553228
"2567",0,0,1.46625666374114
"2568",0,0,1.45489945635264
"2569",0,0,1.49551319418541
"2570",0,0,1.43566789626396
"2571",0,0,1.30490010072785
"2572",0,0,1.53358087856175
"2573",0,0,1.31437676206306
"2574",0,0,1.52199959332838
"2575",0,0,1.44119964614854
"2576",0,0,1.51572503662384
"2577",0,0,1.41579870562836
"2578",0,0,1.44454130401917
"2579",0,0,1.50382308668826
"2580",0,0,1.49017572157074
"2581",0,0,1.44255136137376
"2582",0,0,1.49937124985473
"2583",0,0,1.41098610228749
"2584",0,0,1.5222025264722
"2585",0,0,1.50389064613739
"2586",0,0,1.5174742640522
"2587",0,0,1.50759583303043
"2588",0,0,1.49017572157074
"2589",0,0,1.24581064101725
"2590",0,0,1.51652772781318
"2591",0,0,1.48153516508354
"2592",0,0,1.34929296766775
"2593",0,0,1.42653158249124
"2594",0,0,1.5174742640522
"2595",0,0,1.54423139728996
"2596",0,0,1.51393366739725
"2597",0,0,1.45264488829571
"2598",0,0,1.32216376288529
"2599",0,0,1.43758337231949
"2600",0,0,1.5222025264722
"2601",0,0,1.17060301301043
"2602",0,0,1.45890508302931
"2603",0,0,1.41098610228749
"2604",0,0,1.45935793089239
"2605",0,0,1.46938218709377
"2606",0,0,1.09548741770531
"2607",0,0,1.47062404212982
"2608",0,0,1.48419265332698
"2609",0,0,1.45867830041136
"2610",0,0,1.27670489640434
"2611",0,0,1.46047185593092
"2612",0,0,1.42639800179962
"2613",0,0,1.52010492097161
"2614",0,0,1.52385417946907
"2615",0,0,1.53717751502774
"2616",0,0,1.47062404212982
"2617",0,0,1.45867830041136
"2618",0,0,1.47708430631606
"2619",0,0,1.5142663570203
"2620",0,0,1.43551223697612
"2621",0,0,1.55346563330937
"2622",0,0,1.49404847339549
"2623",0,0,1.52440085450265
"2624",0,0,1.46139455250048
"2625",0,0,1.50484982331903
"2626",0,0,1.46115480679975
"2627",0,0,1.46489042055817
"2628",0,0,1.46588806234044
"2629",0,0,1.44910230100439
"2630",0,0,1.51863965241984
"2631",0,0,1.14407327492163
"2632",0,0,1.4881144163136
"2633",0,0,1.48007493965291
"2634",0,0,1.51143192314318
"2635",0,0,1.54140521693413
"2636",0,0,1.43126084334438
"2637",0,0,1.53943376928364
"2638",0,0,1.44231106370899
"2639",0,0,1.28303536075858
"2640",0,0,1.2258751113445
"2641",0,0,1.52114258944202
"2642",0,0,1.45656528439353
"2643",0,0,1.50556812203008
"2644",0,0,1.36648987285868
"2645",0,0,1.46697747229958
"2646",0,0,1.27670489640434
"2647",0,0,1.39591229182806
"2648",0,0,1.47275447414256
"2649",0,0,1.52023727589007
"2650",0,0,1.51106710163994
"2651",0,0,1.46588806234044
"2652",0,0,1.20483124128622
"2653",0,0,1.46047185593092
"2654",0,0,1.41288267107398
"2655",0,0,1.47697050388954
"2656",0,0,1.4820098772113
"2657",0,0,1.46938218709377
"2658",0,0,1.47663568991468
"2659",0,0,1.2258751113445
"2660",0,0,1.47275447414256
"2661",0,0,1.49827747818822
"2662",0,0,1.47697050388954
"2663",0,0,1.51106710163994
"2664",0,0,1.491175970752
"2665",0,0,1.49825694320997
"2666",0,0,1.46047185593092
"2667",0,0,1.49100602922881
"2668",0,0,1.54140521693413
"2669",0,0,1.39591229182806
"2670",0,0,1.44707184961579
"2671",0,0,1.46051097109587
"2672",0,0,1.47558043118388
"2673",0,0,1.34933815315112
"2674",0,0,1.17868718016468
"2675",0,0,1.42639800179962
"2676",0,0,1.43401949084591
"2677",0,0,1.52007031475328
"2678",0,0,1.50866595411388
"2679",0,0,1.45478044238813
"2680",0,0,1.49371707835216
"2681",0,0,1.46489042055817
"2682",0,0,1.52478967953147
"2683",0,0,1.55346563330937
"2684",0,0,1.47275447414256
"2685",0,0,1.19976484159099
"2686",0,0,1.19976484159099
"2687",0,0,1.51449839020942
"2688",0,0,1.42639800179962
"2689",0,0,1.5061899693131
"2690",0,0,1.53943376928364
"2691",0,0,1.49100602922881
"2692",0,0,1.5155406633007
"2693",0,0,1.52478967953147
"2694",0,0,1.52614817885097
"2695",0,0,1.54757103016485
"2696",0,0,1.52007031475328
"2697",0,0,1.52191139244939
"2698",0,0,1.42082511959356
"2699",0,0,1.52408660960668
"2700",0,0,1.4973205517341
"2701",0,0,1.4636151707992
"2702",0,0,1.5273555338213
"2703",0,0,1.44204049338806
"2704",0,0,1.49544327935771
"2705",0,0,1.55006844162149
"2706",0,0,1.51780988290649
"2707",0,0,1.51668249947228
"2708",0,0,1.38028667868796
"2709",0,0,1.47275447414256
"2710",0,0,1.4787143891128
"2711",0,0,1.44231106370899
"2712",0,0,1.49460004717493
"2713",0,0,1.47552787414759
"2714",0,0,1.51641911969961
"2715",0,0,1.49535419528184
"2716",0,0,1.47697050388954
"2717",0,0,1.45236105610763
"2718",0,0,1.41288267107398
"2719",0,0,1.2258751113445
"2720",0,0,1.41048015424653
"2721",0,0,1.5082033206866
"2722",0,0,1.41076139650258
"2723",0,0,1.41952106923259
"2724",0,0,1.45593932996371
"2725",0,0,0.958088076609004
"2726",0,0,1.44969849464109
"2727",0,0,1.52286383708298
"2728",0,0,1.48007493965291
"2729",0,0,1.45246767403457
"2730",0,0,1.44440748254141
"2731",0,0,1.52191139244939
"2732",0,0,1.46020191331117
"2733",0,0,1.52794500824786
"2734",0,0,1.50117596972635
"2735",0,0,1.51617426586889
"2736",0,0,1.52385417946907
"2737",0,0,1.45849976507246
"2738",0,0,1.46047185593092
"2739",0,0,1.53417657413591
"2740",0,0,1.54054318185843
"2741",0,0,1.20612621597301
"2742",0,0,1.4820098772113
"2743",0,0,1.46020191331117
"2744",0,0,1.4787143891128
"2745",0,0,1.51854703271592
"2746",0,0,1.52892803275405
"2747",0,0,1.47708430631606
"2748",0,0,1.41082696728681
"2749",0,0,1.49460004717493
"2750",0,0,1.46024750493401
"2751",0,0,1.2258751113445
"2752",0,0,1.55006844162149
"2753",0,0,1.34662334651436
"2754",0,0,1.5155406633007
"2755",0,0,1.20612621597301
"2756",0,0,1.51979340437703
"2757",0,0,1.41197451142287
"2758",0,0,1.45867830041136
"2759",0,0,1.49544327935771
"2760",0,0,1.29004230080053
"2761",0,0,1.54332507781237
"2762",0,0,1.50484982331903
"2763",0,0,1.52478967953147
"2764",0,0,1.496544248633
"2765",0,0,1.52422231511469
"2766",0,0,1.42439253017406
"2767",0,0,1.46930965558403
"2768",0,0,1.38967005370974
"2769",0,0,1.41584738995519
"2770",0,0,1.27766389295752
"2771",0,0,1.14407327492163
"2772",0,0,1.2258751113445
"2773",0,0,1.46697747229958
"2774",0,0,1.41048015424653
"2775",0,0,1.44440748254141
"2776",0,0,1.43551223697612
"2777",0,0,1.4521654120461
"2778",0,0,1.36834924141163
"2779",0,0,1.2258751113445
"2780",0,0,1.44316025097873
"2781",0,0,1.52013098798387
"2782",0,0,1.42443027677135
"2783",0,0,1.48088186209613
"2784",0,0,1.49100602922881
"2785",0,0,1.54775997089807
"2786",0,0,1.39918441401732
"2787",0,0,1.48932640380746
"2788",0,0,1.49100602922881
"2789",0,0,1.42265766014203
"2790",0,0,1.52422231511469
"2791",0,0,1.54970749035449
"2792",0,0,1.47395596251217
"2793",0,0,0.655951847739233
"2794",0,0,1.48932640380746
"2795",0,0,1.496544248633
"2796",0,0,1.491175970752
"2797",0,0,1.50770238499019
"2798",0,0,1.49298888908354
"2799",0,0,1.37383252781376
"2800",0,0,1.52898514232272
"2801",0,0,1.48417519017543
"2802",0,0,1.36834924141163
"2803",0,0,1.46115480679975
"2804",0,0,1.49827747818822
"2805",0,0,1.4393198654775
"2806",0,0,1.52374821350861
"2807",0,0,1.46025571796825
"2808",0,0,1.39660807806348
"2809",0,0,1.50117596972635
"2810",0,0,1.35039391830404
"2811",0,0,1.52892803275405
"2812",0,0,1.52422231511469
"2813",0,0,1.54970749035449
"2814",0,0,1.52614817885097
"2815",0,0,1.4493147525391
"2816",0,0,0.967547905476513
"2817",0,0,1.52892803275405
"2818",0,0,1.46047185593092
"2819",0,0,1.13368419163004
"2820",0,0,1.41082696728681
"2821",0,0,1.49298888908354
"2822",0,0,1.46115480679975
"2823",0,0,1.54140521693413
"2824",0,0,1.26649299809161
"2825",0,0,1.46115480679975
"2826",0,0,1.52367036096196
"2827",0,0,1.49119312646913
"2828",0,0,1.50254528191195
"2829",0,0,1.41048015424653
"2830",0,0,1.47558043118388
"2831",0,0,1.48859990574093
"2832",0,0,1.46200840569302
"2833",0,0,1.44707184961579
"2834",0,0,1.51493104806017
"2835",0,0,1.51746487714909
"2836",0,0,1.52478967953147
"2837",0,0,1.45246767403457
"2838",0,0,1.53943376928364
"2839",0,0,1.52191139244939
"2840",0,0,1.5136598546551
"2841",0,0,1.39918441401732
"2842",0,0,1.52007031475328
"2843",0,0,1.52007031475328
"2844",0,0,1.51855601985427
"2845",0,0,1.51617426586889
"2846",0,0,1.46468774390741
"2847",0,0,1.53417657413591
"2848",0,0,1.53631133485185
"2849",0,0,1.41082696728681
"2850",0,0,1.51106710163994
"2851",0,0,1.53717751502774
"2852",0,0,1.54332507781237
"2853",0,0,1.52422231511469
"2854",0,0,1.41197451142287
"2855",0,0,1.54775997089807
"2856",0,0,1.49298888908354
"2857",0,0,1.3145441028747
"2858",0,0,1.36834924141163
"2859",0,0,1.34933815315112
"2860",0,0,1.44231106370899
"2861",0,0,1.450422271254
"2862",0,0,1.45692000163829
"2863",0,0,1.45770507060457
"2864",0,0,1.47708430631606
"2865",0,0,1.5155406633007
"2866",0,0,1.3145441028747
"2867",0,0,1.17151515435013
"2868",0,0,1.38028667868796
"2869",0,0,1.46468774390741
"2870",0,0,1.45246767403457
"2871",0,0,1.46025571796825
"2872",0,0,1.43017471762783
"2873",0,0,1.52010492097161
"2874",0,0,1.48086812219145
"2875",0,0,1.18191443649871
"2876",0,0,1.4393198654775
"2877",0,0,1.52286383708298
"2878",0,0,1.21643520100308
"2879",0,0,1.46115480679975
"2880",0,0,1.50770238499019
"2881",0,0,1.52042408657243
"2882",0,0,1.52408660960668
"2883",0,0,1.51118193351699
"2884",0,0,1.48088186209613
"2885",0,0,1.52892803275405
"2886",0,0,1.44316025097873
"2887",0,0,1.50117596972635
"2888",0,0,1.1938115945681
"2889",0,0,1.2258751113445
"2890",0,0,1.50810383920509
"2891",0,0,1.44969849464109
"2892",0,0,1.38035549060066
"2893",0,0,1.5155406633007
"2894",0,0,1.46697747229958
"2895",0,0,1.50669070717503
"2896",0,0,1.47697050388954
"2897",0,0,1.52614817885097
"2898",0,0,1.496544248633
"2899",0,0,1.20612621597301
"2900",0,0,1.54970749035449
"2901",0,0,1.13368419163004
"2902",0,0,1.50636791443122
"2903",0,0,1.4817303275545
"2904",0,0,1.5273555338213
"2905",0,0,1.51641911969961
"2906",0,0,1.46115480679975
"2907",0,0,1.46200840569302
"2908",0,0,1.50669070717503
"2909",0,0,1.51668249947228
"2910",0,0,1.43478386453738
"2911",0,0,1.47552787414759
"2912",0,0,1.4493147525391
"2913",0,0,1.4820098772113
"2914",0,0,1.53943376928364
"2915",0,0,1.20483124128622
"2916",0,0,1.47552787414759
"2917",0,0,1.52780952136403
"2918",0,0,1.41952106923259
"2919",0,0,1.48090312635132
"2920",0,0,1.12737989843694
"2921",0,0,1.46121328573675
"2922",0,0,1.5082033206866
"2923",0,0,1.544892311451
"2924",0,0,1.27766389295752
"2925",0,0,1.41197451142287
"2926",0,0,1.54290636004739
"2927",0,0,1.52408660960668
"2928",0,0,1.18191443649871
"2929",0,0,1.46022594094308
"2930",0,0,1.48703385899531
"2931",0,0,1.52385417946907
"2932",0,0,1.52010492097161
"2933",0,0,1.45593932996371
"2934",0,0,1.53717751502774
"2935",0,0,1.45808792738756
"2936",0,0,1.54290636004739
"2937",0,0,1.41048015424653
"2938",0,0,1.41048015424653
"2939",0,0,1.43792283773642
"2940",0,0,1.49404847339549
"2941",0,0,1.51453244116205
"2942",0,0,1.44591602875969
"2943",0,0,1.53999474280674
"2944",0,0,1.53999474280674
"2945",0,0,1.49100602922881
"2946",0,0,1.51468775219862
"2947",0,0,1.42626948992872
"2948",0,0,1.41076139650258
"2949",0,0,1.51863965241984
"2950",0,0,1.34662334651436
"2951",0,0,1.41987857772331
"2952",0,0,1.52614817885097
"2953",0,0,1.52440085450265
"2954",0,0,1.45849976507246
"2955",0,0,1.52374821350861
"2956",0,0,1.48088186209613
"2957",0,0,1.52286383708298
"2958",0,0,1.55006844162149
"2959",0,0,1.46022594094308
"2960",0,0,1.47297764327752
"2961",0,0,1.5244110166472
"2962",0,0,1.45692000163829
"2963",0,0,1.51855601985427
"2964",0,0,1.48007493965291
"2965",0,0,1.52298105879113
"2966",0,0,1.43126084334438
"2967",0,0,1.54054318185843
"2968",0,0,1.45417435568326
"2969",0,0,1.42663777259634
"2970",0,0,1.42680627782322
"2971",0,0,1.35561772336992
"2972",0,0,0.811521746912613
"2973",0,0,1.44846374508833
"2974",0,0,1.46139235884396
"2975",0,0,1.26467465877117
"2976",0,0,0
"2977",0,0,1.34943519441363
"2978",0,0,1.14772576406488
"2979",0,0,0.908354933515341
"2980",0,0,1.36733971050337
"2981",0,0,0.780850825641028
"2982",0,0,1.30615711903295
"2983",0,0,1.03441306706314
"2984",0,0,1.4557175855082
"2985",0,0,1.36434646384528
"2986",0,0,1.4626933529761
"2987",0,0,1.17462103104011
"2988",0,0,1.50196023586707
"2989",0,0,1.11335243529373
"2990",0,0,1.32019711532469
"2991",0,0,1.39329941530873
"2992",0,0,1.22427184914592
"2993",0,0,1.44582610699038
"2994",0,0,1.41093221163527
"2995",0,0,1.1233857790229
"2996",0,0,1.34624517109434
"2997",0,0,1.32881601320343
"2998",0,0,1.5008850967175
"2999",0,0,0.800972711884338
"3000",0,0,1.45765442975987
"3001",0,0,1.4160468338311
"3002",0,0,1.31798039565973
"3003",0,0,1.4282883251619
"3004",0,0,1.45625002968806
"3005",0,0,1.36042381803229
"3006",0,0,1.11335243529373
"3007",0,0,1.18700318174012
"3008",0,0,1.48670215860101
"3009",0,0,1.4717522196142
"3010",0,0,1.43800201232736
"3011",0,0,1.50196023586707
"3012",0,0,1.45625002968806
"3013",0,0,1.27503070145436
"3014",0,0,1.47114073046914
"3015",0,0,1.45468597846397
"3016",0,0,1.27227097609418
"3017",0,0,1.3870914206773
"3018",0,0,1.43800201232736
"3019",0,0,1.5130054671765
"3020",0,0,1.4660662448366
"3021",0,0,1.45274259348797
"3022",0,0,0.602729906231203
"3023",0,0,1.4261403031461
"3024",0,0,1.48670215860101
"3025",0,0,1.18765845191316
"3026",0,0,0.731765771327055
"3027",0,0,1.18700318174012
"3028",0,0,1.4887702291969
"3029",0,0,1.39119727524572
"3030",0,0,1.15286832818072
"3031",0,0,1.20867864281135
"3032",0,0,1.54788378407049
"3033",0,0,0.731167195958132
"3034",0,0,1.34244877061648
"3035",0,0,0.729675237247147
"3036",0,0,1.17089836265376
"3037",0,0,1.51066026150749
"3038",0,0,1.44924300731077
"3039",0,0,1.49943447778896
"3040",0,0,1.20867864281135
"3041",0,0,0.731167195958132
"3042",0,0,1.01319127527568
"3043",0,0,1.35088098947987
"3044",0,0,1.36588796400033
"3045",0,0,1.51046738499843
"3046",0,0,1.46624726069103
"3047",0,0,1.50281294977441
"3048",0,0,1.43955423022261
"3049",0,0,1.37077137556948
"3050",0,0,0.662495097133695
"3051",0,0,1.28019277265774
"3052",0,0,1.49110136939505
"3053",0,0,1.2898763007489
"3054",0,0,1.47498958952265
"3055",0,0,0.976607920194391
"3056",0,0,1.33991796668995
"3057",0,0,1.48272413803995
"3058",0,0,1.44508753468824
"3059",0,0,1.47307018697501
"3060",0,0,1.28171745630215
"3061",0,0,1.51128063836642
"3062",0,0,1.39679870963915
"3063",0,0,1.2022938149193
"3064",0,0,1.49903488455195
"3065",0,0,1.41650741354584
"3066",0,0,0.731841666916399
"3067",0,0,1.50530539184423
"3068",0,0,1.45077831102251
"3069",0,0,1.12886930851817
"3070",0,0,1.34244877061648
"3071",0,0,1.21249110228182
"3072",0,0,1.0060336145639
"3073",0,0,1.45112213555809
"3074",0,0,1.04501366844016
"3075",0,0,1.49110136939505
"3076",0,0,1.19509911304312
"3077",0,0,0.729675237247147
"3078",0,0,1.06244762645313
"3079",0,0,1.43318516681509
"3080",0,0,1.4074612160619
"3081",0,0,1.39119727524572
"3082",0,0,1.39402265359124
"3083",0,0,1.49903488455195
"3084",0,0,1.0060336145639
"3085",0,0,1.45894006880113
"3086",0,0,1.43318516681509
"3087",0,0,1.04501366844016
"3088",0,0,1.50650352391164
"3089",0,0,1.31772741189406
"3090",0,0,0.729675237247147
"3091",0,0,1.28028538331967
"3092",0,0,1.47307018697501
"3093",0,0,1.21249110228182
"3094",0,0,1.44702830450156
"3095",0,0,0.730497631093736
"3096",0,0,1.32447385921311
"3097",0,0,1.35824283162801
"3098",0,0,0.857511269853666
"3099",0,0,1.17089836265376
"3100",0,0,1.24587339349893
"3101",0,0,1.50387275118004
"3102",0,0,1.24375110713137
"3103",0,0,0.719171905402156
"3104",0,0,1.3705282958433
"3105",0,0,1.28019277265774
"3106",0,0,1.44988287529937
"3107",0,0,1.51046738499843
"3108",0,0,1.0060336145639
"3109",0,0,1.00950094235216
"3110",0,0,1.00950094235216
"3111",0,0,1.43658065787774
"3112",0,0,1.17089836265376
"3113",0,0,1.4794286975494
"3114",0,0,1.51128063836642
"3115",0,0,1.28028538331967
"3116",0,0,1.2494569564324
"3117",0,0,1.44988287529937
"3118",0,0,1.41021016911244
"3119",0,0,1.5151643903704
"3120",0,0,1.50387275118004
"3121",0,0,1.48107356376474
"3122",0,0,1.37730378988855
"3123",0,0,1.1231449252781
"3124",0,0,1.43970787233178
"3125",0,0,1.36088081134649
"3126",0,0,1.45507518377331
"3127",0,0,0.732283689212511
"3128",0,0,1.09777039754161
"3129",0,0,1.47277671002701
"3130",0,0,1.48857452401608
"3131",0,0,1.34783441207681
"3132",0,0,0.964560877546769
"3133",0,0,1.0060336145639
"3134",0,0,1.44191741060746
"3135",0,0,1.39679870963915
"3136",0,0,1.44331162178719
"3137",0,0,1.27548206171898
"3138",0,0,1.48599395073274
"3139",0,0,1.44205581070073
"3140",0,0,1.43318516681509
"3141",0,0,0.718879461496632
"3142",0,0,1.06244762645313
"3143",0,0,1.49903488455195
"3144",0,0,1.32633762392452
"3145",0,0,1.46275071600526
"3146",0,0,1.39538896527046
"3147",0,0,1.25088732248891
"3148",0,0,0.726598814346374
"3149",0,0,1.22838386550971
"3150",0,0,1.1983988090852
"3151",0,0,1.46562239586195
"3152",0,0,1.48272413803995
"3153",0,0,0.719711281842799
"3154",0,0,1.43859605562831
"3155",0,0,1.48107356376474
"3156",0,0,1.49636386036501
"3157",0,0,1.47489510377203
"3158",0,0,1.47330510082228
"3159",0,0,1.34978654713498
"3160",0,0,1.44924300731077
"3161",0,0,1.46849573615173
"3162",0,0,0.729675237247147
"3163",0,0,1.48746009994521
"3164",0,0,1.52104637157671
"3165",0,0,0.950445270838474
"3166",0,0,1.4074612160619
"3167",0,0,1.49636386036501
"3168",0,0,1.44191741060746
"3169",0,0,1.46260538090139
"3170",0,0,1.47673780875822
"3171",0,0,1.01319127527568
"3172",0,0,1.05894000979216
"3173",0,0,1.44331162178719
"3174",0,0,0.727474839708772
"3175",0,0,1.49903488455195
"3176",0,0,1.47277671002701
"3177",0,0,0.960445234400762
"3178",0,0,1.2494569564324
"3179",0,0,0.950445270838474
"3180",0,0,1.52238662380817
"3181",0,0,0.759147629981721
"3182",0,0,0.731167195958132
"3183",0,0,1.09777039754161
"3184",0,0,1.42239430667875
"3185",0,0,1.52605166714389
"3186",0,0,1.37077137556948
"3187",0,0,1.44988287529937
"3188",0,0,1.28652588527314
"3189",0,0,1.4980688559855
"3190",0,0,1.36855108608395
"3191",0,0,1.18638327562932
"3192",0,0,1.29394072852371
"3193",0,0,1.21878276251965
"3194",0,0,1.29010075006502
"3195",0,0,0.976607920194391
"3196",0,0,1.49903488455195
"3197",0,0,1.12886930851817
"3198",0,0,1.32633762392452
"3199",0,0,1.43859605562831
"3200",0,0,1.36588796400033
"3201",0,0,1.11076969407818
"3202",0,0,1.34985787663162
"3203",0,0,1.49903488455195
"3204",0,0,1.19906853938348
"3205",0,0,1.35103909838114
"3206",0,0,1.42933948782616
"3207",0,0,1.47148202981154
"3208",0,0,1.28028538331967
"3209",0,0,1.50814796451057
"3210",0,0,1.27309672416034
"3211",0,0,1.51164660254536
"3212",0,0,1.28028538331967
"3213",0,0,1.27078806264225
"3214",0,0,1.4980688559855
"3215",0,0,1.50230350643059
"3216",0,0,1.32942492067133
"3217",0,0,1.50189919021137
"3218",0,0,1.51164660254536
"3219",0,0,1.28652588527314
"3220",0,0,1.50650352391164
"3221",0,0,1.23819077283053
"3222",0,0,1.09378956846985
"3223",0,0,1.37279653874688
"3224",0,0,1.40572508539702
"3225",0,0,1.26522073692644
"3226",0,0,1.34985787663162
"3227",0,0,0.662495097133695
"3228",0,0,1.45894006880113
"3229",0,0,0.624491904359582
"3230",0,0,1.49412675267852
"3231",0,0,0.768173697642019
"3232",0,0,1.42576115162138
"3233",0,0,1.47330510082228
"3234",0,0,1.39994703777243
"3235",0,0,1.47673780875822
"3236",0,0,1.4980688559855
"3237",0,0,1.50230350643059
"3238",0,0,1.41021016911244
"3239",0,0,1.41624063544747
"3240",0,0,1.14117718172764
"3241",0,0,1.47673780875822
"3242",0,0,0.729675237247147
"3243",0,0,1.1436470145482
"3244",0,0,1.05894000979216
"3245",0,0,1.09378956846985
"3246",0,0,0.662495097133695
"3247",0,0,1.47307018697501
"3248",0,0,1.24580375644873
"3249",0,0,0.662495097133695
"3250",0,0,1.35937769886113
"3251",0,0,1.22590477044975
"3252",0,0,1.38686672142603
"3253",0,0,1.32633762392452
"3254",0,0,1.32447385921311
"3255",0,0,1.2454429682047
"3256",0,0,1.30482210848451
"3257",0,0,1.44702830450156
"3258",0,0,1.48124245973049
"3259",0,0,1.46098885234276
"3260",0,0,1.44988287529937
"3261",0,0,0.719711281842799
"3262",0,0,1.51128063836642
"3263",0,0,1.48107356376474
"3264",0,0,1.32397595908266
"3265",0,0,1.27309672416034
"3266",0,0,1.50387275118004
"3267",0,0,1.50387275118004
"3268",0,0,1.4864124876397
"3269",0,0,1.34978654713498
"3270",0,0,1.39630246860431
"3271",0,0,1.48746009994521
"3272",0,0,1.51844683321804
"3273",0,0,1.05894000979216
"3274",0,0,1.04501366844016
"3275",0,0,1.49943447778896
"3276",0,0,1.52605166714389
"3277",0,0,1.4980688559855
"3278",0,0,0.759147629981721
"3279",0,0,1.50814796451057
"3280",0,0,1.09378956846985
"3281",0,0,1.3099843773751
"3282",0,0,1.34985787663162
"3283",0,0,1.35824283162801
"3284",0,0,1.39679870963915
"3285",0,0,1.45208033960908
"3286",0,0,0.726201134047533
"3287",0,0,0.729705605983618
"3288",0,0,1.01319127527568
"3289",0,0,1.2494569564324
"3290",0,0,1.3099843773751
"3291",0,0,1.24415445989359
"3292",0,0,0.964560877546769
"3293",0,0,1.39630246860431
"3294",0,0,0.719711281842799
"3295",0,0,0.768173697642019
"3296",0,0,1.29671447688376
"3297",0,0,1.51066026150749
"3298",0,0,1.45027943842362
"3299",0,0,1.2098208914102
"3300",0,1,0.624491904359582
"3301",0,0,1.46562239586195
"3302",0,0,1.21462383608373
"3303",0,0,0.662495097133695
"3304",0,0,1.23819077283053
"3305",0,0,1.47775257239362
"3306",0,0,1.1231449252781
"3307",0,0,1.47594317113569
"3308",0,0,1.47148202981154
"3309",0,0,1.47673780875822
"3310",0,0,1.19906853938348
"3311",0,0,1.47330510082228
"3312",0,0,1.19856266115538
"3313",0,0,1.49903488455195
"3314",0,0,1.49711305821651
"3315",0,0,1.1983988090852
"3316",0,0,1.32528165819181
"3317",0,0,1.2494569564324
"3318",0,0,1.12886930851817
"3319",0,0,1.48497484649204
"3320",0,0,1.43318516681509
"3321",0,0,1.41021016911244
"3322",0,0,1.28652588527314
"3323",0,0,0.950445270838474
"3324",0,0,1.50230350643059
"3325",0,0,1.1436470145482
"3326",0,0,1.48361810791634
"3327",0,0,1.44229582893867
"3328",0,0,1.45507518377331
"3329",0,0,1.48599395073274
"3330",0,0,0.662495097133695
"3331",0,0,1.30482210848451
"3332",0,0,1.48497484649204
"3333",0,0,1.34783441207681
"3334",0,0,1.44616012640431
"3335",0,0,1.27548206171898
"3336",0,0,1.41624063544747
"3337",0,0,1.4074612160619
"3338",0,0,1.51128063836642
"3339",0,0,1.19509911304312
"3340",0,0,1.27548206171898
"3341",0,0,1.5036874801221
"3342",0,0,1.25088732248891
"3343",0,0,1.53569207108978
"3344",0,0,0.999563837188419
"3345",0,0,0.733512993056602
"3346",0,0,1.46275071600526
"3347",0,0,1.50512573831306
"3348",0,0,1.29010075006502
"3349",0,0,0.759147629981721
"3350",0,0,1.15955489545107
"3351",0,0,1.1231449252781
"3352",0,0,1.2098208914102
"3353",0,0,0.742046328376272
"3354",0,0,1.53452399971511
"3355",0,0,1.44924300731077
"3356",0,0,1.51066026150749
"3357",0,0,0.726598814346374
"3358",0,0,1.49943447778896
"3359",0,0,0.737119411591872
"3360",0,0,1.15955489545107
"3361",0,0,1.32633762392452
"3362",0,0,1.32633762392452
"3363",0,0,1.20060758991702
"3364",0,0,1.46624726069103
"3365",0,0,1.47204081440745
"3366",0,0,1.45363556835909
