"","label","CM","measure","pct"
"1247","J Gauthier","degree",4,0.856650463985859
"1248","H Schultheis","degree",4,0.856562085726911
"1249","T Maddox","degree",4,0.856473707467963
"1250","S Liu","degree",4,0.856385329209015
"1251","A Harrison","degree",4,0.856296950950066
"1252","F Jahn","degree",4,0.856208572691118
"1253","J Schwartz","degree",4,0.85612019443217
"1254","K Griffiths","degree",4,0.856031816173221
"1255","P Zhao","degree",4,0.855943437914273
"1256","A Khetarpal","degree",4,0.855855059655325
"1257","J Schmidt","degree",4,0.855766681396376
"1258","T Morse","degree",4,0.855678303137428
"1259","A Chen","degree",4,0.85558992487848
"1260","T Neth","degree",4,0.855236411842687
"1261","R Thibaut","degree",4,0.855148033583738
"1262","D Goldstone","degree",4,0.85505965532479
"1263","T Rafferty","degree",4,0.854971277065842
"1264","N Regier","degree",4,0.854882898806893
"1265","C Johnson","degree",4,0.854794520547945
"1266","M Roy","degree",4,0.854706142288997
"1267","T Belenky","degree",4,0.854617764030049
"1268","L Gweon","degree",4,0.8545293857711
"1269","J Bulthoff","degree",4,0.854441007512152
"1270","H Choi","degree",4,0.854352629253204
"1271","A Hund","degree",4,0.854264250994255
"1272","P Schulz","degree",4,0.854175872735307
"1273","J Garcia-Albea","degree",4,0.854087494476359
"1274","S Storms","degree",4,0.853999116217411
"1275","K Casasanto","degree",4,0.853910737958462
"1276","A Milton","degree",4,0.853822359699514
"1277","U Gust","degree",4,0.853733981440566
"1278","H Chang","degree",4,0.853645603181617
"1279","M Kalish","degree",4,0.853557224922669
"1280","N Baker","degree",4,0.853468846663721
"1281","T Yu","degree",4,0.853380468404772
"1282","R Schoenherr","degree",4,0.853292090145824
"1283","S Gabora","degree",4,0.853203711886876
"1284","L O'Connor","degree",4,0.853115333627928
"1285","M Meier","degree",4,0.853026955368979
"1286","A Wang","degree",4,0.852938577110031
"1287","M Kita","degree",4,0.852850198851083
"1288","M Kitajima","degree",4,0.852761820592134
"1289","L Hamburger","degree",4,0.852673442333186
"1290","H Muller","degree",4,0.852585064074238
"1291","R Kambara","degree",4,0.852496685815289
"1292","K Sato","degree",4,0.852408307556341
"1293","J Liu","degree",4,0.852319929297393
"1294","J Corter","degree",4,0.852231551038445
"1295","M Yip","degree",4,0.852143172779496
"1296","M Schijndel","degree",4,0.852054794520548
"1297","J Dessalles","degree",4,0.8519664162616
"1298","P Wong","degree",4,0.851878038002651
"1299","Y Sakamoto","degree",4,0.851789659743703
"1300","K Do","degree",4,0.851701281484755
"1301","G Casasanto","degree",4,0.851612903225806
"1302","S Ho","degree",4,0.851524524966858
"1303","B Laszlo","degree",4,0.85143614670791
"1304","R Roche","degree",4,0.851347768448962
"1305","M Liu","degree",4,0.851259390190013
"1306","A Brown","degree",4,0.851171011931065
"1307","K Kim","degree",4,0.851082633672117
"1308","M Myung","degree",4,0.850994255413168
"1309","R Cox","degree",4,0.85090587715422
"1310","V Shook","degree",4,0.850817498895272
"1311","P Langley","degree",4,0.850729120636323
"1312","L Jones","degree",4,0.850640742377375
"1313","D Gerstenberg","degree",4,0.850552364118427
"1314","A Sinnett","degree",4,0.850463985859479
"1315","G Verheyen","degree",4,0.85037560760053
"1316","G Shiffrin","degree",4,0.850022094564737
"1317","A Davies","degree",4,0.849933716305789
"1318","A Olney","degree",4,0.84984533804684
"1319","R Yakushijin","degree",4,0.849756959787892
"1320","M Hristova","degree",4,0.849668581528944
"1321","M Nilsenova","degree",4,0.849580203269996
"1322","J Helversen","degree",4,0.849491825011047
"1323","K Maehigashi","degree",4,0.849403446752099
"1324","J Rehder","degree",4,0.849315068493151
"1325","P Holmes","degree",4,0.849226690234202
"1326","M Recchia","degree",4,0.849138311975254
"1327","M Rohde","degree",4,0.849049933716306
"1328","E Liu","degree",4,0.848961555457358
"1329","J Bocklisch","degree",4,0.848166151126823
"1330","H Scassellati","degree",4,0.848077772867875
"1331","C Sifonis","degree",4,0.847989394608926
"1332","S Hutchinson","degree",4,0.847901016349978
"1333","A Ramscar","degree",4,0.84781263809103
"1334","J Glady","degree",4,0.847724259832081
"1335","J Tversky","degree",4,0.847635881573133
"1336","E Gibson","degree",4,0.847547503314185
"1337","P Walker","degree",4,0.847459125055236
"1338","A Griffiths","degree",4,0.847370746796288
"1339","J Schoenherr","degree",4,0.84728236853734
"1340","L Ouyang","degree",4,0.847193990278391
"1341","J Abbott","degree",4,0.847105612019443
"1342","T Resnick","degree",4,0.847017233760495
"1343","T Foulsham","degree",4,0.846928855501547
"1344","S Dietz","degree",4,0.846840477242598
"1345","P Guerra","degree",4,0.84675209898365
"1346","J Myers","degree",4,0.846663720724702
"1347","W Battles","degree",4,0.846575342465753
"1348","T Akimoto","degree",4,0.846486964206805
"1349","R Frank","degree",4,0.84622182942996
"1350","K Horst","degree",4,0.846133451171012
"1351","J Ranson","degree",4,0.846045072912064
"1352","S Twomey","degree",4,0.845956694653115
"1353","C Ahlberg","degree",4,0.845868316394167
"1354","D Kaup","degree",4,0.845779938135219
"1355","B Dudschig","degree",4,0.84569155987627
"1356","G Kievit-Kylar","degree",4,0.845603181617322
"1357","M Kachergis","degree",4,0.845514803358374
"1358","B Falk","degree",4,0.845426425099426
"1359","M Winter","degree",4,0.845338046840477
"1360","T Suter","degree",4,0.844896155545736
"1361","R Pachur","degree",4,0.844807777286787
"1362","K Laine","degree",4,0.844719399027839
"1363","T Silander","degree",4,0.844631020768891
"1364","T Sakamoto","degree",4,0.844542642509942
"1365","A Kelly","degree",4,0.844454264250994
"1366","C Devereux","degree",4,0.844365885992046
"1367","B Korhonen","degree",4,0.844277507733098
"1368","C Richie","degree",4,0.844189129474149
"1369","R Coppola","degree",4,0.844100751215201
"1370","M Yang","degree",4,0.844012372956253
"1371","M Chang","degree",4,0.843923994697305
"1372","S Bekkering","degree",4,0.843835616438356
"1373","B Hoffmann","degree",4,0.843747238179408
"1374","C Jayaraman","degree",4,0.84365885992046
"1375","C Wills","degree",4,0.843570481661511
"1376","F Longmore","degree",4,0.843482103402563
"1377","H Morais","degree",4,0.843393725143615
"1378","A Hills","degree",4,0.843305346884666
"1379","A Cardella","degree",4,0.843216968625718
"1380","V Pennisi","degree",4,0.84312859036677
"1381","A Falzone","degree",4,0.843040212107822
"1382","E Erickson","degree",4,0.842951833848873
"1383","L Storms","degree",4,0.842863455589925
"1384","J Livesey","degree",4,0.842775077330977
"1385","E Shone","degree",4,0.842686699072028
"1386","C Washburn","degree",4,0.84259832081308
"1387","E Sullivan","degree",4,0.842509942554132
"1388","W Revithis","degree",4,0.842244807777287
"1389","S Marcus","degree",4,0.842156429518338
"1390","A Savino","degree",4,0.84206805125939
"1391","M Grice","degree",4,0.841979673000442
"1392","G Segedy","degree",4,0.841891294741494
"1393","J Kinnebrew","degree",4,0.841802916482545
"1394","Z Busemeyer","degree",4,0.841714538223597
"1395","J Solloway","degree",4,0.841626159964649
"1396","B Zhu","degree",4,0.8415377817057
"1397","T Gann","degree",4,0.841449403446752
"1398","S Garcia","degree",4,0.841361025187804
"1399","C Wei","degree",4,0.841272646928856
"1400","D Kelly","degree",4,0.841184268669907
"1401","N Kmiecik","degree",4,0.841095890410959
"1402","C Humeny","degree",4,0.841007512152011
"1403","J Magnuson","degree",4,0.840919133893062
"1404","V Gliozzi","degree",4,0.840830755634114
"1405","Y Liu","degree",4,0.840742377375166
"1406","E Chestnut","degree",4,0.840653999116217
"1407","S Meylan","degree",4,0.840565620857269
"1408","A Borghi","degree",4,0.840212107821476
"1409","M Kurita","degree",4,0.840123729562528
"1410","G Lannig","degree",4,0.840035351303579
"1411","S Aussems","degree",4,0.839946973044631
"1412","E Colunga","degree",4,0.839593460008838
"1413","K Begolli","degree",4,0.839505081749889
"1414","D Mirman","degree",4,0.839416703490941
"1415","M Oaksford","degree",4,0.839328325231993
"1416","T Brauner","degree",4,0.839239946973045
"1417","T Brochhagen","degree",4,0.839151568714096
"1418","V Reyna","degree",4,0.839063190455148
"1419","P Collins","degree",4,0.838621299160407
"1420","N Conaway","degree",4,0.838532920901458
"1421","I Croijmans","degree",4,0.83844454264251
"1422","V Cialdella","degree",4,0.838356164383562
"1423","M Dewolf","degree",4,0.838267786124613
"1424","M Bassok","degree",4,0.838179407865665
"1425","T Doan","degree",4,0.838091029606717
"1426","L Caglar","degree",4,0.838002651347768
"1427","R Schumacher","degree",4,0.83791427308882
"1428","K Marton","degree",4,0.837825894829872
"1429","J Fan","degree",4,0.837295625276182
"1430","S Fang","degree",4,0.837207247017234
"1431","T Jachmann","degree",4,0.837118868758285
"1432","C Jennings","degree",4,0.837030490499337
"1433","L Namy","degree",4,0.836942112240389
"1434","D Kleinschmidt","degree",4,0.836853733981441
"1435","J Leonard","degree",4,0.835969951391958
"1436","R Lerch","degree",4,0.835881573133009
"1437","I Toivonen","degree",4,0.835793194874061
"1438","T Li","degree",4,0.835704816615113
"1439","L Doumas","degree",4,0.835616438356164
"1440","R Magid","degree",4,0.835528060097216
"1441","Y Matusevych","degree",4,0.835439681838268
"1442","A Backus","degree",4,0.83535130357932
"1443","E Morgan","degree",4,0.835262925320371
"1444","K Munster","degree",4,0.835174547061423
"1445","B Gordon","degree",4,0.83482103402563
"1446","D Ong","degree",4,0.834732655766681
"1447","L Onnis","degree",4,0.834644277507733
"1448","M Lou-Magnuson","degree",4,0.834555899248785
"1449","H Yun","degree",4,0.834467520989836
"1450","E Weitnauer","degree",4,0.834379142730888
"1451","S Herzog","degree",4,0.83429076447194
"1452","A Danek","degree",4,0.834202386212992
"1453","A Jern","degree",4,0.834114007954043
"1454","A Scholz","degree",4,0.834025629695095
"1455","M Riley","degree",4,0.833937251436147
"1456","J Rule","degree",4,0.833848873177198
"1457","S Mueller","degree",4,0.832346442775077
"1458","A Nie","degree",4,0.832258064516129
"1459","P Wolff","degree",4,0.832169686257181
"1460","D Richardson","degree",4,0.832081307998232
"1461","S Steffensen","degree",4,0.831992929739284
"1462","M Walker","degree",4,0.831904551480336
"1463","M Collins","degree",4,0.831816173221388
"1464","K Xiao","degree",4,0.831551038444543
"1465","C Bowman","degree",4,0.831462660185594
"1466","H Zhou","degree",4,0.831285903667698
"1467","C Cusimano","degree",4,0.831197525408749
"1468","G Zhou","degree",4,0.831109147149801
"1469","T Price","degree",4,0.831020768890853
"1470","C Lynch","degree",4,0.830932390631905
"1471","T Barnes","degree",4,0.830844012372956
"1472","A Anderson","degree",4,0.830755634114008
"1473","J Kolesari","degree",4,0.830490499337163
"1474","M Tabatabaeian","degree",4,0.830225364560318
"1475","S Desai","degree",4,0.830048608042422
"1476","T Dunn","degree",4,0.829960229783473
"1477","M Tarampi","degree",4,0.829871851524525
"1478","R Catrambone","degree",4,0.829518338488732
"1479","Y Ohmoto","degree",4,0.829429960229783
"1480","C White","degree",4,0.82907644719399
"1481","F Poletiek","degree",4,0.828988068935042
"1482","K Ransom","degree",4,0.828634555899249
"1483","B Winter","degree",4,0.828192664604507
"1484","M Krusmark","degree",4,0.828104286345559
"1485","S Righi","degree",4,0.826866990720283
"1486","L Pierguidi","degree",4,0.826690234202386
"1487","M Viggiano","degree",4,0.826601855943438
"1488","S Schroeder","degree",4,0.82651347768449
"1489","M Burigo","degree",4,0.825806451612903
"1490","S Cheyette","degree",4,0.825718073353955
"1491","S Reimers","degree",4,0.825629695095007
"1492","S Gimbel","degree",4,0.825541316836058
"1493","M Dascalu","degree",4,0.82545293857711
"1494","S Trausan-Matu","degree",4,0.825364560318162
"1495","S Marsella","degree",4,0.825187803800265
"1496","M Keehner","degree",4,0.825099425541317
"1497","M Si","degree",4,0.825011047282369
"1498","S Jimenez","degree",4,0.82492266902342
"1499","M Saylor","degree",4,0.824834290764472
"1500","L Favela","degree",4,0.824745912505524
"1501","S Sharma","degree",4,0.824038886433937
"1502","F Gervits","degree",4,0.823685373398144
"1503","D Mewhort","degree",4,0.823508616880247
"1504","C Bergmann","degree",4,0.823420238621299
"1505","V Malave","degree",4,0.823331860362351
"1506","M Amon","degree",4,0.822889969067609
"1507","K Hamamouche","degree",4,0.822094564737075
"1508","M Mielicki","degree",4,0.821741051701282
"1509","M Richter","degree",4,0.821652673442333
"1510","A Voelker","degree",4,0.821387538665488
"1511","A Martin","degree",4,0.820945647370747
"1512","C Yang","degree",4,0.820857269111798
"1513","E Newport","degree",4,0.82076889085285
"1514","J Calvillo","degree",4,0.820680512593902
"1515","T Wu","degree",4,0.820326999558109
"1516","E Lapidow","degree",4,0.82023862129916
"1517","Q Lu","degree",4,0.820150243040212
"1518","M Bolognese","degree",4,0.820061864781264
"1519","R Richert","degree",4,0.819796730004419
"1520","C Mills","degree",4,0.819708351745471
"1521","J Korman","degree",4,0.819089703932833
"1522","R Cherng","degree",4,0.819001325673884
"1523","J Brand","degree",4,0.818912947414936
"1524","S Tubridy","degree",4,0.818824569155988
"1525","M Bixter","degree",4,0.818736190897039
"1526","L Crawford","degree",4,0.818647812638091
"1527","G Gauer","degree",4,0.81767565178966
"1528","R Nonohay","degree",4,0.817587273530711
"1529","R Gonzalez","degree",4,0.817498895271763
"1530","E Herbst","degree",4,0.817410517012815
"1531","D Bosch","degree",4,0.817057003977022
"1532","A Omaki","degree",4,0.816703490941229
"1533","K Plunkett","degree",4,0.81661511268228
"1534","D Halpern","degree",4,0.816526734423332
"1535","A Hodgkiss","degree",4,0.816438356164384
"1536","K Gilligan","degree",4,0.816349977905435
"1537","E Farran","degree",4,0.816173221387539
"1538","J Jokinen","degree",4,0.815908086610694
"1539","J Dunn","degree",4,0.815819708351745
"1540","A Velde","degree",4,0.815731330092797
"1541","C Chambers","degree",4,0.815642951833849
"1542","A Fernald","degree",4,0.815377817057004
"1543","L Tavernini","degree",4,0.814759169244366
"1544","C Vales","degree",4,0.814670790985418
"1545","J Rodd","degree",4,0.813875386654883
"1546","N Althaus","degree",4,0.81352187361909
"1547","L Brunel","degree",4,0.812903225806452
"1548","J Mayor","degree",4,0.812814847547503
"1549","C Dancy","degree",4,0.812372956252762
"1550","R Jansen","degree",4,0.812284577993813
"1551","S Jaffe-Dax","degree",4,0.811400795404331
"1552","A Rafferty","degree",4,0.811312417145382
"1553","B Sumer","degree",4,0.811224038886434
"1554","B Kuhnert","degree",4,0.810782147591692
"1555","B Armstrong","degree",4,0.810605391073796
"1556","A Michalland","degree",4,0.810517012814848
"1557","R Minervino","degree",4,0.810428634555899
"1558","A Chuey","degree",4,0.809014582412727
"1559","A Yeo","degree",4,0.807865665046399
"1560","C Young","degree",4,0.807600530269554
"1561","Y Zafirova","degree",4,0.807158638974812
"1562","N Aguiar","degree",4,0.807070260715864
"1563","C Andrews","degree",4,0.806981882456916
"1564","K Kovack-Lesh","degree",4,0.806893504197967
"1565","J Shepard","degree",4,0.806805125939019
"1566","L Rissman","degree",4,0.806716747680071
"1567","S Spotorno","degree",4,0.806274856385329
"1568","L Pirazzoli","degree",4,0.805656208572691
"1569","Q Wang","degree",4,0.803711886875829
"1570","T Back","degree",4,0.802916482545294
"1571","A Tinga","degree",4,0.802828104286346
"1572","R Hoef","degree",4,0.802739726027397
"1573","O Friedman","degree",4,0.802121078214759
"1574","B Long","degree",4,0.801414052143173
"1575","K O'Neill","degree",4,0.800972160848431
"1576","A Stocco","degree",4,0.800441891294742
"1577","R Rocca","degree",4,0.800353513035793
"1578","M Wallentin","degree",4,0.800265134776845
"1579","A SalehiNobandegani","degree",4,0.800176756517897
"1580","A Schachner","degree",4,0.800088378258948
"1581","M Pitt","degree",4,0.799734865223155
"1582","J Ellis","degree",4,0.797525408749448
"1583","L Ou","degree",4,0.797437030490499
"1584","A Woodward","degree",4,0.796199734865223
"1585","C Hilverman","degree",4,0.795227574016792
"1586","R Ferguson","degree",3,0.794167034909412
"1587","P Gosselin","degree",3,0.794078656650464
"1588","M McLaren","degree",3,0.793990278391516
"1589","D Ramscar","degree",3,0.793901900132567
"1590","M Scheepers","degree",3,0.793813521873619
"1591","M Shultz","degree",3,0.793725143614671
"1592","R Rooij","degree",3,0.793636765355722
"1593","H Johnson","degree",3,0.793548387096774
"1594","R French","degree",3,0.793460008837826
"1595","A Lewis","degree",3,0.793371630578878
"1596","F Keller","degree",3,0.793283252319929
"1597","S Forbus","degree",3,0.793194874060981
"1598","G Lewis","degree",3,0.793106495802033
"1599","M Maglio","degree",3,0.79275298276624
"1600","G Spencer","degree",3,0.792664604507291
"1601","F Stewart","degree",3,0.792576226248343
"1602","A Timmermans","degree",3,0.792487847989395
"1603","C Kacinik","degree",3,0.792399469730446
"1604","M McRae","degree",3,0.792311091471498
"1605","M Sacco","degree",3,0.79222271321255
"1606","J Shultz","degree",3,0.792134334953601
"1607","D Keane","degree",3,0.792045956694653
"1608","L Frank","degree",3,0.791957578435705
"1609","S Neth","degree",3,0.791869200176757
"1610","P Lane","degree",3,0.791515687140963
"1611","T Ishiguro","degree",3,0.79116217410517
"1612","J Watson","degree",3,0.791073795846222
"1613","R Christiansen","degree",3,0.790985417587273
"1614","M French","degree",3,0.790897039328325
"1615","R Harter","degree",3,0.790808661069377
"1616","S Kershaw","degree",3,0.790720282810429
"1617","K Xu","degree",3,0.79063190455148
"1618","R Pyke","degree",3,0.790543526292532
"1619","N Lee","degree",3,0.790455148033584
"1620","W Luhmann","degree",3,0.790366769774635
"1621","M Avraamides","degree",3,0.790278391515687
"1622","B Gureckis","degree",3,0.790190013256739
"1623","E Ping","degree",3,0.790101634997791
"1624","M McNeil","degree",3,0.790013256738842
"1625","M Conway","degree",3,0.789924878479894
"1626","W Verschueren","degree",3,0.789836500220946
"1627","B Heiser","degree",3,0.789748121961997
"1628","J Peters","degree",3,0.789659743703049
"1629","S Lagnado","degree",3,0.789571365444101
"1630","L Chater","degree",3,0.789482987185152
"1631","J Jonker","degree",3,0.789394608926204
"1632","S Freeman","degree",3,0.789306230667256
"1633","D Frey","degree",3,0.788952717631463
"1634","A Kim","degree",3,0.788864339372514
"1635","B Feldman","degree",3,0.788775961113566
"1636","J Ratwani","degree",3,0.788687582854618
"1637","M Ali","degree",3,0.788599204595669
"1638","C Aslin","degree",3,0.788510826336721
"1639","M Monaghan","degree",3,0.788422448077773
"1640","D Liu","degree",3,0.788334069818825
"1641","W Marsh","degree",3,0.788245691559876
"1642","R Son","degree",3,0.788157313300928
"1643","J Jee","degree",3,0.78806893504198
"1644","C Sibley","degree",3,0.787980556783031
"1645","E Davelaar","degree",3,0.787892178524083
"1646","S Kim","degree",3,0.787803800265135
"1647","T Rambusch","degree",3,0.787715422006186
"1648","K Neys","degree",3,0.787627043747238
"1649","G Calvi","degree",3,0.78753866548829
"1650","K Saito","degree",3,0.787450287229342
"1651","V Kaminski","degree",3,0.787096774193548
"1652","J Do","degree",3,0.7870083959346
"1653","J Lombrozo","degree",3,0.786920017675652
"1654","E Griffiths","degree",3,0.786831639416704
"1655","V Hupp","degree",3,0.78647812638091
"1656","G Zhang","degree",3,0.786389748121962
"1657","J Hidaka","degree",3,0.786301369863014
"1658","M Wittwer","degree",3,0.786212991604065
"1659","S Malt","degree",3,0.786124613345117
"1660","G Chen","degree",3,0.786036235086169
"1661","S Thomas","degree",3,0.78594785682722
"1662","M Watson","degree",3,0.785859478568272
"1663","M Branigan","degree",3,0.785771100309324
"1664","N Miyake","degree",3,0.785682722050376
"1665","J Chun","degree",3,0.785594343791427
"1666","P Gobert","degree",3,0.785505965532479
"1667","P Hemeren","degree",3,0.785417587273531
"1668","M Upal","degree",3,0.785329209014582
"1669","J Kaup","degree",3,0.785240830755634
"1670","L Cottrell","degree",3,0.785152452496686
"1671","A Janyan","degree",3,0.784710561201944
"1672","M Dry","degree",3,0.784622182942996
"1673","L Christiansen","degree",3,0.784533804684048
"1674","E Ball","degree",3,0.784445426425099
"1675","D Hochstein","degree",3,0.784357048166151
"1676","A D'Mello","degree",3,0.784268669907203
"1677","D Dongen","degree",3,0.784180291648255
"1678","A Ball","degree",3,0.784091913389306
"1679","T Bergen","degree",3,0.784003535130358
"1680","D Williams","degree",3,0.78391515687141
"1681","R Beaman","degree",3,0.783826778612461
"1682","T Vallee-Tourangeau","degree",3,0.783296509058772
"1683","J Byrne","degree",3,0.783208130799823
"1684","C Chater","degree",3,0.783119752540875
"1685","M Ball","degree",3,0.783031374281927
"1686","P Bazzanella","degree",3,0.782942996022978
"1687","M Bromme","degree",3,0.782677861246133
"1688","S Alishahi","degree",3,0.782589482987185
"1689","J Bringsjord","degree",3,0.782501104728237
"1690","G Andrews","degree",3,0.782412726469289
"1691","J Heath","degree",3,0.78232434821034
"1692","P McCabe","degree",3,0.782235969951392
"1693","J Pani","degree",3,0.782147591692444
"1694","R Li","degree",3,0.782059213433495
"1695","T Wiley","degree",3,0.781970835174547
"1696","L Ferreira","degree",3,0.781882456915599
"1697","C Palmer","degree",3,0.78179407865665
"1698","P Abbs","degree",3,0.781705700397702
"1699","M Fangmeier","degree",3,0.781617322138754
"1700","R Martin","degree",3,0.781528943879806
"1701","E French","degree",3,0.781440565620857
"1702","R Miyapuram","degree",3,0.781352187361909
"1703","R Clark","degree",3,0.781263809102961
"1704","P Fernbach","degree",3,0.781175430844012
"1705","C Sloutsky","degree",3,0.781087052585064
"1706","J Schoner","degree",3,0.780998674326116
"1707","K Abe","degree",3,0.780910296067167
"1708","G Monaghan","degree",3,0.780821917808219
"1709","V Brooks","degree",3,0.780733539549271
"1710","G Kokinov","degree",3,0.780645161290323
"1711","D Taylor","degree",3,0.780114891736633
"1712","J Hendriks","degree",3,0.780026513477684
"1713","M Love","degree",3,0.779938135218736
"1714","D Kello","degree",3,0.779849756959788
"1715","H Mercier","degree",3,0.77976137870084
"1716","H Meilinger","degree",3,0.779673000441891
"1717","A Goldwater","degree",3,0.779584622182943
"1718","T Bonawitz","degree",3,0.779496243923995
"1719","J Gaskell","degree",3,0.779407865665046
"1720","W Sims","degree",3,0.779319487406098
"1721","A Samuelson","degree",3,0.77923110914715
"1722","J Kruschke","degree",3,0.779142730888202
"1723","M Winawer","degree",3,0.779054352629253
"1724","N Juvina","degree",3,0.778965974370305
"1725","M Cox","degree",3,0.778612461334512
"1726","R Siegler","degree",3,0.778524083075563
"1727","T Ragni","degree",3,0.778435704816615
"1728","A LeFevre","degree",3,0.778347326557667
"1729","M Vanpaemel","degree",3,0.777905435262925
"1730","B Tomlinson","degree",3,0.777817057003977
"1731","J Mehlhorn","degree",3,0.777728678745029
"1732","M Misyak","degree",3,0.77764030048608
"1733","S Zimmerman","degree",3,0.777551922227132
"1734","P Liljeholm","degree",3,0.777463543968184
"1735","J Shieh","degree",3,0.776933274414494
"1736","F Ragni","degree",3,0.776844896155546
"1737","B Davis","degree",3,0.776756517896597
"1738","S Bonawitz","degree",3,0.776226248342908
"1739","T Feldman","degree",3,0.776137870083959
"1740","K Chi","degree",3,0.776049491825011
"1741","D Welsh","degree",3,0.775961113566063
"1742","J Borovsky","degree",3,0.775872735307114
"1743","D Crossley","degree",3,0.775784357048166
"1744","T Fausey","degree",3,0.775695978789218
"1745","C Richardson","degree",3,0.77560760053027
"1746","E Malt","degree",3,0.775519222271321
"1747","R Pylyshyn","degree",3,0.774900574458683
"1748","B Tversky","degree",3,0.774812196199735
"1749","M Hills","degree",3,0.774723817940787
"1750","R Maguire","degree",3,0.774635439681838
"1751","J Childers","degree",3,0.77454706142289
"1752","J Thompson","degree",3,0.774458683163942
"1753","M Begg","degree",3,0.774370304904993
"1754","M Hemmer","degree",3,0.774281926646045
"1755","B Yang","degree",3,0.774193548387097
"1756","Y Tenenbaum","degree",3,0.774105170128149
"1757","G Ruh","degree",3,0.7740167918692
"1758","K Mayor","degree",3,0.773928413610252
"1759","R Emberson","degree",3,0.773840035351304
"1760","L Spivey","degree",3,0.773751657092355
"1761","J Cottrell","degree",3,0.773663278833407
"1762","W Borensztajn","degree",3,0.773574900574459
"1763","K Ohtsu","degree",3,0.77348652231551
"1764","D Meyer","degree",3,0.773398144056562
"1765","L Dils","degree",3,0.773309765797614
"1766","E Harbison","degree",3,0.773221387538666
"1767","J Dougherty","degree",3,0.773133009279717
"1768","T Bertenthal","degree",3,0.773044631020769
"1769","S Kwon","degree",3,0.772956252761821
"1770","L Hachmann","degree",3,0.772867874502872
"1771","C Jern","degree",3,0.772779496243924
"1772","J Hills","degree",3,0.772337604949182
"1773","B Frank","degree",3,0.772249226690234
"1774","R Coen","degree",3,0.772160848431286
"1775","G Thompson","degree",3,0.772072470172338
"1776","R Vinson","degree",3,0.771984091913389
"1777","R Waldmann","degree",3,0.771895713654441
"1778","D Zhao","degree",3,0.771807335395493
"1779","P Burigo","degree",3,0.771718957136544
"1780","N Ullman","degree",3,0.771630578877596
"1781","C Best","degree",3,0.771542200618648
"1782","J French","degree",3,0.7714538223597
"1783","R Day","degree",3,0.771365444100751
"1784","S Black","degree",3,0.771277065841803
"1785","K Tanaka","degree",3,0.771188687582855
"1786","T Casasanto","degree",3,0.771100309323906
"1787","H Meijering","degree",3,0.771011931064958
"1788","M Mol","degree",3,0.77092355280601
"1789","J Kanayet","degree",3,0.770835174547061
"1790","K Yoo","degree",3,0.770746796288113
"1791","H Nakamura","degree",3,0.770658418029165
"1792","P McCloy","degree",3,0.770570039770217
"1793","B Ahn","degree",3,0.770481661511268
"1794","T Paas","degree",3,0.770128148475475
"1795","J Bryson","degree",3,0.769686257180734
"1796","J Gureckis","degree",3,0.769597878921785
"1797","S Ouellet","degree",3,0.769509500662837
"1798","S Boroditsky","degree",3,0.769421122403889
"1799","L Casagrande","degree",3,0.76933274414494
"1800","M Baccino","degree",3,0.769244365885992
"1801","D Li","degree",3,0.769155987627044
"1802","M Unterhuber","degree",3,0.768890852850199
"1803","T Greenwood","degree",3,0.768802474591251
"1804","B Gerjets","degree",3,0.768714096332302
"1805","S Indurkhya","degree",3,0.768625718073354
"1806","D Choi","degree",3,0.768537339814406
"1807","A Samsonovich","degree",3,0.768448961555457
"1808","B Griffiths","degree",3,0.768360583296509
"1809","W Worthy","degree",3,0.768272205037561
"1810","K Imai","degree",3,0.768183826778613
"1811","J Beaman","degree",3,0.768095448519664
"1812","M Kokinov","degree",3,0.768007070260716
"1813","S Leslie","degree",3,0.767918692001768
"1814","J Vasilyeva","degree",3,0.767830313742819
"1815","P Carroll","degree",3,0.767741935483871
"1816","R Griffiths","degree",3,0.76676977463544
"1817","M Nagel","degree",3,0.766681396376491
"1818","A Chater","degree",3,0.766593018117543
"1819","U Ormerod","degree",3,0.766504639858595
"1820","M Smail","degree",3,0.766416261599646
"1821","G Huber","degree",3,0.766327883340698
"1822","Y Gerjets","degree",3,0.76623950508175
"1823","A Prefors","degree",3,0.766151126822802
"1824","S Armstrong","degree",3,0.766062748563853
"1825","R Hills","degree",3,0.765974370304905
"1826","D Prefors","degree",3,0.765885992045957
"1827","K Morgan-Short","degree",3,0.765797613787008
"1828","S Dewald","degree",3,0.76570923552806
"1829","V Bartolotti","degree",3,0.765355722492267
"1830","T Taira","degree",3,0.765002209456474
"1831","P Petkov","degree",3,0.764913831197525
"1832","D Gagnon","degree",3,0.764825452938577
"1833","J Fadjo","degree",3,0.764737074679629
"1834","Y Wiegmann","degree",3,0.76464869642068
"1835","H Burling","degree",3,0.764560318161732
"1836","T Anderson","degree",3,0.764471939902784
"1837","R Donkin","degree",3,0.764383561643836
"1838","A Quek","degree",3,0.764295183384887
"1839","A Khemlani","degree",3,0.764118426866991
"1840","K Rodzon","degree",3,0.764030048608042
"1841","K Imhof","degree",3,0.763941670349094
"1842","R Abdullah","degree",3,0.763853292090146
"1843","C Buechner","degree",3,0.763764913831197
"1844","M Lim","degree",3,0.763676535572249
"1845","D Street","degree",3,0.763588157313301
"1846","C Patchan","degree",3,0.763499779054353
"1847","R Shafto","degree",3,0.763411400795404
"1848","J Blokpoel","degree",3,0.763057887759611
"1849","A Cokely","degree",3,0.762969509500663
