"","from","to"
"972","Y Su","C Wu"
"973","S Yeh","S Lin"
"974","S Yeh","C Wu"
"975","S Yeh","Y Su"
"976","S Creem-Regehr","B Mohler"
"977","W Thompson","B Mohler"
"979","O Braddick","M Nardini"
"980","J Atkinson","M Nardini"
"982","R Post","P Bulakowski"
"983","D Whitney","P Bulakowski"
"984","D Whitney","R Post"
"985","J Foley","J Foley"
"986","A Seiffert","A Seiffert"
"987","G Buckingham","G Buckingham"
"988","L Brown","L Brown"
"989","J Philbeck","J Philbeck"
"991","D Proffitt","J Zadra"
"992","V Lamme","S Gaal"
"993","T Schmidt","T Schmidt"
"994","K Amano","K Amano"
"995","A Huk","B Stankiewicz"
"996","J Culham","K Valyear"
"997","A Caramazza","B Mahon"
"998","J Pratt","J Pratt"
"999","J Driver","C Ruff"
"1000","V Walsh","C Ruff"
"1001","V Walsh","J Driver"
"1002","J Driver","J Driver"
"1004","E Awh","E Ester"
"1005","P Roelfsema","P Roelfsema"
"1006","F Gosselin","F Poirier"
"1007","M Arguin","F Poirier"
"1008","M Arguin","F Gosselin"
"1010","D Whitney","A Puri"
"1011","J Pratt","G West"
"1012","W Prinzmetal","W Prinzmetal"
"1013","J Mounts","J McCarley"
"1014","B Barton","M Scolari"
"1015","E Awh","M Scolari"
"1017","R Marois","J Todd"
"1019","C Moore","E Hein"
"1020","L Robertson","L Robertson"
"1021","L Maloney","M Landy"
"1022","K Uchikawa","I Motoyoshi"
"1023","G Finlayson","M Bloj"
"1024","V Manahilov","V Manahilov"
"1025","K Hamburger","T Hansen"
"1026","K Gegenfurtner","T Hansen"
"1027","K Gegenfurtner","K Hamburger"
"1028","S Naito","S Naito"
"1029","C Chen","Y Lin"
"1030","S Shevell","S Shevell"
"1031","K Doerschner","L Maloney"
"1032","D Brainard","L Maloney"
"1033","D Brainard","K Doerschner"
"1034","L Maloney","H Gerhard"
"1035","T Hansen","M Olkkonen"
"1036","K Gegenfurtner","M Olkkonen"
"1038","J Davidoff","J Davidoff"
"1039","S Palmer","K Schloss"
"1040","D Simmons","D Simmons"
"1041","H Buelthoff","C Wallraven"
"1042","B Wyble","M Potter"
"1043","N Donnelly","T Menneer"
"1044","K Cave","T Menneer"
"1045","K Cave","N Donnelly"
"1046","D Levi","R Li"
"1048","K Dobkins","K Dobkins"
"1050","R Jacobs","M Michel"
"1051","Z Lu","C Huang"
"1052","Y Zhou","C Huang"
"1053","Y Zhou","Z Lu"
"1055","D Simmons","P McAleer"
"1056","F Pollick","P McAleer"
"1057","F Pollick","D Simmons"
"1058","J Wood","R Tyrrell"
"1059","A Chaparro","R Tyrrell"
"1061","E Hiris","E Hiris"
"1062","F Pollick","F Pollick"
"1063","E Grossman","S Thurman"
"1064","A Hunt","A Hunt"
"1065","M Rutherford","M Rutherford"
"1066","N Troje","D Chang"
"1067","N Troje","D Saunders"
"1068","N Troje","N Troje"
"1069","N Troje","L Jakobson"
"1070","B Hansen","B Thompson"
"1071","R Hess","B Thompson"
"1072","R Hess","B Hansen"
"1073","N Troje","B Thompson"
"1074","N Troje","B Hansen"
"1075","N Troje","R Hess"
"1078","M Shiffrar","M Kaiser"
"1079","B Mahon","L Battelli"
"1080","I Thornton","L Battelli"
"1081","I Thornton","B Mahon"
"1082","T Shipley","T Shipley"
"1083","A Saygin","A Saygin"
"1084","G Cottrell","J Hsiao"
"1085","P McOwan","A Johnston"
"1087","S Webster","K McDermott"
"1089","M Webster","S Webster"
"1090","P Bennett","M Nagai"
"1091","M Rutherford","M Nagai"
"1092","M Rutherford","P Bennett"
"1093","C Gaspar","M Nagai"
"1094","C Gaspar","P Bennett"
"1095","C Gaspar","M Rutherford"
"1096","T Kumada","M Nagai"
"1097","T Kumada","P Bennett"
"1098","T Kumada","M Rutherford"
"1099","T Kumada","C Gaspar"
"1100","A Sekuler","M Nagai"
"1102","A Sekuler","M Rutherford"
"1103","A Sekuler","C Gaspar"
"1104","A Sekuler","T Kumada"
"1105","C Michel","F Gosselin"
"1106","P Schyns","F Gosselin"
"1107","P Schyns","C Michel"
"1108","B Rossion","F Gosselin"
"1110","B Rossion","P Schyns"
"1114","P Bennett","Y Konar"
"1115","A Sekuler","Y Konar"
"1117","B Rossion","A Heering"
"1118","D MacLeod","P Pallett"
"1119","K Shapiro","S Johnston"
"1126","J Richler","O Cheung"
"1127","T Palmeri","O Cheung"
"1128","T Palmeri","J Richler"
"1129","I Gauthier","O Cheung"
"1130","I Gauthier","J Richler"
"1131","I Gauthier","T Palmeri"
"1132","J Richler","M Mack"
"1133","I Gauthier","M Mack"
"1135","T Palmeri","M Mack"
"1138","D Sheinberg","E Twedt"
"1139","I Gauthier","E Twedt"
"1140","I Gauthier","D Sheinberg"
"1141","N Schwartz","N Schwartz"
"1143","J Barton","A Sekunova"
"1144","C Blais","D Fiset"
"1145","M Arguin","D Fiset"
"1146","M Arguin","C Blais"
"1148","D Bub","C Blais"
"1149","D Bub","M Arguin"
"1151","F Gosselin","C Blais"
"1154","R Laycock","S Crewther"
"1155","D Crewther","S Crewther"
"1156","D Crewther","R Laycock"
"1157","M Riesenhuber","M Riesenhuber"
"1158","G Legge","D Yu"
"1159","H Park","D Yu"
"1160","H Park","G Legge"
"1161","E Castet","J Bernard"
"1162","D Levi","D Pelli"
"1163","J Ferwerda","J Ferwerda"
"1164","T Lawton","T Lawton"
"1174","J Jovancevic","B Sullivan"
"1175","M Hayhoe","B Sullivan"
"1176","M Hayhoe","J Jovancevic"
"1177","H Strasburger","D Poggel"
"1178","D Whitney","F Farzin"
"1179","S Rivera","F Farzin"
"1180","S Rivera","D Whitney"
"1182","S Most","I Olson"
"1183","S Most","M Berryhill"
"1184","R Blake","S Hong"
"1185","D Smilek","D Smilek"
"1186","M Rizzo","R Ni"
"1188","G Andersen","M Rizzo"
"1189","J Drover","R Adams"
"1190","M Courage","R Adams"
"1191","M Courage","J Drover"
"1192","X Wan","E Shin"
"1193","M Fabiani","E Shin"
"1194","M Fabiani","X Wan"
"1195","G Gratton","E Shin"
"1196","G Gratton","X Wan"
"1197","G Gratton","M Fabiani"
"1198","A Lleras","E Shin"
"1199","A Lleras","X Wan"
"1200","A Lleras","M Fabiani"
"1201","A Lleras","G Gratton"
"1203","A Lleras","B Levinthal"
"1204","B Levinthal","H Chu"
"1205","A Lleras","H Chu"
"1207","Y Sasaki","Y Tsushima"
"1208","T Watanabe","Y Tsushima"
"1210","B Scholl","A White"
"1212","A Saville","A Saville"
"1213","L Kiorpes","L Kiorpes"
"1214","D Birtles","J Atkinson"
"1215","J Wattam-Bell","J Atkinson"
"1216","J Wattam-Bell","D Birtles"
"1218","O Braddick","D Birtles"
"1219","O Braddick","J Wattam-Bell"
"1220","R Bosworth","K Dobkins"
"1221","B Landau","M Palomares"
"1222","H Egeth","M Palomares"
"1223","H Egeth","B Landau"
"1224","C Granrud","A Yonas"
"1225","J Winawer","J Yoon"
"1226","M Giese","T Serre"
"1228","B Tjan","H Lu"
"1229","B Tjan","Z Liu"
"1233","R Vogels","F Pollick"
"1234","R Vogels","P McAleer"
"1235","M Giese","C Roether"
"1236","A Shapiro","A Shapiro"
"1237","M Albert","M Albert"
"1238","A Radonjic","A Gilchrist"
"1239","M Rudd","M Rudd"
"1240","R Baddeley","R Baddeley"
"1241","A Brown","D Lindsey"
"1242","L Maloney","R Fleming"
"1243","D Knill","A Brouwer"
"1244","P Schrater","P Battaglia"
"1245","D Kersten","P Battaglia"
"1246","D Kersten","P Schrater"
"1249","M Goodale","C Chapman"
"1250","S Butler","S Rossit"
"1251","M Harvey","S Rossit"
"1252","M Harvey","S Butler"
"1253","J Song","K Nakayama"
"1254","A Caramazza","K Nakayama"
"1255","A Caramazza","J Song"
"1258","Y Ostrovsky","B Balas"
"1259","E McKone","E McKone"
"1260","V Blanz","F Jiang"
"1261","A O'Toole","F Jiang"
"1262","A O'Toole","V Blanz"
"1263","G Aguirre","A Harris"
"1264","C Blais","R Jack"
"1265","D Fiset","R Jack"
"1267","R Caldara","R Jack"
"1268","R Caldara","C Blais"
"1269","R Caldara","D Fiset"
"1271","D Wyatte","B Schneider"
"1272","K James","B Schneider"
"1273","K James","D Wyatte"
"1274","T Busey","B Schneider"
"1275","T Busey","D Wyatte"
"1276","T Busey","K James"
"1277","M Chun","J Golomb"
"1278","J Mazer","J Golomb"
"1279","J Mazer","M Chun"
"1280","C Pun","M Adamo"
"1281","J Pratt","M Adamo"
"1282","J Pratt","C Pun"
"1283","S Ferber","M Adamo"
"1284","S Ferber","C Pun"
"1285","S Ferber","J Pratt"
"1286","T Horowitz","T Drew"
"1287","E Vogel","T Drew"
"1288","E Vogel","T Horowitz"
"1293","G Alvarez","W Shim"
"1294","Y Jiang","W Shim"
"1295","Y Jiang","G Alvarez"
"1296","S Franconeri","S Franconeri"
"1297","F Thorn","F Thorn"
"1298","C Schor","Z Zhang"
"1299","P Verghese","L Renninger"
"1300","P Mamassian","P Mamassian"
"1301","P Bex","H Galperin"
"1302","J Fiser","H Galperin"
"1303","J Fiser","P Bex"
"1304","M McCloskey","E Gregory"
"1305","N Matthews","N Matthews"
"1306","A Caspi","A Caspi"
"1308","A Haun","Y Kim"
"1309","E Essock","Y Kim"
"1311","J Zhang","L Liu"
"1312","C Yu","L Liu"
"1313","C Yu","J Zhang"
"1314","S McKee","Y Petrov"
"1315","B Giesbrecht","B Giesbrecht"
"1317","S Lee","S Lee"
"1318","O Yehezkel","A Sterkin"
"1319","Y Bonneh","A Sterkin"
"1320","Y Bonneh","O Yehezkel"
"1321","A Norcia","A Sterkin"
"1322","A Norcia","O Yehezkel"
"1323","A Norcia","Y Bonneh"
"1324","U Polat","A Sterkin"
"1325","U Polat","O Yehezkel"
"1326","U Polat","Y Bonneh"
"1327","U Polat","A Norcia"
"1338","S Chong","H Im"
"1340","C Asplund","P Dux"
"1341","R Marois","P Dux"
"1342","R Marois","C Asplund"
"1343","P Kellman","B Keane"
"1344","P Bennett","E Roudaia"
"1345","A Sekuler","E Roudaia"
"1348","J Dannemiller","J Dannemiller"
"1349","H Lu","B Dillenburger"
"1350","A Roe","B Dillenburger"
"1352","B Gillam","B Gillam"
"1353","S Vecera","H Lee"
"1354","H Hasegawa","H Unuma"
"1355","P Kellman","H Unuma"
"1356","P Kellman","H Hasegawa"
"1357","S Palmer","R Nelson"
"1359","J Feldman","J Feldman"
"1360","M Singh","M Singh"
"1362","L Robertson","A Flevaris"
"1363","S Bentin","A Flevaris"
"1364","S Bentin","L Robertson"
"1369","B Tjan","T Busey"
"1370","B Tjan","B Schneider"
"1371","B Tjan","D Wyatte"
"1373","G Rousselet","J Husk"
"1374","P Bennett","J Husk"
"1375","P Bennett","G Rousselet"
"1376","A Sekuler","J Husk"
"1377","A Sekuler","G Rousselet"
"1379","Z Wang","L Ge"
"1380","K Lee","L Ge"
"1381","K Lee","Z Wang"
"1384","S Thompson","J Hegdé"
"1385","D Kersten","J Hegdé"
"1386","D Kersten","S Thompson"
"1387","B Sorger","V Goffaux"
"1388","C Schiltz","V Goffaux"
"1389","C Schiltz","B Sorger"
"1390","R Goebel","V Goffaux"
"1391","R Goebel","B Sorger"
"1392","R Goebel","C Schiltz"
"1393","B Rossion","V Goffaux"
"1394","B Rossion","B Sorger"
"1396","B Rossion","R Goebel"
"1397","C Schiltz","L Dricot"
"1398","B Sorger","L Dricot"
"1400","R Goebel","L Dricot"
"1403","B Rossion","L Dricot"
"1407","H Goltz","J Steeves"
"1408","L Dricot","J Steeves"
"1409","L Dricot","H Goltz"
"1410","B Sorger","J Steeves"
"1411","B Sorger","H Goltz"
"1413","A Milner","J Steeves"
"1414","A Milner","H Goltz"
"1415","A Milner","L Dricot"
"1416","A Milner","B Sorger"
"1417","M Goodale","J Steeves"
"1418","M Goodale","H Goltz"
"1419","M Goodale","L Dricot"
"1420","M Goodale","B Sorger"
"1421","M Goodale","A Milner"
"1422","B Rossion","J Steeves"
"1423","B Rossion","H Goltz"
"1426","B Rossion","A Milner"
"1427","B Rossion","M Goodale"
"1431","P Schyns","R Caldara"
"1432","P Schyns","D Fiset"
"1433","P Schyns","C Blais"
"1434","E Mayer","R Caldara"
"1435","E Mayer","D Fiset"
"1436","E Mayer","C Blais"
"1437","E Mayer","P Schyns"
"1438","B Duchaine","R Russell"
"1439","K Nakayama","R Russell"
"1440","K Nakayama","B Duchaine"
"1442","L DeBruine","B Jones"
"1443","A Sahraie","B Jones"
"1444","A Sahraie","L DeBruine"
"1446","R Marino","D Berg"
"1461","J Wilder","B Schnitzer"
"1463","B Dosher","J Wilder"
"1465","E Kowler","J Wilder"
"1467","M Eckstein","W Schoonveld"
"1468","A Reeves","Z Jin"
"1469","D Kerzel","D Souto"
"1470","G Rees","N Lavie"
"1471","R VanRullen","T Carlson"
"1472","H Hogendoorn","T Carlson"
"1473","H Hogendoorn","R VanRullen"
"1474","F Verstraten","T Carlson"
"1475","F Verstraten","R VanRullen"
"1477","P Cavanagh","T Carlson"
"1478","P Cavanagh","R VanRullen"
"1479","P Cavanagh","H Hogendoorn"
"1480","P Cavanagh","F Verstraten"
"1485","Z Lu","S Liu"
"1489","P Jeter","Z Lu"
"1490","L Zhaoping","L Jingling"
"1492","M Crognale","J Highsmith"
"1494","N Busch","N Busch"
"1495","M Becker","M Becker"
"1496","M Ichikawa","M Ichikawa"
"1497","A Frischen","A Frischen"
"1498","P Dux","I Harris"
"1499","J Pratt","D Wilson"
"1501","E Blaser","Z Kaldy"
"1502","S Wang","S Mitroff"
"1503","D Simons","M Ambinder"
"1504","P Pearson","P Pearson"
"1505","D Levin","N Carlisle"
"1506","S Ferber","S Emrich"
"1507","S Emrich","N Al-Aidroos"
"1508","J Pratt","N Al-Aidroos"
"1509","J Pratt","S Emrich"
"1510","S Ferber","N Al-Aidroos"
"1513","M Beck","B Angelone"
"1514","J Delvenne","J Delvenne"
"1515","Y Jiang","T Makovski"
"1517","A Schubö","A Schubö"
"1518","A Seiffert","P Ko"
"1519","J Saiki","J Saiki"
"1520","J Danckert","J Danckert"
"1521","M Snodderly","M Snodderly"
"1522","S Shevell","Y Sun"
"1524","T Hansen","M Giesel"
"1525","K Gegenfurtner","M Giesel"
"1528","P McGraw","J Peirce"
"1531","A Sahraie","A Sahraie"
"1532","P Monnier","P Monnier"
"1533","A Rich","E Reijnen"
"1534","M Wert","E Reijnen"
"1535","M Wert","A Rich"
"1536","J Wolfe","E Reijnen"
"1537","J Wolfe","A Rich"
"1539","M Kim","S Han"
"1540","A Chaparro","A Chaparro"
"1541","E Vogel","K Fukuda"
"1542","A Lleras","J Ahn"
"1543","G Zelinsky","H Yang"
"1544","M Sereno","S Oh"
"1545","I Gilchrist","U Leonards"
"1546","K Yokoi","T Yoshida"
"1547","S Tripathy","S Narasimhan"
"1548","B Barrett","S Narasimhan"
"1549","B Barrett","S Tripathy"
"1550","K Yokosawa","K Yokosawa"
"1551","M Chun","J Junge"
"1552","J Raymond","J Raymond"
"1555","L Jefferies","J Enns"
"1556","D Smilek","J Enns"
"1557","D Smilek","L Jefferies"
"1558","S Stigchel","M Dodd"
"1559","D Wilson","M Dodd"
"1560","D Wilson","S Stigchel"
"1561","S Yantis","S Yantis"
"1562","D Somers","S Sheremata"
"1563","L Robertson","J DeGutis"
"1564","J Halberda","J Halberda"
"1565","H Egeth","C Leonard"
"1566","B Bahrami","P Vetter"
"1567","T Menneer","H Godwin"
"1568","K Cave","H Godwin"
"1570","N Donnelly","H Godwin"
"1573","S Mitroff","S Mitroff"
"1574","M Kunar","A Rich"
"1576","M Wert","M Kunar"
"1577","B Hidalgo-Sotelo","A Rich"
"1578","B Hidalgo-Sotelo","M Kunar"
"1579","B Hidalgo-Sotelo","M Wert"
"1581","J Wolfe","M Kunar"
"1583","J Wolfe","B Hidalgo-Sotelo"
"1587","S Place","D Fencsik"
"1588","J Wolfe","D Fencsik"
"1589","J Wolfe","S Place"
"1590","T Horowitz","D Fencsik"
"1591","T Horowitz","S Place"
"1593","S Flusberg","M Kunar"
"1595","J Wolfe","S Flusberg"
"1598","M Stroud","K Cave"
"1599","M Stroud","T Menneer"
"1602","N Donnelly","M Stroud"
"1604","G Zelinsky","J Schmidt"
"1605","W Geisler","J Najemnik"
"1606","B Gee","B Gee"
"1608","W Gerbino","W Gerbino"
"1609","J Enns","J Enns"
"1610","Y Yeshurun","Y Yeshurun"
"1611","R Murray","R Murray"
"1613","J Droulez","C Morvan"
"1614","M Wexler","C Morvan"
"1615","M Wexler","J Droulez"
"1616","S Shioiri","K Matsumiya"
"1617","J Kawahara","B Levinthal"
"1619","A Lleras","J Kawahara"
"1620","K Watanabe","K Watanabe"
"1621","J Crawford","S Prime"
"1622","M Niemeier","M Niemeier"
"1623","S Shimojo","S Shimojo"
"1624","A Richard","J Churan"
"1625","C Pack","J Churan"
"1626","C Pack","A Richard"
"1627","D Guitton","J Churan"
"1628","D Guitton","A Richard"
"1629","D Guitton","C Pack"
"1630","D Braun","A Schütz"
"1631","K Gegenfurtner","A Schütz"
"1632","K Gegenfurtner","D Braun"
"1638","S Lee","H Lee"
"1640","S Lee","W Sohn"
"1642","R Hayashi","R Hayashi"
"1644","L Joyce","M Nawrot"
"1646","R Ee","R Ee"
"1647","G Andersen","M Braunstein"
"1649","T Imura","N Shirai"
"1650","M Tomonaga","N Shirai"
"1652","M Yamaguchi","N Shirai"
"1653","M Yamaguchi","T Imura"
"1654","M Yamaguchi","M Tomonaga"
"1655","B Lee","D Giaschi"
"1656","Y Miyawaki","H Shigemasu"
"1657","Y Kamitani","H Shigemasu"
"1658","Y Kamitani","Y Miyawaki"
"1660","M Kitazaki","Y Miyawaki"
"1661","M Kitazaki","Y Kamitani"
"1662","J Campos","L Zhou"
"1663","H Sun","L Zhou"
"1665","J Rieser","J Rieser"
"1667","W Warren","J Owens"
"1669","R Wang","X Wan"
"1670","M Harrison","H Zhong"
"1671","W Warren","H Zhong"
"1672","W Warren","M Harrison"
"1677","D Walther","E Caddigan"
"1678","D Beck","E Caddigan"
"1679","D Beck","D Walther"
"1680","L Fei-Fei","E Caddigan"
"1681","L Fei-Fei","D Walther"
"1682","L Fei-Fei","D Beck"
"1684","M Chun","S Park"
"1686","X Hu","X Hu"
"1687","A Huth","M Saenz"
"1688","I Fine","M Saenz"
"1689","I Fine","A Huth"
"1690","C Koch","M Saenz"
"1691","C Koch","A Huth"
"1692","C Koch","I Fine"
"1700","Z Lu","Z Lu"
"1701","V Ramachandran","D Peterzell"
"1702","M Jazayeri","M Jazayeri"
"1703","R Krauzlis","J Perrone"
"1705","G Caplovitz","P Hsieh"
"1706","P Tse","P Hsieh"
"1707","P Tse","G Caplovitz"
"1708","B Scholl","J New"
"1709","N Scott-Samuel","J Wallace"
"1710","A Smith","J Wallace"
"1711","A Smith","N Scott-Samuel"
"1712","R Blake","C Kim"
"1724","S Kastner","K Schneider"
"1725","H Allen","J Snow"
"1726","R Rafal","J Snow"
"1727","R Rafal","H Allen"
"1728","G Humphreys","J Snow"
"1730","G Humphreys","R Rafal"
"1731","J Danckert","C Striemer"
"1732","J Serences","Z Vidnyánszky"
"1733","D Carmel","B Bahrami"
"1734","V Walsh","B Bahrami"
"1735","V Walsh","D Carmel"
"1736","G Rees","B Bahrami"
"1737","G Rees","D Carmel"
"1738","G Rees","V Walsh"
"1739","N Lavie","B Bahrami"
"1740","N Lavie","D Carmel"
"1741","N Lavie","V Walsh"
"1743","B Anderson","B Anderson"
"1745","D Brainard","D Brainard"
"1747","A Stockman","A Stockman"
"1748","A Reeves","A Reeves"
"1749","Y Bonneh","N Censor"
"1750","D Sagi","N Censor"
"1752","T Busey","L Blaha"
"1753","P Bennett","Z Hussain"
"1754","A Sekuler","Z Hussain"
"1756","M Tarr","E Barenholtz"
"1757","R Aslin","J Fiser"
"1758","M Lengyel","J Fiser"
"1759","M Lengyel","R Aslin"
"1760","Y Jiang","D Chen"
"1761","B Rogers","S Anstis"
"1762","T Knapen","J Brascamp"
"1763","R Kanai","J Brascamp"
"1764","R Kanai","T Knapen"
"1767","R Ee","R Kanai"
"1768","A Berg","J Brascamp"
"1769","A Berg","T Knapen"
"1770","A Berg","R Kanai"
"1771","A Berg","R Ee"
"1772","P Schrater","P Schrater"
"1773","R Lier","M Vergeer"
"1774","E Yang","K Maruya"
"1775","R Blake","K Maruya"
"1777","B Vlaskamp","M Banks"
"1778","J Hillis","M Banks"
"1779","J Hillis","B Vlaskamp"
"1780","J Gardner","M Banks"
"1781","J Gardner","B Vlaskamp"
"1782","J Gardner","J Hillis"
"1786","V Lollo","L Jefferies"
"1787","C Ruff","A Kristjansson"
"1788","J Driver","A Kristjansson"
"1793","N Turk-Browne","A Leber"
"1794","M Chun","A Leber"
"1796","M Nieuwenstein","E Vul"
"1797","N Kanwisher","E Vul"
"1798","N Kanwisher","M Nieuwenstein"
"1799","M Potter","M Nieuwenstein"
"1800","S Shimozaki","S Shimozaki"
"1801","A Dobbins","S Lee"
"1802","H Bedell","J Qian"
"1803","B Gillam","R Allison"
"1805","J Droulez","J Droulez"
"1807","P Hibbard","J Harris"
"1808","J Brooks","J Harris"
"1809","J Brooks","P Hibbard"
"1810","A Anderson","J Harris"
"1811","A Anderson","P Hibbard"
"1812","A Anderson","J Brooks"
"1813","M Banks","R Held"
"1814","M Banks","D Hoffman"
"1815","T Sato","T Sato"
"1816","B Motter","S Li"
"1817","L Cormack","Y Liu"
"1818","A Bovik","Y Liu"
"1819","A Bovik","L Cormack"
"1820","E Wong","E Wong"
"1821","W Gerbino","C Fantoni"
"1822","B Backus","J Wilmer"
"1829","R Cai","R Cai"
"1830","Z Pizlo","Y Li"
"1831","S Johnson","K Adolph"
"1832","W Adams","W Adams"
"1833","J Norman","J Norman"
"1834","D Kersten","K Doerschner"
"1836","F Domini","R Shah"
"1838","M Lind","Y Lee"
"1839","G Bingham","Y Lee"
"1840","G Bingham","M Lind"
"1841","Q Zaidi","Q Zaidi"
"1842","S Johnson","S Shuwairi"
"1843","D Vishwanath","D Vishwanath"
"1844","G Andersen","Z Bian"
"1845","M Chen","M Chen"
"1847","M Greenlee","M Greenlee"
"1848","M Carrasco","M Carrasco"
"1851","S Thompson-Schill","J Higgins"
"1852","S Luck","W Zhang"
"1853","Y Tanaka","Y Tanaka"
"1854","B Sheth","B Sheth"
"1855","S Mednick","S Mednick"
"1856","V Maljkovic","P Martini"
"1857","K Gegenfurtner","K Gegenfurtner"
"1858","E Vogel","A McCollough"
"1859","P Pearson","C Oriet"
"1863","A Treisman","K Evans"
"1864","J Faubert","J Faubert"
"1865","S Lomber","S Lomber"
"1866","S Sally","A Jain"
"1867","T Papathomas","A Jain"
"1868","T Papathomas","S Sally"
"1869","C Levitan","P Ko"
"1870","M Banks","P Ko"
"1871","M Banks","C Levitan"
"1872","F Pollick","J Hillis"
"1874","P McAleer","K Petrini"
"1875","F Pollick","K Petrini"
"1878","S Gepshtein","G Plomp"
"1879","T Watanabe","A Beer"
"1880","S Yeh","Y Chen"
"1881","I Olson","A Thomas"
"1882","G Aguirre","A Thomas"
"1883","G Aguirre","I Olson"
"1885","S Treue","D Kaping"
"1886","M Webster","D Kaping"
"1887","M Webster","S Treue"
"1888","C Fox","I Oruc"
"1891","N Witthoft","N Davidenko"
"1892","J Winawer","N Davidenko"
"1893","J Winawer","N Witthoft"
"1894","F Jiang","V Natu"
"1895","A O'Toole","V Natu"
"1897","D Whitney","J Haberman"
"1899","P Perona","Y Liu"
"1900","M Riesenhuber","V Blanz"
"1901","E McKone","J Taubert"
"1902","A Martinez","D Wilbraham"
"1903","J Christensen","D Wilbraham"
"1904","J Christensen","A Martinez"
"1905","J Todd","D Wilbraham"
"1906","J Todd","A Martinez"
"1907","J Todd","J Christensen"
"1911","M Ambinder","A Lleras"
"1912","B Scholl","J Flombaum"
"1914","R Marois","D Fougnie"
"1915","M Kim","B Won"
"1916","D Somers","K Bettencourt"
"1917","J Lappin","J Ericson"
"1918","A Seiffert","J Ericson"
"1919","A Seiffert","J Lappin"
"1920","Z Pylyshyn","H Haladjian"
"1923","S Palmer","T Ghose"
"1924","J Kim","E Salvagio"
"1925","M Peterson","E Salvagio"
"1926","M Peterson","J Kim"
"1929","M Herzog","B Sayim"
"1931","D Chen","S Yeh"
"1932","D Chen","S Lin"
"1933","J Chen","S Yeh"
"1934","J Chen","S Lin"
"1935","J Chen","D Chen"
"1936","C Chen","S Yeh"
"1937","C Chen","S Lin"
"1938","C Chen","D Chen"
"1939","C Chen","J Chen"
"1940","O Ben-Shahar","G Ben-Yosef"
"1942","S Pont","J Koenderink"
"1943","S Pont","A Doorn"
"1944","J Pomerantz","J Pomerantz"
"1945","Y Yeshurun","B Montagna"
"1946","M Carrasco","B Montagna"
"1947","M Carrasco","Y Yeshurun"
"1948","P Cavanagh","R Chakravarthi"
"1950","H Ogmen","T Otto"
"1951","M Herzog","T Otto"
"1953","B Scholl","T Gao"
"1954","B Scholl","H Choi"
"1955","T Bochsler","P Dassonville"
"1956","D Badcock","J Bell"
"1957","H Wilson","J Bell"
"1958","H Wilson","D Badcock"
"1959","F Wilkinson","J Bell"
"1960","F Wilkinson","D Badcock"
"1964","M Dixon","G Desmarais"
"1965","E Roy","G Desmarais"
"1966","E Roy","M Dixon"
"1967","X Yue","K Hayworth"
"1970","M Mur","N Kriegeskorte"
"1972","J Davidoff","M Lescroart"
"1973","J Davidoff","X Yue"
"1976","I Biederman","J Davidoff"
"1978","M Brady","M Brady"
"1980","L Smith","L Smith"
"1981","L Zhou","P Wang"
"1982","H Sun","P Wang"
"1984","J Park","E Shimojo"
"1985","S Shimojo","E Shimojo"
"1987","C Leek","C Leek"
"1988","A O'Toole","A O'Toole"
"1989","C Oriet","A Lleras"
"1990","J Enns","A Lleras"
"1991","J Enns","C Oriet"
"1993","M Honma","P Bennett"
"1994","M Honma","M Nagai"
"1997","M Rutherford","M Honma"
"2000","C Gaspar","M Honma"
"2004","T Kumada","M Honma"
"2008","B Duchaine","L Garrido"
"2009","L Lanyon","G Malcolm"
"2010","J Barton","G Malcolm"
"2011","J Barton","L Lanyon"
"2012","A Martinez","A Martinez"
"2013","F Gosselin","C Roy"
"2014","C Benton","C Benton"
"2016","L Itti","V Navalpakkam"
"2017","L Itti","R Peters"
"2018","J Tsotsos","J Tsotsos"
"2020","L Lanyon","L Lanyon"
"2021","S Ling","F Pestilli"
"2022","M Carrasco","F Pestilli"
"2025","C Moore","J Palmer"
"2026","H Bowman","B Wyble"
"2028","M Potter","H Bowman"
"2029","S Yeh","H Liao"
"2030","I Gilchrist","T Troscianko"
"2031","G Cottrell","J Nelson"
"2032","T Sejnowski","J Nelson"
"2033","T Sejnowski","G Cottrell"
"2035","B Hansen","D Ellemberg"
"2036","A Johnson","D Ellemberg"
"2037","A Johnson","B Hansen"
"2038","B Tjan","P Bao"
"2039","E Adelson","Y Li"
"2040","E Adelson","L Sharan"
"2041","I Motoyoshi","L Sharan"
"2042","I Motoyoshi","E Adelson"
"2043","S Nishida","L Sharan"
"2044","S Nishida","E Adelson"
"2045","S Nishida","I Motoyoshi"
"2056","Q Zaidi","E Cohen"
"2057","N Prins","N Prins"
"2058","R Gurnsey","R Gurnsey"
"2059","G Campana","C Casco"
"2063","C Chubb","C Chubb"
"2065","C Fermuller","C Fermuller"
"2068","A Martin","J Barraza"
"2069","R Pedersini","S Gori"
"2070","E Giora","S Gori"
"2071","E Giora","R Pedersini"
"2072","P Thompson","P Howe"
"2073","S Anstis","P Howe"
"2074","S Anstis","P Thompson"
"2075","M Livingstone","P Howe"
"2076","M Livingstone","P Thompson"
"2077","M Livingstone","S Anstis"
"2078","I Murakami","R Hisakata"
"2079","I Murakami","I Murakami"
"2081","R Nijhawan","G Maus"
"2089","C Moore","C Moore"
