"","from","to"
"969","J Sanguinetti","L Cacciamani"
"970","J Sanguinetti","A Mojica"
"972","M Peterson","A Mojica"
"975","J Townsend","J Houpt"
"976","A Meso","J Bell"
"977","B Thompson","J Bell"
"978","B Thompson","A Meso"
"979","D Kerzel","U Ansorge"
"980","D Kerzel","D Kerzel"
"981","S Vecera","Z Roper"
"982","S Vecera","S Vecera"
"983","R Luria","A Allon"
"984","F Chua","F Chua"
"985","H Egeth","H Egeth"
"988","T Kumada","J Kawahara"
"989","S Luck","C Leonard"
"990","S Lee","K Moore"
"991","M Carrasco","A White"
"992","W Boot","T Wright"
"993","J Jones","T Wright"
"994","J Jones","W Boot"
"996","C Tseng","L Jingling"
"997","J Pratt","A Chasteen"
"998","D Gozli","A Chasteen"
"1000","I Gauthier","I Gauthier"
"1001","Q Wang","H Xu"
"1002","P Schyns","H Xu"
"1003","P Schyns","Q Wang"
"1004","F Kingdom","H Xu"
"1005","F Kingdom","Q Wang"
"1006","F Kingdom","P Schyns"
"1007","J Billino","G Belle"
"1008","B Rossion","G Belle"
"1009","B Rossion","J Billino"
"1010","P Quinn","N Xiao"
"1011","L Ge","N Xiao"
"1012","L Ge","P Quinn"
"1013","K Lee","N Xiao"
"1014","K Lee","P Quinn"
"1015","K Lee","L Ge"
"1017","Z Gao","B Rossion"
"1018","A Flevaris","B Rossion"
"1019","A Flevaris","Z Gao"
"1020","L Robertson","B Rossion"
"1021","L Robertson","Z Gao"
"1022","L Robertson","A Flevaris"
"1023","S Bentin","B Rossion"
"1024","S Bentin","Z Gao"
"1025","S Bentin","A Flevaris"
"1026","S Bentin","L Robertson"
"1028","C Collin","C Collin"
"1029","J Tanaka","J Murray"
"1030","J Tanaka","J Tanaka"
"1031","A Sekuler","S Creighton"
"1032","P Bennett","S Creighton"
"1034","J Mathison","S Corrow"
"1035","A Yonas","S Corrow"
"1036","A Yonas","J Mathison"
"1037","S Rainville","C Collin"
"1038","K Curby","K Curby"
"1042","F Bremmer","J Knöll"
"1043","M Rolfs","M Szinte"
"1044","M Carrasco","M Szinte"
"1045","M Carrasco","M Rolfs"
"1046","P Cavanagh","M Szinte"
"1047","P Cavanagh","M Rolfs"
"1048","P Cavanagh","M Carrasco"
"1049","M Lappe","M Rucci"
"1050","D Kerzel","A Schütz"
"1051","D Souto","A Schütz"
"1052","D Souto","D Kerzel"
"1054","D Angelaki","G DeAngelis"
"1055","H Lu","S Thurman"
"1056","G Rees","R Kanai"
"1057","D Huber","R Cowell"
"1058","J Serences","R Cowell"
"1059","J Serences","D Huber"
"1060","M Peelen","M Peelen"
"1061","Z Pizlo","T Sawada"
"1063","M Parade","B Fajen"
"1064","J Matthis","B Fajen"
"1065","J Matthis","M Parade"
"1066","S Barton","J Matthis"
"1068","B Fajen","S Barton"
"1069","P Schrater","C Rothkopf"
"1070","W Warren","W Warren"
"1071","E Kowler","M Zhao"
"1073","M Giese","S Rosa"
"1074","C Curio","S Rosa"
"1075","C Curio","M Giese"
"1076","H Bülthoff","S Rosa"
"1077","H Bülthoff","M Giese"
"1078","H Bülthoff","C Curio"
"1079","M Greene","M Iordan"
"1080","D Beck","M Iordan"
"1082","L Fei-Fei","M Iordan"
"1085","R Tootell","X Yue"
"1086","L Ungerleider","X Yue"
"1087","L Ungerleider","R Tootell"
"1088","H Scholte","A Loon"
"1089","J Fahrenfort","A Loon"
"1090","J Fahrenfort","H Scholte"
"1091","V Lamme","A Loon"
"1094","Y Xu","J Zhang"
"1095","V Gardelle","A Gorea"
"1098","N Kriegeskorte","J Ritchie"
"1099","T Carlson","J Ritchie"
"1100","T Carlson","N Kriegeskorte"
"1101","T Carlson","T Carlson"
"1103","M McCloskey","Z Ma"
"1104","M McCloskey","J Flombaum"
"1105","S Klein","T Carney"
"1106","J Folstein","M Peterson"
"1108","P Scalf","J Folstein"
"1109","M Beck","A Lamsweerde"
"1110","J Flombaum","M Schurgin"
"1111","D Whitney","A Liberman"
"1112","M Behrmann","A Greenberg"
"1113","S Shomstein","S Shomstein"
"1114","J Danckert","B Anderson"
"1115","S Luke","T Smith"
"1116","J Henderson","T Smith"
"1119","E Vul","A Rich"
"1120","T Liu","T Liu"
"1123","J Golomb","J Golomb"
"1125","B Liverence","J Freitas"
"1126","B Scholl","J Freitas"
"1127","B Scholl","B Liverence"
"1128","N Turk-Browne","J Fan"
"1130","C Peltier","M Becker"
"1131","J Wolfe","C Cunningham"
"1132","H Egeth","C Cunningham"
"1133","H Egeth","J Wolfe"
"1134","Y Jiang","B Won"
"1135","S Sheremata","R Albert"
"1136","M Silver","R Albert"
"1138","L Robertson","R Albert"
"1141","A Kingstone","A Kingstone"
"1142","M Pomplun","M Schneps"
"1145","E Self","E Self"
"1146","D Watson","M Kunar"
"1147","S Becker","J Retell"
"1149","R Remington","S Becker"
"1150","K Nakayama","S Anthony"
"1151","P Sinha","S Gilad-Gutnick"
"1152","H Baseler","T Andrews"
"1154","R Harris","H Baseler"
"1155","R Jenkins","T Andrews"
"1156","R Jenkins","H Baseler"
"1157","R Jenkins","R Harris"
"1159","A Young","H Baseler"
"1161","A Young","R Jenkins"
"1162","R Itier","R Itier"
"1163","M Eimer","M Eimer"
"1165","B Rossion","B Xu"
"1166","B Rossion","J Tanaka"
"1167","A Norcia","J Liu-Shuang"
"1168","B Rossion","J Liu-Shuang"
"1169","B Rossion","A Norcia"
"1170","S He","H Shao"
"1171","X Weng","H Shao"
"1172","X Weng","S He"
"1173","G Cottrell","P Wang"
"1174","G Yovel","G Yovel"
"1175","M Meng","Z Li"
"1176","L Vizioli","M Ramon"
"1177","L Muckli","M Ramon"
"1178","L Muckli","L Vizioli"
"1179","P Schyns","M Ramon"
"1180","P Schyns","L Vizioli"
"1181","P Schyns","L Muckli"
"1182","J Yoon","J Gomez"
"1183","G Golarai","J Gomez"
"1184","G Golarai","J Yoon"
"1185","K Grill-Spector","J Gomez"
"1186","K Grill-Spector","J Yoon"
"1187","K Grill-Spector","G Golarai"
"1188","A Todorov","N Turk-Browne"
"1189","D Walther","S Du"
"1190","A Martinez","S Du"
"1191","A Martinez","D Walther"
"1192","M Giese","M Giese"
"1193","J O'Brien","J Spencer"
"1195","M Shen","Z Gao"
"1196","M Shen","S Bentin"
"1198","S Dasgupta","E Grossman"
"1199","S Dasgupta","S Tyler"
"1200","J Garcia","E Grossman"
"1201","J Garcia","S Tyler"
"1202","J Garcia","S Dasgupta"
"1204","H Lu","J Boxtel"
"1205","N Troje","S Weech"
"1207","A Sekuler","J Spencer"
"1208","P Bennett","J Spencer"
"1210","M Giese","J Spencer"
"1211","M Giese","A Sekuler"
"1212","M Giese","P Bennett"
"1213","L Chen","L Chen"
"1214","J Thompson","J Thompson"
"1215","L Wang","Y Wang"
"1216","Q Xu","Y Wang"
"1217","Q Xu","L Wang"
"1218","D Liu","Y Wang"
"1219","D Liu","L Wang"
"1220","D Liu","Q Xu"
"1221","Y Jiang","Y Wang"
"1222","Y Jiang","L Wang"
"1223","Y Jiang","Q Xu"
"1224","Y Jiang","D Liu"
"1226","H Neumann","H Neumann"
"1227","H Bülthoff","B Mohler"
"1228","M Castelhano","M Castelhano"
"1229","E Adelson","B Xiao"
"1230","K Gegenfurtner","C Wiebel"
"1233","M Valsecchi","M Toscani"
"1234","K Gegenfurtner","M Toscani"
"1235","K Gegenfurtner","M Valsecchi"
"1236","I Motoyoshi","Q Wang"
"1237","S Nishida","Q Wang"
"1238","S Nishida","I Motoyoshi"
"1239","K Doerschner","S Lee"
"1241","D Kersten","K Doerschner"
"1242","T Nagai","Y Tani"
"1243","K Koida","Y Tani"
"1244","K Koida","T Nagai"
"1245","S Nakauchi","Y Tani"
"1246","S Nakauchi","T Nagai"
"1247","S Nakauchi","K Koida"
"1248","M Kitazaki","Y Tani"
"1249","M Kitazaki","T Nagai"
"1250","M Kitazaki","K Koida"
"1251","M Kitazaki","S Nakauchi"
"1262","Q Zaidi","M Giesel"
"1263","T Kawabe","K Maruya"
"1264","S Nishida","K Maruya"
"1265","S Nishida","T Kawabe"
"1279","M Hayhoe","B McCann"
"1280","W Geisler","B McCann"
"1281","W Geisler","M Hayhoe"
"1282","A Hajnal","A Hajnal"
"1283","Z Li","B Klein"
"1284","F Durgin","B Klein"
"1287","B Balas","L Thomas"
"1288","C Campagnoli","A Lee"
"1289","F Domini","A Lee"
"1290","F Domini","C Campagnoli"
"1291","A Puri","K Sobel"
"1292","J Philbeck","D Gajewski"
"1304","R Klatzky","B Wu"
"1309","C Mevorach","L Shalev"
"1310","D Ress","S Katyal"
"1311","A Landau","A Landau"
"1312","P Verghese","Y Kim"
"1313","J Martinez-Trujillo","J Martinez-Trujillo"
"1314","J Martinez-Trujillo","S Tremblay"
"1315","X Zhang","X Zhang"
"1316","R Laycock","S Crewther"
"1317","Y Ma","E DeYoe"
"1318","X Zhang","C Chen"
"1319","T Zhou","C Chen"
"1320","T Zhou","X Zhang"
"1321","Y Wang","C Chen"
"1322","Y Wang","X Zhang"
"1323","Y Wang","T Zhou"
"1324","F Fang","C Chen"
"1325","F Fang","X Zhang"
"1326","F Fang","T Zhou"
"1327","F Fang","Y Wang"
"1328","Y Yeshurun","Y Yeshurun"
"1329","D Melcher","R Sengupta"
"1330","G Woodman","R Reinhart"
"1331","S Kastner","R Ly"
"1332","J Tsotsos","J Tsotsos"
"1333","J Tsotsos","C Wloka"
"1334","J Ding","J Zhang"
"1335","J Yang","J Zhang"
"1336","J Yang","J Ding"
"1337","M Carrasco","D Heeger"
"1338","M Eckstein","K Koehler"
"1339","A Seitz","N Turk-Browne"
"1340","A Petrov","A Petrov"
"1341","E Brenner","P Mamassian"
"1342","J Smeets","P Mamassian"
"1344","R Beers","P Mamassian"
"1345","R Beers","E Brenner"
"1346","R Beers","J Smeets"
"1347","C Green","J Fulvio"
"1348","P Schrater","J Fulvio"
"1349","P Schrater","C Green"
"1350","D Kim","M Machizawa"
"1351","T Watanabe","M Machizawa"
"1354","M Carrasco","Y Lee"
"1355","Y Ueda","Y Higuchi"
"1356","H Ogawa","Y Higuchi"
"1357","H Ogawa","Y Ueda"
"1358","J Saiki","Y Higuchi"
"1360","J Saiki","H Ogawa"
"1361","G Andersen","D DeLoss"
"1362","M Herzog","A Clarke"
"1364","B Dosher","F Hou"
"1366","H Unuma","H Hasegawa"
"1367","P Kellman","H Hasegawa"
"1368","P Kellman","H Unuma"
"1370","S Zucker","B Kunsberg"
"1371","S Zucker","D Holtmann-Rice"
"1372","R Fleming","S Cholewiak"
"1374","J Todd","E Egan"
"1375","J Saunders","Y Lee"
"1376","C Tyler","C Chen"
"1377","K Grill-Spector","M Tian"
"1378","K Doerschner","A Jain"
"1379","Q Zaidi","A Jain"
"1380","Q Zaidi","K Doerschner"
"1381","F Phillips","J Norman"
"1382","J Cheeseman","J Norman"
"1383","J Cheeseman","F Phillips"
"1384","F Norman","F Phillips"
"1385","A Li","A Li"
"1390","T Papathomas","Y Wang"
"1391","T Papathomas","B Keane"
"1392","T Papathomas","S Silverstein"
"1393","J Mulligan","J Mulligan"
"1394","O Butt","N Benson"
"1395","D Brainard","N Benson"
"1396","D Brainard","O Butt"
"1397","G Aguirre","N Benson"
"1398","G Aguirre","O Butt"
"1399","G Aguirre","D Brainard"
"1400","E Essock","Y Kim"
"1401","W Geisler","J Abrams"
"1403","A Stocker","T Saarela"
"1404","S Grossberg","E Mingolla"
"1405","A Yazdanbakhsh","E Mingolla"
"1406","A Yazdanbakhsh","S Grossberg"
"1407","N Prins","N Prins"
"1408","L Barghout","L Barghout"
"1410","R Datta","O Butt"
"1411","R Datta","N Benson"
"1414","G Aguirre","R Datta"
"1415","L Lesmes","A Kalia"
"1417","T Gandhi","L Lesmes"
"1419","G Chatterjee","L Lesmes"
"1421","P Bex","A Kalia"
"1422","P Bex","L Lesmes"
"1423","P Bex","T Gandhi"
"1424","P Bex","G Chatterjee"
"1426","P Sinha","L Lesmes"
"1429","P Sinha","P Bex"
"1430","S Franceschini","S Gori"
"1431","M Ruffino","S Gori"
"1432","M Ruffino","S Franceschini"
"1433","M Molteni","S Gori"
"1434","M Molteni","S Franceschini"
"1435","M Molteni","M Ruffino"
"1436","A Facoetti","S Gori"
"1437","A Facoetti","S Franceschini"
"1438","A Facoetti","M Ruffino"
"1439","A Facoetti","M Molteni"
"1441","M Kwon","M Kwon"
"1442","J Wilmer","L Germine"
"1443","G Chatterjee","L Germine"
"1444","G Chatterjee","J Wilmer"
"1445","K Nakayama","L Germine"
"1446","K Nakayama","J Wilmer"
"1447","K Nakayama","G Chatterjee"
"1448","A Greenberg","S Shomstein"
"1449","M Behrmann","S Shomstein"
"1457","S Kastner","M Scolari"
"1458","R Heydt","A Martin"
"1460","E Anderson","B Haas"
"1461","E Anderson","D Schwarzkopf"
"1464","G Rees","E Anderson"
"1465","G Alvarez","M Naber"
"1466","K Nakayama","M Naber"
"1467","K Nakayama","G Alvarez"
"1468","M Pereverzeva","P Binda"
"1469","S Murray","P Binda"
"1470","S Murray","M Pereverzeva"
"1471","C Chubb","C Chubb"
"1472","Q Zaidi","R Ennis"
"1474","G Henning","A Stockman"
"1475","C Ripamonti","A Stockman"
"1476","C Ripamonti","G Henning"
"1477","S Anstis","S Anstis"
"1478","J Wolfe","J Wolfe"
"1479","A Biggs","K Clark"
"1480","M Cain","K Clark"
"1481","M Cain","A Biggs"
"1482","J Baker","K Clark"
"1483","J Baker","A Biggs"
"1484","J Baker","M Cain"
"1485","S Mitroff","K Clark"
"1486","S Mitroff","A Biggs"
"1487","S Mitroff","M Cain"
"1488","S Mitroff","J Baker"
"1489","S Adler","S Adler"
"1490","S Ghahghaei","P Verghese"
"1491","M Eckstein","S Grafton"
"1492","B Giesbrecht","S Grafton"
"1493","B Giesbrecht","M Eckstein"
"1495","J Fiser","M Lengyel"
"1496","D Souto","A Bruno"
"1497","A Johnston","A Bruno"
"1498","A Johnston","D Souto"
"1499","D Eagleman","D Eagleman"
"1500","A Brown","D Crewther"
"1501","L Hugrass","D Crewther"
"1502","L Hugrass","A Brown"
"1503","S Wolfson","N Graham"
"1504","C Patterson","N Graham"
"1505","C Patterson","S Wolfson"
"1506","M Grabowecky","L Ortega"
"1507","S Suzuki","L Ortega"
"1509","Y Nakajima","Y Nakajima"
"1510","R VanRullen","R VanRullen"
"1511","R Kanai","C Paffen"
"1512","G Francis","J Kim"
"1513","L Battelli","L Battelli"
"1514","S Macknik","H Rieiro"
"1517","S Martinez-Conde","H Rieiro"
"1518","A Nobre","C Miller"
"1519","K Shapiro","C Miller"
"1520","K Shapiro","A Nobre"
"1521","B Wyble","M Nieuwenstein"
"1522","K Grill-Spector","K Grill-Spector"
"1523","J Hyun","H Park"
"1525","S Pardhan","R Sapkota"
"1526","I Linde","R Sapkota"
"1527","I Linde","S Pardhan"
"1529","K Fukuda","H Tsubomi"
"1530","A Kikumoto","H Tsubomi"
"1531","A Kikumoto","K Fukuda"
"1532","E Vogel","H Tsubomi"
"1535","J Saiki","J Saiki"
"1539","M Võ","D Draschkow"
"1540","J Wolfe","D Draschkow"
"1541","J Wolfe","M Võ"
"1542","D Bavelier","R Aslin"
"1544","L Feigenson","M Kibbe"
"1546","T Ganel","R Whitwell"
"1547","M Goodale","R Whitwell"
"1548","M Goodale","T Ganel"
"1549","I Sperandio","J Chen"
"1550","M Goodale","J Chen"
"1551","M Goodale","I Sperandio"
"1552","K Gegenfurtner","V Paulun"
"1553","J Smeets","V Paulun"
"1554","J Smeets","K Gegenfurtner"
"1555","E Brenner","V Paulun"
"1556","E Brenner","K Gegenfurtner"
"1558","F Domini","R Volcic"
"1559","A Milner","R Whitwell"
"1561","M Goodale","A Milner"
"1562","Z Li","M Williams"
"1563","F Durgin","M Williams"
"1565","S Stigchel","S Stigchel"
"1567","J Marotta","J Marotta"
"1569","J Christensen","J Christiansen"
"1570","S Kyllingsbæk","J Christiansen"
"1571","S Kyllingsbæk","J Christensen"
"1572","J Song","J Moher"
"1573","L Thomas","H Sun"
"1574","R Abrams","R Abrams"
"1575","W Vanduffel","K Nelissen"
"1576","G Binsted","G Binsted"
"1577","R Breveglieri","P Fattori"
"1578","C Galletti","P Fattori"
"1579","C Galletti","R Breveglieri"
"1580","C Hassall","M Heath"
"1581","O Krigolson","M Heath"
"1582","O Krigolson","C Hassall"
"1583","T Zhou","Y Huang"
"1585","L Chen","T Zhou"
"1586","C Simoncini","A Meso"
"1587","L Perrinet","A Meso"
"1588","L Perrinet","C Simoncini"
"1589","G Masson","A Meso"
"1590","G Masson","C Simoncini"
"1591","G Masson","L Perrinet"
"1593","B Krekelberg","J Duijnhouwer"
"1594","H Wilson","F Wilkinson"
"1595","H Hock","J Norman"
"1596","D Giaschi","K Meier"
"1597","P Sterzer","K Seymour"
"1598","G Masson","G Masson"
"1599","M Lee","R Lee"
"1600","J Kim","R Lee"
"1601","J Kim","M Lee"
"1602","C Kim","R Lee"
"1603","C Kim","M Lee"
"1604","C Kim","J Kim"
"1605","I Motoyoshi","D Linares"
"1606","S Nishida","D Linares"
"1609","T Albright","S Gepshtein"
"1610","T Pasternak","B Wang"
"1612","D Whitney","A Kosovicheva"
"1613","T Sato","T Sato"
"1614","H Hock","H Hock"
"1616","W Shim","H Li"
"1617","P Cavanagh","H Li"
"1618","P Cavanagh","W Shim"
"1619","I Murakami","Y Murai"
"1620","P Tse","P Kohler"
"1621","P McGraw","T Ledgeway"
"1623","T Knapen","W Adams"
"1624","E Graf","W Adams"
"1625","E Graf","T Knapen"
"1626","J Brascamp","W Adams"
"1627","J Brascamp","T Knapen"
"1628","J Brascamp","E Graf"
"1629","E Hiris","E Hiris"
"1630","A Leber","A Leber"
"1631","B Webb","N Roach"
"1632","A Schütz","A Bogadhi"
"1633","M Spering","M Spering"
"1634","A Montagnini","L Madelain"
"1635","G Masson","L Madelain"
"1638","A Montagnini","C Simoncini"
"1639","A Montagnini","L Perrinet"
"1643","F Bremmer","F Bremmer"
"1644","Z Jin","S Watamaniuk"
"1645","E Potapchuk","S Watamaniuk"
"1646","E Potapchuk","Z Jin"
"1647","S Heinen","S Watamaniuk"
"1648","S Heinen","Z Jin"
"1649","S Heinen","E Potapchuk"
"1654","M Spering","A Brielmann"
"1655","M Wenger","N Mestry"
"1656","T Menneer","N Mestry"
"1658","N Donnelly","N Mestry"
"1659","N Donnelly","M Wenger"
"1660","N Donnelly","T Menneer"
"1661","B Duchaine","T Susilo"
"1662","M Meng","J Goold"
"1663","T James","T James"
"1664","L Symons","L Symons"
"1668","J Lao","W Hayward"
"1669","K Crookes","W Hayward"
"1670","K Crookes","J Lao"
"1672","T Liu","J Lao"
"1673","T Liu","K Crookes"
"1674","R Caldara","W Hayward"
"1676","R Caldara","K Crookes"
"1677","R Caldara","T Liu"
"1680","C Reed","C Reed"
"1681","A Calder","I Mareschal"
"1682","C Clifford","I Mareschal"
"1683","C Clifford","A Calder"
"1685","D Whitney","T Sweeny"
"1686","V Goffaux","V Goffaux"
"1687","H Beeck","H Beeck"
"1688","G Aguirre","D Kahn"
"1689","L Li","J Liu"
"1690","K Lee","J Liu"
"1691","K Lee","L Li"
"1692","T Susilo","H Yang"
"1693","B Duchaine","H Yang"
"1695","J Peissig","P Smith"
"1696","A Sekuler","M Pachai"
"1697","P Bennett","M Pachai"
"1699","J Liu-Shuang","F Gentile"
"1703","D Fiset","L Caplette"
"1704","F Gosselin","L Caplette"
"1706","N Dupuis-Roy","L Caplette"
"1707","N Dupuis-Roy","D Fiset"
"1708","N Dupuis-Roy","F Gosselin"
"1709","K Dalrymple","R Pancaroglu"
"1711","J Barton","K Dalrymple"
"1712","I Oruc","R Pancaroglu"
"1713","I Oruc","K Dalrymple"
"1714","I Oruc","J Barton"
"1716","B Rossion","D Nemrodov"
"1718","J Liu-Shuang","A Heering"
"1719","A Norcia","A Heering"
"1721","B Rossion","A Heering"
"1730","J Enns","J Enns"
"1731","I Oruc","I Oruc"
"1732","G Alvarez","J Haberman"
"1733","J Fischer","A Leib"
"1734","Y Liu","A Leib"
"1735","Y Liu","J Fischer"
"1736","D Whitney","A Leib"
"1737","D Whitney","J Fischer"
"1738","D Whitney","Y Liu"
"1739","L Robertson","A Leib"
"1740","L Robertson","J Fischer"
"1741","L Robertson","Y Liu"
"1742","L Robertson","D Whitney"
"1743","Z Wang","Y Sun"
"1744","P Quinn","Y Sun"
"1745","P Quinn","Z Wang"
"1746","N Xiao","Y Sun"
"1747","N Xiao","Z Wang"
"1749","L Ge","Y Sun"
"1750","L Ge","Z Wang"
"1753","O Pascalis","Y Sun"
"1754","O Pascalis","Z Wang"
"1755","O Pascalis","P Quinn"
"1756","O Pascalis","N Xiao"
"1757","O Pascalis","L Ge"
"1758","J Tanaka","Y Sun"
"1759","J Tanaka","Z Wang"
"1760","J Tanaka","P Quinn"
"1761","J Tanaka","N Xiao"
"1762","J Tanaka","L Ge"
"1763","J Tanaka","O Pascalis"
"1764","K Lee","Y Sun"
"1765","K Lee","Z Wang"
"1769","K Lee","O Pascalis"
"1770","K Lee","J Tanaka"
"1771","B Anderson","B Anderson"
"1772","H Lau","B Maniscalco"
"1773","X Yan","B Maniscalco"
"1775","H Lau","X Yan"
"1776","P Sun","H Yang"
"1777","C Chubb","H Yang"
"1779","G Sperling","H Yang"
"1782","A Johnson","A Johnson"
"1784","F Phillips","F Phillips"
"1786","J Brascamp","A Kristjansson"
"1797","Y Ueda","Y Ueda"
"1798","L Thomas","L Thomas"
"1799","M Dodd","M Dodd"
"1800","S Ghahghaei","S Ghahghaei"
"1801","G Francis","G Francis"
"1803","M Singh","S Kim"
"1804","J Feldman","S Kim"
"1805","J Feldman","M Singh"
"1806","C Wallraven","H Lee"
"1807","Z Pizlo","Y Li"
"1808","Y Li","Y Shi"
"1809","Z Pizlo","Y Shi"
"1812","C Fantoni","G Mancuso"
"1813","F Domini","G Mancuso"
"1814","F Domini","C Fantoni"
"1815","L Battelli","G Mancuso"
"1816","L Battelli","C Fantoni"
"1817","L Battelli","F Domini"
"1818","H Lu","A Lee"
"1819","D Tadin","O Kwon"
"1820","D Knill","O Kwon"
"1821","D Knill","D Tadin"
"1822","I Murakami","R Hisakata"
"1824","A Berg","A Berg"
"1825","R Krauzlis","J Perrone"
"1827","J Halberda","H Pailian"
"1829","I Sligte","Y Pinto"
"1830","V Lamme","Y Pinto"
"1833","A Loon","I Sligte"
"1838","C Wilson","G Bae"
"1839","J Flombaum","G Bae"
"1840","J Flombaum","C Wilson"
"1841","D Brainard","A Radonjić"
"1842","M Kang","S Hong"
"1843","S Shevell","S Elliott"
"1844","S Allred","M Olkkonen"
"1845","G Lupyan","G Lupyan"
"1846","R Fleming","D Holtmann-Rice"
"1848","S Zucker","R Fleming"
"1849","A Franklin","A Franklin"
"1850","M Carrasco","L Kiorpes"
"1851","C Hou","S McKee"
"1852","P Verghese","S McKee"
"1853","P Verghese","C Hou"
"1854","Y Tsal","R Max"
"1855","B Wyble","B Wyble"
"1856","D Heeger","A White"
"1861","M Cinelli","M Cinelli"
"1864","W Warren","K Rio"
"1865","W Warren","R Woods"
"1866","A Wilson","R Coats"
"1867","W Snapp-Childs","R Coats"
"1868","W Snapp-Childs","A Wilson"
"1869","A Fath","R Coats"
"1870","A Fath","A Wilson"
"1871","A Fath","W Snapp-Childs"
"1872","G Bingham","R Coats"
"1873","G Bingham","A Wilson"
"1874","G Bingham","W Snapp-Childs"
"1875","G Bingham","A Fath"
"1876","C Baker","A Chan"
"1877","M Mon-Williams","A White"
"1878","R Wilkie","A White"
"1879","R Wilkie","M Mon-Williams"
"1880","G Kountouriotis","M Smith"
"1881","R Wilkie","M Smith"
"1882","R Wilkie","G Kountouriotis"
"1884","M Mon-Williams","W Snapp-Childs"
"1885","M Mon-Williams","A Fath"
"1888","G Bingham","M Mon-Williams"
"1889","N Turk-Browne","N Hindy"
"1890","V Zachariou","K Scherf"
"1891","M Tarr","K Scherf"
"1892","M Tarr","V Zachariou"
"1893","M Behrmann","K Scherf"
"1894","M Behrmann","V Zachariou"
"1895","M Behrmann","M Tarr"
"1896","M Tarr","J Pyles"
"1897","K Li","Y Wang"
"1898","J Cohen","Y Wang"
"1899","J Cohen","K Li"
"1900","N Turk-Browne","Y Wang"
"1901","N Turk-Browne","K Li"
"1904","N Witthoft","C Jacques"
"1905","K Weiner","C Jacques"
"1906","K Weiner","N Witthoft"
"1907","K Miller","C Jacques"
"1908","K Miller","N Witthoft"
"1909","K Miller","K Weiner"
"1910","K Grill-Spector","C Jacques"
"1911","K Grill-Spector","N Witthoft"
"1913","K Grill-Spector","K Miller"
"1916","P Zhang","L Wang"
"1917","S He","L Wang"
"1919","J Snow","J Culham"
"1920","D Beck","E Tapia"
"1921","G Zelinsky","R Alexander"
"1922","Y Tsal","Z Kourtzi"
"1923","J Drewes","W Zhu"
"1924","Y Li","W Zhu"
"1925","Y Li","J Drewes"
"1926","K Gegenfurtner","W Zhu"
"1927","K Gegenfurtner","J Drewes"
"1928","K Gegenfurtner","Y Li"
"1930","Y Wang","Z Jin"
"1932","L Li","Y Wang"
"1933","G Humphreys","G Humphreys"
"1934","W Schneider","W Schneider"
"1936","H Sheridan","H Sheridan"
"1940","M Castelhano","E Pereira"
"1941","M Hayhoe","M Tong"
"1943","S Luck","S Luck"
"1945","A Yazdanbakhsh","A Yazdanbakhsh"
"1948","G Zelinsky","J Maxfield"
"1950","P Verghese","P Verghese"
"1951","A Herwig","G Horstmann"
"1952","T Menneer","H Godwin"
"1953","N Donnelly","H Godwin"
"1955","K Amano","D Foster"
"1956","K Matsumiya","Y Fang"
"1957","R Tokunaga","Y Fang"
"1958","R Tokunaga","K Matsumiya"
"1959","I Kuriki","Y Fang"
"1961","I Kuriki","R Tokunaga"
"1962","S Shioiri","Y Fang"
"1964","S Shioiri","R Tokunaga"
"1967","A Hollingworth","V Beck"
"1968","M Eckstein","S Mack"
"1969","A Pastukhov","J Braun"
"1970","S Mitroff","L Appelbaum"
"1971","G Rees","B Bahrami"
"1972","D Baker","E Graf"
"1974","W Adams","D Baker"
"1976","K Goryo","E Kimura"
"1978","B Thompson","T Ledgeway"
"1979","B Thompson","P McGraw"
"1980","J Hyun","J Hyun"
"1981","S Lee","J Brascamp"
"1982","R Blake","J Brascamp"
"1984","L Cai","B Backus"
"1985","X Zhuang","P Kang"
"1986","S Hong","P Kang"
"1987","S Hong","X Zhuang"
"1988","D Cao","P Kang"
"1990","D Cao","S Hong"
"1991","P Bennett","A Beers"
"1992","A Sekuler","A Beers"
"1996","M Formankiewicz","S Waugh"
"1997","S Klein","J Ding"
"1998","D Levi","J Ding"
"2000","R Hess","P Huang"
"2001","M Simard","D Saint-Amour"
"2002","R Hess","D Saint-Amour"
"2003","R Hess","M Simard"
"2004","U Polat","O Yehezkel"
"2005","D Levi","O Yehezkel"
"2006","D Levi","U Polat"
"2008","M Ichikawa","M Ichikawa"
"2009","K Shibata","L Chang"
"2010","Y Yotsumoto","L Chang"
"2011","Y Yotsumoto","K Shibata"
"2013","Y Sasaki","K Shibata"
"2014","Y Sasaki","Y Yotsumoto"
"2016","T Watanabe","K Shibata"
"2017","T Watanabe","Y Yotsumoto"
"2019","T Watanabe","H Choi"
"2020","J Bang","M Tamaki"
"2021","T Watanabe","M Tamaki"
"2022","T Watanabe","J Bang"
"2023","Y Sasaki","M Tamaki"
"2024","Y Sasaki","J Bang"
"2026","M Cain","A Berard"
"2027","T Watanabe","A Berard"
"2028","T Watanabe","M Cain"
"2029","Y Sasaki","A Berard"
"2030","Y Sasaki","M Cain"
"2032","J Mesik","Y Baek"
"2033","K Haak","Y Baek"
"2034","K Haak","J Mesik"
"2035","S Engel","Y Baek"
"2036","S Engel","J Mesik"
"2037","S Engel","K Haak"
"2038","J Zhang","L Cong"
"2039","C Yu","L Cong"
