"","from","to"
"983","A Yonas","A Yonas"
"984","Z Pizlo","Y Li"
"985","A Sherman","T Papathomas"
"986","A Jain","T Papathomas"
"987","A Jain","A Sherman"
"988","G Andersen","Z Bian"
"989","L Matin","W Li"
"991","D Simons","D Simons"
"992","B Angelone","B Angelone"
"993","S Kanaya","M Asano"
"994","K Yokosawa","M Asano"
"995","K Yokosawa","S Kanaya"
"996","M Brady","M Brady"
"997","H Hughes","G Caplovitz"
"998","Y Jiang","K Swallow"
"999","M Ichikawa","M Ichikawa"
"1000","P Mamassian","J Trommershauser"
"1001","L Maloney","J Trommershauser"
"1003","P Schrater","D Kersten"
"1004","C Pun","G West"
"1005","J Pratt","G West"
"1006","J Pratt","C Pun"
"1007","U Polat","R Li"
"1008","D Bavelier","R Li"
"1009","D Bavelier","U Polat"
"1010","L Itti","L Itti"
"1011","J Fiser","K MacKenzie"
"1012","J Tanaka","O Krigolson"
"1014","Y Liu","D Dilks"
"1015","Y Liu","C Baker"
"1018","N Kanwisher","Y Liu"
"1019","A Seitz","D Kim"
"1020","T Watanabe","D Kim"
"1021","T Watanabe","A Seitz"
"1022","A Seitz","Y Tsushima"
"1023","T Watanabe","Y Tsushima"
"1025","M Herzog","M Herzog"
"1030","R Srinivasan","J Garcia"
"1031","E Grossman","J Garcia"
"1032","E Grossman","R Srinivasan"
"1033","M Bach","M Bach"
"1034","V Walsh","V Walsh"
"1036","K Takaura","M Yoshida"
"1037","T Isa","M Yoshida"
"1038","T Isa","K Takaura"
"1040","S Yantis","A Greenberg"
"1041","M Hoffmann","M Hoffmann"
"1042","D Dilks","E Zohary"
"1043","N Kanwisher","E Zohary"
"1045","A Pascual-Leone","E Zohary"
"1046","A Pascual-Leone","D Dilks"
"1047","A Pascual-Leone","N Kanwisher"
"1048","S Kastner","M Arcaro"
"1049","K Grill-Spector","K Weiner"
"1050","L Jakobson","P Pearson"
"1051","J Marotta","P Pearson"
"1052","J Marotta","L Jakobson"
"1054","H Chen","S He"
"1055","H Chen","Y Jiang"
"1056","X Weng","S He"
"1057","X Weng","Y Jiang"
"1058","X Weng","H Chen"
"1059","Z Pylyshyn","H Haladjian"
"1060","E Vul","M Frank"
"1061","G Alvarez","M Frank"
"1062","G Alvarez","E Vul"
"1064","J Wolfe","T Drew"
"1068","E Vogel","J Wolfe"
"1069","T Horowitz","S Mednick"
"1070","M Wert","A Rich"
"1071","M Cohen","A Rich"
"1072","M Cohen","M Wert"
"1073","T Horowitz","A Rich"
"1075","T Horowitz","M Cohen"
"1076","A White","D Linares"
"1078","A Holcombe","A White"
"1080","A Seiffert","H Fehd"
"1082","G Jahn","M Huff"
"1083","S Schwan","M Huff"
"1084","S Schwan","G Jahn"
"1085","B Keane","E Mettler"
"1086","P Kellman","E Mettler"
"1087","P Kellman","B Keane"
"1088","J Spencer","J Spencer"
"1090","G Kennedy","S Tripathy"
"1091","B Barrett","S Tripathy"
"1092","B Barrett","G Kennedy"
"1093","J Malik","J Malik"
"1094","S Chong","J Kim"
"1095","T Palmeri","M Mack"
"1096","W Hayward","W Hayward"
"1097","C Leek","C Leek"
"1098","T Liu","T Liu"
"1099","K Yokosawa","R Niimi"
"1100","C Baker","D Kravitz"
"1101","P Bex","H Galperin"
"1102","J Fiser","H Galperin"
"1103","J Fiser","P Bex"
"1105","M Dixon","G Desmarais"
"1107","E Roy","M Dixon"
"1108","S Shimojo","H Liao"
"1109","Y Ostrovsky","R Held"
"1110","P Sinha","R Held"
"1112","C Koch","M Saenz"
"1113","D Smilek","M Dixon"
"1114","M Ernst","M Luca"
"1115","W Adams","M Luca"
"1116","W Adams","M Ernst"
"1118","M Tarr","A Nestor"
"1122","G Aguirre","A Harris"
"1123","B Balas","M Moulson"
"1124","P Sinha","M Moulson"
"1125","P Sinha","B Balas"
"1126","J Tanaka","J Tanaka"
"1128","B Gillam","R Allison"
"1129","S Palmisano","R Allison"
"1130","S Palmisano","B Gillam"
"1132","Y Bonneh","D Sagi"
"1133","D Heeger","D Sagi"
"1134","D Heeger","Y Bonneh"
"1135","C Tyler","L Likova"
"1136","C Tyler","C Tyler"
"1137","T Preston","A Welchman"
"1138","S Li","A Welchman"
"1139","S Li","T Preston"
"1140","D Ballard","C Rothkopf"
"1141","Z Pizlo","T Sawada"
"1142","S Shimojo","E Schlicht"
"1143","K Nakayama","E Schlicht"
"1144","K Nakayama","S Shimojo"
"1145","D Knill","B McCann"
"1146","L Maloney","S Wu"
"1147","S Shimojo","R Andersen"
"1148","R McPeek","J Song"
"1149","C Koch","V Navalpakkam"
"1150","P Perona","V Navalpakkam"
"1151","P Perona","C Koch"
"1152","M Behrmann","S Shomstein"
"1153","A List","A Albrecht"
"1154","L Robertson","A Albrecht"
"1155","L Robertson","A List"
"1156","J Raymond","J Raymond"
"1157","Y Xu","Y Xu"
"1158","S Shomstein","S Shomstein"
"1159","E Awh","E Ester"
"1160","E Vogel","E Ester"
"1162","J Serences","E Ester"
"1163","J Serences","E Awh"
"1164","J Serences","E Vogel"
"1165","S Yantis","M Esterman"
"1166","B Dosher","S Liu"
"1167","Z Lu","S Liu"
"1169","Y Li","W Neill"
"1172","F Fortenbaugh","A Albrecht"
"1174","Z Chen","Z Chen"
"1175","A Logvinenko","A Logvinenko"
"1176","A Huang","E Altschuler"
"1177","C Tyler","E Altschuler"
"1178","C Tyler","A Huang"
"1180","H Yaguchi","Y Mizokami"
"1181","S Shevell","Y Sun"
"1182","S Gori","S Gori"
"1183","S Pont","S Pas"
"1184","A D'Antona","J Christiansen"
"1185","S Shevell","J Christiansen"
"1187","A Logvinenko","R Tokunaga"
"1188","L Maloney","R Tokunaga"
"1189","L Maloney","A Logvinenko"
"1190","D Foster","K Amano"
"1191","M Bloj","A Ruppertsberg"
"1192","T Hansen","M Olkkonen"
"1193","K Gegenfurtner","M Olkkonen"
"1194","K Gegenfurtner","T Hansen"
"1195","P Monnier","P Monnier"
"1196","S Kanazawa","J Yang"
"1197","M Yamaguchi","J Yang"
"1198","M Yamaguchi","S Kanazawa"
"1199","T Hansen","C Witzel"
"1200","K Gegenfurtner","C Witzel"
"1203","S Palmer","K Schloss"
"1204","C Wu","C Wu"
"1205","R Kimchi","B Hadad"
"1206","P Kellman","P Kellman"
"1207","H Lu","B Keane"
"1209","P Kellman","H Lu"
"1210","S Markovic","S Markovic"
"1211","R Rosenholtz","R Rosenholtz"
"1212","B Spehar","B Spehar"
"1213","H Hasegawa","H Unuma"
"1214","P Kellman","H Unuma"
"1215","P Kellman","H Hasegawa"
"1216","S Anstis","M Vergeer"
"1217","R Lier","M Vergeer"
"1218","R Lier","S Anstis"
"1219","U Polat","A Sterkin"
"1220","L Kiorpes","L Kiorpes"
"1221","M Grabowecky","T Sweeny"
"1222","K Paller","T Sweeny"
"1224","S Suzuki","T Sweeny"
"1227","D Kersten","K Doerschner"
"1228","P Schrater","K Doerschner"
"1230","Q Zaidi","E Cohen"
"1232","R Kanai","K Maruya"
"1233","T Sato","K Maruya"
"1234","T Sato","R Kanai"
"1235","I Murakami","R Hisakata"
"1236","P Howe","M Cohen"
"1237","J Wolfe","M Cohen"
"1239","M Nagai","M Nagai"
"1240","J Victor","J Victor"
"1242","S Kaneko","I Murakami"
"1243","P Cavanagh","M Pashkam"
"1244","J Norman","H Norman"
"1245","M Taylor","H Norman"
"1246","M Taylor","J Norman"
"1247","L Stone","D Liston"
"1249","M Mon-Williams","A Wilson"
"1253","H Gerhard","U Wolfe"
"1254","L Maloney","U Wolfe"
"1257","W Warren","M Cinelli"
"1261","T Hudson","J Fulvio"
"1262","L Maloney","J Fulvio"
"1263","L Maloney","T Hudson"
"1264","T Ganel","T Ganel"
"1265","D Proffitt","S Linkenauger"
"1266","G Diaz","B Fajen"
"1267","F Phillips","G Diaz"
"1269","B Fajen","F Phillips"
"1270","M McBeath","M McBeath"
"1333","A Ahumada","L Scharff"
"1337","H Park","D Yu"
"1338","G Legge","D Yu"
"1339","G Legge","H Park"
"1340","J Lu","J Lu"
"1341","M Pomplun","T Garaas"
"1342","A Wong","H Goltz"
"1343","B Backus","J Wilmer"
"1344","F Wichmann","F Wichmann"
"1346","F Ostendorf","F Ostendorf"
"1348","J Otero-Millan","X Troncoso"
"1349","J Otero-Millan","S Macknik"
"1352","S Martinez-Conde","J Otero-Millan"
"1353","J Edelman","J Edelman"
"1354","R Gurnsey","A Johnson"
"1355","M Grünau","A Johnson"
"1356","M Grünau","R Gurnsey"
"1357","P Verghese","L Renninger"
"1358","R Jack","D Kelly"
"1359","C Blais","D Kelly"
"1360","C Blais","R Jack"
"1361","B Rossion","D Kelly"
"1362","B Rossion","R Jack"
"1363","B Rossion","C Blais"
"1364","R Caldara","D Kelly"
"1365","R Caldara","R Jack"
"1366","R Caldara","C Blais"
"1367","R Caldara","B Rossion"
"1368","L Pisella","L Pisella"
"1369","R Allison","I Howard"
"1370","T Shipley","T Shipley"
"1371","H Sun","H Sun"
"1373","M Jenkin","R Dyde"
"1374","L Harris","R Dyde"
"1375","L Harris","M Jenkin"
"1376","D Wu","T Carlson"
"1378","F Verstraten","D Wu"
"1379","D Pelli","K Tillman"
"1380","J Zhang","T Zhou"
"1381","L Chen","T Zhou"
"1382","L Chen","J Zhang"
"1383","Y Zhuo","T Zhou"
"1384","Y Zhuo","J Zhang"
"1385","Y Zhuo","L Chen"
"1386","S Franconeri","H Choo"
"1388","A Oliva","K Ehinger"
"1392","K Gegenfurtner","C Rasche"
"1393","M Fallah","M Fallah"
"1394","L Joyce","M Nawrot"
"1396","J Watanabe","M Terao"
"1397","A Yagi","M Terao"
"1398","A Yagi","J Watanabe"
"1399","S Nishida","M Terao"
"1400","S Nishida","J Watanabe"
"1401","S Nishida","A Yagi"
"1402","K Gegenfurtner","M Spering"
"1403","A Montagnini","D Souto"
"1404","G Masson","D Souto"
"1407","A Reeves","Z Jin"
"1408","S Heinen","Z Jin"
"1409","S Heinen","A Reeves"
"1410","Y Osada","Y Osada"
"1411","T Freeman","T Freeman"
"1415","C Erkelens","T Knapen"
"1416","C Erkelens","R Ee"
"1417","J Badler","J Badler"
"1418","M Hayhoe","D Ballard"
"1425","H Lu","H Lu"
"1426","G Orban","J Jastorff"
"1427","D Whitney","K Koldewyn"
"1428","S Rivera","K Koldewyn"
"1430","S Rushton","P Warren"
"1431","E Adelson","C Liu"
"1432","W Freeman","C Liu"
"1433","W Freeman","E Adelson"
"1435","M Pomplun","M Pomplun"
"1436","L Itti","W Einhäuser"
"1437","C Koch","R VanRullen"
"1438","B Scholl","J New"
"1439","L Wilcox","J Elder"
"1440","S Ghebreab","H Scholte"
"1441","A Smeulders","H Scholte"
"1442","A Smeulders","S Ghebreab"
"1444","V Lamme","S Ghebreab"
"1445","V Lamme","A Smeulders"
"1446","R Baddeley","R Baddeley"
"1447","P Bex","P Bex"
"1448","M Pettet","M Palomares"
"1449","C Hou","M Palomares"
"1450","C Hou","M Pettet"
"1451","A Norcia","M Palomares"
"1452","A Norcia","M Pettet"
"1453","A Norcia","C Hou"
"1454","D Burr","D Burr"
"1455","C Chubb","M Morgan"
"1457","J Solomon","C Chubb"
"1458","S Hochstein","S Hochstein"
"1465","M Johnson","N Turk-Browne"
"1466","M Chun","N Turk-Browne"
"1467","M Chun","M Johnson"
"1468","B Scholl","N Turk-Browne"
"1469","B Scholl","M Johnson"
"1470","B Scholl","M Chun"
"1471","C Casco","G Campana"
"1472","M Kang","G Woodman"
"1474","J Schall","M Kang"
"1476","D Simons","J Higgins"
"1477","R Wang","J Higgins"
"1478","R Wang","D Simons"
"1479","L Garrido","D Pitcher"
"1480","V Walsh","D Pitcher"
"1481","V Walsh","L Garrido"
"1482","B Duchaine","D Pitcher"
"1484","B Duchaine","V Walsh"
"1485","J Goh","J Goh"
"1486","J Raymond","M Jackson"
"1487","B Gelder","B Gelder"
"1489","D Maurer","X Gao"
"1493","D Fiset","C Roy"
"1494","C Blais","C Roy"
"1496","F Gosselin","C Roy"
"1500","B Duchaine","C Fox"
"1501","B Duchaine","G Iaria"
"1504","J Barton","B Duchaine"
"1505","L Harris","K Smith"
"1506","J Steeves","K Smith"
"1507","J Steeves","L Harris"
"1514","J Schirillo","J Schirillo"
"1515","M Webster","I Juricevic"
"1516","A Martinez","A Martinez"
"1517","M Smith","M Smith"
"1524","L DeBruine","B Jones"
"1525","J Feldman","J Wilder"
"1526","M Singh","J Wilder"
"1527","M Singh","J Feldman"
"1530","E Barenholtz","E Barenholtz"
"1531","J Feldman","S Kim"
"1532","D Badcock","J Bell"
"1533","S Rainville","L Betts"
"1534","H Wilson","L Betts"
"1535","H Wilson","S Rainville"
"1536","I Kurki","I Kurki"
"1543","I Murakami","I Murakami"
"1544","S Naito","S Naito"
"1546","S Palmer","S Palmer"
"1547","X Li","X Li"
"1548","E Wasserman","Y Nagasaka"
"1550","S Grossberg","T Huang"
"1551","J Zhang","A Johnson"
"1552","L Loschky","A Larson"
"1554","C Dickinson","K Michod"
"1555","H Intraub","K Michod"
"1556","H Intraub","C Dickinson"
"1558","X Li","K Chang"
"1559","M Braunstein","M Braunstein"
"1560","L Robertson","B Alvarez"
"1561","M Carrasco","J Corbett"
"1562","J Philbeck","D Gajewski"
"1563","V Interrante","V Interrante"
"1564","S Creem-Regehr","W Thompson"
"1565","P Wang","H Zhao"
"1566","H Sun","H Zhao"
"1567","H Sun","P Wang"
"1568","J Philbeck","J Philbeck"
"1569","S Creem-Regehr","M Tarampi"
"1570","W Thompson","M Tarampi"
"1572","F Durgin","R Russell"
"1573","M Geuss","J Stefanucci"
"1575","F Phillips","E Egan"
"1576","F Norman","E Egan"
"1577","F Norman","F Phillips"
"1578","M Lind","Y Lee"
"1579","G Bingham","Y Lee"
"1580","G Bingham","M Lind"
"1581","D Proffitt","J Witt"
"1582","M Kim","S Jeong"
"1583","R Patterson","R Patterson"
"1584","H Jordan","M Fallah"
"1586","S Sally","A Jain"
"1587","S Sally","T Papathomas"
"1588","M McCourt","Y Sosa"
"1589","C Tallon-Baudry","V Wyart"
"1590","J Danckert","J Danckert"
"1591","C Hickey","W Zoest"
"1592","V Lollo","W Zoest"
"1593","V Lollo","C Hickey"
"1594","L Itti","Z Li"
"1595","J Henderson","T Smith"
"1596","E Reijnen","E Reijnen"
"1597","X Li","T Menneer"
"1598","M Stroud","T Menneer"
"1599","M Stroud","X Li"
"1601","K Cave","X Li"
"1603","J Moher","C Leonard"
"1604","H Egeth","C Leonard"
"1605","H Egeth","J Moher"
"1606","S Kastner","S McMains"
"1608","Y Tsal","L Shalev"
"1609","Y Tsal","C Mevorach"
"1610","B Olk","B Olk"
"1611","B Giesbrecht","J Ristic"
"1612","M Grabowecky","E Smith"
"1613","S Suzuki","E Smith"
"1615","D Wilson","D Wilson"
"1616","S Vecera","J Cosman"
"1621","A Berg","J Brascamp"
"1622","A Berg","J Pearson"
"1623","A Berg","R Blake"
"1624","R Blake","M Kang"
"1625","H Wilson","D Nichols"
"1626","D Heeger","F Moradi"
"1627","V Walsh","D Carmel"
"1628","N Lavie","D Carmel"
"1629","N Lavie","V Walsh"
"1630","G Rees","D Carmel"
"1631","G Rees","V Walsh"
"1632","G Rees","N Lavie"
"1634","G Rees","G Rees"
"1635","R Ee","R Ee"
"1636","S Yeh","Y Yang"
"1637","U Polat","O Yehezkel"
"1638","B Gillam","P Marlow"
"1639","R Blake","S Hong"
"1640","S Yeh","L Hsu"
"1641","D Crewther","L Hugrass"
"1642","D Alais","L Hugrass"
"1643","D Alais","D Crewther"
"1645","M Silver","D Bressler"
"1646","C Olman","J Schumacher"
"1647","O Speck","M Hoffmann"
"1648","J DeSouza","G Keith"
"1649","X Yan","G Keith"
"1650","X Yan","J DeSouza"
"1651","H Wang","G Keith"
"1652","H Wang","J DeSouza"
"1653","H Wang","X Yan"
"1654","J Crawford","G Keith"
"1655","J Crawford","J DeSouza"
"1656","J Crawford","X Yan"
"1657","J Crawford","H Wang"
"1658","S Nakadomari","S Dumoulin"
"1661","B Thompson","K Mullen"
"1662","R Hess","K Mullen"
"1663","R Hess","B Thompson"
"1664","C Casanova","C Casanova"
"1666","R Krauzlis","J Perrone"
"1670","J Martinez-Trujillo","A Sachs"
"1671","D Fitzpatrick","D Fitzpatrick"
"1672","E Seidemann","E Seidemann"
"1673","C Schor","C Cantor"
"1674","M Herzog","H Ogmen"
"1675","P Cavanagh","A Hunt"
"1676","P Binda","M Morrone"
"1677","D Burr","M Morrone"
"1678","D Burr","P Binda"
"1679","R Rafal","I Arend"
"1680","M Georgeson","M Georgeson"
"1681","P Thompson","P Thompson"
"1682","B Anderson","B Gillam"
"1683","M Peterson","R Kimchi"
"1684","J Driver","J Brooks"
"1685","Y Kamitani","F Tong"
"1687","E Zohary","E Zohary"
"1688","D Peterzell","D Peterzell"
"1690","R Bedford","M Nardini"
"1691","O Braddick","M Nardini"
"1692","O Braddick","R Bedford"
"1693","W Warren","H Bruggeman"
"1694","D Angelaki","P MacNeilage"
"1695","M Cinelli","J Cohen"
"1696","W Warren","J Cohen"
"1698","K James","K James"
"1700","W Hayward","O Cheung"
"1701","I Gauthier","O Cheung"
"1702","I Gauthier","W Hayward"
"1704","K Nakayama","B Mahon"
"1705","A Caramazza","B Mahon"
"1706","A Caramazza","K Nakayama"
"1708","G Lupyan","G Lupyan"
"1709","P Hibbard","L O'Kane"
"1710","S Pas","K Kooij"
"1711","Z Kourtzi","T Preston"
"1713","A Welchman","Z Kourtzi"
"1714","A Bovik","Y Liu"
"1715","L Cormack","Y Liu"
"1717","B Kunz","S Creem-Regehr"
"1719","W Thompson","B Kunz"
"1720","A Fitzgibbon","S Gilson"
"1721","A Glennerster","S Gilson"
"1722","A Glennerster","A Fitzgibbon"
"1724","S Grossberg","Y Cao"
"1725","F Domini","R Shah"
"1726","C Caudek","R Shah"
"1727","C Caudek","F Domini"
"1728","B Rokers","T Czuba"
"1729","L Cormack","T Czuba"
"1731","A Huk","T Czuba"
"1740","J Norman","J Norman"
"1742","G Woodman","N Carlisle"
"1743","D Somers","K Bettencourt"
"1744","M Becker","M Becker"
"1746","N Al-Aidroos","S Emrich"
"1747","J Pratt","S Emrich"
"1749","S Ferber","S Emrich"
"1750","S Ferber","N Al-Aidroos"
"1751","S Ferber","J Pratt"
"1752","R Sekuler","J Huang"
"1753","A Kristjansson","A Kristjansson"
"1755","K Watanabe","H Ogawa"
"1756","A Oliva","B Hidalgo-Sotelo"
"1757","S Chong","H Im"
"1758","J Kawahara","A Leber"
"1759","M Rizzo","M Rizzo"
"1760","B Sheth","B Sheth"
"1761","S Franconeri","G Alvarez"
"1763","L Itti","R Peters"
"1764","C Koch","C Koch"
"1765","C Chubb","S Drew"
"1766","G Sperling","S Drew"
"1768","K Sakai","K Sakai"
"1769","T Palmeri","A Wong"
"1770","I Gauthier","A Wong"
"1771","I Gauthier","T Palmeri"
"1772","C Bukach","J Richler"
"1773","I Gauthier","J Richler"
"1774","I Gauthier","C Bukach"
"1775","B Rossion","M Ramon"
"1777","N Donnelly","M Wenger"
"1784","J Townsend","L Blaha"
"1786","P Bennett","Y Konar"
"1787","A Sekuler","Y Konar"
"1790","M Pachai","P Bennett"
"1792","A Sekuler","M Pachai"
"1793","M Eckstein","M Peterson"
"1794","M Webster","C Tyler"
"1796","A Kalia","M Kwon"
"1797","G Legge","M Kwon"
"1798","G Legge","A Kalia"
"1799","C Gottesman","C Gottesman"
"1800","L Short","M Anes"
"1801","M Ouhnana","R Gurnsey"
"1802","N Troje","R Gurnsey"
"1803","N Troje","M Ouhnana"
"1805","J Thompson","E Hussey"
"1806","M Kitazaki","M Kitazaki"
"1807","J Faubert","I Legault"
"1808","J Thompson","J Thompson"
"1809","J Pyles","S Thurman"
"1810","N Troje","S Thurman"
"1811","N Troje","J Pyles"
"1812","E Grossman","S Thurman"
"1813","E Grossman","J Pyles"
"1814","E Grossman","N Troje"
"1815","J Pyles","N Jardine"
"1816","E Grossman","N Jardine"
"1819","M Giese","C Roether"
"1820","N Troje","D Chang"
"1821","N Troje","N Troje"
"1822","N Troje","L Jakobson"
"1823","K Watanabe","K Watanabe"
"1824","S Adler","T Baker"
"1826","K Gegenfurtner","J Trommershäuser"
"1827","C Paeye","L Madelain"
"1828","J Wallman","L Madelain"
"1829","J Wallman","C Paeye"
"1830","D Munoz","D Munoz"
"1831","M Harwood","J Herman"
"1832","J Wallman","J Herman"
"1833","J Wallman","M Harwood"
"1834","W Zoest","H Lee"
"1835","J Barton","H Lee"
"1836","J Barton","W Zoest"
"1838","C Cantor","Z Zhang"
"1839","C Schor","Z Zhang"
"1841","F Bremmer","J Knöll"
"1842","D Guitton","D Guitton"
"1843","B Krekelberg","B Krekelberg"
"1851","R Allison","R Allison"
"1852","B Schnitzer","C Wu"
"1853","E Kowler","C Wu"
"1854","E Kowler","B Schnitzer"
"1855","Z Pizlo","C Wu"
"1856","Z Pizlo","B Schnitzer"
"1857","Z Pizlo","E Kowler"
"1858","R Baddeley","F Cristino"
"1859","F Kingdom","E Gheorghiu"
"1860","F Kingdom","F Kingdom"
"1861","E Peli","R Goldstein"
"1862","Z Lu","L Lesmes"
"1863","T Albright","L Lesmes"
"1864","T Albright","Z Lu"
"1866","Z Pizlo","Z Pizlo"
"1869","S Chong","S Chong"
"1870","Y Petrov","Y Petrov"
"1871","A Sahraie","A Sahraie"
"1872","P McGraw","N Roach"
"1873","R Parasuraman","R Parasuraman"
"1874","L McLin","P Smith"
"1875","D Foster","D Foster"
"1876","G Rees","M Tibber"
"1877","M Morgan","M Tibber"
"1878","M Morgan","G Rees"
"1880","C Chen","Y Huang"
"1881","A Reeves","A Reeves"
"1882","A Stockman","C Ripamonti"
"1886","B Wandell","R Dougherty"
"1887","J Haynes","O Speck"
"1889","S Murray","H Boyaci"
"1890","S Murray","F Fang"
"1893","D Kersten","S Murray"
"1894","R Adolphs","N Tsuchiya"
"1895","M Arguin","N Tsuchiya"
"1896","M Arguin","R Adolphs"
"1897","P Schyns","N Tsuchiya"
"1898","P Schyns","R Adolphs"
"1899","P Schyns","M Arguin"
"1900","F Gosselin","N Tsuchiya"
"1901","F Gosselin","R Adolphs"
"1903","F Gosselin","P Schyns"
"1905","M Smith","O Garrod"
"1906","P Schyns","O Garrod"
"1907","P Schyns","M Smith"
"1908","J Christensen","D Wilbraham"
"1909","J Todd","D Wilbraham"
"1911","A Martinez","D Wilbraham"
"1912","A Martinez","J Christensen"
"1913","A Martinez","J Todd"
"1914","M Vaziri-Pashkam","S Afraz"
"1915","P Cavanagh","S Afraz"
"1916","P Cavanagh","M Vaziri-Pashkam"
"1917","G Cottrell","J Hsiao"
"1919","D Pelli","R Chakravarthi"
"1922","Y Lin","S Chung"
"1923","Y Lin","B Tjan"
"1924","W Shim","T Vickery"
"1925","Y Jiang","T Vickery"
"1927","R Chakravarthi","T Vickery"
"1928","R Chakravarthi","W Shim"
"1929","R Chakravarthi","Y Jiang"
"1930","R Chakravarthi","S Rosen"
"1931","D Pelli","S Rosen"
"1933","Y Jiang","T Liu"
"1934","S He","T Liu"
"1936","D Sagi","N Censor"
"1939","X Wang","Z Lu"
"1941","B Dosher","X Wang"
"1942","J Zhou","Z Lu"
"1943","J Zhou","X Wang"
"1944","J Zhou","B Dosher"
"1945","D Zhang","Z Lu"
"1946","D Zhang","X Wang"
"1947","D Zhang","B Dosher"
"1948","D Zhang","J Zhou"
"1949","Y Zhou","Z Lu"
"1950","Y Zhou","X Wang"
"1951","Y Zhou","B Dosher"
"1952","Y Zhou","J Zhou"
"1953","Y Zhou","D Zhang"
"1954","B Dosher","P Jeter"
"1955","Z Lu","P Jeter"
"1957","Z Kourtzi","D Schwarzkopf"
"1958","M Kawato","K Shibata"
"1959","J Palmer","J Palmer"
"1960","A Nagy","A Nagy"
"1961","S Sheremata","D Somers"
"1962","H Pashler","L Huang"
"1963","A Treisman","L Huang"
"1964","A Treisman","H Pashler"
"1965","F Pestilli","B Montagna"
"1966","M Carrasco","B Montagna"
"1967","M Carrasco","F Pestilli"
"1968","J Mordkoff","J Mordkoff"
"1969","M Niemeier","B Stojanoski"
"1970","D Fitousi","M Wenger"
"1971","C Duncan","J Highsmith"
"1972","S O'Neil","J Highsmith"
"1973","S O'Neil","C Duncan"
"1974","M Crognale","J Highsmith"
"1975","M Crognale","C Duncan"
"1976","M Crognale","S O'Neil"
"1977","J Bisley","F Arcizet"
"1978","F Arcizet","K Mirpour"
"1979","J Bisley","K Mirpour"
"1981","M Yoshida","L Itti"
"1982","D Berg","L Itti"
"1983","D Berg","M Yoshida"
"1984","T Ikeda","L Itti"
"1985","T Ikeda","M Yoshida"
"1986","T Ikeda","D Berg"
"1987","K Takaura","L Itti"
"1989","K Takaura","D Berg"
"1990","K Takaura","T Ikeda"
"1991","T Isa","L Itti"
"1993","T Isa","D Berg"
"1994","T Isa","T Ikeda"
"1996","D Beck","D Beck"
"1997","F Tong","J Jehee"
"1998","A Le","M Niemeier"
"2000","B Stojanoski","A Le"
"2001","J Serences","M Scolari"
"2002","L Zhaoping","L Zhaoping"
"2003","G Woodman","G Woodman"
"2004","J Haynes","J Haynes"
"2008","S McMains","M Arcaro"
"2017","D Cheyne","P Jolicoeur"
"2018","J Martinez-Trujillo","P Jolicoeur"
"2019","J Martinez-Trujillo","D Cheyne"
"2020","G Gratton","K Mathewson"
"2021","M Fabiani","K Mathewson"
"2022","M Fabiani","G Gratton"
"2023","D Beck","K Mathewson"
"2024","D Beck","G Gratton"
"2025","D Beck","M Fabiani"
"2026","T Ro","K Mathewson"
"2027","T Ro","G Gratton"
"2028","T Ro","M Fabiani"
"2029","T Ro","D Beck"
"2031","B Payne","S Lomber"
"2032","A Mojica","E Salvagio"
"2033","M Peterson","E Salvagio"
"2034","M Peterson","A Mojica"
"2035","G Humphreys","H Allen"
"2036","S Kanazawa","Y Otsuka"
"2039","B Spehar","Y Otsuka"
"2040","B Spehar","S Kanazawa"
"2041","B Spehar","M Yamaguchi"
"2042","C Olman","S Thompson"
"2043","D Kersten","S Thompson"
"2044","D Kersten","C Olman"
"2046","J Feldman","S Harrison"
"2047","S Palmer","T Ghose"
"2048","M Singh","M Juni"
"2049","L Maloney","M Juni"
"2050","L Maloney","M Singh"
"2051","R Nelson","R Nelson"
"2052","S Franconeri","S Franconeri"
"2054","D Nichols","H Hock"
"2055","E Mingolla","S Grossberg"
"2056","C Moore","E Hein"
"2057","J Palmer","E Hein"
"2060","R Ni","J Bower"
"2061","G Andersen","J Bower"
"2063","E FitzGibbon","B Sheliga"
"2064","F Miles","B Sheliga"
"2065","F Miles","E FitzGibbon"
"2066","D Apthorp","S Dakin"
"2067","D Alais","S Dakin"
"2069","M Edwards","J Greenwood"
"2071","M Chun","J Golomb"
"2072","M Silver","A Rokem"
"2074","H Tamura","S Shioiri"
"2075","H Tamura","K Matsumiya"
"2076","M Grünau","M Grünau"
"2077","C Clifford","W Curran"
"2078","C Benton","W Curran"
"2079","C Benton","C Clifford"
"2080","M Grunau","M Grunau"
"2082","T Sato","Y Nakajima"
"2083","T Albright","S Gepshtein"
"2084","M Smagt","T Nijboer"
"2085","P Mamassian","A Gorea"
"2086","Y Liu","Y Liu"
"2087","S Linkenauger","E Twedt"
"2088","D Proffitt","E Twedt"
"2090","B Mohler","J Campos"
"2091","J Loomis","J Campos"
"2092","J Loomis","B Mohler"
"2093","H Buelthoff","J Campos"
"2094","H Buelthoff","B Mohler"
"2095","H Buelthoff","J Loomis"
"2099","P Schrater","A Kalia"
"2101","G Legge","P Schrater"
"2102","C Kallie","A Kalia"
"2103","C Kallie","P Schrater"
"2104","C Kallie","G Legge"
"2105","U Wolfe","U Wolfe"
"2109","F Phillips","F Phillips"
"2110","A Lleras","L Thomas"
"2111","M Tarr","J Vettel"
"2112","A Thomas","S Prasad"
