"","from","to"
"984","R Hess","B Mansouri"
"986","M Hoffmann","M Hoffmann"
"987","A Dobbins","A Dobbins"
"988","J Enns","M Dodd"
"989","G Loffler","R Goutcher"
"990","G Mather","G Mather"
"991","K Koldewyn","P Bulakowski"
"992","D Whitney","P Bulakowski"
"993","D Whitney","K Koldewyn"
"994","H Ashida","I Murakami"
"996","T Kawabe","Y Yamada"
"998","N Prins","N Prins"
"999","P Tse","G Caplovitz"
"1000","R Cai","R Cai"
"1001","N Grzywacz","J Barraza"
"1003","W Geisler","J Najemnik"
"1004","F Wichmann","J Drewes"
"1005","K Gegenfurtner","J Drewes"
"1006","K Gegenfurtner","F Wichmann"
"1007","D Tolhurst","P Lovell"
"1008","C Ripamonti","P Lovell"
"1009","C Ripamonti","D Tolhurst"
"1010","M To","P Lovell"
"1011","M To","D Tolhurst"
"1012","M To","C Ripamonti"
"1013","T Troscianko","P Lovell"
"1014","T Troscianko","D Tolhurst"
"1015","T Troscianko","C Ripamonti"
"1016","T Troscianko","M To"
"1017","G Punzi","G Punzi"
"1019","M Brady","M Brady"
"1020","C Zetzsche","C Zetzsche"
"1021","D Dong","D Dong"
"1022","N Prins","A Johnson"
"1023","F Kingdom","A Johnson"
"1025","C Baker","A Johnson"
"1028","A James","S Vanni"
"1029","L Henriksson","S Vanni"
"1030","L Henriksson","A James"
"1031","R Laycock","S Crewther"
"1032","D Crewther","S Crewther"
"1033","D Crewther","R Laycock"
"1035","M Edwards","M Edwards"
"1036","J Freeman","F Durgin"
"1037","A Huk","F Durgin"
"1038","A Huk","J Freeman"
"1039","H Bedell","J Tong"
"1040","P Cisarik","J Tong"
"1041","P Cisarik","H Bedell"
"1042","S Patel","J Tong"
"1043","S Patel","H Bedell"
"1044","S Patel","P Cisarik"
"1045","S Stevenson","A Raghunandan"
"1046","M Kubovy","S Gepshtein"
"1051","P Cavanagh","M Pashkam"
"1052","E Blaser","S Watamaniuk"
"1053","E Giora","C Casco"
"1054","A Hayes","C Or"
"1055","M Gori","M Viva"
"1056","C Royden","C Royden"
"1060","L Appelbaum","A Norcia"
"1061","L Appelbaum","M Pettet"
"1062","L Appelbaum","A Wade"
"1064","D Somers","J Swisher"
"1065","J Brown","J Brown"
"1069","J Serences","A Greenberg"
"1070","S Yantis","A Greenberg"
"1071","S Yantis","J Serences"
"1072","S Vecera","L Hecht"
"1073","S Yeh","S Lin"
"1074","B Scholl","J New"
"1078","G Boynton","M Saenz"
"1079","C Koch","M Saenz"
"1080","C Koch","G Boynton"
"1082","G Francis","G Francis"
"1083","C Wu","C Wu"
"1085","M Carrasco","F Pestilli"
"1086","O Lazareva","E Wasserman"
"1087","S Luck","E Wasserman"
"1088","S Luck","O Lazareva"
"1089","M Tarr","E Barenholtz"
"1090","A Wong","M Mack"
"1091","I Gauthier","M Mack"
"1092","I Gauthier","A Wong"
"1093","T Palmeri","M Mack"
"1094","T Palmeri","A Wong"
"1095","T Palmeri","I Gauthier"
"1096","K Grill-Spector","D Remus"
"1097","C Leek","C Leek"
"1099","F Gosselin","O Lazareva"
"1100","P Schyns","O Lazareva"
"1103","E Wasserman","F Gosselin"
"1104","E Wasserman","P Schyns"
"1105","B Mel","B Mel"
"1106","A Oliva","T Serre"
"1107","T Poggio","T Serre"
"1108","T Poggio","A Oliva"
"1109","J Tanaka","L Scott"
"1110","D Sheinberg","L Scott"
"1111","D Sheinberg","J Tanaka"
"1112","T Curran","L Scott"
"1113","T Curran","J Tanaka"
"1114","T Curran","D Sheinberg"
"1115","R Mruczek","D Sheinberg"
"1117","B Anderson","R Mruczek"
"1118","M Bar","N Gronau"
"1120","M Riesenhuber","M Riesenhuber"
"1124","S Ullman","A Harel"
"1125","S Bentin","A Harel"
"1126","S Bentin","S Ullman"
"1127","M Goodale","A Cate"
"1128","L Vaina","F Calabro"
"1129","C Tyler","L Likova"
"1130","I Howard","R Allison"
"1131","S Stevenson","F Visco"
"1132","M Lages","M Lages"
"1133","J Harris","H Nefs"
"1134","A Hayes","T Lee"
"1135","F Calabro","S Beardsley"
"1136","L Vaina","S Beardsley"
"1138","R Gray","R Gray"
"1139","J Todd","L Thaler"
"1140","H Norman","J Norman"
"1141","F Bremmer","J Billino"
"1142","K Gegenfurtner","J Billino"
"1143","K Gegenfurtner","F Bremmer"
"1144","R Ni","J Bower"
"1145","G Andersen","J Bower"
"1147","J Faubert","J Faubert"
"1155","H Ogmen","S Patel"
"1157","H Bedell","H Ogmen"
"1158","G Purushothaman","S Patel"
"1159","G Purushothaman","H Ogmen"
"1160","G Purushothaman","H Bedell"
"1161","D Nichols","H Hock"
"1165","B Farell","Y Chai"
"1169","I Fujita","S Tanabe"
"1170","J Brooks","R Tyrrell"
"1171","D Owens","R Tyrrell"
"1172","D Owens","J Brooks"
"1173","C Schor","C Schor"
"1175","S Palmer","K Schloss"
"1176","S Patel","J Qian"
"1177","H Bedell","J Qian"
"1179","H Tamura","M Ishii"
"1181","J Droulez","J Droulez"
"1183","J Steeves","S Arnott"
"1184","M Goodale","S Arnott"
"1187","J Peissig","C Bukach"
"1188","M Tarr","C Bukach"
"1190","L Garrido","B Duchaine"
"1191","K Nakayama","B Duchaine"
"1192","K Nakayama","L Garrido"
"1193","Y Jiang","S He"
"1194","M Peelen","A Chan"
"1195","P Downing","A Chan"
"1196","P Downing","M Peelen"
"1197","L Betts","J Husk"
"1198","P Bennett","J Husk"
"1199","P Bennett","L Betts"
"1200","A Sekuler","J Husk"
"1201","A Sekuler","L Betts"
"1203","B Rossion","C Jacques"
"1204","T Busey","B Schneider"
"1205","G Aguirre","A Thomas"
"1206","R Caldara","R Caldara"
"1207","G Rhodes","L Jeffery"
"1208","T Busey","L Jeffery"
"1209","T Busey","G Rhodes"
"1210","M Mur","N Kriegeskorte"
"1211","B Rossion","G Rousselet"
"1212","C Jacques","G Rousselet"
"1214","N Kanwisher","H Beeck"
"1215","P Sinha","Y Ostrovsky"
"1216","J Townsend","L Blaha"
"1217","B Scholl","N Turk-Browne"
"1218","S Thompson","J Hegdé"
"1219","D Kersten","J Hegdé"
"1220","D Kersten","S Thompson"
"1221","R Jacobs","M Michel"
"1222","J Bittner","M Wenger"
"1223","R Heide","M Wenger"
"1224","R Heide","J Bittner"
"1226","S Koyama","S Koyama"
"1227","I Gauthier","I Gauthier"
"1228","M Rutherford","A Sekuler"
"1229","J Barton","C Fox"
"1230","R Grand","M Kaiser"
"1231","J Tanaka","M Kaiser"
"1232","J Tanaka","R Grand"
"1233","A Yazdanbakhsh","M Livingstone"
"1235","T Moore","T Moore"
"1236","M Goldberg","M Goldberg"
"1237","M Platt","E Brannon"
"1239","J Badler","S Heinen"
"1241","S Yang","J Badler"
"1242","P Garrigan","B Backus"
"1243","S Wolfson","N Graham"
"1244","D Heeger","M Landy"
"1245","L Gilroy","N Tsuchiya"
"1246","R Blake","N Tsuchiya"
"1247","R Blake","L Gilroy"
"1248","C Koch","N Tsuchiya"
"1249","C Koch","L Gilroy"
"1250","C Koch","R Blake"
"1252","F Verstraten","R Kanai"
"1253","F Verstraten","C Paffen"
"1254","R Blake","D Tadin"
"1255","S Chong","D Tadin"
"1257","P Smith","P Smith"
"1258","M Tomonaga","M Tomonaga"
"1259","M Livingstone","P Howe"
"1260","B Blakeslee","M McCourt"
"1261","F Fang","H Boyaci"
"1262","S Murray","H Boyaci"
"1263","S Murray","F Fang"
"1264","D Kersten","H Boyaci"
"1265","D Kersten","F Fang"
"1266","D Kersten","S Murray"
"1267","A Johnston","A Johnston"
"1269","D Brainard","J Hillis"
"1270","A Logvinenko","J Schirillo"
"1271","L Maloney","K Doerschner"
"1273","A Shapiro","A Shapiro"
"1274","M Albert","M Albert"
"1275","C Ripamonti","C Ripamonti"
"1276","S Gori","S Gori"
"1277","S Macknik","X Troncoso"
"1278","S Martinez-Conde","X Troncoso"
"1279","S Martinez-Conde","S Macknik"
"1281","E Colombo","J Barraza"
"1282","D Proffitt","J Witt"
"1284","D Proffitt","J Zadra"
"1285","D Proffitt","J Stefanucci"
"1286","J Witt","S Linkenauger"
"1287","D Proffitt","S Linkenauger"
"1289","W Thompson","B Mohler"
"1290","S Creem-Regehr","B Mohler"
"1294","J Koenderink","A Kappers"
"1295","Z He","J Wu"
"1296","T Ooi","J Wu"
"1301","G Andersen","Z Bian"
"1302","C Granrud","A Yonas"
"1304","P Hibbard","P Hibbard"
"1305","V Interrante","V Interrante"
"1306","H Sedgwick","H Sedgwick"
"1307","S Gilson","A Glennerster"
"1309","M Platt","M Platt"
"1313","T Schmidt","T Schmidt"
"1314","J Mitchell","K Sundberg"
"1315","J Reynolds","K Sundberg"
"1316","J Reynolds","J Mitchell"
"1318","K Cardinal","S Bouvier"
"1319","S Engel","S Bouvier"
"1320","S Engel","K Cardinal"
"1322","L Hecht","J Cosman"
"1323","S Vecera","J Cosman"
"1325","S Vecera","O Lazareva"
"1327","E Wasserman","S Vecera"
"1328","S Palmer","S Vecera"
"1329","E Barenholtz","J Vettel"
"1332","S Rainville","S Rainville"
"1333","H Li","H Li"
"1334","D Sagi","O Yehezkel"
"1335","U Polat","O Yehezkel"
"1336","U Polat","D Sagi"
"1337","M Berg","M Kubovy"
"1339","L Zhaoping","L Jingling"
"1340","E Cohen","M Singh"
"1342","L Maloney","E Cohen"
"1343","M Scheessele","M Scheessele"
"1344","O Ben-Shahar","O Ben-Shahar"
"1345","O Lazareva","Y Nagasaka"
"1346","E Wasserman","Y Nagasaka"
"1348","B Scholl","J Flombaum"
"1349","Z Pylyshyn","J Flombaum"
"1350","Z Pylyshyn","B Scholl"
"1351","C Feria","C Feria"
"1353","D Levi","S Tripathy"
"1354","J Mounts","J Mounts"
"1355","A Seiffert","A Seiffert"
"1356","E Vogel","T Drew"
"1360","Z Pylyshyn","H Haladjian"
"1361","Z Pylyshyn","Z Pylyshyn"
"1362","M Palomares","C Leonard"
"1363","H Egeth","C Leonard"
"1365","L Trick","L Trick"
"1373","R Li","M Kumar"
"1374","D Levi","M Kumar"
"1377","A Holcombe","A Holcombe"
"1378","L Itti","J Lu"
"1379","D Kravitz","M Behrmann"
"1381","D Fencsik","J Wolfe"
"1382","D Fencsik","T Horowitz"
"1384","S Flusberg","T Horowitz"
"1385","S Flusberg","D Fencsik"
"1392","T Liu","S Fuller"
"1395","A Seitz","Y Yotsumoto"
"1396","Y Sasaki","Y Yotsumoto"
"1397","Y Sasaki","A Seitz"
"1398","S Shimojo","Y Yotsumoto"
"1399","S Shimojo","A Seitz"
"1400","S Shimojo","Y Sasaki"
"1401","T Watanabe","Y Yotsumoto"
"1403","T Watanabe","Y Sasaki"
"1404","T Watanabe","S Shimojo"
"1406","M Giese","M Graf"
"1407","A Casile","M Graf"
"1408","A Casile","M Giese"
"1409","J Garcia","J Pyles"
"1410","D Hoffman","J Pyles"
"1411","D Hoffman","J Garcia"
"1412","E Grossman","J Pyles"
"1413","E Grossman","J Garcia"
"1414","E Grossman","D Hoffman"
"1415","C Roether","M Giese"
"1416","M Shiffrar","S Prasad"
"1417","N Troje","J Sadr"
"1418","K Nakayama","J Sadr"
"1419","K Nakayama","N Troje"
"1420","M Rutherford","M Rutherford"
"1421","D Simons","L Loschky"
"1422","S Treue","D Kaping"
"1423","T Horowitz","H Intraub"
"1424","J Wolfe","H Intraub"
"1426","H Intraub","S Park"
"1427","D Yi","S Park"
"1428","D Yi","H Intraub"
"1429","M Chun","S Park"
"1430","M Chun","H Intraub"
"1431","M Chun","D Yi"
"1432","J Higgins","R Epstein"
"1433","B Tjan","S Chung"
"1434","B Tjan","A Nandy"
"1435","R Li","S Chung"
"1436","D Levi","S Chung"
"1438","G Legge","S Cheung"
"1439","S Chung","S Cheung"
"1440","S Chung","G Legge"
"1441","B Tjan","S Cheung"
"1442","B Tjan","G Legge"
"1444","M Carandini","Y Petrov"
"1446","S McKee","M Carandini"
"1447","P Verghese","P Verghese"
"1448","S Johnson","S Shuwairi"
"1449","H Farid","M Bravo"
"1450","I Gauthier","W Hayward"
"1451","I Harris","W Hayward"
"1452","I Harris","I Gauthier"
"1453","J Boshyan","K Kveraga"
"1454","M Bar","K Kveraga"
"1455","M Bar","J Boshyan"
"1457","N Turk-Browne","D Yi"
"1458","J Flombaum","D Yi"
"1459","J Flombaum","N Turk-Browne"
"1460","B Scholl","D Yi"
"1464","M Chun","N Turk-Browne"
"1465","M Chun","J Flombaum"
"1466","M Chun","B Scholl"
"1467","S Shevell","S Hong"
"1468","T Andrews","T Andrews"
"1469","A Holcombe","P Cavanagh"
"1471","H Wilson","H Wilson"
"1472","T Meese","D Baker"
"1473","G Alvarez","L Battelli"
"1474","T Carlson","L Battelli"
"1476","A Pascual-Leone","L Battelli"
"1477","A Pascual-Leone","G Alvarez"
"1478","A Pascual-Leone","T Carlson"
"1479","R McPeek","R McPeek"
"1480","M Kang","G Woodman"
"1481","J Schall","G Woodman"
"1482","J Schall","M Kang"
"1483","Y Kamitani","F Tong"
"1485","Y Li","R Rosenholtz"
"1486","Z Jin","R Rosenholtz"
"1487","Z Jin","Y Li"
"1488","M Banks","M Banks"
"1490","R Allison","I Tsirlin"
"1491","L Wilcox","I Tsirlin"
"1492","L Wilcox","R Allison"
"1493","T Lee","J Samonds"
"1496","B Pham","J Droll"
"1497","C Abbey","J Droll"
"1499","M Eckstein","J Droll"
"1502","A Oliva","B Hidalgo-Sotelo"
"1505","D Levin","M Beck"
"1506","D Levin","B Angelone"
"1507","M Peterson","M Beck"
"1508","M Peterson","B Angelone"
"1509","M Peterson","D Levin"
"1510","D Varakin","M Beck"
"1511","D Varakin","B Angelone"
"1513","D Varakin","M Peterson"
"1516","K Watanabe","H Ogawa"
"1517","M Becker","I Rasmussen"
"1518","I Gilchrist","I Gilchrist"
"1522","R Sussman","T Vickery"
"1525","R Ee","J Brascamp"
"1526","A Berg","J Brascamp"
"1527","A Berg","R Ee"
"1533","Z Vidnyánszky","C Paffen"
"1534","Z Vidnyánszky","F Verstraten"
"1535","D Tadin","J Pearson"
"1536","R Blake","J Pearson"
"1538","R Ee","J Boxtel"
"1539","C Erkelens","J Boxtel"
"1541","Z He","J Xu"
"1542","T Ooi","J Xu"
"1544","T Takeda","Y Miyawaki"
"1545","Z He","Y Su"
"1546","T Ooi","Y Su"
"1548","M Watanabe","K Maruya"
"1549","D Alais","A Parker"
"1550","T Andrews","D Whitney"
"1552","J Stefanucci","J Franchak"
"1553","D Proffitt","J Franchak"
"1555","J Loomis","J Loomis"
"1556","M Goodale","L Brown"
"1557","M Goodale","M Goodale"
"1558","K James","K James"
"1559","G Bingham","G Bingham"
"1560","B Bridgeman","B Bridgeman"
"1571","A Lleras","L Thomas"
"1572","K Moore","K Moore"
"1573","G Rhodes","T Watson"
"1574","C Clifford","T Watson"
"1575","C Clifford","G Rhodes"
"1576","J Winawer","N Witthoft"
"1577","S Shimojo","F Moradi"
"1580","V Blanz","F Jiang"
"1582","A O'Toole","V Blanz"
"1583","T Watson","Y Mizokami"
"1585","M Webster","T Watson"
"1586","S He","F Fang"
"1588","P Cavanagh","S Afraz"
"1589","C Yan","J Murray"
"1590","W Hayward","G Rhodes"
"1591","S Grossberg","S Grossberg"
"1593","D Ballard","J Jehee"
"1594","A Jacobs","A Jacobs"
"1595","J Zhang","C Yu"
"1596","S Kuai","C Yu"
"1597","S Kuai","J Zhang"
"1598","S Klein","C Yu"
"1599","S Klein","J Zhang"
"1600","S Klein","S Kuai"
"1601","L Liu","C Yu"
"1602","L Liu","J Zhang"
"1603","L Liu","S Kuai"
"1604","L Liu","S Klein"
"1605","S Cheung","D Yu"
"1606","S Chung","D Yu"
"1608","G Legge","D Yu"
"1612","D Cao","D Cao"
"1614","C Schor","C Cantor"
"1616","U Polat","R Li"
"1617","W Makous","R Li"
"1618","W Makous","U Polat"
"1619","D Bavelier","R Li"
"1620","D Bavelier","U Polat"
"1621","D Bavelier","W Makous"
"1622","D Zhang","X Chen"
"1623","S He","X Chen"
"1624","S He","D Zhang"
"1625","J Kawahara","J Kawahara"
"1626","E Giora","M Morgan"
"1628","J Solomon","E Giora"
"1629","F Tong","T McKeeff"
"1631","J Sy","B Giesbrecht"
"1633","M Kim","H Choo"
"1634","F Chua","F Chua"
"1635","M Ambinder","A Lleras"
"1637","E Awh","E Awh"
"1638","K Shapiro","S Johnston"
"1639","D Linden","S Johnston"
"1640","D Linden","K Shapiro"
"1642","T Kumada","J Kawahara"
"1643","L Robertson","A Landau"
"1644","K Shapiro","K Shapiro"
"1646","W Hayward","Y Wong"
"1647","R Marois","P Dux"
"1648","J Franchak","M Shiffrar"
"1650","E Hiris","E Hiris"
"1651","N Troje","N Troje"
"1652","D Simmons","P McAleer"
"1653","F Pollick","P McAleer"
"1654","F Pollick","D Simmons"
"1659","A Yagi","A Yagi"
"1660","M Shiffrar","S Oh"
"1663","N Lavie","B Bahrami"
"1664","V Walsh","B Bahrami"
"1665","V Walsh","N Lavie"
"1666","P Thompson","P Thompson"
"1667","A Cobo-Lewis","A Cobo-Lewis"
"1668","M Edwards","J Greenwood"
"1669","G Sperling","D Liu"
"1670","J Barraza","A Martin"
"1672","P Mamassian","L O'Kane"
"1673","P Duke","S Rushton"
"1677","C Paffen","M Smagt"
"1678","F Verstraten","M Smagt"
"1686","J Barton","J Barton"
"1688","Y Osada","M Honma"
"1691","M Tarr","A Nestor"
"1692","I Gauthier","J Richler"
"1693","M Wenger","J Richler"
"1694","M Wenger","I Gauthier"
"1695","T Palmeri","J Richler"
"1697","T Palmeri","M Wenger"
"1698","J Winawer","N Davidenko"
"1699","N Witthoft","N Davidenko"
"1702","R Russell","R Russell"
"1703","D Wilbraham","A Martinez"
"1704","J Todd","A Martinez"
"1705","J Todd","D Wilbraham"
"1706","J Christensen","A Martinez"
"1707","J Christensen","D Wilbraham"
"1712","R Blake","C Kim"
"1713","M Dixon","D Smilek"
"1715","R Rensink","R Rensink"
"1716","C Myers","C Myers"
"1717","J Kawahara","A Leber"
"1718","J Junge","T Brady"
"1719","M Chun","T Brady"
"1720","M Chun","J Junge"
"1721","A Seiffert","P Ko"
"1722","S Butcher","S Butcher"
"1723","J Mulligan","J Mulligan"
"1724","H Lu","A Yuille"
"1725","K Amano","S Nishida"
"1726","M Edwards","S Nishida"
"1727","M Edwards","K Amano"
"1728","D Badcock","S Nishida"
"1729","D Badcock","K Amano"
"1730","D Badcock","M Edwards"
"1731","D Tadin","J Lappin"
"1734","M Hayhoe","M Hayhoe"
"1736","B Scholl","J Junge"
"1738","S Flusberg","M Kunar"
"1739","T Horowitz","M Kunar"
"1744","D Heeger","D Schluppeck"
"1745","M Chun","Y Xu"
"1746","M Watanabe","M Watanabe"
"1750","S Hillyard","S Hillyard"
"1751","D Heeger","C Olman"
"1752","Z Lu","L Lesmes"
"1753","B Dosher","L Lesmes"
"1755","T Albright","L Lesmes"
"1756","T Albright","Z Lu"
"1757","T Albright","B Dosher"
"1759","J George","J George"
"1761","H Pashler","L Huang"
"1762","A Treisman","L Huang"
"1763","A Treisman","H Pashler"
"1764","Z Pylyshyn","S Franconeri"
"1765","B Scholl","S Franconeri"
"1768","P Cavanagh","R Chakravarthi"
"1769","M Potter","M Nieuwenstein"
"1772","J Wong","M Beck"
