"","from","to"
"953","M Neider","A Johnson"
"954","A Kramer","R Ringer"
"955","A Kramer","A Johnson"
"956","A Kramer","M Neider"
"957","L Loschky","R Ringer"
"958","L Loschky","A Johnson"
"959","L Loschky","M Neider"
"960","L Loschky","A Kramer"
"961","A Cohen","A Cohen"
"962","A Kramer","J Gaspar"
"963","K Mathewson","J Gaspar"
"964","K Mathewson","A Kramer"
"966","A Holcombe","P Goodbourn"
"967","Y Jiang","K Swallow"
"968","O Carter","J Forte"
"970","W Schneider","C Bundesen"
"971","W Schneider","A Petersen"
"972","F Fang","X Zhang"
"973","J Zhou","S Yeh"
"974","M Roberts","M Carrasco"
"975","L Kiorpes","M Carrasco"
"976","L Kiorpes","M Roberts"
"977","L Germine","M Esterman"
"978","J Wilmer","M Esterman"
"979","J Wilmer","L Germine"
"980","J DeGutis","M Esterman"
"981","J DeGutis","L Germine"
"982","J DeGutis","J Wilmer"
"983","R Ni","R Ni"
"984","N Lavie","N Lavie"
"985","K Arnell","B Dube"
"986","C Mondloch","B Dube"
"987","C Mondloch","K Arnell"
"988","S Agosta","L Battelli"
"989","P Martini","L Battelli"
"990","P Martini","S Agosta"
"991","A Holcombe","L Battelli"
"992","A Holcombe","S Agosta"
"993","A Holcombe","P Martini"
"994","P Goodbourn","L Battelli"
"995","P Goodbourn","S Agosta"
"996","P Goodbourn","P Martini"
"998","A Henik","A Henik"
"1000","S Cho","G Kim"
"1001","J Hyun","G Kim"
"1002","J Hyun","S Cho"
"1003","M MacLean","K Arnell"
"1004","D Varakin","D Varakin"
"1005","D Maurer","M Vida"
"1006","T Susilo","B Duchaine"
"1007","C Rezlescu","B Duchaine"
"1008","C Rezlescu","T Susilo"
"1009","G Rhodes","L Jeffery"
"1010","R Palermo","G Rhodes"
"1011","A Torralba","W Bainbridge"
"1013","A Oliva","A Torralba"
"1017","B Rossion","M Dzhelyova"
"1018","P Phillips","C Hahn"
"1019","A O'Toole","C Hahn"
"1020","A O'Toole","P Phillips"
"1021","H Wilson","M Daar"
"1022","L Scott","H Hadley"
"1023","G Yovel","G Yovel"
"1024","A Johnston","R Cook"
"1025","P Quinn","N Xiao"
"1026","Q Wang","N Xiao"
"1027","Q Wang","P Quinn"
"1028","G Fu","N Xiao"
"1029","G Fu","P Quinn"
"1030","G Fu","Q Wang"
"1031","K Lee","N Xiao"
"1032","K Lee","P Quinn"
"1033","K Lee","Q Wang"
"1035","M Giese","M Giese"
"1037","I Gauthier","J Richler"
"1041","Y Sun","K Lee"
"1042","Y Sun","G Fu"
"1043","Y Sun","P Quinn"
"1047","N Xiao","Y Sun"
"1051","Q Wang","Y Sun"
"1053","G Chan","K Lee"
"1054","G Chan","G Fu"
"1055","G Chan","P Quinn"
"1056","G Chan","Y Sun"
"1057","G Chan","N Xiao"
"1058","G Chan","Q Wang"
"1059","O Pascalis","K Lee"
"1060","O Pascalis","G Fu"
"1061","O Pascalis","P Quinn"
"1062","O Pascalis","Y Sun"
"1063","O Pascalis","N Xiao"
"1064","O Pascalis","Q Wang"
"1065","O Pascalis","G Chan"
"1066","M Oxner","T Liu"
"1067","W Hayward","T Liu"
"1068","W Hayward","M Oxner"
"1069","M Behrmann","T Liu"
"1070","M Behrmann","M Oxner"
"1071","M Behrmann","W Hayward"
"1072","I Gauthier","I Gauthier"
"1073","J Mathison","S Corrow"
"1075","A Yonas","J Mathison"
"1077","S Creighton","A Sekuler"
"1078","S Creighton","M Pachai"
"1081","P Bennett","S Creighton"
"1083","B Rossion","T Retter"
"1084","S Ferber","S Sun"
"1085","R Robbins","R Robbins"
"1086","E Zimmermann","E Zimmermann"
"1087","D Whitney","B Wolfe"
"1088","D Jonikaitis","M Szinte"
"1089","M Rolfs","M Szinte"
"1090","M Rolfs","D Jonikaitis"
"1091","P Cavanagh","M Szinte"
"1092","P Cavanagh","D Jonikaitis"
"1093","P Cavanagh","M Rolfs"
"1094","H Deubel","M Szinte"
"1095","H Deubel","D Jonikaitis"
"1096","H Deubel","M Rolfs"
"1097","H Deubel","P Cavanagh"
"1098","F Bremmer","F Bremmer"
"1099","E Zimmermann","S Born"
"1100","P Cavanagh","S Born"
"1101","P Cavanagh","E Zimmermann"
"1102","E Brenner","M Matziridi"
"1103","J Smeets","M Matziridi"
"1104","J Smeets","E Brenner"
"1105","M Koningsbruggen","A Wutz"
"1106","D Melcher","A Wutz"
"1107","D Melcher","M Koningsbruggen"
"1108","S","T Carlson"
"1109","N Kriegeskorte","T Carlson"
"1110","N Kriegeskorte","S"
"1111","A Yuille","T Lee"
"1112","O Butt","N Benson"
"1113","G Aguirre","N Benson"
"1114","G Aguirre","O Butt"
"1115","R Heydt","R Heydt"
"1117","D Leopold","M Cox"
"1118","A Maier","M Cox"
"1119","A Maier","D Leopold"
"1123","C Ripamonti","A Stockman"
"1125","L Luu","M Spitschan"
"1126","R Datta","M Spitschan"
"1127","R Datta","L Luu"
"1128","D Brainard","M Spitschan"
"1129","D Brainard","L Luu"
"1130","D Brainard","R Datta"
"1131","G Aguirre","M Spitschan"
"1132","G Aguirre","L Luu"
"1133","G Aguirre","R Datta"
"1134","G Aguirre","D Brainard"
"1136","K Koida","K Koida"
"1137","M Cohen","D Brainard"
"1138","A Werner","A Werner"
"1139","A Radonjić","B Pearce"
"1140","G Finlayson","B Pearce"
"1141","G Finlayson","A Radonjić"
"1142","D Brainard","B Pearce"
"1143","D Brainard","A Radonjić"
"1144","D Brainard","G Finlayson"
"1145","A Hurlbert","B Pearce"
"1146","A Hurlbert","A Radonjić"
"1147","A Hurlbert","G Finlayson"
"1148","A Hurlbert","D Brainard"
"1149","J DiCarlo","A Afraz"
"1150","G Belle","J Taubert"
"1151","W Vanduffel","J Taubert"
"1152","W Vanduffel","G Belle"
"1153","R Vogels","J Taubert"
"1154","R Vogels","G Belle"
"1155","R Vogels","W Vanduffel"
"1156","B Rossion","J Taubert"
"1157","B Rossion","G Belle"
"1158","B Rossion","W Vanduffel"
"1159","B Rossion","R Vogels"
"1160","F Pestilli","J Gomez"
"1161","G Golarai","J Gomez"
"1162","G Golarai","F Pestilli"
"1163","N Witthoft","J Gomez"
"1164","N Witthoft","F Pestilli"
"1165","N Witthoft","G Golarai"
"1166","A Liberman","J Gomez"
"1167","A Liberman","F Pestilli"
"1168","A Liberman","G Golarai"
"1169","A Liberman","N Witthoft"
"1170","J Yoon","J Gomez"
"1171","J Yoon","F Pestilli"
"1172","J Yoon","G Golarai"
"1173","J Yoon","N Witthoft"
"1174","J Yoon","A Liberman"
"1175","K Grill-Spector","J Gomez"
"1176","K Grill-Spector","F Pestilli"
"1177","K Grill-Spector","G Golarai"
"1178","K Grill-Spector","N Witthoft"
"1179","K Grill-Spector","A Liberman"
"1180","K Grill-Spector","J Yoon"
"1181","N Kanwisher","Z Saygin"
"1182","D Plaut","A Nestor"
"1183","M Behrmann","A Nestor"
"1184","M Behrmann","D Plaut"
"1185","L Maillard","K Weiner"
"1186","J Jonas","K Weiner"
"1187","J Jonas","L Maillard"
"1188","C Jacques","K Weiner"
"1189","C Jacques","L Maillard"
"1190","C Jacques","J Jonas"
"1192","K Grill-Spector","L Maillard"
"1193","K Grill-Spector","J Jonas"
"1194","K Grill-Spector","C Jacques"
"1195","B Rossion","K Weiner"
"1196","B Rossion","L Maillard"
"1197","B Rossion","J Jonas"
"1198","B Rossion","C Jacques"
"1199","B Rossion","K Grill-Spector"
"1200","Y Sasaki","K Shibata"
"1201","M Kawato","K Shibata"
"1202","M Kawato","Y Sasaki"
"1203","T Watanabe","K Shibata"
"1205","T Watanabe","M Kawato"
"1206","J Liu","J Zhang"
"1207","Y Xu","J Zhang"
"1208","Y Xu","J Liu"
"1209","T Sanocki","T Sanocki"
"1210","A Mack","J Clarke"
"1211","T Ro","J Clarke"
"1212","T Ro","A Mack"
"1213","J Olejarczyk","J Schmidt"
"1215","S Luke","J Olejarczyk"
"1217","J Henderson","J Olejarczyk"
"1219","B Angelone","B Angelone"
"1224","R Rosenholtz","L Sharan"
"1225","M Tan","B Wyble"
"1226","D Gozli","E Taylor"
"1227","J Pratt","E Taylor"
"1229","D Watson","A Gouws"
"1230","A Morland","A Gouws"
"1231","A Morland","D Watson"
"1233","G Maus","J Fischer"
"1234","D Whitney","J Fischer"
"1235","D Whitney","G Maus"
"1236","T Lawton","T Lawton"
"1237","U Ansorge","A Grubert"
"1238","M Eimer","A Grubert"
"1239","M Eimer","U Ansorge"
"1240","J Foxe","J Foxe"
"1241","J Gardner","J Gardner"
"1242","N Busch","N Busch"
"1243","M Gobbini","A Connolly"
"1244","J Haxby","A Connolly"
"1245","J Haxby","M Gobbini"
"1246","J Hirsch","V Ferrera"
"1247","V Ferrera","V Ferrera"
"1248","N Parks","N Parks"
"1249","C Mevorach","C Mevorach"
"1251","R Knight","R Knight"
"1252","S Kastner","M Scolari"
"1253","M Chun","M Rosenberg"
"1257","E Ester","S Itthipuripat"
"1258","J Serences","S Itthipuripat"
"1259","J Serences","E Ester"
"1260","G Woodman","R Reinhart"
"1262","K Zhang","K Zhang"
"1264","M Carrasco","M Carrasco"
"1265","E Vogel","E Vogel"
"1266","N Shalev","D Lamy"
"1267","S Luck","N Carlisle"
"1268","M Giammarco","N Al-Aidroos"
"1269","A Kingstone","A Kingstone"
"1270","J Abrams","S Sebastian"
"1271","W Geisler","S Sebastian"
"1272","W Geisler","J Abrams"
"1275","E Cooper","A Norcia"
"1276","E Cooper","J Ales"
"1277","I Motoyoshi","H Sato"
"1278","T Sato","H Sato"
"1280","A Bovik","L Cormack"
"1281","Z Yang","Z Yang"
"1282","S Durant","J Zanker"
"1283","J Victor","M Conte"
"1284","D Thengone","M Conte"
"1286","J Victor","D Thengone"
"1288","C Striemer","C Striemer"
"1289","M Landy","D Heeger"
"1290","M Melnick","M Cavanaugh"
"1291","R Zhang","M Cavanaugh"
"1292","R Zhang","M Melnick"
"1293","M Roberts","M Cavanaugh"
"1294","M Roberts","M Melnick"
"1295","M Roberts","R Zhang"
"1296","A Das","M Cavanaugh"
"1297","A Das","M Melnick"
"1298","A Das","R Zhang"
"1299","A Das","M Roberts"
"1300","D Tadin","M Cavanaugh"
"1302","D Tadin","R Zhang"
"1303","D Tadin","M Roberts"
"1304","D Tadin","A Das"
"1305","M Carrasco","M Cavanaugh"
"1306","M Carrasco","M Melnick"
"1307","M Carrasco","R Zhang"
"1309","M Carrasco","A Das"
"1310","M Carrasco","D Tadin"
"1311","K Huxlin","M Cavanaugh"
"1312","K Huxlin","M Melnick"
"1313","K Huxlin","R Zhang"
"1314","K Huxlin","M Roberts"
"1315","K Huxlin","A Das"
"1316","K Huxlin","D Tadin"
"1317","K Huxlin","M Carrasco"
"1321","S Engel","J Mesik"
"1322","M Hayhoe","L Cormack"
"1323","A Ma-Wyatt","L Walker"
"1324","D Bavelier","S"
"1325","D Levi","S"
"1326","D Levi","D Bavelier"
"1327","T Plank","M Greenlee"
"1329","A Seitz","A Seitz"
"1331","S Nicholas","L Likova"
"1332","O Collignon","L Mottron"
"1333","A Bertone","L Mottron"
"1334","A Bertone","O Collignon"
"1335","L Mottron","M Simard"
"1337","D Saint-Amour","L Mottron"
"1338","A Bertone","M Simard"
"1340","A Bertone","D Saint-Amour"
"1342","L Mottron","J Guy"
"1343","A Bertone","J Guy"
"1345","B Hadad","B Hadad"
"1346","S Dakin","C Manning"
"1347","M Tibber","C Manning"
"1348","M Tibber","S Dakin"
"1349","K Koldewyn","A Puri"
"1351","K Sobel","K Koldewyn"
"1352","S Gori","L Ronconi"
"1353","M Molteni","L Ronconi"
"1354","M Molteni","S Gori"
"1355","A Facoetti","L Ronconi"
"1356","A Facoetti","S Gori"
"1357","A Facoetti","M Molteni"
"1358","G Iarocci","F Shafai"
"1359","I Oruc","F Shafai"
"1360","I Oruc","G Iarocci"
"1362","S Shimojo","R Adolphs"
"1363","E Shimojo","C Wang"
"1364","D Wu","C Wang"
"1365","D Wu","E Shimojo"
"1366","S Shimojo","C Wang"
"1367","S Shimojo","E Shimojo"
"1368","S Shimojo","D Wu"
"1369","D Maurer","J Walsh"
"1370","M Vida","J Walsh"
"1372","G Rhodes","J Walsh"
"1373","G Rhodes","D Maurer"
"1374","G Rhodes","M Vida"
"1375","L Jeffery","J Walsh"
"1376","L Jeffery","D Maurer"
"1377","L Jeffery","M Vida"
"1379","M Rutherford","J Walsh"
"1380","M Rutherford","D Maurer"
"1381","M Rutherford","M Vida"
"1382","M Rutherford","G Rhodes"
"1383","M Rutherford","L Jeffery"
"1384","C Mevorach","L Shalev"
"1385","N Shalev","L Shalev"
"1386","N Shalev","C Mevorach"
"1390","N Majaj","R Kumbhani"
"1391","L Hallum","R Kumbhani"
"1392","L Hallum","N Majaj"
"1393","C Shooner","R Kumbhani"
"1394","C Shooner","N Majaj"
"1395","C Shooner","L Hallum"
"1396","C Ziemba","R Kumbhani"
"1397","C Ziemba","N Majaj"
"1398","C Ziemba","L Hallum"
"1399","C Ziemba","C Shooner"
"1400","J Movshon","R Kumbhani"
"1401","J Movshon","N Majaj"
"1402","J Movshon","L Hallum"
"1403","J Movshon","C Shooner"
"1404","J Movshon","C Ziemba"
"1405","L Kiorpes","R Kumbhani"
"1406","L Kiorpes","N Majaj"
"1407","L Kiorpes","L Hallum"
"1408","L Kiorpes","C Shooner"
"1409","L Kiorpes","C Ziemba"
"1410","L Kiorpes","J Movshon"
"1453","P Bex","A Simmers"
"1455","S Franceschini","S Gori"
"1456","M Ruffino","S Gori"
"1457","M Ruffino","S Franceschini"
"1459","M Molteni","S Franceschini"
"1460","M Molteni","M Ruffino"
"1462","A Facoetti","S Franceschini"
"1463","A Facoetti","M Ruffino"
"1465","S Dumoulin","S Clavagnier"
"1466","R Hess","S Clavagnier"
"1467","R Hess","S Dumoulin"
"1469","G Belle","A Heering"
"1470","B Rossion","A Heering"
"1472","B Gallie","K Kelly"
"1473","J Steeves","K Kelly"
"1474","J Steeves","B Gallie"
"1475","J Atkinson","O Braddick"
"1476","J Lee","O Braddick"
"1477","J Lee","J Atkinson"
"1478","J Wattam-Bell","O Braddick"
"1479","J Wattam-Bell","J Atkinson"
"1480","J Wattam-Bell","J Lee"
"1481","L Wilcox","K Meier"
"1482","D Giaschi","K Meier"
"1483","D Giaschi","L Wilcox"
"1484","Y Bonneh","H Harris"
"1485","D Heeger","H Harris"
"1486","D Heeger","Y Bonneh"
"1487","D Sagi","H Harris"
"1488","D Sagi","Y Bonneh"
"1489","D Sagi","D Heeger"
"1490","M Behrmann","H Harris"
"1491","M Behrmann","Y Bonneh"
"1492","M Behrmann","D Heeger"
"1493","M Behrmann","D Sagi"
"1494","D Whitney","T Sweeny"
"1496","P Verghese","C Hou"
"1497","V Wyart","A Barbot"
"1498","M Carrasco","A Barbot"
"1499","M Carrasco","V Wyart"
"1500","P Hsieh","Y Huang"
"1501","H Lau","P Scalf"
"1502","F Lange","P Scalf"
"1503","F Lange","H Lau"
"1504","Z Ma","S Zhong"
"1505","C Wilson","S Zhong"
"1506","C Wilson","Z Ma"
"1507","J Flombaum","S Zhong"
"1511","M Meeter","M Meeter"
"1512","M Aivar","C Li"
"1513","D Kit","C Li"
"1514","D Kit","M Aivar"
"1515","M Tong","C Li"
"1516","M Tong","M Aivar"
"1517","M Tong","D Kit"
"1518","M Hayhoe","C Li"
"1519","M Hayhoe","M Aivar"
"1520","M Hayhoe","D Kit"
"1528","E Reavis","S Frank"
"1529","M Greenlee","S Frank"
"1530","M Greenlee","E Reavis"
"1531","P Tse","S Frank"
"1532","P Tse","E Reavis"
"1533","P Tse","M Greenlee"
"1534","C Olivers","E Gunseli"
"1535","M Meeter","E Gunseli"
"1536","M Meeter","C Olivers"
"1538","D Beck","M Iordan"
"1539","L Fei-Fei","M Iordan"
"1540","L Fei-Fei","D Beck"
"1541","R Desimone","R Rajimehr"
"1542","S Nishimoto","M Lescroart"
"1543","J Gallant","M Lescroart"
"1544","J Gallant","S Nishimoto"
"1545","K Weiner","K Kay"
"1546","K Grill-Spector","K Kay"
"1551","M Smith","N Witthoft"
"1552","M Smith","G Golarai"
"1553","M Smith","A Liberman"
"1557","K Grill-Spector","M Smith"
"1558","P Isola","E Adelson"
"1560","F Phillips","S Cholewiak"
"1561","R Fleming","S Cholewiak"
"1562","R Fleming","F Phillips"
"1563","R Fleming","B Kunsberg"
"1564","S Zucker","B Kunsberg"
"1565","S Zucker","R Fleming"
"1566","C Kallie","E Egan"
"1567","J Todd","E Egan"
"1568","J Todd","C Kallie"
"1573","H Shigemasu","H Shigemasu"
"1574","M Singh","M Singh"
"1575","M Singh","S Kim"
"1576","J Feldman","S Kim"
"1578","F Phillips","F Phillips"
"1579","C Erkelens","C Erkelens"
"1580","T Lee","T Lee"
"1584","Q Zaidi","A Jain"
"1585","A Yoonessi","A Buckthought"
"1586","C Baker","A Buckthought"
"1587","C Baker","A Yoonessi"
"1589","J Pyles","J Cheeseman"
"1590","J Pyles","J Norman"
"1591","O Ben-Shahar","M Wijntjes"
"1592","K Doerschner","M Wijntjes"
"1593","K Doerschner","O Ben-Shahar"
"1598","K Stroyan","M Nawrot"
"1599","K Stroyan","J Holmin"
"1600","F Domini","M Nawrot"
"1601","F Domini","J Holmin"
"1602","F Domini","K Stroyan"
"1603","M Harwood","R Azadi"
"1604","S Ohl","C Cassanello"
"1605","M Rolfs","C Cassanello"
"1606","M Rolfs","S Ohl"
"1607","M Morgan","B Dillenburger"
"1608","A Khan","M Harwood"
"1609","A Blangero","M Harwood"
"1610","A Blangero","A Khan"
"1611","W Harrison","G Maiello"
"1612","P Bex","G Maiello"
"1615","L Madelain","L Madelain"
"1616","A Sajad","R Marino"
"1617","H Wang","R Marino"
"1618","H Wang","A Sajad"
"1619","X Yan","R Marino"
"1620","X Yan","A Sajad"
"1621","X Yan","H Wang"
"1622","D Crawford","R Marino"
"1623","D Crawford","A Sajad"
"1624","D Crawford","H Wang"
"1625","D Crawford","X Yan"
"1626","M Harwood","M Harwood"
"1627","J Schall","R Heitz"
"1628","Z Hafed","Z Hafed"
"1630","E Barenholtz","E Barenholtz"
"1631","C Aitkin","J Wilder"
"1632","S Lee","R Blake"
"1633","K Holmqvist","K Holmqvist"
"1634","S Waugh","S Waugh"
"1636","T Foulsham","T Foulsham"
"1637","L Loschky","J Hutson"
"1638","T Smith","J Hutson"
"1639","T Smith","L Loschky"
"1642","T Smith","A Larson"
"1643","L Itti","L Itti"
"1644","H Adeli","G Zelinsky"
"1645","S Ghahghaei","B Sullivan"
"1646","L Walker","B Sullivan"
"1648","J Henderson","J Henderson"
"1649","M Fried","Y Bonneh"
"1650","U Polat","Y Bonneh"
"1651","U Polat","M Fried"
"1652","J Bernard","S Chung"
"1654","G Kumar","J Bernard"
"1655","A Nandy","S Chung"
"1656","A Nandy","J Bernard"
"1657","A Nandy","G Kumar"
"1658","B Tjan","S Chung"
"1659","B Tjan","J Bernard"
"1660","B Tjan","G Kumar"
"1661","B Tjan","A Nandy"
"1662","F Fang","D He"
"1664","E Cameron","J Anderson"
"1665","J McAnany","J Anderson"
"1666","J McAnany","E Cameron"
"1667","M Levine","J Anderson"
"1668","M Levine","E Cameron"
"1669","M Levine","J McAnany"
"1670","S Waugh","M Hairol"
"1671","D Kersten","S Lee"
"1672","W Chen","C Gaspar"
"1673","F Fang","Z Zhu"
"1674","Y Petrov","J Nador"
"1675","A Reeves","J Nador"
"1676","A Reeves","Y Petrov"
"1677","M Greenlee","M Greenlee"
"1678","E Rashal","S Tkacz-Domb"
"1679","Y Yeshurun","S Tkacz-Domb"
"1680","Y Yeshurun","E Rashal"
"1681","A Larson","R Ringer"
"1684","J Husk","D Yu"
"1685","C Yu","Y Xiong"
"1686","J Zhang","Y Xiong"
"1687","J Zhang","C Yu"
"1688","A Wong","Y Wong"
"1689","S Yeh","Y Lin"
"1690","E Castet","J Bernard"
"1691","A Sterkin","O Yehezkel"
"1692","M Lev","O Yehezkel"
"1693","M Lev","A Sterkin"
"1694","U Polat","O Yehezkel"
"1695","U Polat","A Sterkin"
"1696","U Polat","M Lev"
"1697","M Formankiewicz","S Waugh"
"1699","M Hairol","M Formankiewicz"
"1706","F Cornelissen","F Cornelissen"
"1707","H Chen","C Chen"
"1708","T Sato","C Chen"
"1709","T Sato","H Chen"
"1710","D Cao","X Zhuang"
"1718","H Yaguchi","Y Mizokami"
"1720","L Maloney","M Kim"
"1721","Q Chen","L Chen"
"1722","S Murray","A Flevaris"
"1723","M Benassi","S Giovagnoli"
"1724","R Bolzani","S Giovagnoli"
"1725","R Bolzani","M Benassi"
"1727","R Kimchi","E Rashal"
"1728","R Kimchi","Y Yeshurun"
"1729","F Kingdom","M Ouhnana"
"1730","M Kubovy","S Gepshtein"
"1731","S Franconeri","D Yu"
"1732","D Melcher","J Corbett"
"1733","S Guttman","S Guttman"
"1734","S Engel","Y Baek"
"1735","H Wilson","X Gao"
"1736","M Ramon","M Ramon"
"1737","A Hillstrom","A Hillstrom"
"1738","G Rhodes","A Calder"
"1739","J Tanaka","A Campbell"
"1740","C Mondloch","S Laurence"
"1741","J Barton","L Wang"
"1742","J Davies-Thompson","L Wang"
"1744","W Hayward","K Crookes"
"1745","M Oxner","K Crookes"
"1747","G Rhodes","K Crookes"
"1748","G Rhodes","W Hayward"
"1749","G Rhodes","M Oxner"
"1750","D Kravitz","A Harel"
"1751","C Baker","A Harel"
"1753","I Gauthier","A Gulick"
"1754","I Gauthier","P Wang"
"1755","G Cottrell","P Wang"
"1756","G Cottrell","I Gauthier"
"1758","J Hsiao","J Liu"
"1759","F Kingdom","K Tregillus"
"1760","M Webster","K Tregillus"
"1761","M Webster","F Kingdom"
"1762","R Cook","R Cook"
"1763","G Humphreys","G Humphreys"
"1764","J Witt","J Witt"
"1765","S Tipper","D Baker"
"1766","T Papathomas","J Nguyen"
"1767","E Torres","J Nguyen"
"1768","E Torres","T Papathomas"
"1769","J Marotta","S Prime"
"1771","M Lengyel","J Christensen"
"1772","J Fiser","J Christensen"
"1773","J Fiser","M Lengyel"
"1774","L Dam","M Ernst"
"1776","V Gardelle","A Lee"
"1777","P Mamassian","A Lee"
"1778","P Mamassian","V Gardelle"
"1779","Z Yang","S Liu"
"1780","G Logan","T Palmeri"
"1781","E Brenner","J López-Moliner"
"1782","R Cook","G Bird"
"1783","S Rosa","H Buelthoff"
"1784","J Tenenbaum","K Smith"
"1785","E Vul","K Smith"
"1786","E Vul","J Tenenbaum"
"1787","M Shah","D Owens"
"1788","J Song","J Song"
"1789","K Evans","K Evans"
"1790","M Fabre-Thorpe","M Fabre-Thorpe"
"1791","T Brady","D Fougnie"
"1792","G Alvarez","D Fougnie"
"1793","G Alvarez","T Brady"
"1794","C Wu","F Wick"
"1795","M Pomplun","F Wick"
"1796","M Pomplun","C Wu"
"1797","M Fenske","D Vito"
"1798","A Mack","M Erol"
"1799","M Pomplun","Z Kaldy"
"1800","B Breitmeyer","J Jacob"
"1801","M Trevino","J Jacob"
"1802","M Trevino","B Breitmeyer"
"1806","M Patterson","M Patterson"
"1807","L Wilcox","S"
"1808","S Luck","S Luck"
"1809","I Harris","I Harris"
"1810","M Potter","M Potter"
"1811","N Rijsbergen","C Mullin"
"1812","J Wagemans","C Mullin"
"1813","J Wagemans","N Rijsbergen"
"1814","T Brady","A Shafer-Skelton"
"1815","G Alvarez","A Shafer-Skelton"
"1817","J Wolfe","M Vo"
"1818","J Drewes","W Zhu"
"1819","K Gegenfurtner","W Zhu"
"1820","K Gegenfurtner","J Drewes"
"1821","J Cant","M Lowe"
"1822","M Peelen","J Kim"
"1823","S Kastner","J Kim"
"1824","S Kastner","M Peelen"
"1825","C Gottesman","C Gottesman"
"1826","J Brown","B McDunn"
"1827","R Hale","B McDunn"
"1828","R Hale","J Brown"
"1829","H Sun","H Sun"
"1830","S Vecera","C Moore"
"1831","C Summerfield","C Summerfield"
"1832","I Utochkin","I Utochkin"
"1836","Y Xu","R Wang"
"1838","C Blair","K Killebrew"
"1839","G Caplovitz","K Killebrew"
"1841","A Kosovicheva","B Wolfe"
"1842","A Leib","B Wolfe"
"1843","A Leib","A Kosovicheva"
"1845","D Whitney","A Kosovicheva"
"1846","D Whitney","A Leib"
"1847","S Ghebreab","I Groen"
"1848","V Lamme","I Groen"
"1849","V Lamme","S Ghebreab"
"1850","S Scholte","I Groen"
"1851","S Scholte","S Ghebreab"
"1852","S Scholte","V Lamme"
"1854","S Ghebreab","H Scholte"
"1856","K Chang","A Leib"
"1857","K Chang","A Kosovicheva"
"1858","A Puri","A Leib"
"1859","A Puri","A Kosovicheva"
"1860","A Puri","K Chang"
"1863","D Whitney","K Chang"
"1864","D Whitney","A Puri"
"1865","C Firestone","C Firestone"
"1866","T Serre","J Kim"
"1867","C Blair","R Mruczek"
"1868","G Caplovitz","R Mruczek"
"1870","R Fleming","R Fleming"
"1871","E Adelson","E Adelson"
"1872","J Serences","D Anderson"
"1873","E Vogel","D Anderson"
"1874","E Vogel","J Serences"
"1875","E Awh","D Anderson"
"1876","E Awh","J Serences"
"1877","E Awh","E Vogel"
"1878","W Shim","Q Yu"
"1879","J Cohen","J Lewis-Peacock"
"1880","K Norman","J Lewis-Peacock"
"1881","K Norman","J Cohen"
"1883","V Störmer","T Brady"
"1886","Y Xu","K Bettencourt"
"1890","K Gegenfurtner","V Paulun"
"1891","M Goodale","V Paulun"
"1892","M Goodale","K Gegenfurtner"
"1894","R Fleming","K Gegenfurtner"
"1895","R Fleming","M Goodale"
"1896","A Milner","R Whitwell"
"1898","M Goodale","A Milner"
"1900","P Verghese","A Ma-Wyatt"
"1902","L Walker","P Verghese"
"1903","V Störmer","B Long"
"1904","G Alvarez","B Long"
"1906","C Leek","M Roberts"
"1907","T Carlson","I Charest"
"1908","N Kriegeskorte","I Charest"
"1911","T Carlson","J Ritchie"
"1912","J DiCarlo","D Yamins"
"1913","D Fougnie","J Zhang"
"1914","G Alvarez","J Zhang"
"1916","J Wolfe","J Zhang"
"1917","J Wolfe","D Fougnie"
"1918","J Wolfe","G Alvarez"
"1919","P Grove","N Finlayson"
"1920","L Blaha","J Houpt"
"1921","J Wolfe","S Boettcher"
"1922","T Drew","B Liaño"
"1923","J Wolfe","B Liaño"
"1924","J Wolfe","T Drew"
"1925","J Wolfe","J Wolfe"
"1926","S Boettcher","M Cain"
"1927","J Wolfe","M Cain"
"1930","M Neider","A Hess"
"1931","J Hyun","J Hyun"
"1932","H Egeth","C Cunningham"
"1933","W Prinzmetal","S Haroz"
"1934","D Whitney","S Haroz"
"1935","D Whitney","W Prinzmetal"
"1937","D Wilson","J Rajsic"
"1938","J Pratt","J Rajsic"
"1939","J Pratt","D Wilson"
"1940","E Self","E Self"
"1941","E Palmer","A Chaparro"
"1942","F Baumgartner","S Pollmann"
"1943","M Hanke","S Pollmann"
"1944","M Hanke","F Baumgartner"
"1945","T Horowitz","T Horowitz"
"1946","R Rosenholtz","R Rosenholtz"
"1947","S Buetti","A Lleras"
"1949","R VanRullen","L Dugué"
"1950","S Zhong","H Im"
"1951","L Feigenson","H Im"
"1952","L Feigenson","S Zhong"
"1953","J Flombaum","H Im"
"1955","J Flombaum","L Feigenson"
"1957","S Buetti","Z Wang"
"1958","A Lleras","Z Wang"
"1960","C Yu","J Maxfield"
"1961","G Zelinsky","J Maxfield"
"1963","H Neumann","P Roelfsema"
"1964","G Cottrell","G Cottrell"
"1966","B Dosher","J Liu"
"1967","Z Lu","J Liu"
"1969","W Li","W Li"
"1971","F Mast","L Grzeczkowski"
"1972","M Herzog","L Grzeczkowski"
"1973","M Herzog","F Mast"
"1974","L Welch","N Matthews"
"1975","Y Hu","A Yashar"
"1976","J Chen","A Yashar"
"1977","J Chen","Y Hu"
"1978","M Carrasco","A Yashar"
"1979","M Carrasco","Y Hu"
