"","from","to"
"2076","O Ben-Shahar","G Ben-Yosef"
"2077","S Rainville","A Clarke"
"2078","B Scholl","N Turk-Browne"
"2079","M Fahle","M Fahle"
"2081","M Albert","M Albert"
"2082","S Vecera","L Hecht"
"2083","C Baker","A Yoonessi"
"2085","E Salvagio","A Mojica"
"2086","R Kimchi","A Mojica"
"2087","R Kimchi","E Salvagio"
"2088","M Peterson","A Mojica"
"2089","M Peterson","E Salvagio"
"2090","M Peterson","R Kimchi"
"2092","S Franconeri","H Choo"
"2093","D Walther","E Caddigan"
"2094","D Beck","E Caddigan"
"2095","D Beck","D Walther"
"2096","L Fei-Fei","E Caddigan"
"2097","L Fei-Fei","D Walther"
"2098","L Fei-Fei","D Beck"
"2099","J Saiki","J Saiki"
"2100","S Markovic","S Markovic"
"2101","M Becker","M Becker"
"2102","A Oliva","A Oliva"
"2103","S Park","M Greene"
"2104","A Oliva","M Greene"
"2105","A Oliva","S Park"
"2106","M Beck","M Beck"
"2113","B Hansen","L Loschky"
"2114","T Freeman","L Loschky"
"2115","T Freeman","B Hansen"
"2116","A Larson","L Loschky"
"2117","A Larson","B Hansen"
"2118","A Larson","T Freeman"
"2119","H Intraub","K Michod"
"2120","M Pomplun","H Wang"
"2121","N Rubin","E Vessel"
"2122","D Yi","G Kim"
"2123","D Yi","K Kim"
"2127","J Wolfe","K Evans"
"2128","S Palmer","J Gardner"
"2129","B Scholl","A Albrecht"
"2131","T Brady","S Park"
"2132","T Brady","M Greene"
"2136","E Cooper","R Held"
"2137","J O'Brien","R Held"
"2138","J O'Brien","E Cooper"
"2139","M Banks","R Held"
"2140","M Banks","E Cooper"
"2141","M Banks","J O'Brien"
"2143","M Boucart","M Boucart"
"2145","M Smith","R Epstein"
"2146","E Ward","R Epstein"
"2147","E Ward","M Smith"
"2148","L Barghout","L Barghout"
"2157","D Dilks","J Kubilius"
"2158","E Spelke","J Kubilius"
"2159","E Spelke","D Dilks"
"2160","N Kanwisher","J Kubilius"
"2162","N Kanwisher","E Spelke"
"2163","J Hays","J Hays"
"2164","G Henning","F Wichmann"
"2165","N Graham","S Wolfson"
"2166","S Shimojo","S Shimojo"
"2167","P Cavanagh","R Allard"
"2168","P Bex","K Langley"
"2169","M Georgeson","M Webster"
"2170","G Legge","M Kwon"
"2171","F Fang","M Kwon"
"2172","F Fang","G Legge"
"2174","S He","G Legge"
"2175","S He","F Fang"
"2176","L Betts","A Sekuler"
"2178","E Roudaia","L Betts"
"2180","Y Konar","L Betts"
"2181","Y Konar","E Roudaia"
"2183","P Bennett","L Betts"
"2187","M Landy","M Landy"
"2188","F Durgin","F Durgin"
"2191","D Sagi","D Sagi"
"2194","B Hansen","A Johnson"
"2195","P Bex","J Greenwood"
"2196","S Dakin","J Greenwood"
"2199","P Zhang","T Liu"
"2200","Y Jiang","T Liu"
"2201","Y Jiang","P Zhang"
"2202","S He","T Liu"
"2205","B Tjan","B Tjan"
"2206","S Cheung","S Cheung"
"2207","R Rosenholtz","A Raj"
"2208","B Balas","A Raj"
"2209","B Balas","R Rosenholtz"
"2211","J Forte","J Forte"
"2212","Y Yeshurun","E Rashal"
"2213","R Chakravarthi","P Cavanagh"
"2215","S Rosen","S Rosen"
"2216","D Maurer","S Jeon"
"2217","T Lewis","S Jeon"
"2219","B Tjan","S Chung"
"2220","B Tjan","A Nandy"
"2221","D Pelli","D Pelli"
"2222","D Bressler","P Bulakowski"
"2223","R Post","P Bulakowski"
"2224","R Post","D Bressler"
"2225","D Whitney","P Bulakowski"
"2226","D Whitney","D Bressler"
"2227","D Whitney","R Post"
"2228","F Wichmann","R Goris"
"2229","B Henning","R Goris"
"2230","B Henning","F Wichmann"
"2231","E Essock","A Haun"
"2235","F Kingdom","I Motoyoshi"
"2236","C Chen","C Chen"
"2237","A Haun","Y Kim"
"2238","E Essock","Y Kim"
"2240","D Ellemberg","P Hibbeler"
"2241","A Johnson","P Hibbeler"
"2243","L Olzak","P Hibbeler"
"2244","L Olzak","D Ellemberg"
"2245","L Olzak","A Johnson"
"2246","C Chen","P Huang"
"2247","M Hairol","S Waugh"
"2250","E Wong","E Wong"
"2252","M Herzog","T Saarela"
"2254","M Singh","S Cholewiak"
"2255","P Bex","H Galperin"
"2256","J Fiser","H Galperin"
"2257","J Fiser","P Bex"
"2258","A Ahumada","L Scharff"
"2259","S Chong","T Lewis"
"2261","D Maurer","S Chong"
"2262","M Courage","R Adams"
"2263","D Kim","D Poggel"
"2265","S Creem-Regehr","M Tarampi"
"2266","W Thompson","M Tarampi"
"2268","J Kim","Y Baek"
"2269","O Cha","Y Baek"
"2270","O Cha","J Kim"
"2271","S Chong","Y Baek"
"2272","S Chong","J Kim"
"2273","S Chong","O Cha"
"2274","D Glasser","E Yang"
"2275","S Hong","E Yang"
"2276","S Hong","D Glasser"
"2277","R Blake","E Yang"
"2278","R Blake","D Glasser"
"2279","R Blake","S Hong"
"2280","D Tadin","E Yang"
"2282","D Tadin","S Hong"
"2283","D Tadin","R Blake"
"2284","S Park","E Yang"
"2285","S Park","D Glasser"
"2286","S Park","S Hong"
"2287","S Park","R Blake"
"2288","S Park","D Tadin"
"2289","M Landy","M Pomplun"
"2290","S Waugh","M Formankiewicz"
"2294","F Gosselin","F Poirier"
"2295","M Arguin","F Poirier"
"2297","M Niemeier","M Niemeier"
"2298","K Li","L Fei-Fei"
"2299","I Gilchrist","M To"
"2300","T Troscianko","M To"
"2302","P Lovell","M To"
"2303","P Lovell","I Gilchrist"
"2304","P Lovell","T Troscianko"
"2305","D Tolhurst","M To"
"2306","D Tolhurst","I Gilchrist"
"2307","D Tolhurst","T Troscianko"
"2308","D Tolhurst","P Lovell"
"2309","A Smeulders","H Scholte"
"2311","V Lamme","A Smeulders"
"2312","I Motoyoshi","T Takeuchi"
"2313","Y Li","T Takeuchi"
"2314","Y Li","I Motoyoshi"
"2315","E Adelson","T Takeuchi"
"2316","E Adelson","I Motoyoshi"
"2317","E Adelson","Y Li"
"2318","S Nishida","T Takeuchi"
"2319","S Nishida","I Motoyoshi"
"2320","S Nishida","Y Li"
"2321","S Nishida","E Adelson"
"2322","E Simoncelli","A Girshick"
"2323","M Landy","A Girshick"
"2324","M Landy","E Simoncelli"
"2327","M Brady","J George"
"2328","W Geisler","B McCann"
"2329","M Hayhoe","B McCann"
"2330","M Hayhoe","W Geisler"
"2333","M Brady","M Brady"
"2334","J Triesch","C Rothkopf"
"2335","B Mel","B Mel"
"2336","S Lin","S Lin"
"2337","M Dixon","G Desmarais"
"2341","I Fine","I Fine"
"2342","B Mansouri","B Thompson"
"2344","R Hess","B Mansouri"
"2346","X Li","R Hess"
"2347","X Li","B Thompson"
"2350","B Hansen","X Li"
"2351","B Thompson","A Richard"
"2352","R Hess","A Richard"
"2354","C Pack","A Richard"
"2355","C Pack","B Thompson"
"2356","C Pack","R Hess"
"2360","Z Bian","R Ni"
"2366","A Bertone","A Bertone"
"2367","S Rivera","F Farzin"
"2368","D Whitney","F Farzin"
"2369","D Whitney","S Rivera"
"2370","J Hoffman","E Gregory"
"2371","B Landau","E Gregory"
"2372","B Landau","J Hoffman"
"2374","D Irwin","J Pinto"
"2375","D Jones","J Pinto"
"2376","D Jones","D Irwin"
"2377","K Murphy","J Pinto"
"2378","K Murphy","D Irwin"
"2380","J Werner","S Elliott"
"2383","K Knoblauch","J Hardy"
"2384","J Werner","J Hardy"
"2385","J Werner","K Knoblauch"
"2386","A Chaparro","A Chaparro"
"2387","S Rainville","S Rainville"
"2388","N Busch","C Wu"
"2390","M Fabre-Thorpe","N Busch"
"2391","R VanRullen","C Wu"
"2393","R VanRullen","M Fabre-Thorpe"
"2394","B Sheth","B Sheth"
"2398","D Eagleman","T Sprague"
"2399","E Pechenkova","E Pechenkova"
"2400","A Bruno","I Ayhan"
"2401","S Nishida","I Ayhan"
"2402","S Nishida","A Bruno"
"2403","A Johnston","I Ayhan"
"2404","A Johnston","A Bruno"
"2405","A Johnston","S Nishida"
"2407","E Guzman-Martinez","L Ortega"
"2408","M Grabowecky","L Ortega"
"2410","S Suzuki","L Ortega"
"2416","M Jazayeri","M Jazayeri"
"2419","M Goodale","M Goodale"
"2420","J Marotta","J Marotta"
"2421","J Stefanucci","J Stefanucci"
"2422","D Henriques","D Henriques"
"2423","M Goodale","S Monaco"
"2424","J Trommershäuser","M Landy"
"2425","V Franz","K Gegenfurtner"
"2426","G Binsted","M Heath"
"2427","P Mamassian","J Trommershäuser"
"2428","L Maloney","J Trommershäuser"
"2429","L Maloney","P Mamassian"
"2430","J Danckert","J Danckert"
"2431","J Grosbois","F Colino"
"2432","G Buckingham","F Colino"
"2433","G Buckingham","J Grosbois"
"2434","M Heath","F Colino"
"2435","M Heath","J Grosbois"
"2436","M Heath","G Buckingham"
"2437","G Binsted","F Colino"
"2438","G Binsted","J Grosbois"
"2439","G Binsted","G Buckingham"
"2441","L Maloney","H Gerhard"
"2442","M Giese","A Casile"
"2445","Y Lee","G Bingham"
"2447","M Mon-Williams","Y Lee"
"2449","J Li","A Le"
"2451","M Niemeier","J Li"
"2452","L Tremblay","L Tremblay"
"2453","J Philbeck","J Philbeck"
"2454","J Stefanucci","M Geuss"
"2455","W Warren","J Cohen"
"2458","S Grossberg","S Grossberg"
"2459","L Li","J Chen"
"2460","D Cowie","D Cowie"
"2461","W Warren","M Cinelli"
"2462","M Grünau","M Grünau"
"2463","W Warren","E Chrastil"
"2465","B Riecke","B Riecke"
"2467","W Warren","J Owens"
"2468","P Schrater","A Kalia"
"2469","G Legge","A Kalia"
"2470","G Legge","P Schrater"
"2471","R Allard","R Allard"
"2472","J Cant","G Buckingham"
"2473","M Goodale","G Buckingham"
"2474","M Goodale","J Cant"
"2475","T Huang","T Huang"
"2476","E Brenner","J López-Moliner"
"2477","J Smeets","J López-Moliner"
"2485","J Wann","J Wann"
"2486","R Allison","P Guterman"
"2487","T Macuda","P Guterman"
"2488","T Macuda","R Allison"
"2496","T Carlson","D Wu"
"2497","G Alvarez","D Wu"
"2498","G Alvarez","T Carlson"
"2499","P Cavanagh","D Wu"
"2500","P Cavanagh","T Carlson"
"2501","P Cavanagh","G Alvarez"
"2502","G Sandini","G Sandini"
"2503","J Matthis","B Fajen"
"2504","W Warren","J Ericson"
"2505","H Buelthoff","J Campos"
"2506","O Layton","F Phillips"
"2507","J Rieser","J Rieser"
"2509","J Wann","R Coats"
"2510","H Goltz","G Blohm"
"2511","J DeSouza","G Blohm"
"2512","J DeSouza","H Goltz"
"2513","D Cheyne","G Blohm"
"2514","D Cheyne","H Goltz"
"2515","D Cheyne","J DeSouza"
"2516","J Crawford","G Blohm"
"2517","J Crawford","H Goltz"
"2518","J Crawford","J DeSouza"
"2519","J Crawford","D Cheyne"
"2520","O Krigolson","G Binsted"
"2522","F Colino","O Krigolson"
"2524","M Heath","O Krigolson"
"2526","M Goodale","L Thaler"
"2527","J Todd","L Thaler"
"2528","J Todd","M Goodale"
"2529","J Culham","C Chapman"
"2530","M Goodale","C Chapman"
"2531","M Goodale","J Culham"
"2533","Z Pizlo","O Kwon"
"2534","E Babinsky","O Braddick"
"2536","J Atkinson","E Babinsky"
"2537","J Atkinson","O Braddick"
"2541","J López-Moliner","D Grave"
"2542","E Brenner","D Grave"
"2544","J Smeets","D Grave"
"2547","M Landy","T Hudson"
"2548","C Chapman","C Striemer"
"2549","M Goodale","C Striemer"
"2551","S Butler","M Harvey"
"2552","S Rossit","M Harvey"
"2553","S Rossit","S Butler"
"2554","T Ganel","T Ganel"
"2556","S Wu","H Zhang"
"2557","L Maloney","H Zhang"
"2558","L Maloney","S Wu"
"2559","P Tseng","B Bridgeman"
"2560","S Grossberg","T Huang"
"2561","A Brennan","M Watson"
"2562","A Kingstone","M Watson"
"2563","A Kingstone","A Brennan"
"2564","J Enns","M Watson"
"2566","J Enns","A Kingstone"
"2567","T Menneer","H Godwin"
"2568","K Cave","H Godwin"
"2569","K Cave","T Menneer"
"2570","N Donnelly","H Godwin"
"2572","N Donnelly","K Cave"
"2573","A Lleras","H Chu"
"2577","R Pedersini","E Reijnen"
"2578","Y Pinto","E Reijnen"
"2579","Y Pinto","R Pedersini"
"2580","T Horowitz","E Reijnen"
"2581","T Horowitz","R Pedersini"
"2583","Y Kuzmova","E Reijnen"
"2584","Y Kuzmova","R Pedersini"
"2585","Y Kuzmova","Y Pinto"
"2586","Y Kuzmova","T Horowitz"
"2587","J Wolfe","E Reijnen"
"2588","J Wolfe","R Pedersini"
"2591","J Wolfe","Y Kuzmova"
"2592","T Kumada","T Osugi"
"2593","J Kawahara","T Osugi"
"2594","J Kawahara","T Kumada"
"2595","J Jones","J Jones"
"2596","K Gegenfurtner","J Drewes"
"2597","J Raymond","J Enns"
"2598","L Itti","L Itti"
"2599","J Wolfe","M Kunar"
"2601","M Stroud","T Menneer"
"2603","K Cave","M Stroud"
"2605","N Donnelly","M Stroud"
"2607","G Zelinsky","J Schmidt"
"2608","G Zelinsky","R Alexander"
"2609","S Luck","V Beck"
"2610","V Navalpakkam","R Pedersini"
"2612","T Horowitz","V Navalpakkam"
"2613","P Perona","R Pedersini"
"2615","P Perona","T Horowitz"
"2617","J Wolfe","V Navalpakkam"
"2619","J Wolfe","P Perona"
"2620","P Verghese","P Verghese"
"2621","V Navalpakkam","W Ma"
"2622","A Pouget","W Ma"
"2623","A Pouget","V Navalpakkam"
"2625","C Abbey","S Zhang"
"2629","M Eckstein","W Schoonveld"
"2630","P Monnier","P Monnier"
"2631","J Haberman","A Puri"
"2632","D Whitney","A Puri"
"2637","H Farid","M Bravo"
"2638","B Hidalgo-Sotelo","K Ehinger"
"2639","A Torralba","K Ehinger"
"2640","A Torralba","B Hidalgo-Sotelo"
"2641","A Oliva","K Ehinger"
"2642","A Oliva","B Hidalgo-Sotelo"
"2643","A Oliva","A Torralba"
"2645","W Hayward","L Chan"
"2646","J Hulleman","J Hulleman"
"2653","J Dickinson","R Almeida"
"2654","D Badcock","R Almeida"
"2655","D Badcock","J Dickinson"
"2656","S Shimozaki","S Shimozaki"
"2657","P Cavanagh","M Pashkam"
"2658","F Verstraten","I Hooge"
"2659","E Kowler","M Kibbe"
"2660","J Feldman","M Kibbe"
"2661","J Feldman","E Kowler"
"2664","P Kellman","E Palmer"
"2665","M Chun","Y Shen"
"2668","M Carrasco","T Garaas"
"2669","W Schoonveld","S Mack"
"2670","M Eckstein","S Mack"
