"","from","to"
"983","N Rust","A Oliva"
"984","V Goffaux","X Yan"
"985","B Rossion","X Yan"
"986","B Rossion","V Goffaux"
"988","C Baker","S Wardle"
"989","C Baker","J Taubert"
"990","R Caldara","J Lao"
"992","C Parde","M Hill"
"993","C Castillo","M Hill"
"994","C Castillo","C Parde"
"995","D Odic","D Odic"
"996","T Kawabe","T Kawabe"
"997","Y Lee","J Lee"
"998","S Kim","J Lee"
"999","S Kim","Y Lee"
"1000","J Brown","A Cate"
"1001","T Sweeny","T Sweeny"
"1002","J Wilder","C Damiano"
"1005","B Sheth","B Sheth"
"1006","E Vessel","E Vessel"
"1008","B Spehar","B Spehar"
"1009","C Chen","C Wu"
"1011","D Pelli","A Brielmann"
"1013","H Tamura","S Nakauchi"
"1014","P Tse","P Tse"
"1016","E Awh","J Foster"
"1017","G Liu","J Zhang"
"1018","C Yu","J Zhang"
"1019","C Yu","G Liu"
"1020","Y Peng","H Lee"
"1021","H Lu","H Lee"
"1022","H Lu","Y Peng"
"1024","S Ferber","J Pratt"
"1025","J Cant","J Pratt"
"1026","J Cant","S Ferber"
"1027","M Cain","M Cain"
"1029","E Kimura","E Kimura"
"1030","J Haberman","J Haberman"
"1031","J Cant","A Nestor"
"1034","Y Ueda","Y Ueda"
"1035","S Jang","M Kim"
"1036","H Choi","M Kim"
"1037","H Choi","S Jang"
"1039","T Collins","T Collins"
"1040","M Sereno","A Bies"
"1041","A Bies","A Sherman"
"1042","M Sereno","A Sherman"
"1044","J Todd","Y Yu"
"1045","A Petrov","Y Yu"
"1046","A Petrov","J Todd"
"1047","J Feldman","X He"
"1048","M Singh","X He"
"1054","H Kourtev","A Farkas"
"1055","H Kourtev","T Papathomas"
"1056","H Kourtev","S Silverstein"
"1059","M McBeath","M McBeath"
"1060","J Johnson","J Johnson"
"1064","H Chen","R Shui"
"1065","H Chen","M Shen"
"1069","Y Chen","J Saiki"
"1070","F Papenmeier","F Papenmeier"
"1071","Y Chen","S Yousif"
"1072","B Scholl","S Yousif"
"1073","B Scholl","Y Chen"
"1074","T Vickery","T Vickery"
"1075","N Turk-Browne","K Norman"
"1076","M Chun","M Johnson"
"1078","E Vogel","T Feldmann-Wüstefeld"
"1079","E Awh","T Feldmann-Wüstefeld"
"1081","A Holcombe","E Awh"
"1082","J Martinez-Trujillo","J Martinez-Trujillo"
"1083","J Rajsic","S Wang"
"1084","G Woodman","S Wang"
"1085","G Woodman","J Rajsic"
"1089","E Levin","E Levin"
"1091","D Yu","C Thomas"
"1092","C Baker","C Thomas"
"1093","C Baker","D Yu"
"1094","P Tse","K Hartstein"
"1095","F Thorn","P Sinha"
"1097","S Gilad-Gutnick","F Thorn"
"1098","L Welch","N Matthews"
"1099","A Bruno","N Matthews"
"1100","A Bruno","L Welch"
"1102","T Agostini","T Agostini"
"1104","J Crawford","J Crawford"
"1105","G Kreiman","M Chun"
"1107","F Wichmann","M Bethge"
"1108","G Kreiman","G Kreiman"
"1109","S Kim","S Kim"
"1110","F Verstraten","C Paffen"
"1111","H Hogendoorn","C Paffen"
"1112","H Hogendoorn","F Verstraten"
"1114","S Dumoulin","M Smagt"
"1115","S Pas","M Smagt"
"1116","S Pas","S Dumoulin"
"1117","J Ales","J Ales"
"1120","E DeYoe","E DeYoe"
"1121","C Yu","C Yu"
"1122","S Vecera","S Vecera"
"1123","J Geng","B Won"
"1124","B Bahle","A Hollingworth"
"1125","J Mordkoff","A Hollingworth"
"1126","J Mordkoff","B Bahle"
"1127","H Müller","M Conci"
"1129","P Mamassian","V Gardelle"
"1133","N Al-Aidroos","J Pratt"
"1135","C Clifford","C Clifford"
"1137","P Bex","P Bex"
"1138","Z Zhang","J Guo"
"1139","J Song","J Guo"
"1140","J Song","Z Zhang"
"1141","R Albert","J Kim"
"1144","J Song","J Song"
"1146","M Huff","T Surber"
"1147","J Clark","T Surber"
"1148","J Clark","M Huff"
"1149","A Hajnal","T Surber"
"1150","A Hajnal","M Huff"
"1151","A Hajnal","J Clark"
"1152","L Thomas","L Thomas"
"1157","S Steinmetz","N Powell"
"1158","O Layton","N Powell"
"1159","O Layton","S Steinmetz"
"1160","B Fajen","N Powell"
"1161","B Fajen","S Steinmetz"
"1162","B Fajen","O Layton"
"1163","S Creem-Regehr","J Stefanucci"
"1164","R Allison","J Tong"
"1165","L Wilcox","J Tong"
"1166","L Wilcox","R Allison"
"1167","J Zhao","R Allison"
"1168","E Cooper","J Burge"
"1169","S Shevell","S Shevell"
"1171","R Hess","A Reynaud"
"1172","A Giersch","A Giersch"
"1175","M Pavlovskaya","S Hochstein"
"1176","Y Bonneh","S Hochstein"
"1177","Y Bonneh","M Pavlovskaya"
"1178","N Soroker","S Hochstein"
"1179","N Soroker","M Pavlovskaya"
"1180","N Soroker","Y Bonneh"
"1181","S Chong","M Kim"
"1182","T Horowitz","T Horowitz"
"1183","H Lee","T Sanocki"
"1187","Y Ma","M Smith"
"1188","L Loschky","M Smith"
"1189","L Loschky","Y Ma"
"1191","J Peissig","J Peissig"
"1192","R Russell","R Russell"
"1193","J Duncan","G Dugas"
"1194","C Blais","G Dugas"
"1196","D Fiset","G Dugas"
"1199","J Steeves","M Pachai"
"1200","P Downing","P Downing"
"1202","C Michel","T Retter"
"1203","F Jiang","T Retter"
"1204","F Jiang","C Michel"
"1205","M Webster","T Retter"
"1206","M Webster","C Michel"
"1208","B Rossion","T Retter"
"1209","B Rossion","C Michel"
"1210","B Rossion","F Jiang"
"1211","B Rossion","M Webster"
"1212","B Scholl","S Uddenberg"
"1214","S He","H Shao"
"1216","A Maxcey","Y Hong"
"1218","A Leber","A Maxcey"
"1219","I Utochkin","I Utochkin"
"1221","D Varakin","D Varakin"
"1222","A Hunt","A Clarke"
"1223","S Jeong","M Kim"
"1224","A Schubö","A Schubö"
"1225","A Schofield","A Schofield"
"1231","Á Kristjánsson","Á Kristjánsson"
"1233","A Leber","J Irons"
"1237","M Dodd","M Dodd"
"1238","R Goutcher","R Goutcher"
"1239","A Norcia","P Kohler"
"1240","F Bremmer","F Bremmer"
"1249","A Herwig","A Herwig"
"1250","S Prime","S Prime"
"1253","J Crawford","S Monaco"
"1254","Á Kristjánsson","S Hansmann-Roth"
"1255","D Whitney","S Hansmann-Roth"
"1256","D Whitney","Á Kristjánsson"
"1257","A Chetverikov","S Hansmann-Roth"
"1258","A Chetverikov","Á Kristjánsson"
"1259","A Chetverikov","D Whitney"
"1263","L Ungerleider","X Yue"
"1264","G Erlikhman","P Kellman"
"1266","N Baker","G Erlikhman"
"1267","H Lu","P Kellman"
"1269","H Lu","N Baker"
"1270","G Andersen","G Andersen"
"1272","M Johnson","M Johnson"
"1274","S Nishida","J Assen"
"1275","R Fleming","J Assen"
"1276","R Fleming","S Nishida"
"1277","M Kitazaki","M Kitazaki"
"1278","R Volcic","M Wijntjes"
"1279","F Norman","J Todd"
"1280","Q Yu","Q Yu"
"1281","L Stefano","M Wenger"
"1283","W Ma","T Sprague"
"1284","W Ma","M Rahmati"
"1287","C Curtis","W Ma"
"1294","J Brissenden","A Noyce"
"1295","S Tobyne","A Noyce"
"1296","S Tobyne","J Brissenden"
"1297","B Shinn-Cunningham","A Noyce"
"1298","B Shinn-Cunningham","J Brissenden"
"1299","B Shinn-Cunningham","S Tobyne"
"1300","D Somers","A Noyce"
"1301","D Somers","J Brissenden"
"1302","D Somers","S Tobyne"
"1303","D Somers","B Shinn-Cunningham"
"1304","J Julian","Z Lu"
"1305","R Epstein","Z Lu"
"1306","R Epstein","J Julian"
"1307","C Constantinidis","S Li"
"1308","S Luck","S Luck"
"1309","M Harvey","M Harvey"
"1310","E Awh","K Adam"
"1311","E Vogel","K Adam"
"1313","J Schmidt","A Ercolino"
"1314","A Nobre","S Boettcher"
"1315","K Weiner","E Margalit"
"1316","L Vizioli","E Margalit"
"1317","L Vizioli","K Weiner"
"1318","R Zhang","E Margalit"
"1319","R Zhang","K Weiner"
"1320","R Zhang","L Vizioli"
"1321","K Kay","E Margalit"
"1322","K Kay","K Weiner"
"1323","K Kay","L Vizioli"
"1324","K Kay","R Zhang"
"1325","K Grill-Spector","E Margalit"
"1326","K Grill-Spector","K Weiner"
"1327","K Grill-Spector","L Vizioli"
"1328","K Grill-Spector","R Zhang"
"1329","K Grill-Spector","K Kay"
"1330","T Sprague","E Ester"
"1331","J Serences","E Ester"
"1332","J Serences","T Sprague"
"1333","M Vaziri-Pashkam","Y Xu"
"1334","R Cichy","D Kaiser"
"1336","K Gegenfurtner","J Chen"
"1337","M Wijntjes","S Pont"
"1338","K Okajima","K Okajima"
"1339","R Fleming","J Cheeseman"
"1340","J Harris","M Giesel"
"1341","C Hesse","M Giesel"
"1342","C Hesse","J Harris"
"1343","J Badler","S Watamaniuk"
"1344","S Heinen","S Watamaniuk"
"1345","S Heinen","J Badler"
"1346","M Hanke","S Mathôt"
"1348","J Victor","A Casile"
"1349","M Rucci","A Casile"
"1350","M Rucci","J Victor"
"1351","T Wallis","T Wallis"
"1352","J Mitchell","J Yates"
"1355","D Kravitz","S Adamo"
"1356","S Mitroff","S Adamo"
"1358","S Boettcher","N Shalev"
"1359","A Nobre","N Shalev"
"1362","D Dilks","F Kamps"
"1363","J Tanaka","A Campbell"
"1364","C Chen","S Chien"
"1365","B Rossion","C Or"
"1367","K Kay","S Poltoratski"
"1368","K Grill-Spector","S Poltoratski"
"1373","D Leopold","D Leopold"
"1374","M Livingstone","M Arcaro"
"1375","P Zhang","J Zhang"
"1376","S He","J Zhang"
"1378","J Lee","G Shyi"
"1379","S Huang","G Shyi"
"1380","S Huang","J Lee"
"1381","J Goh","G Shyi"
"1382","J Goh","J Lee"
"1383","J Goh","S Huang"
"1385","Y Chen","J Lee"
"1386","Y Chen","S Huang"
"1387","Y Chen","J Goh"
"1388","C Chen","G Shyi"
"1389","C Chen","J Lee"
"1390","C Chen","S Huang"
"1391","C Chen","J Goh"
"1392","C Chen","Y Chen"
"1393","L Ungerleider","L Ungerleider"
"1395","F Jiang","K Lee"
"1400","D Bavelier","A Chopin"
"1401","D Levi","A Chopin"
"1402","D Levi","D Bavelier"
"1403","J Mendola","J Mendola"
"1405","T Sawada","T Sawada"
"1406","J Wang","J Wang"
"1408","S Suzuki","M Smith"
"1409","M Grabowecky","M Smith"
"1411","L Kiorpes","L Kiorpes"
"1413","B Angelone","B Angelone"
"1414","N Davidenko","S Chen"
"1415","C Gottesman","C Gottesman"
"1416","N Thomas","N Thomas"
"1417","S Becker","S Becker"
"1418","T Brady","T Brady"
"1419","A Greenberg","A Barnas"
"1420","J Gardner","J Gardner"
"1421","M Kibbe","R Strong"
"1422","E Dowd","J Chen"
"1423","J Golomb","J Chen"
"1424","J Golomb","E Dowd"
"1425","G Zelinsky","Y Chen"
"1426","P Gerhardstein","P Gerhardstein"
"1427","R Rensink","R Rensink"
"1428","T Liu","T Liu"
"1430","M Banks","M Banks"
"1431","X Wei","X Wei"
"1432","F Lange","Y Zhou"
"1434","M Hilchey","H Lagroix"
"1435","J Pratt","H Lagroix"
"1436","J Pratt","M Hilchey"
"1437","S Ferber","H Lagroix"
"1438","S Ferber","M Hilchey"
"1441","S He","H Zhang"
"1442","P Zhang","H Zhang"
"1445","H Liao","H Liao"
"1446","M Gori","M Gori"
"1447","S Yeh","Y Chen"
"1448","K Yokosawa","K Yokosawa"
"1449","J DeSouza","J DeSouza"
"1450","L Garrido","L Garrido"
"1451","M Mercer","R Adams"
"1452","V Franz","V Franz"
"1454","R Kothari","K Binaee"
"1455","G Diaz","K Binaee"
"1457","B Bertenthal","B Bertenthal"
"1458","J López-Moliner","C Malla"
"1459","A Holcombe","R Nakayama"
"1462","B Rokers","T Gandhi"
"1463","B Rokers","P Sinha"
"1464","R Bolzani","M Benassi"
"1465","S Giovagnoli","M Benassi"
"1466","S Giovagnoli","R Bolzani"
"1468","S Yeh","S Yeh"
"1469","L Dugué","R VanRullen"
"1470","S Vangkilde","A Petersen"
"1473","N Tang","H Xu"
"1474","M Shen","H Xu"
"1475","M Shen","N Tang"
"1476","T Gao","H Xu"
"1477","T Gao","N Tang"
"1478","T Gao","M Shen"
"1480","M Cain","E Hussey"
"1481","N Ward","E Hussey"
"1482","N Ward","M Cain"
"1483","S Mathôt","S Mathôt"
"1484","S Franconeri","N Jardine"
"1486","H Adeli","G Zelinsky"
"1487","B Anderson","B Anderson"
"1488","J Saiki","J Saiki"
"1490","V Troiani","V Troiani"
"1491","S Li","S Li"
"1492","A Mack","M Erol"
"1495","A Lee","A Lee"
"1496","N Davidenko","N Heller"
"1497","P Cavanagh","D Henriques"
"1499","E Hein","E Hein"
"1500","N Prins","N Prins"
"1502","A Huk","K Bonnen"
"1503","L Cormack","K Bonnen"
"1506","P Cavanagh","M Wexler"
"1507","P Mamassian","V Wyart"
"1508","B Odegaard","B Maniscalco"
"1509","S Cho","B Maniscalco"
"1510","S Cho","B Odegaard"
"1511","H Lau","B Maniscalco"
"1512","H Lau","B Odegaard"
"1513","H Lau","S Cho"
"1514","M Peters","B Maniscalco"
"1515","M Peters","B Odegaard"
"1516","M Peters","S Cho"
"1517","M Peters","H Lau"
"1519","E Brenner","E Brenner"
"1521","M Chun","S Yousif"
"1522","M Chun","B Scholl"
"1523","M Võ","D Draschkow"
"1525","J Winawer","B Kuhl"
"1530","Z Hussain","Z Hussain"
"1531","H Deubel","L Grzeczkowski"
"1532","T Watanabe","T Watanabe"
"1534","N Browning","S Steinmetz"
"1535","N Browning","O Layton"
"1538","N Powell","N Browning"
"1541","B Fajen","N Browning"
"1543","H Lau","A Lee"
"1544","L Cormack","L Cormack"
"1545","P Tse","M Taylor"
"1546","O Kwon","O Kwon"
"1547","H Ogmen","M Herzog"
"1548","K Amano","A Reeves"
"1549","M Yamaguchi","J Yang"
"1550","K Watanabe","J Yang"
"1551","K Watanabe","M Yamaguchi"
"1552","Y Mizokami","J Yang"
"1553","Y Mizokami","M Yamaguchi"
"1554","Y Mizokami","K Watanabe"
"1555","M Webster","J Yang"
"1556","M Webster","M Yamaguchi"
"1557","M Webster","K Watanabe"
"1558","M Webster","Y Mizokami"
"1561","R Fleming","R Fleming"
"1562","B Xiao","G Kumar"
"1563","R Murray","R Murray"
"1564","V Volbrecht","K Emery"
"1565","P Kay","K Emery"
"1566","P Kay","V Volbrecht"
"1567","M Webster","K Emery"
"1568","M Webster","V Volbrecht"
"1569","M Webster","P Kay"
"1570","R Albert","L Zhang"
"1571","J Kim","L Zhang"
"1574","W Boot","W Boot"
"1580","M Barnett-Cowan","M Barnett-Cowan"
"1581","M Bao","X He"
"1582","T Zhang","X He"
"1583","T Zhang","M Bao"
"1584","Y Jiang","X He"
"1586","Y Jiang","T Zhang"
"1587","J Mulligan","J Liu"
"1588","M Crognale","J Liu"
"1589","M Crognale","J Mulligan"
"1590","P MacNeilage","J Liu"
"1591","P MacNeilage","J Mulligan"
"1592","P MacNeilage","M Crognale"
"1594","Y Bonneh","Y Bonneh"
"1595","E Kowler","J Wang"
"1596","E Kowler","M Singh"
"1597","J Mitchell","M Rolfs"
"1600","T Candy","S Heinen"
"1601","T Candy","S Watamaniuk"
"1604","J Badler","T Candy"
"1605","G Diaz","G Diaz"
"1606","G Maus","G Maus"
"1607","P Grove","P Grove"
"1608","M Bethge","T Wallis"
"1609","S Wahl","K Rifai"
"1610","S Grafton","S Thurman"
"1611","B Giesbrecht","S Thurman"
"1613","J Vettel","S Thurman"
"1614","J Vettel","S Grafton"
"1615","J Vettel","B Giesbrecht"
"1616","M Carrasco","R Denison"
"1617","M Johnson","M Dodd"
"1618","J Schall","A Sajad"
"1620","M Becker","M Becker"
"1622","G Horstmann","G Horstmann"
"1623","I Wiegand","J Wolfe"
"1624","M Aivar","M Aivar"
"1626","M Neider","A Ercolino"
"1627","C Bohil","A Ercolino"
"1628","C Bohil","M Neider"
"1630","A Ecker","C Funke"
"1631","T Wallis","C Funke"
"1632","T Wallis","A Ecker"
"1633","M Bethge","C Funke"
"1634","M Bethge","A Ecker"
"1636","T Horowitz","M Trevino"
"1637","R Gilmore","R Gilmore"
"1639","D Fougnie","D Fougnie"
"1641","M Rolfs","S Ohl"
"1642","J Serences","J Serences"
"1643","K Curby","S Most"
"1644","S Chien","Y Ueda"
"1645","S Yeh","Y Ueda"
"1646","S Yeh","S Chien"
"1647","J Saiki","Y Ueda"
"1648","J Saiki","S Chien"
"1649","J Saiki","S Yeh"
"1651","J Pinto","J Pinto"
"1655","J Wolfe","I Utochkin"
"1656","J Wolfe","C Wu"
"1657","J Geng","J Geng"
"1658","D Draschkow","S Boettcher"
"1659","M Võ","S Boettcher"
"1661","A Leber","A Leber"
"1662","A Maier","G Woodman"
"1663","J Schall","G Woodman"
"1664","J Schall","A Maier"
"1666","D Burr","P Binda"
"1667","L Williams","T Drew"
"1668","J Wolfe","T Drew"
"1669","J Wolfe","L Williams"
"1670","I Wiegand","T Drew"
"1671","I Wiegand","L Williams"
"1673","C Hickey","C Hickey"
"1675","A Ercolino","A Robbins"
"1676","J Schmidt","A Robbins"
"1678","M Hout","A Robbins"
"1679","M Hout","A Ercolino"
"1680","M Hout","J Schmidt"
"1682","W Ma","W Ma"
"1684","J Golomb","X Zhang"
"1685","K Devaney","J Brissenden"
"1687","A Noyce","K Devaney"
"1688","M Rosen","J Brissenden"
"1689","M Rosen","K Devaney"
"1690","M Rosen","A Noyce"
"1692","D Somers","K Devaney"
"1694","D Somers","M Rosen"
"1698","S Sheremata","S Sheremata"
"1699","J DeGutis","D Rothlein"
"1700","M Esterman","D Rothlein"
"1701","M Esterman","J DeGutis"
"1704","M Bar","M Bar"
"1706","M Poletti","M Poletti"
"1707","P Bays","D Aagten-Murphy"
"1709","D Levi","D Coates"
"1711","J Zhou","N Benson"
"1713","J Winawer","J Zhou"
"1714","D Pelli","N Benson"
"1715","D Pelli","J Zhou"
"1716","D Pelli","J Winawer"
"1717","E Simoncelli","E Simoncelli"
"1718","C Chubb","C Chen"
"1719","M Banks","S Cholewiak"
"1720","T Konkle","D Quinlan"
"1722","J Culham","T Konkle"
"1724","L Wilcox","K Ehinger"
"1726","J Elder","L Wilcox"
"1727","Y Yeshurun","Y Yeshurun"
"1729","S Han","J Lee"
"1731","C Baker","N Tang"
"1732","C Baker","H Xu"
"1733","J Tenenbaum","N Tang"
"1734","J Tenenbaum","H Xu"
"1735","J Tenenbaum","C Baker"
"1738","T Gao","C Baker"
"1739","T Gao","J Tenenbaum"
"1740","K Kim","J Freitas"
"1741","G Alvarez","J Freitas"
"1742","G Alvarez","K Kim"
"1743","D Yamins","J Freitas"
"1744","D Yamins","K Kim"
"1745","D Yamins","G Alvarez"
"1747","W Thompson","S Creem-Regehr"
"1748","W Thompson","J Stefanucci"
"1749","S Jeong","H Lee"
"1750","M Carrasco","H Li"
"1751","M Carrasco","M Carrasco"
"1753","C Folk","B Wyble"
"1754","C Folk","C Callahan-Flintoft"
"1756","M Arguin","P Jolicoeur"
"1757","J Harris","J Ales"
"1758","E Dowd","C Jones"
"1759","J Golomb","C Jones"
"1761","B Strickland","B Strickland"
"1763","G Boynton","J Palmer"
"1764","K Sobel","A Puri"
"1765","K Evans","K Evans"
"1766","J Moreland","G Boynton"
"1768","N Lavie","N Lavie"
"1770","J Zhao","J Zhao"
"1771","C Lunghi","C Lunghi"
"1772","R Klein","R Klein"
"1774","J Tsotsos","S Yoo"
"1775","M Fallah","S Yoo"
"1776","M Fallah","J Tsotsos"
"1781","J Kawahara","S Kanazawa"
"1782","J Kawahara","M Yamaguchi"
"1783","E Santos","M Peterson"
"1784","H Neumann","H Neumann"
"1785","J Marotta","J Marotta"
"1787","D Sun","Y Yang"
"1788","R Volcic","R Volcic"
"1790","V Paulun","G Maiello"
"1791","J Culham","G Maiello"
"1792","J Culham","V Paulun"
"1794","R Fleming","V Paulun"
"1795","R Fleming","J Culham"
"1798","L Tremblay","K Watanabe"
"1799","R Breveglieri","P Fattori"
"1800","A Bosco","P Fattori"
"1801","A Bosco","R Breveglieri"
"1802","C Galletti","P Fattori"
"1803","C Galletti","R Breveglieri"
"1804","C Galletti","A Bosco"
"1806","Z Saygin","D Osher"
"1807","S Hung","C He"
"1808","O Cheung","C He"
"1809","O Cheung","S Hung"
"1810","I Charest","I Charest"
"1812","J Duncan","M Mur"
"1814","N Kriegeskorte","J Duncan"
"1815","J DiCarlo","M Lee"
"1816","T Andrews","T Andrews"
"1817","S Shomstein","S Shomstein"
"1819","D Leeds","D Leeds"
"1820","B Balas","B Balas"
"1821","S Zhang","Y Wang"
"1822","S Adler","S Adler"
"1825","G Legge","Y Xiong"
"1826","A Keil","R Barry-Anwar"
"1828","L Scott","A Keil"
"1830","R Bosworth","K Dobkins"
"1831","J Faubert","D Tullo"
"1832","A Bertone","D Tullo"
"1833","A Bertone","J Faubert"
"1835","M Formankiewicz","S Waugh"
"1836","J Julian","J Julian"
"1837","S Kanazawa","J Yang"
"1840","Z Saygin","J Li"
"1841","T Smith","R Bedford"
"1842","S Nishida","K Maruya"
"1843","S Nakadomari","K Maruya"
"1844","S Nakadomari","S Nishida"
"1854","H Kaneko","R Hisakata"
"1858","J Victor","J Intoy"
"1860","J Taubert","E Silson"
"1862","B Hansen","A Haun"
"1863","I Motoyoshi","I Motoyoshi"
"1864","M Conte","J Victor"
"1866","J Patel","J Patel"
"1869","Y Ma","J Hutson"
"1870","J Saiki","J Hutson"
"1871","J Saiki","Y Ma"
"1872","L Loschky","J Hutson"
"1874","L Loschky","J Saiki"
"1877","M Dodd","M Berryhill"
"1878","J Garcia","S Thurman"
"1880","S Grafton","J Garcia"
"1882","J Vettel","J Garcia"
"1884","S Crewther","S Crewther"
"1885","G Zelinsky","G Zelinsky"
"1886","R Caldara","S Miellet"
"1889","S Park","D Walther"
"1890","D Dilks","D Walther"
"1891","D Dilks","S Park"
"1895","R Li","D Levi"
"1896","M Banks","C Ng"
"1897","D Tadin","C Ng"
"1898","D Tadin","M Banks"
"1899","R Blake","C Ng"
"1900","R Blake","M Banks"
"1901","R Blake","D Tadin"
"1903","J Brascamp","S Qian"
"1905","S Buetti","J Zhou"
"1906","A Lleras","J Zhou"
"1908","A Martin","S Becker"
"1909","N Finlayson","S Becker"
"1910","N Finlayson","A Martin"
"1911","J Schall","J Schall"
"1912","L Itti","B White"
"1913","D Munoz","B White"
"1914","D Munoz","L Itti"
"1916","E Awh","M deBettencourt"
"1917","E Vogel","M deBettencourt"
"1919","T Brady","C Chunharas"
"1920","S Luck","G Bae"
"1921","J Halberda","Q Yu"
"1922","N Jardine","H Meyerhoff"
"1923","S Franconeri","H Meyerhoff"
"1925","M Ramon","R Caldara"
"1927","C Hacker","I Biederman"
"1928","C Hacker","E Meschke"
"1929","G Dormal","M Dzhelyova"
"1931","C Jacques","G Dormal"
"1932","C Michel","M Dzhelyova"
"1933","C Michel","G Dormal"
"1934","C Michel","C Jacques"
"1935","C Schiltz","M Dzhelyova"
"1936","C Schiltz","G Dormal"
"1937","C Schiltz","C Jacques"
"1938","C Schiltz","C Michel"
"1940","B Rossion","G Dormal"
"1943","B Rossion","C Schiltz"
"1944","I Charest","F Gosselin"
"1945","M Ramon","M Ramon"
"1948","Y Lin","C Kung"
"1949","Y Lin","C Chu"
"1950","C Mondloch","C Mondloch"
"1951","C Blais","J Tardif"
"1952","F Gosselin","J Tardif"
"1953","F Gosselin","C Blais"
"1957","U Ansorge","U Ansorge"
"1960","M Lee","K Lee"
"1961","M Kim","K Lee"
"1962","M Kim","M Lee"
"1963","M Beck","S Kim"
"1964","M MacLean","A Milner"
"1965","B Giesbrecht","A Milner"
"1967","L Cattaneo","E Santandrea"
"1968","L Chelazzi","E Santandrea"
"1969","L Chelazzi","L Cattaneo"
"1970","H Müller","H Müller"
"1971","S Chong","K Kim"
"1973","V Gardelle","V Gardelle"
"1974","Y Xu","Y Xu"
"1977","Y Chen","S Chen"
"1978","E Seidemann","S Chen"
"1979","E Seidemann","Y Chen"
"1980","W Geisler","S Chen"
"1981","W Geisler","Y Chen"
"1982","W Geisler","E Seidemann"
"1983","M Juni","L Maloney"
"1984","J Schall","R Heitz"
"1989","A Seitz","K Visscher"
"1990","A Schütz","D Braun"
"1991","J Billino","D Braun"
"1992","J Billino","A Schütz"
"1994","K Gegenfurtner","A Schütz"
"1995","K Gegenfurtner","J Billino"
"1998","J Smeets","E Brenner"
"1999","P MacNeilage","P MacNeilage"
"2000","R Ennis","M Toscani"
"2001","K Doerschner","M Toscani"
"2004","I Hooge","I Hooge"
"2005","R Engbert","H Trukenbrod"
"2006","A Nuthmann","A Nuthmann"
"2007","F Durgin","F Durgin"
"2008","C Chen","L Lin"
"2009","G Francis","G Francis"
"2010","M Herzog","D Kerzel"
"2012","R Sharman","E Gheorghiu"
"2015","C Green","C Green"
"2018","C Chen","X Zhou"
"2019","C Mondloch","X Zhou"
"2020","C Mondloch","C Chen"
"2021","S Chien","X Zhou"
"2023","S Chien","C Mondloch"
"2024","M Moulson","X Zhou"
"2025","M Moulson","C Chen"
"2026","M Moulson","C Mondloch"
"2027","M Moulson","S Chien"
"2029","N Davidenko","J Day"
"2030","D Fiset","M Plouffe-Demers"
"2031","S Cormier","M Plouffe-Demers"
"2032","S Cormier","D Fiset"
"2033","C Blais","M Plouffe-Demers"
"2035","C Blais","S Cormier"
"2046","F Gosselin","N Dupuis-Roy"
"2049","C Bukach","J Song"
"2057","J Wagemans","A Chetverikov"
"2059","V Troiani","Y Hu"
"2060","Z Kaldy","D Melcher"
"2061","E Blaser","D Melcher"
"2062","E Blaser","Z Kaldy"
"2063","J Yeatman","S Joo"
"2064","S Franceschini","S Gori"
"2065","A Facoetti","S Gori"
"2066","A Facoetti","S Franceschini"
"2067","M Ernst","M Ernst"
"2068","Y Bi","X Wang"
"2069","A Caramazza","X Wang"
"2070","A Caramazza","Y Bi"
"2071","M Bonner","B Landau"
"2072","C Firestone","B Landau"
"2073","C Firestone","M Bonner"
"2077","E Josephs","J Park"
"2078","T Konkle","J Park"
"2080","H Hughes","E Aminoff"
"2082","J Henderson","T Hayes"
"2083","Z Lu","S Li"
"2084","S Park","S Li"
"2085","S Park","Z Lu"
"2086","S Park","Y Lee"
"2087","R Rosenholtz","B Wolfe"
"2089","A Bruno","S Cropper"
"2090","A Johnston","S Cropper"
"2091","A Johnston","A Bruno"
"2092","Y Yotsumoto","Y Yotsumoto"
"2095","R Arrighi","D Burr"
"2096","G Mather","M Georgeson"
"2097","H Hock","S Hong"
"2098","J Movshon","J Movshon"
"2099","D Badcock","D Badcock"
"2101","P Tse","P Zhang"
"2102","P Cavanagh","P Zhang"
"2104","J Jehee","A Chetverikov"
"2105","D Giaschi","L Wilcox"
"2106","D Liu","G Sperling"
"2107","P Sun","G Sperling"
"2108","P Sun","D Liu"
"2109","L Lin","G Sperling"
"2110","L Lin","D Liu"
"2111","L Lin","P Sun"
"2112","N Gekas","G Masson"
"2113","A Meso","G Masson"
"2114","A Meso","N Gekas"
"2115","C Simoncini","G Masson"
"2116","C Simoncini","N Gekas"
"2117","C Simoncini","A Meso"
"2118","P Mamassian","G Masson"
"2119","P Mamassian","N Gekas"
"2120","P Mamassian","A Meso"
"2121","P Mamassian","C Simoncini"
"2123","J Ales","A Lee"
"2124","J Harris","A Lee"
"2127","G Gratton","R Knight"
"2128","M Fabiani","R Knight"
"2129","M Fabiani","G Gratton"
"2130","D Beck","R Knight"
"2131","D Beck","G Gratton"
"2132","D Beck","M Fabiani"
"2133","R VanRullen","Q Chen"
"2135","C Casanova","C Casanova"
"2136","C Baker","M Hebart"
"2137","F Kamps","V Ayzenberg"
"2138","D Dilks","V Ayzenberg"
"2140","S Lourenco","V Ayzenberg"
"2141","S Lourenco","F Kamps"
"2142","S Lourenco","D Dilks"
"2143","R Cichy","R Cichy"
