"","from","to"
"958","A Young","T Andrews"
"959","A Young","A Gouws"
"960","A Young","E Silson"
"961","A Young","H Baseler"
"962","A Morland","T Andrews"
"963","A Morland","A Gouws"
"964","A Morland","E Silson"
"965","A Morland","H Baseler"
"966","A Morland","A Young"
"968","I Biederman","X Xu"
"969","S Johnston","R Pancaroglu"
"970","A Sekunova","R Pancaroglu"
"971","A Sekunova","S Johnston"
"972","B Duchaine","R Pancaroglu"
"973","B Duchaine","S Johnston"
"974","B Duchaine","A Sekunova"
"975","J Barton","R Pancaroglu"
"976","J Barton","S Johnston"
"977","J Barton","A Sekunova"
"978","J Barton","B Duchaine"
"979","L Garrido","T Susilo"
"980","R Cook","T Susilo"
"981","R Cook","L Garrido"
"982","G Yovel","T Susilo"
"983","G Yovel","L Garrido"
"984","G Yovel","R Cook"
"985","J Barton","T Susilo"
"986","J Barton","L Garrido"
"987","J Barton","R Cook"
"988","J Barton","G Yovel"
"989","B Duchaine","T Susilo"
"990","B Duchaine","L Garrido"
"991","B Duchaine","R Cook"
"992","B Duchaine","G Yovel"
"994","T Susilo","C Rezlescu"
"995","J Barton","C Rezlescu"
"997","B Duchaine","C Rezlescu"
"1003","D Wu","E Shimojo"
"1004","S Shimojo","E Shimojo"
"1005","S Shimojo","D Wu"
"1006","J Walsh","M Rutherford"
"1010","I Oruc","F Shafai"
"1011","G Yovel","G Yovel"
"1013","M Pashkam","S Anthony"
"1014","K Nakayama","S Anthony"
"1015","K Nakayama","M Pashkam"
"1016","I Oruc","R Pancaroglu"
"1018","J Barton","I Oruc"
"1019","J Davies-Thompson","R Pancaroglu"
"1020","J Davies-Thompson","I Oruc"
"1021","J Davies-Thompson","J Barton"
"1022","D Plaut","A Nestor"
"1023","M Behrmann","A Nestor"
"1027","M Meng","P Pallett"
"1029","A Martinez","A Martinez"
"1030","H Wilson","H Wilson"
"1031","M Kramer","M Geuss"
"1032","J Stefanucci","M Geuss"
"1033","J Stefanucci","M Kramer"
"1034","S Franconeri","H Choo"
"1035","L Strother","J Snow"
"1036","J Culham","J Snow"
"1037","J Culham","L Strother"
"1038","J Lorenceau","A Paradis"
"1039","J Qian","Y Petrov"
"1040","J Nador","Y Petrov"
"1041","J Nador","J Qian"
"1042","J Pyles","D Leeds"
"1043","M Tarr","D Leeds"
"1044","M Tarr","J Pyles"
"1046","K Bettencourt","M Pashkam"
"1047","Y Xu","M Pashkam"
"1048","Y Xu","K Bettencourt"
"1049","M Vaziri-Pashkam","L Garrido"
"1050","K Nakayama","L Garrido"
"1051","K Nakayama","M Vaziri-Pashkam"
"1052","J Wilmer","L Garrido"
"1053","J Wilmer","M Vaziri-Pashkam"
"1055","E Barenholtz","E Barenholtz"
"1058","C Bundesen","S Kyllingsbæk"
"1059","C Bundesen","J Christensen"
"1061","D Crewther","R Laycock"
"1062","S Crewther","R Laycock"
"1063","S Crewther","D Crewther"
"1064","P Sterzer","R Cichy"
"1065","J Haynes","R Cichy"
"1066","J Haynes","P Sterzer"
"1067","A Cate","A Cate"
"1068","R Hess","P Huang"
"1069","C Liu","S Drew"
"1074","J Kubilius","H Beeck"
"1075","J Wagemans","H Beeck"
"1076","J Wagemans","J Kubilius"
"1077","D Yu","G Kumar"
"1078","S Chung","G Kumar"
"1079","S Chung","D Yu"
"1080","J Hsiao","J Hsiao"
"1081","E Pechenkova","E Pechenkova"
"1082","F Gosselin","M Arguin"
"1083","J Hsiao","T Liu"
"1084","Y Wong","J Hsiao"
"1085","G Legge","Y He"
"1088","J Flombaum","Z Ma"
"1089","J Clark","J Clark"
"1090","E Vogel","I Mance"
"1093","A Kingstone","N Anderson"
"1094","J Witt","J Taylor"
"1095","S Lin","S Lin"
"1096","J Faubert","I Legault"
"1097","Y Pinto","T Knapen"
"1098","H Scholte","T Knapen"
"1099","H Scholte","Y Pinto"
"1100","V Lamme","T Knapen"
"1101","V Lamme","Y Pinto"
"1102","V Lamme","H Scholte"
"1104","Z Pylyshyn","D Aks"
"1105","M McCourt","Y Sosa"
"1106","S Ghahghaei","S Ghahghaei"
"1107","S Franconeri","S Franconeri"
"1108","J Hoffman","M Doran"
"1109","J Hoffman","J Hoffman"
"1110","A Seiffert","A Seiffert"
"1111","S Adler","A You"
"1112","S Gori","L Ronconi"
"1113","A Facoetti","L Ronconi"
"1114","A Facoetti","S Gori"
"1115","T Welsh","J Pratt"
"1116","C Reed","C Reed"
"1117","D Odic","J Halberda"
"1118","H Im","W Park"
"1119","S Chong","W Park"
"1120","S Chong","H Im"
"1121","Y Tsal","R Max"
"1122","R Ringer","L Loschky"
"1123","A Larson","L Loschky"
"1124","A Larson","R Ringer"
"1125","A Johnson","L Loschky"
"1126","A Johnson","R Ringer"
"1127","A Johnson","A Larson"
"1128","M Neider","L Loschky"
"1129","M Neider","R Ringer"
"1130","M Neider","A Larson"
"1131","M Neider","A Johnson"
"1132","A Kramer","L Loschky"
"1133","A Kramer","R Ringer"
"1134","A Kramer","A Larson"
"1135","A Kramer","A Johnson"
"1136","A Kramer","M Neider"
"1137","K Zhang","K Zhang"
"1138","Y Bi","J Rajsic"
"1139","D Wilson","J Rajsic"
"1140","D Wilson","Y Bi"
"1141","N Carlisle","C Leonard"
"1142","S Luck","C Leonard"
"1143","S Luck","N Carlisle"
"1144","L Gmeindl","L Jefferies"
"1145","S Yantis","L Jefferies"
"1146","S Yantis","L Gmeindl"
"1147","J Ristic","J Ristic"
"1148","D Melcher","A Wutz"
"1149","M Harvey","M Harvey"
"1150","S Suzuki","Y Xu"
"1151","S Franconeri","Y Xu"
"1152","S Franconeri","S Suzuki"
"1153","G Blohm","G Blohm"
"1154","N Benson","O Butt"
"1155","R Datta","O Butt"
"1156","R Datta","N Benson"
"1158","G Aguirre","N Benson"
"1159","G Aguirre","R Datta"
"1160","Z Li","F Durgin"
"1161","R Allison","P Guterman"
"1162","S Palmisano","P Guterman"
"1164","J Zacher","P Guterman"
"1165","J Zacher","R Allison"
"1166","J Zacher","S Palmisano"
"1167","H Chow","M Oxner"
"1168","L Spillmann","M Oxner"
"1169","L Spillmann","H Chow"
"1170","C Tseng","M Oxner"
"1171","C Tseng","H Chow"
"1172","C Tseng","L Spillmann"
"1173","S Nicholas","L Likova"
"1174","M McBeath","M McBeath"
"1175","L Thaler","S Arnott"
"1176","M Goodale","S Arnott"
"1177","M Goodale","L Thaler"
"1182","N Kanwisher","J Julian"
"1183","D Dilks","J Julian"
"1184","D Dilks","N Kanwisher"
"1185","Y Xu","X Zhang"
"1186","Y Xu","J Cant"
"1187","M Peelen","M Koningsbruggen"
"1188","P Downing","M Koningsbruggen"
"1189","P Downing","M Peelen"
"1191","M Meng","B Guo"
"1192","D Melcher","J Corbett"
"1193","J Tenenbaum","P Battaglia"
"1195","W Shim","Q Yu"
"1196","D Walther","D Walther"
"1197","J Boshyan","K Kveraga"
"1198","R Adams","K Kveraga"
"1199","R Adams","J Boshyan"
"1200","M Bar","K Kveraga"
"1201","M Bar","J Boshyan"
"1202","M Bar","R Adams"
"1203","T Preston","F Guo"
"1204","B Giesbrecht","F Guo"
"1205","B Giesbrecht","T Preston"
"1206","M Eckstein","F Guo"
"1207","M Eckstein","T Preston"
"1208","M Eckstein","B Giesbrecht"
"1209","J Greenwood","B Sayim"
"1210","P Cavanagh","B Sayim"
"1211","P Cavanagh","J Greenwood"
"1212","D Pelli","S Rosen"
"1214","R Millin","B Tjan"
"1215","R Millin","M Kwon"
"1216","P Bao","B Tjan"
"1217","P Bao","M Kwon"
"1218","P Bao","R Millin"
"1219","M Szinte","J Greenwood"
"1221","B Sayim","M Szinte"
"1225","K Mullen","K Mullen"
"1226","A Baldwin","T Meese"
"1227","M Webster","C Abbey"
"1228","J Lopez-Moliner","J Lopez-Moliner"
"1231","C Rothkopf","G Diaz"
"1232","M Hayhoe","G Diaz"
"1233","M Hayhoe","C Rothkopf"
"1234","T Hudson","M Landy"
"1235","J Saunders","J Saunders"
"1236","R Breveglieri","P Fattori"
"1237","A Bosco","P Fattori"
"1238","A Bosco","R Breveglieri"
"1240","C Galletti","R Breveglieri"
"1241","C Galletti","A Bosco"
"1242","G Dormal","O Collignon"
"1243","F Lepore","O Collignon"
"1244","F Lepore","G Dormal"
"1245","M Ernst","C Parise"
"1253","M Grabowecky","J Mossbridge"
"1254","S Suzuki","J Mossbridge"
"1256","M Shiffrar","J Thomas"
"1257","M Lengyel","D Lisitsyn"
"1259","J Fiser","M Lengyel"
"1260","B Maniscalco","D Rahnev"
"1262","H Lau","B Maniscalco"
"1263","C Ludwig","C Ludwig"
"1264","A Stocker","A Stocker"
"1265","S Dakin","M Carandini"
"1266","A Belopolsky","J Theeuwes"
"1267","E Burg","J Theeuwes"
"1268","E Burg","A Belopolsky"
"1269","J Davies-Thompson","C Hills"
"1270","J Barton","C Hills"
"1272","H Xu","H Xu"
"1273","M Pachai","A Hashemi"
"1274","P Bennett","A Hashemi"
"1275","P Bennett","M Pachai"
"1276","A Sekuler","A Hashemi"
"1277","A Sekuler","M Pachai"
"1279","B Rossion","G Belle"
"1280","J Gold","J Bittner"
"1281","J Tanaka","S Hagen"
"1283","C Caudek","C Caudek"
"1284","G Yovel","T Brandman"
"1287","D Maurer","M Vida"
"1288","N Mestry","T Menneer"
"1289","M Wenger","T Menneer"
"1290","M Wenger","N Mestry"
"1291","N Donnelly","T Menneer"
"1292","N Donnelly","N Mestry"
"1293","N Donnelly","M Wenger"
"1294","J Peissig","J Peissig"
"1295","C Bukach","C Bukach"
"1296","J Wilmer","J DeGutis"
"1297","S Cohan","J DeGutis"
"1298","S Cohan","J Wilmer"
"1299","K Nakayama","J DeGutis"
"1301","K Nakayama","S Cohan"
"1302","J Barton","T Busigny"
"1303","P Quinn","N Xiao"
"1304","L Ge","N Xiao"
"1305","L Ge","P Quinn"
"1306","K Lee","N Xiao"
"1307","K Lee","P Quinn"
"1308","K Lee","L Ge"
"1309","L Ge","Y Sun"
"1310","P Quinn","Y Sun"
"1312","Z Wang","Y Sun"
"1313","Z Wang","L Ge"
"1314","Z Wang","P Quinn"
"1315","N Xiao","Y Sun"
"1318","N Xiao","Z Wang"
"1319","O Pascalis","Y Sun"
"1320","O Pascalis","L Ge"
"1321","O Pascalis","P Quinn"
"1322","O Pascalis","Z Wang"
"1323","O Pascalis","N Xiao"
"1324","J Tanaka","Y Sun"
"1325","J Tanaka","L Ge"
"1326","J Tanaka","P Quinn"
"1327","J Tanaka","Z Wang"
"1328","J Tanaka","N Xiao"
"1329","J Tanaka","O Pascalis"
"1330","K Lee","Y Sun"
"1333","K Lee","Z Wang"
"1335","K Lee","O Pascalis"
"1336","K Lee","J Tanaka"
"1337","A Saygin","B Urgen"
"1338","C Or","M Daar"
"1339","H Wilson","M Daar"
"1341","L Sharan","L Sharan"
"1342","E Hiris","E Hiris"
"1343","A Sekuler","J Spencer"
"1344","P Bennett","J Spencer"
"1346","M Giese","J Spencer"
"1347","M Giese","A Sekuler"
"1348","M Giese","P Bennett"
"1349","L Wang","Y Wang"
"1350","Q Xu","Y Wang"
"1352","D Liu","Y Wang"
"1353","D Liu","L Wang"
"1354","D Liu","Q Xu"
"1355","S He","Y Wang"
"1356","S He","L Wang"
"1357","S He","Q Xu"
"1358","S He","D Liu"
"1359","Y Jiang","Y Wang"
"1362","Y Jiang","D Liu"
"1363","Y Jiang","S He"
"1364","M Giese","B Gelder"
"1365","M Lappe","M Lappe"
"1367","A Chan","A Saygin"
"1371","M Silver","S Sheremata"
"1372","G Scerif","R Wu"
"1373","R Aslin","R Wu"
"1374","R Aslin","G Scerif"
"1375","T Smith","R Wu"
"1376","T Smith","G Scerif"
"1377","T Smith","R Aslin"
"1378","M Eimer","R Wu"
"1379","M Eimer","G Scerif"
"1380","M Eimer","R Aslin"
"1381","M Eimer","T Smith"
"1382","L Shams","B Odegaard"
"1384","J Bisley","F Arcizet"
"1385","P Binda","M Pereverzeva"
"1386","S Murray","M Pereverzeva"
"1387","S Murray","P Binda"
"1388","K Sakai","K Sakai"
"1389","B Angelone","B Angelone"
"1390","J Song","J Moher"
"1391","D Sheinberg","H Sigurdardottir"
"1393","L Hecht","L Hecht"
"1394","C Chapman","D Wu"
"1395","A Kingstone","D Wu"
"1396","A Kingstone","C Chapman"
"1397","N Turk-Browne","N Turk-Browne"
"1398","J Brown","B Guenther"
"1399","J Dannemiller","J Dannemiller"
"1400","L Shalev","L Shalev"
"1402","Q Lei","Q Lei"
"1403","M Chen","W Li"
"1404","L Zhaoping","W Li"
"1405","L Zhaoping","M Chen"
"1406","D Gozli","A Chasteen"
"1407","J Pratt","A Chasteen"
"1415","S Shevell","S Shevell"
"1416","R Blake","E Yang"
"1417","D Bavelier","K Dieter"
"1418","D Tadin","K Dieter"
"1419","D Tadin","D Bavelier"
"1420","D Saint-Amour","M Simard"
"1421","M Smagt","C Paffen"
"1422","T Nijboer","C Paffen"
"1423","T Nijboer","M Smagt"
"1424","N Logothetis","N Logothetis"
"1425","R Blake","S Ling"
"1426","S He","S Cho"
"1427","S He","T Liu"
"1428","S He","P Zhang"
"1429","H Hasegawa","H Unuma"
"1430","P Kellman","H Unuma"
"1431","P Kellman","H Hasegawa"
"1432","M Patterson","M Patterson"
"1433","L Li","L Li"
"1434","A Seitz","A Seitz"
"1435","Z Kourtzi","Y Zhang"
"1436","M Eckstein","M Peterson"
"1437","L Shams","A Seitz"
"1440","A Petrov","T Hayes"
"1441","S Engel","M Bao"
"1442","M Eckstein","I Kurki"
"1443","A Kristjansson","A Kristjansson"
"1444","A Kohn","A Kohn"
"1445","S Shimojo","N Stiles"
"1446","Y He","T Liu"
"1448","S He","Y He"
"1449","G Legge","T Liu"
"1451","G Legge","S He"
"1452","J Xu","T Ooi"
"1453","Z He","T Ooi"
"1454","Z He","J Xu"
"1455","L Likova","L Likova"
"1456","T Cook","J Dias"
"1457","L Rosenblum","J Dias"
"1458","L Rosenblum","T Cook"
"1459","E Vogel","D Anderson"
"1460","E Awh","D Anderson"
"1461","E Awh","E Vogel"
"1462","A Reeves","A Reeves"
"1463","S Tripathy","H Ogmen"
"1464","H Bedell","H Ogmen"
"1465","H Bedell","S Tripathy"
"1467","H Im","R Ly"
"1468","J Halberda","R Ly"
"1469","J Halberda","H Im"
"1470","B Dosher","W Chu"
"1471","Z Lu","W Chu"
"1473","J Halberda","H Pailian"
"1474","F Tong","F Tong"
"1475","S Hochstein","S Hochstein"
"1476","J Pearson","J Pearson"
"1477","S Yang","M Patterson"
"1479","A Biggs","S Mitroff"
"1480","M Cain","S Mitroff"
"1481","M Cain","A Biggs"
"1482","K Clark","S Mitroff"
"1483","K Clark","A Biggs"
"1484","K Clark","M Cain"
"1485","S Adamo","S Mitroff"
"1486","S Adamo","A Biggs"
"1487","S Adamo","M Cain"
"1488","S Adamo","K Clark"
"1489","E Dowd","S Mitroff"
"1490","E Dowd","A Biggs"
"1491","E Dowd","M Cain"
"1492","E Dowd","K Clark"
"1493","E Dowd","S Adamo"
"1494","J Wolfe","C Cunningham"
"1495","A Ahumada","A Ahumada"
"1498","J Huang","A Raj"
"1499","R Rosenholtz","A Raj"
"1501","M Eckstein","S Mack"
"1502","H Farid","M Bravo"
"1503","S Chong","H Lee"
"1504","G Zelinsky","J Schmidt"
"1506","D Smilek","D Smilek"
"1507","C Yeh","A Brennan"
"1508","J Enns","A Brennan"
"1509","J Enns","C Yeh"
"1510","C Chapman","T Foulsham"
"1513","P Hibbard","A Clarke"
"1514","E Kowler","C Wu"
"1515","G Zelinsky","R Alexander"
"1516","J Schmidt","A Huang"
"1517","H Yang","A Huang"
"1518","H Yang","J Schmidt"
"1519","G Zelinsky","A Huang"
"1521","G Zelinsky","H Yang"
"1522","G Zelinsky","J Maxfield"
"1524","M Castelhano","E Pereira"
"1526","S Liversedge","H Godwin"
"1527","N Donnelly","H Godwin"
"1528","N Donnelly","S Liversedge"
"1529","L Zhaoping","L Zhaoping"
"1530","C Moore","N Jardine"
"1531","S Adler","S Adler"
"1532","A Huk","J Yates"
"1533","L Cormack","J Yates"
"1534","L Cormack","A Huk"
"1535","X Huang","X Huang"
"1536","G Masson","A Meso"
"1539","A Berg","J Goossens"
"1542","M Nardini","J Wattam-Bell"
"1543","H Ashida","H Takemura"
"1544","K Amano","H Takemura"
"1545","K Amano","H Ashida"
"1546","I Murakami","H Takemura"
"1547","I Murakami","H Ashida"
"1548","I Murakami","K Amano"
"1549","B Krekelberg","B Krekelberg"
"1550","T Sato","Y Nakajima"
"1551","Y Yotsumoto","Y Nakajima"
"1552","Y Yotsumoto","T Sato"
"1553","A Reynaud","F Chavane"
"1554","G Masson","F Chavane"
"1555","G Masson","A Reynaud"
"1556","O Layton","A Yazdanbakhsh"
"1557","E Mingolla","A Yazdanbakhsh"
"1558","E Mingolla","O Layton"
"1562","N Browning","N Browning"
"1564","G Mather","G Mather"
"1565","J Yeatman","F Pestilli"
"1566","B Wandell","F Pestilli"
"1567","B Wandell","J Yeatman"
"1568","L Appelbaum","K Clark"
"1570","S Mitroff","L Appelbaum"
"1571","A Bovik","A Bovik"
"1573","J Liu","B Dosher"
"1574","J Liu","W Chu"
"1577","Z Lu","J Liu"
"1578","M Eckstein","C Abbey"
"1579","A Petrov","A Petrov"
"1580","D Sagi","H Harris"
"1581","C Rothkopf","J Triesch"
"1582","P Sun","C Chubb"
"1583","G Sperling","C Chubb"
"1584","G Sperling","P Sun"
"1585","J Faubert","R Allard"
"1587","D Burr","D Burr"
"1588","H Lu","S Thurman"
"1590","S Anstis","P Cavanagh"
"1591","F Farzin","J Ales"
"1592","B Rossion","J Ales"
"1593","B Rossion","F Farzin"
"1594","A Norcia","J Ales"
"1596","A Norcia","B Rossion"
"1597","B Rossion","J Jonas"
"1598","L Maillard","J Jonas"
"1599","L Maillard","B Rossion"
"1600","J DiCarlo","A Afraz"
"1601","R Harris","H Baseler"
"1603","A Young","R Harris"
"1605","T Andrews","R Harris"
"1610","J Snow","M Goodale"
"1611","S Du","A Martinez"
"1612","S Schweinberger","J Kaufmann"
"1613","L Lanyon","J Davies-Thompson"
"1615","J Barton","L Lanyon"
"1616","P Bao","C Purington"
"1617","B Tjan","C Purington"
"1619","Y Yotsumoto","L Chang"
"1620","T Watanabe","L Chang"
"1621","T Watanabe","Y Yotsumoto"
"1622","Y Sasaki","L Chang"
"1623","Y Sasaki","Y Yotsumoto"
"1636","M Molteni","S Gori"
"1637","M Molteni","L Ronconi"
"1638","T Agostini","S Gori"
"1639","T Agostini","L Ronconi"
"1640","T Agostini","M Molteni"
"1643","A Facoetti","M Molteni"
"1644","A Facoetti","T Agostini"
"1645","J Wattam-Bell","J Lee"
"1646","J Atkinson","J Lee"
"1647","J Atkinson","J Wattam-Bell"
"1648","O Braddick","J Lee"
"1649","O Braddick","J Wattam-Bell"
"1650","O Braddick","J Atkinson"
"1652","M Grünau","A Johnson"
"1653","L Fei-Fei","E Caddigan"
"1654","D Beck","E Caddigan"
"1655","D Beck","L Fei-Fei"
"1656","L Fei-Fei","M Greene"
"1657","O Ben-Shahar","O Ben-Shahar"
"1658","A Nuthmann","G Malcolm"
"1659","P Schyns","G Malcolm"
"1660","P Schyns","A Nuthmann"
"1662","S Kastner","S Kastner"
"1663","X Chen","Z Yang"
"1666","W Einhäuser","W Einhäuser"
"1667","I Gauthier","A Gulick"
"1668","M Fabre-Thorpe","L Reddy"
"1669","J Richler","R McGugin"
"1670","I Gauthier","R McGugin"
"1671","I Gauthier","J Richler"
"1672","T Palmeri","M Mack"
"1673","T Sanocki","M Islam"
"1674","M Bar","O Cheung"
"1675","M Tarr","M Tarr"
"1676","K Miller","S Fogelson"
"1677","P Kohler","S Fogelson"
"1678","P Kohler","K Miller"
"1679","P Tse","S Fogelson"
"1680","P Tse","K Miller"
"1682","N Kriegeskorte","N Kriegeskorte"
"1683","K Grill-Spector","K Weiner"
"1684","K Grill-Spector","K Grill-Spector"
"1685","L Bettencourt","M Ham"
"1686","J George","M Ham"
"1687","J George","L Bettencourt"
"1688","J Brockmole","A Biggs"
"1689","J Witt","A Biggs"
"1690","J Witt","J Brockmole"
"1693","A Wade","A Ma-Wyatt"
"1694","S Miellet","S Miellet"
"1695","D Heeger","J Franchak"
"1697","K Adolph","D Heeger"
"1698","H Kim","J Park"
"1699","D Yi","J Park"
"1700","D Yi","H Kim"
"1703","S Goodhew","D Gozli"
"1706","A Chasteen","S Goodhew"
"1707","D Owens","D Owens"
"1708","M Carrasco","M Rolfs"
"1709","P Schrater","J Fulvio"
"1710","L Thomas","B Balas"
"1711","A Wilson","A Wilson"
"1712","Z Yang","Z Yang"
"1713","C Baker","A Chan"
"1714","X Yan","J Dessing"
"1716","J Crawford","X Yan"
"1717","R Whitwell","I Sperandio"
"1718","P Chouinard","I Sperandio"
"1719","P Chouinard","R Whitwell"
"1720","M Goodale","I Sperandio"
"1721","M Goodale","R Whitwell"
"1722","M Goodale","P Chouinard"
"1724","G Avidan","B Hadad"
"1725","T Ganel","B Hadad"
"1726","T Ganel","G Avidan"
"1727","J Perry","A D'Antona"
"1728","W Geisler","A D'Antona"
"1729","W Geisler","J Perry"
"1730","K Evans","A Sherman"
"1731","J Wolfe","A Sherman"
"1733","E Essock","A Schweinhart"
"1735","B Hansen","R Ringer"
"1737","A Larson","B Hansen"
"1739","L Loschky","B Hansen"
"1747","B Mel","B Mel"
"1755","D Field","D Field"
"1758","S Luck","C Tas"
"1759","A Hollingworth","C Tas"
"1760","A Hollingworth","S Luck"
"1761","P Bays","P Bays"
"1762","G Alvarez","B Long"
"1763","S Chong","Y Jung"
"1764","R Sekuler","R Sekuler"
"1766","P Cavanagh","A Gorea"
"1767","J Solomon","A Gorea"
"1768","J Solomon","P Cavanagh"
"1769","K Uchikawa","K Fukuda"
"1770","D MacLeod","K Fukuda"
"1771","D MacLeod","K Uchikawa"
"1772","M Valsecchi","C Wiebel"
"1773","K Gegenfurtner","C Wiebel"
"1775","T Nagai","Y Tani"
"1776","K Koida","Y Tani"
"1777","K Koida","T Nagai"
"1778","M Kitazaki","Y Tani"
"1779","M Kitazaki","T Nagai"
"1780","M Kitazaki","K Koida"
"1781","S Nakauchi","Y Tani"
"1783","S Nakauchi","K Koida"
"1784","S Nakauchi","M Kitazaki"
"1785","P McGraw","R Sharman"
"1786","J Peirce","R Sharman"
"1787","J Peirce","P McGraw"
"1788","D Brainard","A Radonjić"
"1789","K Okajima","K Okajima"
"1807","R Fleming","A Muryy"
"1808","A Welchman","A Muryy"
"1809","A Welchman","R Fleming"
"1810","K Maruya","T Kawabe"
"1813","R Fleming","D Kersten"
"1814","S Lee","D Kersten"
"1815","S Lee","R Fleming"
"1816","K Doerschner","D Kersten"
"1817","K Doerschner","R Fleming"
"1818","K Doerschner","S Lee"
"1819","J Ferwerda","J Ferwerda"
"1820","D Cao","S Elliott"
"1822","D Cao","X Zhuang"
"1823","D Leopold","M Cox"
"1824","A Maier","M Cox"
"1825","A Maier","D Leopold"
"1827","M Singh","J Wilder"
"1828","J Feldman","J Wilder"
"1830","A Hayes","D Field"
"1831","O Ben-Shahar","G Ben-Yosef"
"1834","Z Liu","G Erlikhman"
"1835","Z Liu","T Ghose"
"1836","T Vilis","L Strother"
"1837","F Kingdom","E Gheorghiu"
"1838","R Ni","B Nguyen"
"1843","S Clavagnier","A Reynaud"
"1844","R Hess","A Reynaud"
"1845","R Hess","S Clavagnier"
"1846","M Tibber","E Anderson"
"1847","S Dakin","E Anderson"
"1848","S Dakin","M Tibber"
"1849","S Naito","S Naito"
"1851","J Gold","S Silverstein"
"1852","J Gold","B Keane"
"1853","I Kovács","S Silverstein"
"1854","I Kovács","B Keane"
"1855","I Kovács","J Gold"
"1858","H Lu","T Papathomas"
"1859","H Lu","B Keane"
"1862","S Silverstein","H Lu"
"1863","P Kellman","T Papathomas"
"1865","P Kellman","H Lu"
"1866","P Kellman","S Silverstein"
"1867","B Sheth","J Patel"
"1868","H Ogmen","J Patel"
"1869","H Ogmen","B Sheth"
"1871","M Banks","E Cooper"
"1882","A Dobbins","A Dobbins"
"1883","E Taylor","J Witt"
"1884","D Todorovic","D Todorovic"
"1885","J Stefanucci","J Bakdash"
"1886","S Creem-Regehr","J Bakdash"
"1887","S Creem-Regehr","J Stefanucci"
"1888","B Mohler","S Linkenauger"
"1889","D Proffitt","S Linkenauger"
"1890","D Proffitt","B Mohler"
"1891","H Bülthoff","S Linkenauger"
"1892","H Bülthoff","B Mohler"
"1893","H Bülthoff","D Proffitt"
"1894","F Durgin","F Durgin"
"1895","F Durgin","M Williams"
"1896","T Ooi","R Wang"
"1897","Z He","R Wang"
"1899","I Howard","I Howard"
"1900","A Farkas","A Hajnal"
"1901","C Granrud","C Granrud"
"1903","H Sun","H Sun"
"1905","S Creem-Regehr","M Geuss"
"1907","W Thompson","M Geuss"
"1908","W Thompson","J Stefanucci"
"1909","W Thompson","S Creem-Regehr"
"1910","Z Li","B Klein"
"1911","F Durgin","B Klein"
"1913","T Ooi","L Zhou"
"1914","Z He","L Zhou"
"1916","M Silver","K Sreenivasan"
"1917","M D'Esposito","K Sreenivasan"
"1918","M D'Esposito","M Silver"
"1919","J Serences","M Scolari"
"1923","B Bridgeman","B Bridgeman"
"1924","A Holcombe","A Holcombe"
"1925","T Ro","T Emmanouil"
"1926","S Vecera","L Hecht"
"1927","J Theeuwes","D Jonikaitis"
"1929","L Bettencourt","G Kenyon"
"1930","X He","X He"
"1931","M Becker","T Liu"
"1932","C Peltier","M Becker"
"1933","B Scholl","A Albrecht"
"1934","S Kyllingsbæk","Á Ásgeirsson"
"1935","Á Kristjánsson","Á Ásgeirsson"
"1936","Á Kristjánsson","S Kyllingsbæk"
"1937","C Bundesen","Á Ásgeirsson"
"1939","C Bundesen","Á Kristjánsson"
"1940","R Krauzlis","J Perrone"
"1942","D Tadin","S Agosta"
"1943","A Pascual-Leone","S Agosta"
"1944","A Pascual-Leone","D Tadin"
"1946","L Battelli","D Tadin"
"1947","L Battelli","A Pascual-Leone"
"1948","N Browning","O Layton"
"1949","H Lu","A Lee"
"1950","D Tadin","M Peelen"
"1951","L Battelli","M Peelen"
"1955","S Fogelson","G Caplovitz"
"1959","C Folk","B Wyble"
"1961","M Potter","C Folk"
"1962","N Gronau","N Gronau"
"1965","S Hillyard","S Andersen"
"1966","N Al-Aidroos","J Zhao"
"1967","N Turk-Browne","J Zhao"
"1968","N Turk-Browne","N Al-Aidroos"
"1969","T Drew","E Ester"
"1970","E Vogel","E Ester"
"1971","E Vogel","T Drew"
"1972","E Awh","E Ester"
"1973","E Awh","T Drew"
"1976","W Freeman","E Adelson"
"1977","W Freeman","P Isola"
"1980","F Durand","W Freeman"
"1981","P Marlow","B Anderson"
"1982","J Kim","B Anderson"
"1983","J Kim","P Marlow"
"1984","E Adelson","B Xiao"
"1985","V Paulun","R Fleming"
"1986","Q Zaidi","M Giesel"
"1987","A Werner","A Werner"
"1988","S Nascimento","E Brenner"
"1989","G Woodman","N Carlisle"
"1991","A Huth","S Nishimoto"
"1992","J Gallant","S Nishimoto"
"1993","J Gallant","A Huth"
"1994","A Hollingworth","V Beck"
"1995","S Luck","V Beck"
"1997","Y Peng","G Zelinsky"
"1998","A Berg","G Zelinsky"
"1999","A Berg","Y Peng"
"2000","D Samaras","G Zelinsky"
"2001","D Samaras","Y Peng"
"2002","D Samaras","A Berg"
"2003","H Müller","M Conci"
"2004","F Baumgartner","S Pollmann"
"2005","X Li","Z Lu"
"2006","M Meng","Z Lu"
"2007","M Meng","X Li"
"2011","X Fu","X Zhang"
"2012","C Huynh","J Peissig"
"2013","A Sekuler","S Creighton"
"2014","P Bennett","S Creighton"
"2016","J Bittner","S Barr"
"2017","D Lee","S Barr"
"2018","D Lee","J Bittner"
"2021","J Gold","D Lee"
