"","from","to"
"978","M Barense","A Li"
"980","B Wyble","G Swan"
"981","H Chen","G Swan"
"982","H Chen","B Wyble"
"983","J Wagemans","P Moors"
"984","J Zhao","J Zhao"
"985","A Maxcey","A Maxcey"
"986","J Brown","B McDunn"
"989","M Beck","K Moen"
"990","A Harel","J Nador"
"991","C Chunharas","R Rademaker"
"992","P Mamassian","R Rademaker"
"993","P Mamassian","C Chunharas"
"994","J Serences","R Rademaker"
"995","J Serences","C Chunharas"
"996","J Serences","P Mamassian"
"998","M D'Esposito","M D'Esposito"
"999","W Zhang","M Cappiello"
"1000","J Theeuwes","B Wang"
"1001","C Olivers","B Wang"
"1002","C Olivers","J Theeuwes"
"1003","E Vogel","E Vogel"
"1005","S Emrich","H Lockhart"
"1007","Y Zhang","J Zhou"
"1008","S Chen","J Zhou"
"1009","S Chen","Y Zhang"
"1010","R Shui","J Zhou"
"1011","R Shui","Y Zhang"
"1012","R Shui","S Chen"
"1013","M Shen","J Zhou"
"1014","M Shen","Y Zhang"
"1015","M Shen","S Chen"
"1016","M Shen","R Shui"
"1017","J Saiki","J Saiki"
"1018","I Utochkin","Y Markov"
"1019","F Tong","Y Park"
"1021","M Kang","M Kang"
"1022","I Utochkin","I Utochkin"
"1023","G Gurariy","K Killebrew"
"1024","M Berryhill","K Killebrew"
"1025","M Berryhill","G Gurariy"
"1026","G Caplovitz","K Killebrew"
"1028","G Caplovitz","M Berryhill"
"1029","S Ling","S Ling"
"1030","C Yeh","C Yeh"
"1031","A Keil","A Keil"
"1032","P Bao","L Chang"
"1033","S O'Neil","T Retter"
"1034","F Jiang","T Retter"
"1035","F Jiang","S O'Neil"
"1036","M Webster","T Retter"
"1037","M Webster","S O'Neil"
"1038","M Webster","F Jiang"
"1039","D Baker","D Baker"
"1040","A Hurlbert","M Olkkonen"
"1041","S Pont","S Pont"
"1042","M Webster","M Webster"
"1043","D Foster","D Foster"
"1044","H Yaguchi","Y Mizokami"
"1045","K Doerschner","R Ennis"
"1046","B Conway","R Lafer-Sousa"
"1047","M Shehata","S Nakauchi"
"1048","S Shimojo","S Nakauchi"
"1049","S Shimojo","M Shehata"
"1050","J Yates","K Amano"
"1051","S Wuerger","K Amano"
"1052","S Wuerger","J Yates"
"1053","R Lee","R Lee"
"1054","R Blake","S Han"
"1056","D Alais","R Blake"
"1057","J Drewes","W Zhu"
"1058","D Melcher","W Zhu"
"1059","D Melcher","J Drewes"
"1060","E Kimura","E Kimura"
"1062","S Gayet","C Paffen"
"1063","S Stigchel","C Paffen"
"1065","J Brascamp","S Qian"
"1066","T Liu","S Qian"
"1067","T Liu","J Brascamp"
"1069","P Sterzer","S Gayet"
"1070","P Sterzer","C Paffen"
"1073","S Stigchel","P Sterzer"
"1074","S Pas","S Stuit"
"1075","H Ogawa","H Ogawa"
"1076","A Maier","M Cox"
"1077","P Huang","P Huang"
"1078","A Rosenberg","A Rosenberg"
"1079","O Yehezkel","J Ding"
"1080","A Sterkin","J Ding"
"1081","A Sterkin","O Yehezkel"
"1082","U Polat","J Ding"
"1083","U Polat","O Yehezkel"
"1084","U Polat","A Sterkin"
"1085","D Levi","J Ding"
"1086","D Levi","O Yehezkel"
"1087","D Levi","A Sterkin"
"1088","D Levi","U Polat"
"1089","R Hess","A Reynaud"
"1092","S Wahl","K Rifai"
"1094","B Thompson","B Thompson"
"1095","J Triesch","J Triesch"
"1096","J Brooks","J Brooks"
"1097","M Herzog","E Rashal"
"1098","L Lin","C Chen"
"1099","Y Lin","C Chen"
"1100","Y Lin","L Lin"
"1101","C Chapman","J Pomerantz"
"1102","J Zhao","R Yu"
"1103","H Hock","H Hock"
"1104","R Rosenholtz","S Keshvari"
"1105","R Kimchi","R Kimchi"
"1106","H Harris","M Katkov"
"1107","D Sagi","M Katkov"
"1108","D Sagi","H Harris"
"1115","W Shim","S Park"
"1116","S Lourenco","D Dilks"
"1117","N Kogo","P Kohler"
"1118","J Wagemans","P Kohler"
"1119","J Wagemans","N Kogo"
"1120","A Norcia","P Kohler"
"1121","A Norcia","N Kogo"
"1122","A Norcia","J Wagemans"
"1123","Y Wang","Y Li"
"1124","S Li","Y Li"
"1125","S Li","Y Wang"
"1126","H Luo","L Liu"
"1127","J Winawer","C Curtis"
"1128","Y Kamitani","Y Kamitani"
"1130","A Bruno","S Cropper"
"1131","A Johnston","S Cropper"
"1132","A Johnston","A Bruno"
"1135","E Zimmermann","E Zimmermann"
"1136","C Huang","C Huang"
"1137","I Murakami","T Osugi"
"1138","I Motoyoshi","I Motoyoshi"
"1139","S Shimojo","Y Lin"
"1140","F Verstraten","H Hogendoorn"
"1141","C Paffen","H Hogendoorn"
"1142","C Paffen","F Verstraten"
"1143","Y Yotsumoto","Y Murai"
"1144","J Winawer","J Zhou"
"1145","S Yeh","Y Yang"
"1146","T Smith","T Smith"
"1147","P Mamassian","B Caziot"
"1148","A Tanguay","N Stiles"
"1149","J NA","N Stiles"
"1150","J NA","A Tanguay"
"1151","S Shimojo","N Stiles"
"1152","S Shimojo","A Tanguay"
"1153","S Shimojo","J NA"
"1157","C Levitan","A Tanguay"
"1158","C Levitan","J NA"
"1159","C Levitan","N Stiles"
"1163","S Shimojo","C Levitan"
"1165","J Peterson","S Palmer"
"1166","R Rosenholtz","R Rosenholtz"
"1168","N Carlisle","N Carlisle"
"1169","W Zoest","C Hickey"
"1170","S Emrich","B Dube"
"1171","N Al-Aidroos","B Dube"
"1172","N Al-Aidroos","S Emrich"
"1173","A Barbot","M Cavanaugh"
"1174","M Carrasco","M Cavanaugh"
"1175","M Carrasco","A Barbot"
"1176","K Huxlin","M Cavanaugh"
"1177","K Huxlin","A Barbot"
"1178","K Huxlin","M Carrasco"
"1180","G Zelinsky","Y Chen"
"1181","K Muller","J Matthis"
"1182","K Bonnen","J Matthis"
"1183","K Bonnen","K Muller"
"1184","M Hayhoe","J Matthis"
"1185","M Hayhoe","K Muller"
"1186","M Hayhoe","K Bonnen"
"1187","J Perrone","J Perrone"
"1188","J Lao","M Ramon"
"1192","M Herzog","H Öğmen"
"1193","J Solomon","M Morgan"
"1195","M Vo","A Aizenman"
"1196","J Wolfe","A Aizenman"
"1197","J Wolfe","M Vo"
"1198","M Eckstein","M Eckstein"
"1199","S Buetti","A Lleras"
"1200","Á Kristjánsson","M Manassi"
"1202","D Whitney","Á Kristjánsson"
"1203","T Cornelissen","D Niehorster"
"1204","I Hooge","D Niehorster"
"1205","I Hooge","T Cornelissen"
"1206","K Holmqvist","D Niehorster"
"1207","K Holmqvist","T Cornelissen"
"1208","K Holmqvist","I Hooge"
"1210","K Doerschner","A Schmid"
"1211","R Fleming","V Paulun"
"1212","P Mamassian","S Hansmann-Roth"
"1213","F Norman","J Todd"
"1214","H Ridder","F Zhang"
"1215","S Pont","F Zhang"
"1216","S Pont","H Ridder"
"1217","M Olkkonen","T Saarela"
"1218","B Odegaard","B Odegaard"
"1220","L Thomas","L Thomas"
"1222","N Powell","S Steinmetz"
"1223","O Layton","S Steinmetz"
"1224","O Layton","N Powell"
"1225","B Fajen","S Steinmetz"
"1226","B Fajen","N Powell"
"1227","B Fajen","O Layton"
"1228","J Pratt","J Pratt"
"1229","N Tenhundfeld","J Witt"
"1230","I Thornton","J Witt"
"1231","I Thornton","N Tenhundfeld"
"1234","J Snow","J Snow"
"1236","S Shevell","K Knoblauch"
"1247","K Grill-Spector","K Grill-Spector"
"1248","S Scholte","O Garrod"
"1249","P Schyns","O Garrod"
"1250","P Schyns","S Scholte"
"1251","D Nemrodov","C Chang"
"1252","A Lee","C Chang"
"1253","A Lee","D Nemrodov"
"1254","A Nestor","C Chang"
"1256","A Nestor","A Lee"
"1257","T Susilo","C Rezlescu"
"1258","A Caramazza","C Rezlescu"
"1259","A Caramazza","T Susilo"
"1261","T Andrews","T Andrews"
"1262","B Rossion","B Rossion"
"1263","K Kveraga","T Steiner"
"1264","R Adams","T Steiner"
"1266","J NA","T Steiner"
"1269","Y Shen","K Chang"
"1270","J Webster","K Chang"
"1271","J Webster","Y Shen"
"1272","G Boynton","K Chang"
"1273","G Boynton","Y Shen"
"1274","G Boynton","J Webster"
"1275","I Fine","K Chang"
"1276","I Fine","Y Shen"
"1277","I Fine","J Webster"
"1278","I Fine","G Boynton"
"1279","L Ungerleider","L Ungerleider"
"1280","R Vogels","H Beeck"
"1281","L Ungerleider","D Pitcher"
"1282","S He","H Shao"
"1289","N Ward","C Cushing"
"1290","N Ward","R Adams"
"1291","N Ward","J NA"
"1292","N Ward","H Im"
"1297","K Kveraga","N Ward"
"1299","D Albohn","H Im"
"1300","D Albohn","C Cushing"
"1301","T Steiner","H Im"
"1302","T Steiner","C Cushing"
"1303","T Steiner","D Albohn"
"1306","N Ward","D Albohn"
"1307","N Ward","T Steiner"
"1310","R Adams","D Albohn"
"1315","J NA","D Albohn"
"1321","K Kveraga","D Albohn"
"1326","J Liu-Shuang","C Or"
"1327","B Rossion","C Or"
"1329","L Symons","L Symons"
"1330","J Liu-Shuang","X Yan"
"1331","B Rossion","X Yan"
"1334","V Goffaux","J Liu-Shuang"
"1336","B Rossion","V Goffaux"
"1337","F Gosselin","F Gosselin"
"1341","J Haynes","J Haynes"
"1342","L Perrinet","A Montagnini"
"1343","S Stevenson","S Stevenson"
"1344","M Spering","M Spering"
"1345","S Heinen","Z Ma"
"1349","J Folstein","J Folstein"
"1350","O Collignon","M Rezk"
"1351","H Yang","S Herald"
"1352","B Duchaine","S Herald"
"1353","B Duchaine","H Yang"
"1354","P Bao","P Bao"
"1356","S Thompson-Schill","S Thompson-Schill"
"1357","J Culham","E Freud"
"1358","D Plaut","E Freud"
"1359","D Plaut","J Culham"
"1360","M Behrmann","E Freud"
"1361","M Behrmann","J Culham"
"1362","M Behrmann","D Plaut"
"1363","M Vaziri-Pashkam","J Taylor"
"1364","Y Xu","J Taylor"
"1365","Y Xu","M Vaziri-Pashkam"
"1366","Y Xu","M Pashkam"
"1368","J Bisley","K Mirpour"
"1369","A Pasupathy","W Bair"
"1370","B Keefe","A Gouws"
"1371","D McKeefry","A Gouws"
"1372","D McKeefry","B Keefe"
"1373","A Wade","A Gouws"
"1374","A Wade","B Keefe"
"1375","A Wade","D McKeefry"
"1376","A Morland","A Gouws"
"1377","A Morland","B Keefe"
"1378","A Morland","D McKeefry"
"1379","A Morland","A Wade"
"1390","K Seymour","S Wardle"
"1391","J Taubert","S Wardle"
"1392","J Taubert","K Seymour"
"1393","R Zhang","L Vizioli"
"1394","J Winawer","L Vizioli"
"1395","J Winawer","R Zhang"
"1396","K Kay","L Vizioli"
"1397","K Kay","R Zhang"
"1398","K Kay","J Winawer"
"1399","A Oliva","A Torralba"
"1400","S Zhang","M Kumar"
"1401","D Beck","M Kumar"
"1402","D Beck","S Zhang"
"1403","R Epstein","M Bonner"
"1404","S Arun","M Peelen"
"1405","J Henderson","T Hayes"
"1406","D Vito","J Boshyan"
"1407","M Fenske","J Boshyan"
"1408","M Fenske","D Vito"
"1409","R Adams","J Boshyan"
"1411","R Adams","M Fenske"
"1412","J NA","J Boshyan"
"1414","J NA","M Fenske"
"1416","K Kveraga","J Boshyan"
"1418","K Kveraga","M Fenske"
"1421","M Vo","S Boettcher"
"1422","J Lass","A Sekuler"
"1423","A Hashemi","A Sekuler"
"1424","A Hashemi","J Lass"
"1426","P Bennett","J Lass"
"1427","P Bennett","A Hashemi"
"1428","M Peterson","A Sekuler"
"1429","M Peterson","J Lass"
"1430","M Peterson","A Hashemi"
"1431","M Peterson","P Bennett"
"1432","S Park","Z Lu"
"1433","R Epstein","J Julian"
"1434","Y Jung","Y Jung"
"1435","M Livingstone","M Arcaro"
"1436","E Silson","G Malcolm"
"1437","C Baker","G Malcolm"
"1438","C Baker","E Silson"
"1439","J Rajsic","M Lowe"
"1440","S Ferber","M Lowe"
"1441","S Ferber","J Rajsic"
"1442","D Walther","M Lowe"
"1443","D Walther","J Rajsic"
"1444","D Walther","S Ferber"
"1445","I Groen","M Lowe"
"1446","J Cant","M Lowe"
"1447","J Cant","I Groen"
"1448","A Harel","M Lowe"
"1449","A Harel","I Groen"
"1450","A Harel","J Cant"
"1451","D Vito","N Ward"
"1454","J Boshyan","N Ward"
"1456","J Boshyan","C Cushing"
"1460","H Im","J Boshyan"
"1479","D Dilks","F Kamps"
"1480","F Phillips","F Schmidt"
"1482","R Fleming","F Phillips"
"1484","Y Li","T Papathomas"
"1485","Y Li","A Farkas"
"1486","L Wilcox","L Wilcox"
"1487","A Kikumoto","A Bies"
"1488","M Sereno","A Bies"
"1489","M Sereno","A Kikumoto"
"1490","S Zucker","B Kunsberg"
"1491","S Wu","A Buckthought"
"1492","J Koenderink","A Doorn"
"1493","K Doerschner","A Doorn"
"1494","K Doerschner","J Koenderink"
"1495","J Saunders","J Saunders"
"1496","A Petrov","Y Yu"
"1497","J Todd","Y Yu"
"1498","J Todd","A Petrov"
"1500","M Ishii","M Ishii"
"1501","Z Liu","Z Liu"
"1502","A Rosenberg","J Phillips"
"1503","C Connor","C Hung"
"1504","A Norcia","A Norcia"
"1505","W Adams","K Ehinger"
"1506","E Graf","K Ehinger"
"1507","E Graf","W Adams"
"1508","J Elder","K Ehinger"
"1509","J Elder","W Adams"
"1510","J Elder","E Graf"
"1512","K Adam","D Sutterer"
"1513","K Adam","J Foster"
"1514","E Vogel","D Sutterer"
"1515","E Vogel","J Foster"
"1516","E Vogel","K Adam"
"1519","E Awh","K Adam"
"1520","E Awh","E Vogel"
"1535","G Woodman","K Fukuda"
"1536","J Foster","E Gunseli"
"1537","D Sutterer","E Gunseli"
"1539","E Vogel","E Gunseli"
"1542","E Awh","E Gunseli"
"1546","E Vogel","T Feldmann-Wüstefeld"
"1547","S Luck","G Bae"
"1548","M Pratte","M Pratte"
"1549","S Emrich","S Emrich"
"1550","H Luo","H Luo"
"1552","R Cusack","F Zhang"
"1553","M Barense","F Zhang"
"1554","M Barense","R Cusack"
"1556","M Rahmati","T Sprague"
"1557","W Ma","T Sprague"
"1558","W Ma","M Rahmati"
"1559","C Curtis","T Sprague"
"1560","C Curtis","M Rahmati"
"1561","C Curtis","W Ma"
"1562","S Luck","S Luck"
"1563","R Heydt","L Zhang"
"1564","D Whitney","K Zhang"
"1566","W Xie","W Zhang"
"1568","M Cappiello","W Xie"
"1569","D Smith","B Keane"
"1570","S Silverstein","B Keane"
"1571","S Silverstein","D Smith"
"1572","T Vickery","M Berryhill"
"1573","T Hartley","S Tipper"
"1574","S Gilson","A Glennerster"
"1576","M Lee","M Lee"
"1577","R Cichy","S Teng"
"1578","D Pantazis","S Teng"
"1579","D Pantazis","R Cichy"
"1580","A Oliva","S Teng"
"1581","A Oliva","R Cichy"
"1583","M Landy","W Adams"
"1584","R Volcic","R Volcic"
"1586","F Perdreau","F Perdreau"
"1587","O Kwon","O Kwon"
"1588","G Francis","M Herzog"
"1590","P Bex","W Harrison"
"1592","M Kwon","R Liu"
"1593","M Herzog","M Pachai"
"1594","H Bedell","S Tripathy"
"1596","D Pelli","S Waugh"
"1597","D Pelli","M Formankiewicz"
"1598","B Wang","R Wu"
"1599","Y Zhuo","R Wu"
"1600","Y Zhuo","B Wang"
"1601","L Chen","R Wu"
"1602","L Chen","B Wang"
"1603","L Chen","Y Zhuo"
"1604","J Chen","A Yashar"
"1605","M Carrasco","A Yashar"
"1606","M Carrasco","J Chen"
"1607","S Gepshtein","T Albright"
"1608","W Geisler","S Sebastian"
"1610","J Crawford","J Crawford"
"1611","P Fattori","P Fattori"
"1612","S Monaco","S Monaco"
"1613","A Bosco","A Bosco"
"1614","E Cooper","E Cooper"
"1615","J Culham","J Culham"
"1616","M Harvey","M Harvey"
"1617","D Pantazis","D Baldauf"
"1618","R Desimone","D Baldauf"
"1619","R Desimone","D Pantazis"
"1620","M Carrasco","R Denison"
"1621","W Ma","R Denison"
"1622","W Ma","M Carrasco"
"1623","S Yuval-Greenberg","M Carrasco"
"1624","P Bennett","J Song"
"1625","A Sekuler","J Song"
"1627","H Sun","J Song"
"1628","H Sun","P Bennett"
"1629","H Sun","A Sekuler"
"1630","K Gegenfurtner","K Gegenfurtner"
"1632","W Wang","S Shevell"
"1633","G Lupyan","G Lupyan"
"1634","V Volbrecht","K Emery"
"1635","D Peterzell","K Emery"
"1636","D Peterzell","V Volbrecht"
"1637","M Webster","K Emery"
"1638","M Webster","V Volbrecht"
"1639","M Webster","D Peterzell"
"1640","G Rees","S Dakin"
"1641","E Anderson","S Dakin"
"1642","E Anderson","G Rees"
"1643","S Andersen","R Chakravarthi"
"1644","J Greenwood","J Greenwood"
"1645","G Francis","A Clarke"
"1646","M Herzog","A Clarke"
"1648","K DeSimone","R Murray"
"1649","M Kim","R Murray"
"1650","M Kim","K DeSimone"
"1652","J Abrams","W Geisler"
"1653","J Abrams","S Sebastian"
"1655","G Love","S Cholewiak"
"1656","M Banks","S Cholewiak"
"1657","M Banks","G Love"
"1658","J Burge","S Kim"
"1661","P Tse","P Tse"
"1663","T Czuba","K Bonnen"
"1664","A Kohn","K Bonnen"
"1665","A Kohn","T Czuba"
"1667","L Cormack","T Czuba"
"1668","L Cormack","A Kohn"
"1670","A Huk","T Czuba"
"1671","A Huk","A Kohn"
"1673","W Bair","W Bair"
"1675","J Harris","M Giesel"
"1676","A Wade","M Giesel"
"1677","A Wade","J Harris"
"1678","M Bloj","M Giesel"
"1679","M Bloj","J Harris"
"1680","M Bloj","A Wade"
"1681","A Norcia","M Giesel"
"1682","A Norcia","J Harris"
"1683","A Norcia","A Wade"
"1684","A Norcia","M Bloj"
"1686","J Feldman","X He"
"1687","M Singh","X He"
"1690","J Ales","A Lee"
"1691","J Harris","A Lee"
"1692","J Harris","J Ales"
"1693","M Spering","J Fooken"
"1694","L Wilcox","R Allison"
"1695","J Kim","S Anstis"
"1696","B Backus","L Cai"
"1697","A Clarke","A Clarke"
"1698","P Dassonville","P Dassonville"
"1699","M Kitazaki","M Kitazaki"
"1701","I Motoyoshi","R Nakayama"
"1702","M Lappe","D Niehorster"
"1703","L Li","D Niehorster"
"1704","L Li","M Lappe"
"1705","T Zhang","S Li"
"1708","N Davidenko","N Heller"
"1711","P Tse","K Hartstein"
"1712","K Chang","K Meier"
"1713","D Giaschi","K Meier"
"1714","D Giaschi","K Chang"
"1715","S Tripathy","H Ogmen"
"1716","H Bedell","H Ogmen"
"1718","H Beeck","H Beeck"
"1719","K Hartstein","L Sun"
"1721","S Frank","K Hartstein"
"1725","J Drover","J Drover"
"1726","J Drover","J Higgins"
"1727","S Shuwairi","S Shuwairi"
"1728","L Cormack","E Seemiller"
"1729","T Candy","E Seemiller"
"1730","S Weigelt","S Weigelt"
"1731","J Movshon","N Majaj"
"1732","L Kiorpes","N Majaj"
"1733","L Kiorpes","J Movshon"
"1734","E Blaser","Z Kaldy"
"1735","J Delvenne","J Delvenne"
"1736","J Billino","J Huang"
"1737","G Loffler","G Gordon"
"1739","S Kanazawa","W Fujisaki"
"1740","M Yamaguchi","W Fujisaki"
"1741","M Yamaguchi","S Kanazawa"
"1742","S Kanazawa","M Kobayashi"
"1743","M Yamaguchi","M Kobayashi"
"1745","R Kakigi","M Kobayashi"
"1746","R Kakigi","S Kanazawa"
"1747","R Kakigi","M Yamaguchi"
"1750","A Le","S Monaco"
"1751","J Crawford","S Monaco"
"1752","J Crawford","A Le"
"1753","J Culham","S Monaco"
"1754","L Cattaneo","S Monaco"
"1755","L Cattaneo","J Culham"
"1758","T Ganel","T Ganel"
"1760","J Song","J Guo"
"1761","J Marotta","J Marotta"
"1763","E Brenner","L Dam"
"1764","J Saunders","Z Chen"
"1765","F Domini","E Cesanek"
"1766","C Campagnoli","E Cesanek"
"1768","F Domini","C Campagnoli"
"1779","G Geiger","G Roig"
"1780","T Poggio","G Roig"
"1781","T Poggio","G Geiger"
"1782","J Brown","B Breitmeyer"
"1783","R Hale","B Breitmeyer"
"1784","R Hale","J Brown"
"1785","J Tanaka","H Hadley"
"1786","T Curran","H Hadley"
"1788","L Scott","H Hadley"
"1791","X Fu","Y Liu"
"1794","S Dakin","S Dakin"
"1795","A Cate","A Cate"
"1797","M Behrmann","J Park"
"1799","D Paterno","S Silverstein"
"1801","B Keane","D Paterno"
"1802","J Singer","J Kim"
"1803","G Kreiman","J Kim"
"1804","G Kreiman","J Singer"
"1806","J Mesik","M Vergeer"
"1807","Y Baek","M Vergeer"
"1808","Y Baek","J Mesik"
"1809","S Engel","M Vergeer"
"1810","S Engel","J Mesik"
"1811","S Engel","Y Baek"
"1812","G Andersen","T Watanabe"
"1813","X Dong","M Bao"
"1814","S He","M Bao"
"1815","S He","X Dong"
"1819","K McDermott","N Gekas"
"1820","P Mamassian","N Gekas"
"1821","P Mamassian","K McDermott"
"1825","E Essock","A Schweinhart"
"1829","E Huber","R Wang"
"1833","N Parks","N Parks"
"1834","J Chen","F Thorn"
"1835","X Chen","F Thorn"
"1836","X Chen","J Chen"
"1837","X Li","F Thorn"
"1838","X Li","J Chen"
"1839","X Li","X Chen"
"1842","J Zhao","Y Luo"
"1848","P Cavanagh","S Frank"
"1849","P Cavanagh","L Sun"
"1852","M Greenlee","P Cavanagh"
"1855","P Tse","P Cavanagh"
"1857","K Visscher","D DeLoss"
"1858","A Seitz","D DeLoss"
"1859","A Seitz","K Visscher"
"1860","R Hess","J Zhou"
"1861","C Huang","J Zhou"
"1862","C Huang","R Hess"
"1867","F Soto","F Soto"
"1874","R Todd","A Kingstone"
"1875","A Seitz","A Seitz"
"1876","M Kwon","Y He"
"1877","G Legge","Y He"
"1878","G Legge","M Kwon"
"1879","L Welch","N Matthews"
"1880","A Chan","A Chan"
"1881","C Yu","Y Xiong"
"1882","L Shalev","C Mevorach"
"1883","J DeGutis","D Rothlein"
"1884","M Esterman","D Rothlein"
"1885","M Esterman","J DeGutis"
"1886","S He","C Liu"
"1887","P Zhang","C Liu"
"1889","J Golomb","X Zhang"
"1890","D Baker","A Wade"
"1891","K Evans","A Wade"
"1892","K Evans","D Baker"
"1893","D Osher","J Brissenden"
"1894","E Levin","J Brissenden"
"1895","E Levin","D Osher"
"1896","D Somers","J Brissenden"
"1898","D Somers","E Levin"
"1901","J Brissenden","S Tobyne"
"1904","A Noyce","J Brissenden"
"1907","S Michalka","J Brissenden"
"1910","E Levin","S Tobyne"
"1912","E Levin","A Noyce"
"1913","E Levin","S Michalka"
"1942","B Sheth","B Sheth"
"1943","S Nakauchi","T Minami"
"1944","A Ries","J Touryan"
"1945","M Pomplun","M Pomplun"
"1947","S Stigchel","E Dalmaijer"
"1948","M Mills","E Dalmaijer"
"1949","M Mills","S Stigchel"
"1950","M Dodd","E Dalmaijer"
"1951","M Dodd","S Stigchel"
"1952","M Dodd","M Mills"
"1953","M Mills","M Rosen"
"1954","E Dalmaijer","M Rosen"
"1956","M Dodd","M Rosen"
"1959","D Walther","C Damiano"
"1960","L Loschky","J Hutson"
"1961","E Kowler","E Kowler"
"1962","K Holmqvist","K Holmqvist"
"1963","J Taylor","S Crewther"
"1964","D Crewther","S Crewther"
"1965","D Crewther","J Taylor"
"1966","R Laycock","S Crewther"
"1967","R Laycock","J Taylor"
"1968","R Laycock","D Crewther"
"1969","A Arleo","A Arleo"
"1971","A Torralba","F Durand"
"1972","A Oliva","F Durand"
"1974","A Henik","A Henik"
"1977","F Pollick","H Lu"
"1978","E Barenholtz","E Barenholtz"
"1980","S Lee","S Lee"
"1981","S Park","S Park"
"1983","B Hansen","M Greene"
"1984","J Houpt","H Zhang"
"1987","J Hutson","M Smith"
"1988","L Loschky","M Smith"
"1990","C Gottesman","C Gottesman"
"1992","A Kosovicheva","B Wolfe"
"1993","R Rosenholtz","B Wolfe"
"1994","R Rosenholtz","A Kosovicheva"
"1995","A Larson","A Larson"
"1996","A Berg","A Berg"
"1997","F Gosselin","V Willenbockel"
"1999","M Vo","F Gosselin"
"2001","M Vo","T Cornelissen"
"2002","M Vo","K Holmqvist"
"2006","G Erlikhman","P Kellman"
"2007","G Erlikhman","N Baker"
"2008","H Lu","P Kellman"
"2009","H Lu","N Baker"
"2010","H Lu","G Erlikhman"
"2011","A Oliva","Y Mohsenzadeh"
"2012","D Pantazis","Y Mohsenzadeh"
"2014","D Kaiser","M Peelen"
"2015","G Boynton","A Rokem"
"2016","I Fine","A Rokem"
"2018","R Cichy","S Khaligh-Razavi"
"2019","D Pantazis","S Khaligh-Razavi"
"2021","A Oliva","S Khaligh-Razavi"
"2024","T Konkle","B Long"
"2025","C Lunghi","P Binda"
"2026","M Morrone","P Binda"
"2027","M Morrone","C Lunghi"
"2028","N Kogo","N Kogo"
"2029","M Carrasco","H Li"
"2030","D Heeger","H Li"
"2031","D Heeger","M Carrasco"
"2034","R Blake","J Sy"
"2036","K Schneider","K DeSimone"
"2037","H Müller","N Benson"
"2038","J Winawer","N Benson"
"2039","J Winawer","H Müller"
"2040","D Berman","J Golomb"
"2041","N Finlayson","J Golomb"
"2042","N Finlayson","D Berman"
"2043","J Brascamp","B Harvey"
"2044","S Dumoulin","B Harvey"
"2045","S Dumoulin","J Brascamp"
"2047","Y Yotsumoto","K Visscher"
"2048","Y Yotsumoto","A Seitz"
"2049","F Pestilli","H Takemura"
"2050","K Weiner","H Takemura"
"2051","K Weiner","F Pestilli"
"2052","M Barnett","H Takemura"
"2053","M Barnett","F Pestilli"
"2054","M Barnett","K Weiner"
"2055","D Leopold","H Takemura"
"2056","D Leopold","F Pestilli"
"2057","D Leopold","K Weiner"
"2058","D Leopold","M Barnett"
"2059","N Logothetis","H Takemura"
"2060","N Logothetis","F Pestilli"
"2061","N Logothetis","K Weiner"
"2062","N Logothetis","M Barnett"
"2063","N Logothetis","D Leopold"
"2064","B Wandell","H Takemura"
"2065","B Wandell","F Pestilli"
"2066","B Wandell","K Weiner"
"2067","B Wandell","M Barnett"
"2068","B Wandell","D Leopold"
"2069","B Wandell","N Logothetis"
"2070","J Jehee","J Jehee"
"2073","D Burr","R Arrighi"
"2074","L Cacciamani","L Likova"
"2075","S Nicholas","L Likova"
"2076","S Nicholas","L Cacciamani"
"2077","C Wallraven","C Wallraven"
"2078","H Meyerhoff","H Meyerhoff"
"2079","A Martinez","N Davidenko"
"2080","J Day","N Davidenko"
"2081","J Day","A Martinez"
"2082","L Zhaoping","L Zhaoping"
"2083","A Arleo","R Allard"
"2087","Q Yu","S Liu"
"2088","P Tse","S Liu"
"2089","P Tse","Q Yu"
"2090","P Cavanagh","S Liu"
"2091","P Cavanagh","Q Yu"
"2093","I Serrano-Pedraza","I Serrano-Pedraza"
"2094","D Burr","K Mikellidou"
"2095","M Morrone","K Mikellidou"
"2096","M Morrone","D Burr"
"2098","A Gouws","E Silson"
"2099","A Morland","E Silson"
"2101","D McKeefry","E Silson"
"2111","L Scott","R Barry-Anwar"
"2113","P Bennett","S Creighton"
"2114","A Sekuler","S Creighton"
"2116","S Creighton","A Hashemi"
"2122","F Shafai","I Oruc"
"2123","P Phillips","Y Hu"
"2124","A O'Toole","Y Hu"
"2125","A O'Toole","P Phillips"
"2126","I Bülthoff","M Zhao"
"2127","B Balas","L Short"
"2128","C Wilson","L Short"
"2129","C Wilson","B Balas"
"2131","E Margalit","I Biederman"
"2133","E Meschke","E Margalit"
"2134","R Starrfelt","C Gerlach"
"2135","H Yang","J Guo"
"2136","B Duchaine","J Guo"
"2138","B Duchaine","M Peterson"
"2139","N Kanwisher","M Peterson"
"2140","N Kanwisher","B Duchaine"
"2142","L Jeffery","R Palermo"
"2143","J Davies-Thompson","S Corrow"
"2144","C Hills","S Corrow"
"2145","C Hills","J Davies-Thompson"
"2146","B Duchaine","S Corrow"
"2147","B Duchaine","J Davies-Thompson"
"2148","B Duchaine","C Hills"
"2150","J Barton","J Davies-Thompson"
"2151","J Barton","C Hills"
"2152","J Barton","B Duchaine"
