"","from","to"
"1010","M Cappiello","M Cappiello"
"1011","J New","J New"
"1012","H Ogmen","S Tripathy"
"1013","C Wallraven","C Wallraven"
"1014","W Zhang","W Xie"
"1015","S Thorpe","S Thorpe"
"1016","M Lengyel","J Fiser"
"1017","J Fahrenfort","E Gunseli"
"1018","M Meeter","E Gunseli"
"1019","M Meeter","J Fahrenfort"
"1020","C Olivers","E Gunseli"
"1021","C Olivers","J Fahrenfort"
"1022","C Olivers","M Meeter"
"1023","A Leber","Y Hong"
"1025","C Baker","S Lee"
"1026","J Drover","R Adams"
"1027","M Mercer","R Adams"
"1028","M Mercer","J Drover"
"1029","I Murakami","M Terao"
"1030","S Chung","S Chung"
"1031","S Cheung","S Cheung"
"1032","D Yu","D Yu"
"1034","D He","Z Zhu"
"1035","F Fang","Z Zhu"
"1037","J Chen","A Yashar"
"1038","M Carrasco","A Yashar"
"1039","M Carrasco","J Chen"
"1040","Y Yeshurun","S Tkacz-Domb"
"1041","B Tjan","K Shin"
"1042","A Reeves","J Nador"
"1043","U Polat","M Lev"
"1045","S Solomon","J Greenwood"
"1046","S Dakin","J Greenwood"
"1047","S Dakin","S Solomon"
"1048","D Ellemberg","D Ellemberg"
"1049","J Anderson","M Levine"
"1050","W Harrison","G Maiello"
"1051","P Bex","G Maiello"
"1052","P Bex","W Harrison"
"1053","J Wagemans","C Mullin"
"1054","D Varakin","J Hays"
"1055","C Dickinson","C Dickinson"
"1056","K Ferrara","S Park"
"1057","B Landau","S Park"
"1058","B Landau","K Ferrara"
"1059","T Smith","J Hutson"
"1060","L Loschky","J Hutson"
"1061","L Loschky","T Smith"
"1062","E Essock","A Schweinhart"
"1063","M Lee","A Larson"
"1064","J Xu","Z Yang"
"1065","G Zelinsky","C Yu"
"1066","G Zelinsky","D Samaras"
"1067","B Strickland","B Strickland"
"1069","E Vessel","E Vessel"
"1070","P Vetter","P Vetter"
"1071","R Cichy","S Teng"
"1072","D Pantazis","S Teng"
"1073","D Pantazis","R Cichy"
"1074","A Oliva","S Teng"
"1075","A Oliva","R Cichy"
"1076","A Oliva","D Pantazis"
"1077","A Wong","H Goltz"
"1078","E Huber","F Jiang"
"1079","J","F Jiang"
"1080","J","E Huber"
"1081","G Boynton","F Jiang"
"1082","G Boynton","E Huber"
"1083","G Boynton","J"
"1084","I Fine","F Jiang"
"1085","I Fine","E Huber"
"1086","I Fine","J"
"1087","I Fine","G Boynton"
"1088","D Tadin","P Jaekl"
"1089","C Kim","H Kim"
"1090","T Langlois","J Peterson"
"1091","S Palmer","J Peterson"
"1092","S Palmer","T Langlois"
"1093","M Asano","K Yokosawa"
"1096","B Balas","J Schmidt"
"1097","A Leib","K Chang"
"1098","D Whitney","K Chang"
"1100","T Sweeny","T Sweeny"
"1101","H Li","W Chen"
"1102","X Fu","W Chen"
"1103","X Fu","H Li"
"1104","H Xu","H Xu"
"1106","R Itier","R Itier"
"1108","D Watson","A Young"
"1109","T Andrews","A Young"
"1110","T Andrews","D Watson"
"1111","J Baudouin","A Leleu"
"1112","M Zhao","M Zhao"
"1113","A Johnston","A Johnston"
"1114","C Carbon","S Utz"
"1115","B Wolfe","A Kosovicheva"
"1117","D Whitney","B Wolfe"
"1118","P Quinn","Y Sun"
"1119","K Lee","Y Sun"
"1120","K Lee","P Quinn"
"1121","K Lee","N Xiao"
"1123","K Curby","K Curby"
"1124","G Shyi","C Wang"
"1125","A Chan","W Hayward"
"1126","J Hsiao","W Hayward"
"1127","J Hsiao","A Chan"
"1128","R Ince","K Jaworska"
"1129","P Schyns","K Jaworska"
"1130","P Schyns","R Ince"
"1131","G Rousselet","K Jaworska"
"1132","G Rousselet","R Ince"
"1133","G Rousselet","P Schyns"
"1134","F Gosselin","N Dupuis-Roy"
"1135","L Maloney","L Maloney"
"1136","N Davidenko","J Day"
"1137","J Duncan","C Blais"
"1139","D Fiset","J Duncan"
"1140","V Willenbockel","J Royer"
"1141","C Blais","J Royer"
"1142","C Blais","V Willenbockel"
"1143","F Gosselin","J Royer"
"1144","F Gosselin","V Willenbockel"
"1145","F Gosselin","C Blais"
"1146","D Fiset","J Royer"
"1147","D Fiset","V Willenbockel"
"1149","D Fiset","F Gosselin"
"1150","J Bartlett","J Bartlett"
"1151","R Jenkins","E Noyes"
"1152","F Gosselin","J Duncan"
"1158","J Kaufmann","S Schweinberger"
"1159","S Scherf","D Elbich"
"1161","I Gauthier","J Richler"
"1162","Y Zhang","J Tardif"
"1163","D Fiset","J Tardif"
"1164","D Fiset","Y Zhang"
"1165","D Sun","J Tardif"
"1166","D Sun","Y Zhang"
"1167","D Sun","D Fiset"
"1168","F Gosselin","J Tardif"
"1169","F Gosselin","Y Zhang"
"1171","F Gosselin","D Sun"
"1172","C Blais","J Tardif"
"1173","C Blais","Y Zhang"
"1175","C Blais","D Sun"
"1177","C Wang","J Richler"
"1179","I Gauthier","C Wang"
"1180","Y Cheng","G Shyi"
"1181","A Johnston","I Mareschal"
"1183","M Ewbank","I Mareschal"
"1184","S Baron-Cohen","I Mareschal"
"1186","A Calder","I Mareschal"
"1189","B Dube","K Arnell"
"1190","L Linden","S Mathôt"
"1191","S Stigchel","S Mathôt"
"1192","S Stigchel","L Linden"
"1193","M Carrasco","M Poletti"
"1194","M Rucci","M Poletti"
"1195","M Rucci","M Carrasco"
"1196","R Krauzlis","J Herman"
"1197","G Humphreys","N Demeyere"
"1198","M Persuh","M Persuh"
"1199","H Lau","M Peters"
"1200","B Scholl","E Ward"
"1202","J Burge","L Cormack"
"1203","J Burge","K Bonnen"
"1204","J Yates","L Cormack"
"1205","J Yates","K Bonnen"
"1206","J Yates","J Burge"
"1209","A Huk","J Burge"
"1210","A Huk","J Yates"
"1211","J Lee","T Hudson"
"1212","M Landy","T Hudson"
"1213","M Landy","J Lee"
"1217","J Saunders","Z Chen"
"1218","I Sperandio","R Whitwell"
"1219","G Buckingham","R Whitwell"
"1220","G Buckingham","I Sperandio"
"1221","P Chouinard","R Whitwell"
"1222","P Chouinard","I Sperandio"
"1223","P Chouinard","G Buckingham"
"1224","M Goodale","R Whitwell"
"1225","M Goodale","I Sperandio"
"1227","M Goodale","P Chouinard"
"1228","A Stocker","A Stocker"
"1229","A Bosco","P Fattori"
"1230","R Breveglieri","P Fattori"
"1231","R Breveglieri","A Bosco"
"1232","C Galletti","P Fattori"
"1233","C Galletti","A Bosco"
"1234","C Galletti","R Breveglieri"
"1235","T Candy","E Seemiller"
"1236","M Slugocki","A Beers"
"1237","T Lewis","A Beers"
"1238","T Lewis","M Slugocki"
"1239","A Sekuler","A Beers"
"1241","A Sekuler","T Lewis"
"1242","P Bennett","A Beers"
"1244","P Bennett","T Lewis"
"1246","G Dormal","O Collignon"
"1247","A Heering","O Collignon"
"1248","A Heering","G Dormal"
"1249","F Lepore","O Collignon"
"1250","F Lepore","G Dormal"
"1251","F Lepore","A Heering"
"1252","T Lewis","O Collignon"
"1253","T Lewis","G Dormal"
"1254","T Lewis","A Heering"
"1255","T Lewis","F Lepore"
"1256","D Maurer","O Collignon"
"1257","D Maurer","G Dormal"
"1258","D Maurer","A Heering"
"1259","D Maurer","F Lepore"
"1260","D Maurer","T Lewis"
"1261","S Jeon","A Simmers"
"1262","L Feigenson","L Feigenson"
"1263","A Seitz","S Gori"
"1265","L Ronconi","A Seitz"
"1266","S Franceschini","S Gori"
"1267","S Franceschini","A Seitz"
"1268","S Franceschini","L Ronconi"
"1270","A Facoetti","A Seitz"
"1272","A Facoetti","S Franceschini"
"1273","G Yovel","G Yovel"
"1274","J Wilmer","L Germine"
"1275","J Tanaka","B Xu"
"1276","Y Otsuka","T Watson"
"1277","C Clifford","T Watson"
"1278","C Clifford","Y Otsuka"
"1279","M Behrmann","M Vida"
"1280","J Perrone","J Perrone"
"1281","P Cavanagh","C Paeye"
"1282","T Collins","C Paeye"
"1284","M Lappe","J Churan"
"1285","F Bremmer","J Churan"
"1286","F Bremmer","M Lappe"
"1287","N Guyader","N Guyader"
"1288","A Yazdanbakhsh","A Yazdanbakhsh"
"1289","W Schneider","A Herwig"
"1290","J Brown","J Brown"
"1291","K Gegenfurtner","D Souto"
"1292","A Schütz","D Souto"
"1294","K Gegenfurtner","M Matziridi"
"1296","J Victor","M Rucci"
"1297","J Victor","M Poletti"
"1298","M Boi","M Rucci"
"1299","M Boi","M Poletti"
"1300","M Boi","J Victor"
"1301","P McGraw","N Roach"
"1302","M Poletti","M Poletti"
"1303","L Stone","D Liston"
"1304","G Masson","A Meso"
"1305","J Crawford","Y Mohsenzadeh"
"1306","M Rolfs","A White"
"1307","S Yen","F Chua"
"1308","S Ling","I Bloem"
"1309","Q Zhao","S Huang"
"1310","S Ling","S Poltoratski"
"1311","F Tong","S Poltoratski"
"1312","F Tong","S Ling"
"1313","S Tobyne","D Osher"
"1314","S Michalka","D Osher"
"1315","S Michalka","S Tobyne"
"1316","D Somers","D Osher"
"1317","D Somers","S Tobyne"
"1318","D Somers","S Michalka"
"1320","J Mazer","J Mazer"
"1326","N Carlisle","N Carlisle"
"1328","E Levin","J Brissenden"
"1329","D Osher","J Brissenden"
"1330","D Osher","E Levin"
"1331","M Rosen","J Brissenden"
"1332","M Rosen","E Levin"
"1333","M Rosen","D Osher"
"1334","D Somers","J Brissenden"
"1335","D Somers","E Levin"
"1338","S McMains","S McMains"
"1342","X Fu","Y Liu"
"1343","E Barenholtz","E Barenholtz"
"1344","D Melcher","A Wutz"
"1345","M McCloskey","E Gregory"
"1346","J Flombaum","M Schurgin"
"1347","S Arun","S Arun"
"1350","S Walenchok","H Godwin"
"1351","J Houpt","M Hout"
"1352","J Houpt","H Godwin"
"1353","J Houpt","S Walenchok"
"1355","S Goldinger","H Godwin"
"1357","S Goldinger","J Houpt"
"1358","B Jennings","G Schmidtmann"
"1360","F Kingdom","B Jennings"
"1361","S Johnston","C Leek"
"1362","F Cristino","C Leek"
"1363","F Cristino","S Johnston"
"1364","S Yantis","B Anderson"
"1365","C Connor","B Anderson"
"1366","C Connor","S Yantis"
"1367","T James","T James"
"1368","D Pelli","D Pelli"
"1370","A Harris","C Reed"
"1372","O Ben-Shahar","O Ben-Shahar"
"1373","M Crognale","A Coia"
"1374","T Plank","M Greenlee"
"1375","M Crognale","M Crognale"
"1376","D Alais","D Alais"
"1377","S Wuerger","S Wuerger"
"1379","N Kanwisher","R Lafer-Sousa"
"1380","B Conway","R Lafer-Sousa"
"1381","B Conway","N Kanwisher"
"1382","R Eskew","T Shepard"
"1383","V Billock","V Billock"
"1384","D Levi","J Ding"
"1385","B Mansouri","B Thompson"
"1386","R Hess","B Thompson"
"1387","R Hess","B Mansouri"
"1388","M Formankiewicz","S Waugh"
"1389","B Webb","Z Hussain"
"1390","P McGraw","Z Hussain"
"1391","P McGraw","B Webb"
"1392","S Watt","S Watt"
"1393","R Blake","K Dieter"
"1394","B Farell","C Ng"
"1395","B Backus","L Cai"
"1396","F Verstraten","S Stuit"
"1397","M Smagt","S Stuit"
"1398","M Smagt","F Verstraten"
"1399","R Denison","Z Chen"
"1400","D Whitney","Z Chen"
"1401","D Whitney","R Denison"
"1402","G Maus","Z Chen"
"1403","G Maus","R Denison"
"1406","S He","S Katyal"
"1407","S Engel","S Katyal"
"1408","S Engel","S He"
"1409","S Hong","D Cox"
"1410","S Shevell","W Wang"
"1411","A Henik","I Arend"
"1412","D Apthorp","M Edwards"
"1413","A Shapiro","A Shapiro"
"1414","K Adolph","R Gilmore"
"1415","D Tolhurst","D Tolhurst"
"1416","Y Masakura","M Ichikawa"
"1417","K Pilz","L Miller"
"1418","M Herzog","H Ogmen"
"1421","C Quaia","B Sheliga"
"1422","E FitzGibbon","B Sheliga"
"1423","E FitzGibbon","C Quaia"
"1424","B Cumming","B Sheliga"
"1426","B Cumming","E FitzGibbon"
"1427","E Vul","K Smith"
"1428","D Arnold","P Dux"
"1429","Y Yotsumoto","Y Yotsumoto"
"1430","D Dilks","W Bainbridge"
"1431","A Oliva","W Bainbridge"
"1432","A Oliva","D Dilks"
"1433","Y Xu","K Bettencourt"
"1434","J Billington","M Burke"
"1435","C Gonzalez","M Burke"
"1436","C Gonzalez","J Billington"
"1437","L Ungerleider","D Pitcher"
"1438","C Curtis","M Rahmati"
"1440","J Johnson","J Johnson"
"1441","M Berryhill","G Gurariy"
"1442","G Caplovitz","G Gurariy"
"1443","G Caplovitz","M Berryhill"
"1444","M Berryhill","K Killebrew"
"1445","G Caplovitz","K Killebrew"
"1447","K Norman","G Kim"
"1448","N Turk-Browne","G Kim"
"1449","N Turk-Browne","K Norman"
"1450","B Kuhl","H Lee"
"1451","A Stocker","L Luu"
"1454","W Zoest","D Kerzel"
"1455","N Al-Aidroos","M Giammarco"
"1457","J Theeuwes","J Theeuwes"
"1458","M Nieuwenstein","M Nieuwenstein"
"1459","S Becker","J Retell"
"1460","K Moore","K Moore"
"1461","J Moher","J Moher"
"1462","S Luck","C Leonard"
"1463","U Ansorge","U Ansorge"
"1464","S Luck","N Gaspelin"
"1465","C Folk","C Folk"
"1466","F Chua","F Chua"
"1467","D Kerzel","C Barras"
"1468","G Woodman","J Cosman"
"1469","H Egeth","C Cunningham"
"1470","N Kogo","V Froyen"
"1471","M Singh","V Froyen"
"1472","M Singh","N Kogo"
"1473","J Feldman","V Froyen"
"1474","J Feldman","N Kogo"
"1476","Y Li","T Kwon"
"1477","Z Pizlo","T Kwon"
"1478","Z Pizlo","Y Li"
"1479","M Bertamini","M Bertamini"
"1480","S Kastner","B Keane"
"1481","T Papathomas","B Keane"
"1482","T Papathomas","S Kastner"
"1483","S Silverstein","B Keane"
"1484","S Silverstein","S Kastner"
"1485","S Silverstein","T Papathomas"
"1486","M Edwards","M Edwards"
"1487","R Nelson","R Nelson"
"1488","K Killebrew","L Strother"
"1489","G Caplovitz","L Strother"
"1491","D Todorovic","D Todorovic"
"1492","N Kogo","N Kogo"
"1493","M Peterson","J Raymond"
"1494","J Fiser","L Maloney"
"1495","D Tadin","W Park"
"1499","J Wagemans","J Wagemans"
"1500","J Patel","B Sheth"
"1501","M Peterson","E Salvagio"
"1502","P Bennett","J Lass"
"1503","M Peterson","J Lass"
"1504","M Peterson","P Bennett"
"1505","A Sekuler","J Lass"
"1507","A Sekuler","M Peterson"
"1509","D Paterno","B Keane"
"1510","D Paterno","S Kastner"
"1513","S Silverstein","D Paterno"
"1514","S Chong","S Chong"
"1516","J Schmidt","C Damiano"
"1517","D Walther","C Damiano"
"1518","D Walther","J Schmidt"
"1519","L Olzak","M Gong"
"1520","C Gottesman","C Gottesman"
"1521","V Lamme","I Groen"
"1522","H Scholte","I Groen"
"1523","H Scholte","V Lamme"
"1524","Y Liu","X Zhou"
"1525","X Fu","X Zhou"
"1527","A Mack","J Clarke"
"1528","N Gronau","N Gronau"
"1529","H Beeck","J Kubilius"
"1530","J Wagemans","J Kubilius"
"1531","J Wagemans","H Beeck"
"1532","C Mullin","J Kubilius"
"1533","C Mullin","H Beeck"
"1535","S Pannasch","B Hansen"
"1536","L Loschky","B Hansen"
"1537","L Loschky","S Pannasch"
"1538","B McDunn","R Hale"
"1539","J Brown","R Hale"
"1540","J Brown","B McDunn"
"1541","J Wolfe","J Wolfe"
"1542","J Brown","A Siddiqui"
"1543","S Schultz","T Sanocki"
"1544","M Potter","M Potter"
"1545","J Boshyan","K Kveraga"
"1546","N Ward","K Kveraga"
"1547","N Ward","J Boshyan"
"1548","R Adams","K Kveraga"
"1549","R Adams","J Boshyan"
"1550","R Adams","N Ward"
"1551","P Bao","B Tjan"
"1552","H Ban","T Dekker"
"1553","M Sereno","T Dekker"
"1554","M Sereno","H Ban"
"1555","A Welchman","T Dekker"
"1556","A Welchman","H Ban"
"1557","A Welchman","M Sereno"
"1558","M Nardini","T Dekker"
"1559","M Nardini","H Ban"
"1560","M Nardini","M Sereno"
"1561","M Nardini","A Welchman"
"1562","C Wallraven","H Lee"
"1563","A Saygin","L Miller"
"1564","B Stein","B Stein"
"1565","M Ernst","C Parise"
"1566","F Vitu","H Adeli"
"1567","G Zelinsky","H Adeli"
"1568","G Zelinsky","F Vitu"
"1569","J Harris","J Harris"
"1570","T Collins","T Collins"
"1571","B Tjan","B Tjan"
"1573","S Scholte","K Ramakrishnan"
"1574","V Lamme","K Ramakrishnan"
"1575","V Lamme","S Scholte"
"1576","A Smeulders","K Ramakrishnan"
"1577","A Smeulders","S Scholte"
"1578","A Smeulders","V Lamme"
"1579","S Ghebreab","K Ramakrishnan"
"1580","S Ghebreab","S Scholte"
"1581","S Ghebreab","V Lamme"
"1582","S Ghebreab","A Smeulders"
"1583","H Shao","L Wang"
"1584","D Kersten","L Wang"
"1585","D Kersten","H Shao"
"1587","S He","H Shao"
"1588","S He","D Kersten"
"1589","C Connor","C Connor"
"1590","Y Xu","M Vaziri-Pashkam"
"1591","X Wang","T Konkle"
"1592","M Peelen","T Konkle"
"1593","M Peelen","X Wang"
"1594","A Caramazza","T Konkle"
"1595","A Caramazza","X Wang"
"1596","A Caramazza","M Peelen"
"1597","Y Bi","T Konkle"
"1598","Y Bi","X Wang"
"1599","Y Bi","M Peelen"
"1600","Y Bi","A Caramazza"
"1602","A Torralba","R Cichy"
"1603","A Torralba","D Pantazis"
"1607","J Yeatman","K Kay"
"1608","S Clavagnier","A Reynaud"
"1609","R Hess","A Reynaud"
"1610","R Hess","S Clavagnier"
"1611","J Read","I Serrano-Pedraza"
"1612","H Bridge","I Serrano-Pedraza"
"1613","H Bridge","J Read"
"1614","L Wilcox","R Allison"
"1615","M Carrasco","H Li"
"1616","D Heeger","H Li"
"1617","D Heeger","M Carrasco"
"1618","O Cha","K Eo"
"1619","M Kang","K Eo"
"1620","M Kang","O Cha"
"1621","S Chong","K Eo"
"1622","S Chong","O Cha"
"1623","S Chong","M Kang"
"1625","C Paffen","S Gayet"
"1626","A Belopolsky","S Gayet"
"1627","A Belopolsky","C Paffen"
"1628","J Theeuwes","S Gayet"
"1629","J Theeuwes","C Paffen"
"1630","J Theeuwes","A Belopolsky"
"1631","S Stigchel","S Gayet"
"1632","S Stigchel","C Paffen"
"1633","S Stigchel","A Belopolsky"
"1634","S Stigchel","J Theeuwes"
"1635","J Fiser","J Fiser"
"1638","A Stocker","X Wei"
"1639","N Turk-Browne","N Hindy"
"1641","J Zhao","Y Luo"
"1642","A Chopin","K McDermott"
"1643","P Mamassian","K McDermott"
"1644","P Mamassian","A Chopin"
"1645","L Battelli","S Tyler"
"1646","Y Shen","R Wang"
"1647","Z Kourtzi","R Wang"
"1648","Z Kourtzi","Y Shen"
"1649","S Shevell","X Zhuang"
"1651","J Owens","J Owens"
"1652","Q Zaidi","Q Zaidi"
"1653","J Werner","K Tregillus"
"1654","M Webster","K Tregillus"
"1655","M Webster","J Werner"
"1656","M Webster","J Webster"
"1657","R Eskew","G Riesen"
"1658","E Mingolla","G Riesen"
"1659","E Mingolla","R Eskew"
"1663","A Hurlbert","B Pearce"
"1664","D Brainard","B Pearce"
"1665","D Brainard","A Hurlbert"
"1666","A Radonjić","B Pearce"
"1667","A Radonjić","A Hurlbert"
"1668","A Radonjić","D Brainard"
"1669","K Amano","D Foster"
"1670","S Nascimento","D Foster"
"1671","S Nascimento","K Amano"
"1672","M Webster","M Webster"
"1674","M Rudd","M Rudd"
"1675","M McBeath","S Holloway"
"1676","W Warren","W Warren"
"1679","R Chen","S Rushton"
"1682","D Niehorster","R Chen"
"1683","J Thompson","J Thompson"
"1684","R Epstein","R Epstein"
"1685","R Ni","B Nguyen"
"1686","G Kountouriotis","R Wilkie"
"1687","J Billington","R Wilkie"
"1688","J Billington","G Kountouriotis"
"1693","A Johnston","S Nishida"
"1694","M Shah","S Herald"
"1696","X Xu","M Shah"
"1698","I Biederman","M Shah"
"1700","B Jones","L DeBruine"
"1701","P Schyns","L DeBruine"
"1702","P Schyns","B Jones"
"1703","N Kriegeskorte","S Engel"
"1705","L Ungerleider","V Zachariou"
"1706","Q Wang","N Xiao"
"1707","G Chen","N Xiao"
"1708","G Chen","Q Wang"
"1709","G Fu","N Xiao"
"1710","G Fu","Q Wang"
"1711","G Fu","G Chen"
"1713","K Lee","Q Wang"
"1714","K Lee","G Chen"
"1715","K Lee","G Fu"
"1716","T Andrews","R Harris"
"1717","A O'Toole","C Hahn"
"1718","P Phillips","C Hahn"
"1719","P Phillips","A O'Toole"
"1720","A Gulick","R McGugin"
"1721","I Gauthier","R McGugin"
"1722","I Gauthier","A Gulick"
"1723","J Jonas","B Rossion"
"1724","J Liu-Shuang","B Rossion"
"1725","J Liu-Shuang","J Jonas"
"1726","C Jacques","B Rossion"
"1727","C Jacques","J Jonas"
"1728","C Jacques","J Liu-Shuang"
"1729","L Maillard","B Rossion"
"1730","L Maillard","J Jonas"
"1731","L Maillard","J Liu-Shuang"
"1732","L Maillard","C Jacques"
"1733","S Kanazawa","M Kobayashi"
"1734","M Yamaguchi","M Kobayashi"
"1735","M Yamaguchi","S Kanazawa"
"1736","R Kakigi","M Kobayashi"
"1737","R Kakigi","S Kanazawa"
"1738","R Kakigi","M Yamaguchi"
"1739","K Lee","M Kobayashi"
"1740","K Lee","S Kanazawa"
"1741","K Lee","M Yamaguchi"
"1742","K Lee","R Kakigi"
"1743","A Gouws","B Keefe"
"1744","H Brown","B Keefe"
"1745","H Brown","A Gouws"
"1747","A Wade","A Gouws"
"1748","A Wade","H Brown"
"1750","D McKeefry","A Gouws"
"1751","D McKeefry","H Brown"
"1754","A Morland","A Gouws"
"1755","A Morland","H Brown"
"1759","A Nestor","T Liu"
"1760","C Patterson","T Liu"
"1761","C Patterson","A Nestor"
"1762","M Behrmann","T Liu"
"1763","M Behrmann","A Nestor"
"1764","M Behrmann","C Patterson"
"1765","E Levin","K Devaney"
"1768","S Michalka","K Devaney"
"1769","S Michalka","E Levin"
"1770","S Michalka","M Rosen"
"1775","I Murakami","T Osugi"
"1776","M Dodd","M Dodd"
"1780","A Mack","M Erol"
"1781","J Clarke","M Erol"
"1783","M Beck","R Goldstein"
"1784","T Drew","T Drew"
"1785","K Norman","M deBettencourt"
"1786","N Turk-Browne","M deBettencourt"
"1788","M Becker","M Becker"
"1789","S Vecera","S Vecera"
"1790","E Pechenkova","E Pechenkova"
"1793","W Shim","S Uddenberg"
"1794","B Anderson","B Anderson"
"1795","S Li","M Gong"
"1796","J Ristic","E Pereira"
"1798","S Ling","F Pestilli"
"1799","V Ferrera","F Pestilli"
"1800","V Ferrera","S Ling"
"1801","A Keil","M Ding"
"1802","M Bertamini","A Makin"
"1803","A Caspi","A Caspi"
"1804","M Huff","M Huff"
"1805","X Yan","X Zhang"
"1806","S Zhong","Z Ma"
"1807","C Wilson","Z Ma"
"1808","C Wilson","S Zhong"
"1809","J Flombaum","Z Ma"
"1810","J Flombaum","S Zhong"
"1811","J Flombaum","C Wilson"
"1812","J Faubert","D Tullo"
"1813","A Bertone","D Tullo"
"1814","A Bertone","J Faubert"
"1816","A Sherman","G Zelinsky"
"1818","L Cai","M Terao"
"1819","T Osugi","M Terao"
"1820","T Osugi","L Cai"
"1822","I Murakami","L Cai"
"1824","M Eckstein","M Juni"
"1826","T Sato","M Watanabe"
"1827","I Fine","J Thomas"
"1828","G Boynton","J Thomas"
"1833","F Wichmann","H Schütt"
"1834","J Mulligan","J Mulligan"
"1835","J Ferwerda","J Ferwerda"
"1836","K Zhang","K Zhang"
"1837","F Gosselin","L Caplette"
"1838","F Chavane","G Masson"
"1839","G Masson","A Reynaud"
"1840","F Chavane","A Reynaud"
"1842","E Giora","S"
"1843","L Ronconi","S"
"1844","L Ronconi","E Giora"
"1845","M","S"
"1846","M","E Giora"
"1847","M","L Ronconi"
"1848","A Facoetti","S"
"1849","A Facoetti","E Giora"
"1851","A Facoetti","M"
"1852","T Pasternak","T Pasternak"
"1854","L Perrinet","F Chavane"
"1855","J Movshon","R Goris"
"1856","E Simoncelli","R Goris"
"1857","E Simoncelli","J Movshon"
"1858","H Baseler","H Baseler"
"1859","W Shim","W Shim"
"1861","P Sun","G Sperling"
"1862","C Chubb","G Sperling"
"1863","C Chubb","P Sun"
"1865","E Torres","J Nguyen"
"1866","N Troje","M Bach"
"1867","H Buelthoff","D Chang"
"1868","S Rosa","D Chang"
"1869","S Rosa","H Buelthoff"
"1870","S Rosa","I Bülthoff"
"1872","M Giese","M Giese"
"1873","G Sandini","G Sandini"
"1875","A Seitz","H Lu"
"1876","S Thurman","H Lu"
"1877","S Thurman","A Seitz"
"1878","L Miller","B Urgen"
"1879","A Saygin","B Urgen"
"1881","H Lu","H Lu"
"1882","Y Zhao","Z Gao"
"1883","M Shen","Z Gao"
"1884","M Shen","Y Zhao"
"1885","F Zhang","Z Gao"
"1886","F Zhang","Y Zhao"
"1887","F Zhang","M Shen"
"1890","D Endres","J Li"
"1891","M Giese","J Li"
"1892","M Giese","D Endres"
"1893","S Markovic","S Markovic"
"1894","M Tarr","E Aminoff"
"1895","A Huth","J Gallant"
"1896","J Ryan","M Bonner"
"1897","R Epstein","M Bonner"
"1900","S Park","J Park"
"1904","L Muckli","L Vizioli"
"1905","J Julian","F Kamps"
"1906","J Kubilius","F Kamps"
"1907","J Kubilius","J Julian"
"1908","N Kanwisher","F Kamps"
"1909","N Kanwisher","J Julian"
"1910","N Kanwisher","J Kubilius"
"1911","D Dilks","F Kamps"
"1912","D Dilks","J Julian"
"1913","D Dilks","J Kubilius"
"1914","D Dilks","N Kanwisher"
"1915","S Ferber","M Lowe"
"1916","J Cant","M Lowe"
"1917","J Cant","S Ferber"
"1918","L Vizioli","L Petro"
"1919","L Muckli","L Petro"
"1922","N Kanwisher","J Fischer"
"1923","D Dilks","E Spelke"
"1924","D Walther","H Choo"
"1925","P Kellman","G Erlikhman"
"1926","J Elder","J Elder"
"1927","F Kingdom","E Gheorghiu"
"1928","H Li","E Gheorghiu"
"1929","H Li","F Kingdom"
"1930","S Rainville","E Gheorghiu"
"1931","S Rainville","F Kingdom"
"1932","S Rainville","H Li"
"1936","P Cavanagh","A Kosovicheva"
"1937","P Cavanagh","B Wolfe"
"1938","A Gorea","A Kosovicheva"
"1939","A Gorea","B Wolfe"
"1940","A Gorea","P Cavanagh"
"1944","D Whitney","A Gorea"
"1945","K Sakurai","K Sakurai"
"1946","C Olman","C Qiu"
"1947","D Kersten","C Qiu"
"1949","D Beck","R Knight"
"1952","T Papathomas","A Farkas"
"1953","S Silverstein","A Farkas"
"1955","H Kourtev","A Farkas"
"1956","H Kourtev","T Papathomas"
"1957","H Kourtev","S Silverstein"
"1958","Y Li","Y Li"
"1961","X Huang","M Shen"
"1962","S Chen","M Shen"
"1963","S Chen","X Huang"
"1964","J Zhou","M Shen"
"1965","J Zhou","X Huang"
"1966","J Zhou","S Chen"
"1968","Z Gao","X Huang"
"1969","Z Gao","S Chen"
"1970","Z Gao","J Zhou"
"1972","D Jonikaitis","N Hanning"
"1973","H Deubel","N Hanning"
"1975","M Szinte","N Hanning"
"1978","M Patterson","M Patterson"
"1980","R Luria","H Balaban"
"1981","M Fenske","D Vito"
"1982","M Kibbe","M Kibbe"
"1983","S Chen","R Shui"
"1984","T Gao","R Shui"
"1985","T Gao","S Chen"
"1987","E Zimmermann","S Born"
"1988","P Cavanagh","S Born"
"1990","M Johnson","W Harrison"
"1992","P Bex","M Johnson"
"1993","M Manassi","M Herzog"
"1994","F Hermens","M Herzog"
"1995","F Hermens","M Manassi"
"1996","G Francis","M Herzog"
"1997","G Francis","M Manassi"
"1998","G Francis","F Hermens"
"1999","J Greenwood","V Goffaux"
"2000","A Clarke","M Manassi"
"2003","C Olman","M Schallmo"
"2004","M Bethge","T Wallis"
"2005","F Wichmann","T Wallis"
"2006","F Wichmann","M Bethge"
"2007","L Cormack","S Joo"
"2008","A Huk","S Joo"
"2010","J Boxtel","S Thurman"
