"","from","to"
"2134","J Hays","D Varakin"
"2135","M Michel","J Bittner"
"2137","S Lee","G Kim"
"2139","F Durand","S Haroz"
"2140","A Oliva","S Haroz"
"2141","A Oliva","F Durand"
"2142","G Bingham","W Snapp-Childs"
"2144","L Dam","L Dam"
"2145","A Brouwer","A Brouwer"
"2146","H Choi","M Kim"
"2147","J Pratt","R Abrams"
"2149","R Beers","J López-Moliner"
"2150","R Beers","L Madelain"
"2151","M Persuh","M Persuh"
"2152","S He","S He"
"2153","B Cumming","B Cumming"
"2154","J Koenderink","M Valsecchi"
"2155","A Doorn","M Valsecchi"
"2156","A Doorn","J Koenderink"
"2157","K Gegenfurtner","M Valsecchi"
"2158","K Gegenfurtner","J Koenderink"
"2159","K Gegenfurtner","A Doorn"
"2161","C Moore","C Moore"
"2162","G Zhang","J Zhang"
"2163","C Yu","J Zhang"
"2164","C Yu","G Zhang"
"2165","M Kwon","R Liu"
"2166","D Pelli","S Waugh"
"2168","M Formankiewicz","D Pelli"
"2169","N Benson","J Zhou"
"2170","J Winawer","J Zhou"
"2172","D Pelli","J Zhou"
"2173","D Pelli","N Benson"
"2174","D Pelli","J Winawer"
"2176","S Nakauchi","S Nakauchi"
"2177","K Schloss","K Schloss"
"2179","A Rich","T Carlson"
"2181","A Afraz","R Lafer-Sousa"
"2182","B Conway","R Lafer-Sousa"
"2183","B Conway","A Afraz"
"2184","T Saarela","M Olkkonen"
"2186","K Yokosawa","A Werner"
"2190","K Gegenfurtner","S Nascimento"
"2192","K Kay","R Zhang"
"2193","K Schloss","R Zhang"
"2194","K Schloss","K Kay"
"2195","H Lau","M Kawato"
"2196","J Garcia","S Thurman"
"2197","J Elliott","S Thurman"
"2198","J Elliott","J Garcia"
"2199","B Giesbrecht","S Thurman"
"2200","B Giesbrecht","J Garcia"
"2201","B Giesbrecht","J Elliott"
"2202","S Grafton","S Thurman"
"2203","S Grafton","J Garcia"
"2204","S Grafton","J Elliott"
"2205","S Grafton","B Giesbrecht"
"2206","J Vettel","S Thurman"
"2207","J Vettel","J Garcia"
"2208","J Vettel","J Elliott"
"2209","J Vettel","B Giesbrecht"
"2210","J Vettel","S Grafton"
"2211","S Nakauchi","T Minami"
"2213","D Brainard","M Spitschan"
"2214","G Aguirre","M Spitschan"
"2215","G Aguirre","D Brainard"
"2216","H Goltz","X Chen"
"2217","A Wong","X Chen"
"2218","A Wong","H Goltz"
"2220","S Becker","A Martin"
"2224","D Kravitz","D Kravitz"
"2225","M Pratte","M Pratte"
"2226","J Todd","F Norman"
"2229","S Shevell","S Hong"
"2230","W Shim","S Hong"
"2231","W Shim","S Shevell"
"2232","A Werner","A Werner"
"2233","A Hurlbert","A Hurlbert"
"2235","M Poletti","M Poletti"
"2236","A Wilson","A Wilson"
"2238","S Shomstein","E Silson"
"2239","H Adeli","G Zelinsky"
"2240","Y Jiang","Y Jiang"
"2243","D Kravitz","E Silson"
"2244","D Kravitz","C Baker"
"2245","T Poggio","G Roig"
"2246","H Lu","N Baker"
"2247","G Erlikhman","N Baker"
"2248","G Erlikhman","H Lu"
"2249","P Kellman","N Baker"
"2250","P Kellman","H Lu"
"2251","P Kellman","G Erlikhman"
"2252","D Yamins","D Yamins"
"2253","Y Mohsenzadeh","Y Mohsenzadeh"
"2254","J Baudouin","M Dzhelyova"
"2257","A Leleu","M Dzhelyova"
"2260","F Gosselin","J Duncan"
"2261","C Blais","J Duncan"
"2262","C Blais","F Gosselin"
"2263","D Fiset","J Duncan"
"2264","D Fiset","F Gosselin"
"2268","J Hyun","D Kim"
"2269","L Petro","F Smith"
"2270","L Muckli","F Smith"
"2271","L Muckli","L Petro"
"2276","H Yang","J Guo"
"2277","B Duchaine","J Guo"
"2278","B Duchaine","H Yang"
"2279","T Susilo","B Duchaine"
"2280","T Susilo","T Susilo"
"2281","S Corrow","D Lee"
"2282","J Barton","D Lee"
"2284","A Chan","E Burns"
"2285","H Xu","E Burns"
"2286","H Xu","A Chan"
"2287","K Crookes","L Jeffery"
"2288","R Palermo","L Jeffery"
"2289","R Palermo","K Crookes"
"2290","J Guy","D Tullo"
"2292","A Bertone","J Guy"
"2293","K Scherf","K Scherf"
"2294","F Gosselin","F Gosselin"
"2296","J Liu-Shuang","M Ramon"
"2298","R Caldara","J Liu-Shuang"
"2302","J Wilmer","J Arizpe"
"2304","J DeGutis","J Wilmer"
"2305","J Royer","G Dugas"
"2306","J Duncan","G Dugas"
"2307","J Duncan","J Royer"
"2308","C Blais","G Dugas"
"2309","C Blais","J Royer"
"2311","D Fiset","G Dugas"
"2312","D Fiset","J Royer"
"2318","S Scherf","D Elbich"
"2319","J Richler","I Gauthier"
"2320","C Bukach","C Bukach"
"2321","R Brewer","R Brewer"
"2323","R Hess","A Baldwin"
"2324","T Candy","D Lyon"
"2325","S Gayet","M Naber"
"2326","S Stigchel","M Naber"
"2327","S Stigchel","S Gayet"
"2328","C Paffen","M Naber"
"2329","C Paffen","S Gayet"
"2330","C Paffen","S Stigchel"
"2331","J Triesch","J Triesch"
"2333","P Binda","C Lunghi"
"2334","M Morrone","C Lunghi"
"2335","M Morrone","P Binda"
"2336","S Stigchel","S Stuit"
"2337","C Chen","C Chen"
"2338","J Brascamp","S Qian"
"2339","M Silver","M Silver"
"2340","N Davidenko","J Day"
"2341","D Alais","C Paffen"
"2342","F Verstraten","C Paffen"
"2343","F Verstraten","D Alais"
"2346","C Liu","C Qian"
"2347","Y Zhuo","C Qian"
"2348","Y Zhuo","C Liu"
"2349","S He","C Qian"
"2350","S He","C Liu"
"2351","S He","Y Zhuo"
"2352","P Zhang","C Qian"
"2353","P Zhang","C Liu"
"2354","P Zhang","Y Zhuo"
"2355","P Zhang","S He"
"2357","F Fang","J Lu"
"2358","D Levi","J Ding"
"2359","P Hsieh","S Hung"
"2360","D Alais","S Han"
"2361","R Blake","S Han"
"2362","R Blake","D Alais"
"2363","S Dumoulin","B Harvey"
"2364","A Fracasso","B Harvey"
"2365","A Fracasso","S Dumoulin"
"2366","R Kanai","W Zwaag"
"2367","I Motoyoshi","R Nakayama"
"2368","A Maier","M Cox"
"2370","M Herzog","M Herzog"
"2371","J Martinez-Trujillo","S Yoo"
"2372","S Treue","S Yoo"
"2373","S Treue","J Martinez-Trujillo"
"2374","J Tsotsos","S Yoo"
"2375","J Tsotsos","J Martinez-Trujillo"
"2376","J Tsotsos","S Treue"
"2377","M Fallah","S Yoo"
"2378","M Fallah","J Martinez-Trujillo"
"2379","M Fallah","S Treue"
"2380","M Fallah","J Tsotsos"
"2382","H Bowman","J Brooks"
"2383","A Richardson","H Lagroix"
"2384","V Lollo","H Lagroix"
"2385","V Lollo","A Richardson"
"2386","T Spalek","H Lagroix"
"2387","T Spalek","A Richardson"
"2388","T Spalek","V Lollo"
"2392","C Mevorach","C Mevorach"
"2393","M Hanke","J Fahrenfort"
"2394","R Reeder","J Fahrenfort"
"2395","R Reeder","M Hanke"
"2397","C Olivers","M Hanke"
"2399","A Fracasso","W Zuiderbaan"
"2402","P Kohler","P Tse"
"2403","E Reavis","P Tse"
"2404","E Reavis","P Kohler"
"2406","L Sun","P Kohler"
"2407","L Sun","E Reavis"
"2409","K Hartstein","P Kohler"
"2410","K Hartstein","E Reavis"
"2411","K Hartstein","L Sun"
"2412","G Caplovitz","P Tse"
"2413","G Caplovitz","P Kohler"
"2414","G Caplovitz","E Reavis"
"2415","G Caplovitz","L Sun"
"2416","G Caplovitz","K Hartstein"
"2417","B Thompson","D Giaschi"
"2420","P Hibbard","P Hibbard"
"2421","C Chen","P Chen"
"2423","C Ng","B Farell"
"2424","D Chang","D Chang"
"2426","D Chang","N Wong"
"2431","S Baldassi","M Tian"
"2432","S Chung","S Chung"
